"fecha","coca_cost.Food","coca_cost.quantity","coca_cost.Demo_Group","coca_cost.Sex","coca_cost.cost_day","coca_cost.Cost_1000kcal","scenario"
2016-11-01,Azúcar sulfitada,532.2268,14 a 18 años,1,1369.5342,648.1651,"hat"
2016-11-01,Azúcar sulfitada,511.7957,19 a 30 años,1,1316.9606,648.1651,"hat"
2016-11-01,Azúcar sulfitada,482.7422,31 a 50 años,1,1242.1996,648.1651,"hat"
2016-11-01,Azúcar sulfitada,438.5859,51 a 70 años,1,1128.5761,648.1651,"hat"
2016-11-01,Azúcar sulfitada,412.3622,>70 años,1,1061.0968,648.1651,"hat"
2016-11-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1633.6335,648.1651,"hat"
2016-11-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1624.8390,648.1651,"hat"
2016-11-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1550.0780,648.1651,"hat"
2016-11-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1653.0785,648.1651,"hat"
2016-11-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1644.2839,648.1651,"hat"
2016-11-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1569.5230,648.1651,"hat"
2016-11-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 719.8611,648.1651,"hat"
2016-11-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 931.0263,648.1651,"hat"
2016-11-01,Azúcar sulfitada,505.4427,9 a 13 años,0,1300.6129,648.1651,"hat"
2016-11-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1780.3365,648.1651,"hat"
2016-11-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1827.5216,648.1651,"hat"
2016-11-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1731.1799,648.1651,"hat"
2016-11-01,Azúcar sulfitada,546.8919,51 a 70 años,0,1407.2708,648.1651,"hat"
2016-11-01,Azúcar sulfitada,510.2502,>70 años,0,1312.9836,648.1651,"hat"
2016-11-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 605.1736,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 781.8176,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,456.2234,9 a 13 años,1,1075.5459,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,532.2268,14 a 18 años,1,1254.7238,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,511.7957,19 a 30 años,1,1206.5574,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,482.7422,31 a 50 años,1,1138.0638,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,438.5859,51 a 70 años,1,1033.9656,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,412.3622,>70 años,1, 972.1431,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1496.6831,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1488.6259,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1420.1322,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1514.4980,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1506.4407,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1437.9471,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 659.5139,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 852.9767,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,505.4427,9 a 13 años,0,1191.5802,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1631.0877,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1674.3172,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1586.0520,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,546.8919,51 a 70 años,0,1289.2968,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,510.2502,>70 años,0,1202.9139,593.8283,"lwr"
2016-11-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 720.9905,707.4739,"upr"
2016-11-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 931.4402,707.4739,"upr"
2016-11-01,Azúcar sulfitada,456.2234,9 a 13 años,1,1281.3817,707.4739,"upr"
2016-11-01,Azúcar sulfitada,532.2268,14 a 18 años,1,1494.8502,707.4739,"upr"
2016-11-01,Azúcar sulfitada,511.7957,19 a 30 años,1,1437.4659,707.4739,"upr"
2016-11-01,Azúcar sulfitada,482.7422,31 a 50 años,1,1355.8641,707.4739,"upr"
2016-11-01,Azúcar sulfitada,438.5859,51 a 70 años,1,1231.8437,707.4739,"upr"
2016-11-01,Azúcar sulfitada,412.3622,>70 años,1,1158.1899,707.4739,"upr"
2016-11-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1783.1152,707.4739,"upr"
2016-11-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1773.5160,707.4739,"upr"
2016-11-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1691.9142,707.4739,"upr"
2016-11-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1804.3394,707.4739,"upr"
2016-11-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1794.7402,707.4739,"upr"
2016-11-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1713.1384,707.4739,"upr"
2016-11-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 785.7303,707.4739,"upr"
2016-11-01,Azúcar sulfitada,361.8144,4 a 8 años,0,1016.2176,707.4739,"upr"
2016-11-01,Azúcar sulfitada,505.4427,9 a 13 años,0,1419.6223,707.4739,"upr"
2016-11-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1943.2419,707.4739,"upr"
2016-11-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1994.7445,707.4739,"upr"
2016-11-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1889.5873,707.4739,"upr"
