"fecha","coca_cost.Food","coca_cost.quantity","coca_cost.Demo_Group","coca_cost.Sex","coca_cost.cost_day","coca_cost.Cost_1000kcal","scenario"
2013-12-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1, 948.9641,396.8093,"q1"
2013-12-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1012.0214,396.8093,"q1"
2013-12-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1006.6374,396.8093,"q1"
2013-12-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1, 960.8684,396.8093,"q1"
2013-12-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 440.7019,396.8093,"q1"
2013-12-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 569.9781,396.8093,"q1"
2013-12-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 796.2406,396.8093,"q1"
2013-12-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1089.9293,396.8093,"q1"
2013-12-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1118.8162,396.8093,"q1"
2013-12-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1059.8355,396.8093,"q1"
2013-12-01,Azúcar sulfitada,546.8919,51 a 70 años,0, 861.5370,396.8093,"q1"
2013-12-01,Azúcar sulfitada,510.2502,>70 años,0, 803.8140,396.8093,"q1"
2013-12-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 452.4201,443.9385,"q2"
2013-12-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 584.4769,443.9385,"q2"
2013-12-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 804.0645,443.9385,"q2"
2013-12-01,Azúcar sulfitada,532.2268,14 a 18 años,1, 938.0156,443.9385,"q2"
2013-12-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 902.0070,443.9385,"q2"
2013-12-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 850.8021,443.9385,"q2"
2013-12-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 772.9795,443.9385,"q2"
2013-12-01,Azúcar sulfitada,412.3622,>70 años,1, 726.7619,443.9385,"q2"
2013-12-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1118.9013,443.9385,"q2"
2013-12-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1112.8778,443.9385,"q2"
2013-12-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1061.6728,443.9385,"q2"
2013-12-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1132.2195,443.9385,"q2"
2013-12-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1126.1960,443.9385,"q2"
2013-12-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1074.9910,443.9385,"q2"
2013-12-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 493.0442,443.9385,"q2"
2013-12-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 637.6746,443.9385,"q2"
2013-12-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 890.8102,443.9385,"q2"
2013-12-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1219.3805,443.9385,"q2"
2013-12-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1251.6983,443.9385,"q2"
2013-12-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1185.7124,443.9385,"q2"
2013-12-01,Azúcar sulfitada,546.8919,51 a 70 años,0, 963.8619,443.9385,"q2"
2013-12-01,Azúcar sulfitada,510.2502,>70 años,0, 899.2832,443.9385,"q2"
2013-12-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 499.3681,490.0063,"q3"
2013-12-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 645.1285,490.0063,"q3"
2013-12-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 887.5028,490.0063,"q3"
2013-12-01,Azúcar sulfitada,532.2268,14 a 18 años,1,1035.3541,490.0063,"q3"
2013-12-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 995.6089,490.0063,"q3"
2013-12-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 939.0904,490.0063,"q3"
2013-12-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 853.1922,490.0063,"q3"
2013-12-01,Azúcar sulfitada,412.3622,>70 años,1, 802.1785,490.0063,"q3"
2013-12-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1235.0105,490.0063,"q3"
2013-12-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1228.3619,490.0063,"q3"
2013-12-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1171.8434,490.0063,"q3"
2013-12-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1249.7107,490.0063,"q3"
2013-12-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1243.0621,490.0063,"q3"
2013-12-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1186.5436,490.0063,"q3"
2013-12-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 544.2078,490.0063,"q3"
2013-12-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 703.8465,490.0063,"q3"
2013-12-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 983.2503,490.0063,"q3"
2013-12-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1345.9165,490.0063,"q3"
2013-12-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1381.5879,490.0063,"q3"
2013-12-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1308.7546,490.0063,"q3"
2013-12-01,Azúcar sulfitada,546.8919,51 a 70 años,0,1063.8825,490.0063,"q3"
2013-12-01,Azúcar sulfitada,510.2502,>70 años,0, 992.6024,490.0063,"q3"
2014-01-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 435.0322,426.8765,"q1"
2014-01-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 562.0135,426.8765,"q1"
2014-01-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 773.1617,426.8765,"q1"
2014-01-01,Azúcar sulfitada,532.2268,14 a 18 años,1, 901.9646,426.8765,"q1"
2014-01-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 867.3400,426.8765,"q1"
2014-01-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 818.1030,426.8765,"q1"
2014-01-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 743.2714,426.8765,"q1"
2014-01-01,Azúcar sulfitada,412.3622,>70 años,1, 698.8301,426.8765,"q1"
2014-01-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1075.8983,426.8765,"q1"
2014-01-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1070.1063,426.8765,"q1"
2014-01-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1020.8693,426.8765,"q1"
2014-01-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1088.7046,426.8765,"q1"
2014-01-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1082.9126,426.8765,"q1"
2014-01-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1033.6756,426.8765,"q1"
2014-01-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 474.0949,426.8765,"q1"
2014-01-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 613.1667,426.8765,"q1"
2014-01-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 856.5735,426.8765,"q1"
2014-01-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1172.5157,426.8765,"q1"
2014-01-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1203.5915,426.8765,"q1"
2014-01-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1140.1416,426.8765,"q1"
2014-01-01,Azúcar sulfitada,546.8919,51 a 70 años,0, 926.8176,426.8765,"q1"
2014-01-01,Azúcar sulfitada,510.2502,>70 años,0, 864.7208,426.8765,"q1"
2014-01-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 486.7010,477.5767,"q2"
2014-01-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 628.7640,477.5767,"q2"
2014-01-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 864.9903,477.5767,"q2"
2014-01-01,Azúcar sulfitada,532.2268,14 a 18 años,1,1009.0911,477.5767,"q2"
2014-01-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 970.3541,477.5767,"q2"
2014-01-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 915.2692,477.5767,"q2"
2014-01-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 831.5499,477.5767,"q2"
2014-01-01,Azúcar sulfitada,412.3622,>70 años,1, 781.8303,477.5767,"q2"
2014-01-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1203.6830,477.5767,"q2"
2014-01-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1197.2031,477.5767,"q2"
2014-01-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1142.1182,477.5767,"q2"
2014-01-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1218.0103,477.5767,"q2"
2014-01-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1211.5304,477.5767,"q2"
2014-01-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1156.4455,477.5767,"q2"
2014-01-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 530.4033,477.5767,"q2"
2014-01-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 685.9926,477.5767,"q2"
2014-01-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 958.3089,477.5767,"q2"
2014-01-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1311.7757,477.5767,"q2"
2014-01-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1346.5423,477.5767,"q2"
2014-01-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1275.5565,477.5767,"q2"
2014-01-01,Azúcar sulfitada,546.8919,51 a 70 años,0,1036.8959,477.5767,"q2"
2014-01-01,Azúcar sulfitada,510.2502,>70 años,0, 967.4239,477.5767,"q2"
2014-01-01,Azúcar morena,261.3091,1 a 3 años,1, 510.3142,500.7471,"q3"
2014-01-01,Azúcar morena,337.5825,4 a 8 años,1, 659.2696,500.7471,"q3"
2014-01-01,Azúcar morena,464.4121,9 a 13 años,1, 906.9567,500.7471,"q3"
2014-01-01,Azúcar morena,541.7796,14 a 18 años,1,1058.0489,500.7471,"q3"
2014-01-01,Azúcar morena,520.9818,19 a 30 años,1,1017.4325,500.7471,"q3"
2014-01-01,Azúcar morena,491.4068,31 a 50 años,1, 959.6751,500.7471,"q3"
2014-01-01,Azúcar morena,446.4580,51 a 70 años,1, 871.8940,500.7471,"q3"
2014-01-01,Azúcar morena,419.7636,>70 años,1, 819.7621,500.7471,"q3"
2014-01-01,Azúcar morena,646.2557,gestantes < 18 años,1,1262.0817,500.7471,"q3"
2014-01-01,Azúcar morena,642.7766,gestantes 19 a 30 años,1,1255.2874,500.7471,"q3"
2014-01-01,Azúcar morena,613.2016,gestantes 31 a 50 años,1,1197.5300,500.7471,"q3"
2014-01-01,Azúcar morena,653.9480,lactantes < 18 años,1,1277.1041,500.7471,"q3"
2014-01-01,Azúcar morena,650.4690,lactantes 19 a 30 años,1,1270.3098,500.7471,"q3"
2014-01-01,Azúcar morena,620.8940,lactantes 31 a 50 años,1,1212.5524,500.7471,"q3"
2014-01-01,Azúcar morena,284.7728,1 a 3 años,0, 556.1367,500.7471,"q3"
2014-01-01,Azúcar morena,368.3085,4 a 8 años,0, 719.2747,500.7471,"q3"
2014-01-01,Azúcar morena,514.5147,9 a 13 años,0,1004.8029,500.7471,"q3"
2014-01-01,Azúcar morena,704.2905,14 a 18 años,0,1375.4187,500.7471,"q3"
2014-01-01,Azúcar morena,722.9567,19 a 30 años,0,1411.8721,500.7471,"q3"
2014-01-01,Azúcar morena,684.8445,31 a 50 años,0,1337.4422,500.7471,"q3"
2014-01-01,Azúcar morena,556.7080,51 a 70 años,0,1087.2027,500.7471,"q3"
2014-01-01,Azúcar morena,519.4085,>70 años,0,1014.3601,500.7471,"q3"
2014-02-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 438.2269,430.0113,"q1"
2014-02-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 566.1408,430.0113,"q1"
2014-02-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 778.8396,430.0113,"q1"
2014-02-01,Azúcar sulfitada,532.2268,14 a 18 años,1, 908.5884,430.0113,"q1"
2014-02-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 873.7095,430.0113,"q1"
2014-02-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 824.1109,430.0113,"q1"
2014-02-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 748.7298,430.0113,"q1"
2014-02-01,Azúcar sulfitada,412.3622,>70 años,1, 703.9621,430.0113,"q1"
2014-02-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1083.7994,430.0113,"q1"
2014-02-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1077.9649,430.0113,"q1"
2014-02-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1028.3663,430.0113,"q1"
2014-02-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1096.6997,430.0113,"q1"
2014-02-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1090.8652,430.0113,"q1"
2014-02-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1041.2666,430.0113,"q1"
2014-02-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 477.5765,430.0113,"q1"
2014-02-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 617.6696,430.0113,"q1"
2014-02-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 862.8640,430.0113,"q1"
2014-02-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1181.1264,430.0113,"q1"
2014-02-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1212.4303,430.0113,"q1"
2014-02-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1148.5145,430.0113,"q1"
2014-02-01,Azúcar sulfitada,546.8919,51 a 70 años,0, 933.6239,430.0113,"q1"
2014-02-01,Azúcar sulfitada,510.2502,>70 años,0, 871.0711,430.0113,"q1"
2014-02-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 490.2752,481.0839,"q2"
2014-02-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 633.3815,481.0839,"q2"
2014-02-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 871.3425,481.0839,"q2"
2014-02-01,Azúcar sulfitada,532.2268,14 a 18 años,1,1016.5016,481.0839,"q2"
2014-02-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 977.4802,481.0839,"q2"
2014-02-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 921.9907,481.0839,"q2"
2014-02-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 837.6566,481.0839,"q2"
2014-02-01,Azúcar sulfitada,412.3622,>70 años,1, 787.5718,481.0839,"q2"
2014-02-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1212.5225,481.0839,"q2"
2014-02-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1205.9950,481.0839,"q2"
2014-02-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1150.5056,481.0839,"q2"
2014-02-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1226.9550,481.0839,"q2"
2014-02-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1220.4275,481.0839,"q2"
2014-02-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1164.9381,481.0839,"q2"
2014-02-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 534.2984,481.0839,"q2"
2014-02-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 691.0304,481.0839,"q2"
2014-02-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 965.3465,481.0839,"q2"
2014-02-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1321.4090,481.0839,"q2"
2014-02-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1356.4310,481.0839,"q2"
2014-02-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1284.9238,481.0839,"q2"
2014-02-01,Azúcar sulfitada,546.8919,51 a 70 años,0,1044.5106,481.0839,"q2"
2014-02-01,Azúcar sulfitada,510.2502,>70 años,0, 974.5284,481.0839,"q2"
2014-02-01,Azúcar morena,261.3091,1 a 3 años,1, 509.7823,500.2253,"q3"
2014-02-01,Azúcar morena,337.5825,4 a 8 años,1, 658.5825,500.2253,"q3"
2014-02-01,Azúcar morena,464.4121,9 a 13 años,1, 906.0116,500.2253,"q3"
2014-02-01,Azúcar morena,541.7796,14 a 18 años,1,1056.9463,500.2253,"q3"
2014-02-01,Azúcar morena,520.9818,19 a 30 años,1,1016.3722,500.2253,"q3"
2014-02-01,Azúcar morena,491.4068,31 a 50 años,1, 958.6750,500.2253,"q3"
2014-02-01,Azúcar morena,446.4580,51 a 70 años,1, 870.9854,500.2253,"q3"
2014-02-01,Azúcar morena,419.7636,>70 años,1, 818.9078,500.2253,"q3"
2014-02-01,Azúcar morena,646.2557,gestantes < 18 años,1,1260.7665,500.2253,"q3"
2014-02-01,Azúcar morena,642.7766,gestantes 19 a 30 años,1,1253.9792,500.2253,"q3"
2014-02-01,Azúcar morena,613.2016,gestantes 31 a 50 años,1,1196.2820,500.2253,"q3"
2014-02-01,Azúcar morena,653.9480,lactantes < 18 años,1,1275.7732,500.2253,"q3"
2014-02-01,Azúcar morena,650.4690,lactantes 19 a 30 años,1,1268.9860,500.2253,"q3"
2014-02-01,Azúcar morena,620.8940,lactantes 31 a 50 años,1,1211.2888,500.2253,"q3"
2014-02-01,Azúcar morena,284.7728,1 a 3 años,0, 555.5571,500.2253,"q3"
2014-02-01,Azúcar morena,368.3085,4 a 8 años,0, 718.5251,500.2253,"q3"
2014-02-01,Azúcar morena,514.5147,9 a 13 años,0,1003.7558,500.2253,"q3"
2014-02-01,Azúcar morena,704.2905,14 a 18 años,0,1373.9854,500.2253,"q3"
2014-02-01,Azúcar morena,722.9567,19 a 30 años,0,1410.4007,500.2253,"q3"
2014-02-01,Azúcar morena,684.8445,31 a 50 años,0,1336.0485,500.2253,"q3"
2014-02-01,Azúcar morena,556.7080,51 a 70 años,0,1086.0697,500.2253,"q3"
2014-02-01,Azúcar morena,519.4085,>70 años,0,1013.3030,500.2253,"q3"
2014-03-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 442.2955,434.0036,"q1"
2014-03-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 571.3969,434.0036,"q1"
2014-03-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 786.0704,434.0036,"q1"
2014-03-01,Azúcar sulfitada,532.2268,14 a 18 años,1, 917.0238,434.0036,"q1"
2014-03-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 881.8211,434.0036,"q1"
2014-03-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 831.7620,434.0036,"q1"
2014-03-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 755.6811,434.0036,"q1"
2014-03-01,Azúcar sulfitada,412.3622,>70 años,1, 710.4977,434.0036,"q1"
2014-03-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1093.8615,434.0036,"q1"
2014-03-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1087.9728,434.0036,"q1"
2014-03-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1037.9138,434.0036,"q1"
2014-03-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1106.8816,434.0036,"q1"
2014-03-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1100.9929,434.0036,"q1"
2014-03-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1050.9339,434.0036,"q1"
2014-03-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 482.0104,434.0036,"q1"
2014-03-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 623.4041,434.0036,"q1"
2014-03-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 870.8749,434.0036,"q1"
2014-03-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1192.0921,434.0036,"q1"
2014-03-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1223.6867,434.0036,"q1"
2014-03-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1159.1774,434.0036,"q1"
2014-03-01,Azúcar sulfitada,546.8919,51 a 70 años,0, 942.2917,434.0036,"q1"
2014-03-01,Azúcar sulfitada,510.2502,>70 años,0, 879.1582,434.0036,"q1"
2014-03-01,Azúcar morena,261.3091,1 a 3 años,1, 493.8361,484.5780,"q2"
2014-03-01,Azúcar morena,337.5825,4 a 8 años,1, 637.9818,484.5780,"q2"
2014-03-01,Azúcar morena,464.4121,9 a 13 años,1, 877.6712,484.5780,"q2"
2014-03-01,Azúcar morena,541.7796,14 a 18 años,1,1023.8845,484.5780,"q2"
2014-03-01,Azúcar morena,520.9818,19 a 30 años,1, 984.5797,484.5780,"q2"
2014-03-01,Azúcar morena,491.4068,31 a 50 años,1, 928.6872,484.5780,"q2"
2014-03-01,Azúcar morena,446.4580,51 a 70 años,1, 843.7406,484.5780,"q2"
2014-03-01,Azúcar morena,419.7636,>70 años,1, 793.2920,484.5780,"q2"
2014-03-01,Azúcar morena,646.2557,gestantes < 18 años,1,1221.3291,484.5780,"q2"
2014-03-01,Azúcar morena,642.7766,gestantes 19 a 30 años,1,1214.7542,484.5780,"q2"
2014-03-01,Azúcar morena,613.2016,gestantes 31 a 50 años,1,1158.8618,484.5780,"q2"
2014-03-01,Azúcar morena,653.9480,lactantes < 18 años,1,1235.8665,484.5780,"q2"
2014-03-01,Azúcar morena,650.4690,lactantes 19 a 30 años,1,1229.2916,484.5780,"q2"
2014-03-01,Azúcar morena,620.8940,lactantes 31 a 50 años,1,1173.3991,484.5780,"q2"
2014-03-01,Azúcar morena,284.7728,1 a 3 años,0, 538.1791,484.5780,"q2"
2014-03-01,Azúcar morena,368.3085,4 a 8 años,0, 696.0493,484.5780,"q2"
2014-03-01,Azúcar morena,514.5147,9 a 13 años,0, 972.3579,484.5780,"q2"
2014-03-01,Azúcar morena,704.2905,14 a 18 años,0,1331.0065,484.5780,"q2"
2014-03-01,Azúcar morena,722.9567,19 a 30 años,0,1366.2828,484.5780,"q2"
2014-03-01,Azúcar morena,684.8445,31 a 50 años,0,1294.2563,484.5780,"q2"
2014-03-01,Azúcar morena,556.7080,51 a 70 años,0,1052.0969,484.5780,"q2"
2014-03-01,Azúcar morena,519.4085,>70 años,0, 981.6064,484.5780,"q2"
2014-03-01,Azúcar morena,261.3091,1 a 3 años,1, 510.1542,500.5902,"q3"
2014-03-01,Azúcar morena,337.5825,4 a 8 años,1, 659.0630,500.5902,"q3"
2014-03-01,Azúcar morena,464.4121,9 a 13 años,1, 906.6725,500.5902,"q3"
2014-03-01,Azúcar morena,541.7796,14 a 18 años,1,1057.7173,500.5902,"q3"
2014-03-01,Azúcar morena,520.9818,19 a 30 años,1,1017.1137,500.5902,"q3"
2014-03-01,Azúcar morena,491.4068,31 a 50 años,1, 959.3743,500.5902,"q3"
2014-03-01,Azúcar morena,446.4580,51 a 70 años,1, 871.6208,500.5902,"q3"
2014-03-01,Azúcar morena,419.7636,>70 años,1, 819.5052,500.5902,"q3"
2014-03-01,Azúcar morena,646.2557,gestantes < 18 años,1,1261.6862,500.5902,"q3"
2014-03-01,Azúcar morena,642.7766,gestantes 19 a 30 años,1,1254.8940,500.5902,"q3"
2014-03-01,Azúcar morena,613.2016,gestantes 31 a 50 años,1,1197.1547,500.5902,"q3"
2014-03-01,Azúcar morena,653.9480,lactantes < 18 años,1,1276.7039,500.5902,"q3"
2014-03-01,Azúcar morena,650.4690,lactantes 19 a 30 años,1,1269.9117,500.5902,"q3"
2014-03-01,Azúcar morena,620.8940,lactantes 31 a 50 años,1,1212.1724,500.5902,"q3"
2014-03-01,Azúcar morena,284.7728,1 a 3 años,0, 555.9624,500.5902,"q3"
2014-03-01,Azúcar morena,368.3085,4 a 8 años,0, 719.0493,500.5902,"q3"
2014-03-01,Azúcar morena,514.5147,9 a 13 años,0,1004.4880,500.5902,"q3"
2014-03-01,Azúcar morena,704.2905,14 a 18 años,0,1374.9877,500.5902,"q3"
2014-03-01,Azúcar morena,722.9567,19 a 30 años,0,1411.4296,500.5902,"q3"
2014-03-01,Azúcar morena,684.8445,31 a 50 años,0,1337.0231,500.5902,"q3"
2014-03-01,Azúcar morena,556.7080,51 a 70 años,0,1086.8619,500.5902,"q3"
2014-03-01,Azúcar morena,519.4085,>70 años,0,1014.0422,500.5902,"q3"
2014-04-01,Azúcar sulfitada,256.7016,1 a 3 años,1, 444.7133,436.3761,"q1"
2014-04-01,Azúcar sulfitada,331.6302,4 a 8 años,1, 574.5205,436.3761,"q1"
2014-04-01,Azúcar sulfitada,456.2234,9 a 13 años,1, 790.3675,436.3761,"q1"
2014-04-01,Azúcar sulfitada,532.2268,14 a 18 años,1, 922.0368,436.3761,"q1"
2014-04-01,Azúcar sulfitada,511.7957,19 a 30 años,1, 886.6416,436.3761,"q1"
2014-04-01,Azúcar sulfitada,482.7422,31 a 50 años,1, 836.3089,436.3761,"q1"
2014-04-01,Azúcar sulfitada,438.5859,51 a 70 años,1, 759.8121,436.3761,"q1"
2014-04-01,Azúcar sulfitada,412.3622,>70 años,1, 714.3817,436.3761,"q1"
2014-04-01,Azúcar sulfitada,634.8608,gestantes < 18 años,1,1099.8412,436.3761,"q1"
2014-04-01,Azúcar sulfitada,631.4431,gestantes 19 a 30 años,1,1093.9203,436.3761,"q1"
2014-04-01,Azúcar sulfitada,602.3895,gestantes 31 a 50 años,1,1043.5876,436.3761,"q1"
2014-04-01,Azúcar sulfitada,642.4174,lactantes < 18 años,1,1112.9325,436.3761,"q1"
2014-04-01,Azúcar sulfitada,638.9997,lactantes 19 a 30 años,1,1107.0116,436.3761,"q1"
2014-04-01,Azúcar sulfitada,609.9462,lactantes 31 a 50 años,1,1056.6789,436.3761,"q1"
2014-04-01,Azúcar sulfitada,279.7516,1 a 3 años,0, 484.6454,436.3761,"q1"
2014-04-01,Azúcar sulfitada,361.8144,4 a 8 años,0, 626.8120,436.3761,"q1"
2014-04-01,Azúcar sulfitada,505.4427,9 a 13 años,0, 875.6356,436.3761,"q1"
2014-04-01,Azúcar sulfitada,691.8723,14 a 18 años,0,1198.6087,436.3761,"q1"
2014-04-01,Azúcar sulfitada,710.2093,19 a 30 años,0,1230.3760,436.3761,"q1"
2014-04-01,Azúcar sulfitada,672.7691,31 a 50 años,0,1165.5141,436.3761,"q1"
2014-04-01,Azúcar sulfitada,546.8919,51 a 70 años,0, 947.4428,436.3761,"q1"
2014-04-01,Azúcar sulfitada,510.2502,>70 años,0, 883.9642,436.3761,"q1"
2014-04-01,Azúcar morena,261.3091,1 a 3 años,1, 493.8376,484.5795,"q2"
2014-04-01,Azúcar morena,337.5825,4 a 8 años,1, 637.9837,484.5795,"q2"
2014-04-01,Azúcar morena,464.4121,9 a 13 años,1, 877.6738,484.5795,"q2"
2014-04-01,Azúcar morena,541.7796,14 a 18 años,1,1023.8876,484.5795,"q2"
2014-04-01,Azúcar morena,520.9818,19 a 30 años,1, 984.5826,484.5795,"q2"
2014-04-01,Azúcar morena,491.4068,31 a 50 años,1, 928.6900,484.5795,"q2"
2014-04-01,Azúcar morena,446.4580,51 a 70 años,1, 843.7431,484.5795,"q2"
2014-04-01,Azúcar morena,419.7636,>70 años,1, 793.2944,484.5795,"q2"
2014-04-01,Azúcar morena,646.2557,gestantes < 18 años,1,1221.3328,484.5795,"q2"
