"ciudad","fecha","pm","pme","n_deciles","afford_coca","afford_cona","afford_cord","gap_coca_pm","gap_cona_pm","gap_cord_pm","gap_coca_pme","gap_cona_pme","gap_cord_pme"
"CALI",2021-05-01,36.077326074119,11.8445531443175,10,7.51173708920188,29.2018779342723,63.0660377358491,-28.5655889849172,-6.87544813984673,26.98871166173,-4.33281605511567,17.3573247899548,51.2214845915315
"CALI",2021-06-01,31.9633590337759,11.4757449040182,10,6.05911330049261,23.2019704433498,45.5940594059406,-25.9042457332833,-8.76138859042618,13.6307003721647,-5.41663160352562,11.7262255393315,34.1183145019224
"CALI",2021-07-01,28.8447836268956,6.73655577101902,10,3.2258064516129,15.8064516129032,43.6405529953917,-25.6189771752827,-13.0383320139924,14.7957693684961,-3.51074931940612,9.0698958418842,36.9039972243727
"CALI",2021-08-01,28.2119501426114,6.20687550552248,10,3.66666666666667,17.2727272727273,42.7272727272727,-24.5452834759448,-10.9392228698842,14.5153225846613,-2.54020883885581,11.0658517672048,36.5203972217502
"CALI",2021-09-01,26.602032522064,7.56958099439041,10,2.91079812206573,15.7746478873239,39.6713615023474,-23.6912343999982,-10.82738463474,13.0693289802835,-4.65878287232468,8.20506689293353,32.101780507957
"CALI",2021-10-01,28.2432801479381,8.0023825325641,10,3.963133640553,19.4470046082949,43.4562211981567,-24.2801465073851,-8.79627553964318,15.2129410502186,-4.0392488920111,11.4446220757308,35.4538386655926
"CALI",2021-11-01,27.1113381040153,6.13914958451483,10,3.52380952380952,15.8095238095238,44.0476190476191,-23.5875285802058,-11.3018142944915,16.9362809436037,-2.6153400607053,9.67037422500898,37.9084694631042
"CALI",2021-12-01,24.6324027773498,5.39631467484468,10,2.9,15.1,43.75,-21.7324027773498,-9.53240277734976,19.1175972226502,-2.49631467484468,9.70368532515532,38.3536853251553
"CALI",2022-01-01,30.0413862100491,11.3424361231804,10,5.61151079136691,23.8489208633094,49.1335740072202,-24.4298754186822,-6.19246534673979,19.0921877971711,-5.73092533181349,12.506484740129,37.7911378840398
"CALI",2022-02-01,28.1424141723612,8.75602066737224,10,4.12213740458015,22.6717557251908,49.236641221374,-24.020276767781,-5.47065844717031,21.0942270490129,-4.63388326279208,13.9157350578186,40.4806205540018
"CALI",2022-03-01,24.7356843164948,6.59319019824321,10,2.97397769516729,16.9144981412639,47.8438661710037,-21.7617066213275,-7.82118617523085,23.1081818545089,-3.61921250307592,10.3213079430207,41.2506759727605
"CALI",2022-04-01,20.5978901934467,4.51454064891928,10,2.53731343283582,14.7388059701493,49.4029850746269,-18.0605767606109,-5.85908422329746,28.8050948811802,-1.97722721608345,10.22426532123,44.8884444257076
"CALI",2022-05-01,22.7111014154879,7.47702074011895,10,3.29501915708812,19.1187739463602,48.7739463601533,-19.4160822583997,-3.59232746912772,26.0628449446654,-4.18200158303083,11.6417532062412,41.2969256200343
"CALI",2022-06-01,23.5385529301879,6.27140800555176,10,2.90909090909091,19.7531519575315,47.7372262773723,-20.629462021097,-3.78540097265642,24.1986733471843,-3.36231709646085,13.4817439519798,41.4658182718205
"CALI",2022-07-01,25.7060664667144,7.15758806731606,10,3.3984375,19.0625,47.109375,-22.3076289667144,-6.6435664667144,21.4033085332856,-3.75915056731606,11.9049119326839,39.9517869326839
"CALI",2022-08-01,22.2073485016089,5.94084359797153,10,3.30882352941176,18.5661764705882,45.2029520295203,-18.8985249721971,-3.64117203102067,22.9956035279114,-2.63202006855976,12.6253328726167,39.2621084315488
"CALI",2022-09-01,25.6108819687037,5.9006176689475,10,4.74509803921569,23.843137254902,46.9803921568627,-20.865783929488,-1.76774471380175,21.369510188159,-1.15551962973181,17.9425195859545,41.0797744879153
"CALI",2022-10-01,19.120759186661,5.21565734006256,10,4,16.36,42,-15.120759186661,-2.76075918666095,22.879240813339,-1.21565734006256,11.1443426599374,36.7843426599374
"CALI",2022-11-01,23.8541769138014,5.52219730162111,10,4.58333333333333,23.25,51.0460251046025,-19.2708435804681,-0.604176913801396,27.1918481908011,-0.938863968287782,17.7278026983789,45.5238278029814
"CALI",2022-12-01,21.7583905331066,5.68716156280528,10,4.07843137254902,24.4313725490196,56.8110236220472,-17.6799591605575,2.67298201591305,35.0526330889407,-1.60873019025626,18.7442109862143,51.123862059242
"CALI",2023-01-01,28.5201581381577,9.6475901123085,10,6.65413533834586,27.5471698113208,54.7547169811321,-21.8660227998119,-0.972988326836973,26.2345588429743,-2.99345477396263,17.8995796990123,45.1071268688236
"CALI",2023-02-01,24.2586617078006,6.75210370730938,10,4.33070866141732,23.9763779527559,54.7637795275591,-19.9279530463833,-0.282283755044681,30.5051178197585,-2.42139504589205,17.2242742454465,48.0116758202497
"CALI",2023-03-01,27.3848305355844,8.84672055376632,10,5,27.6639344262295,52.962962962963,-22.3848305355844,0.279103890645061,25.5781324273785,-3.84672055376632,18.8172138724632,44.1162424091966
"CALI",2023-04-01,24.8619157529334,5.60613249398604,10,3.48659003831418,26.8582375478927,51.992337164751,-21.3753257146193,1.99632179495928,27.1304214118175,-2.11954245567186,21.2521050539067,46.3862046707649
"CALI",2023-05-01,21.8693838936868,4.49437758090228,10,2.83333333333333,23.2083333333333,48,-19.0360505603535,1.33894943964649,26.1306161063132,-1.66104424756894,18.7139557524311,43.5056224190977
"CALI",2023-06-01,23.2856604545163,5.92858691358892,10,3.85542168674699,25.0602409638554,49.1967871485944,-19.4302387677693,1.77458050933908,25.911126694078,-2.07316522684193,19.1316540502665,43.2682002350055
"CALI",2023-07-01,25.7371052265281,8.9942850761118,10,3.81147540983607,23.4426229508197,48.4016393442623,-21.925629816692,-2.29448227570839,22.6645341177342,-5.18280966627573,14.4483378747079,39.4073542681505
"CALI",2023-08-01,20.9128394890518,5.84981650897608,10,3.62903225806452,19.1532258064516,43.7651821862348,-17.2838072309873,-1.75961368260023,22.852342697183,-2.22078425091157,13.3034092974755,37.9153656772587
"CALI",2023-09-01,24.0182170919901,7.56162834819182,10,5.375,24.7083333333333,44.7916666666667,-18.6432170919901,0.690116241343222,20.7734495746766,-2.18662834819182,17.1467049851415,37.2300383184749
"CALI",2023-10-01,26.0833451102144,5.55252184406953,10,4.37229437229437,23.1168831168831,46.6666666666667,-21.71105073792,-2.96646199333127,20.5833215564523,-1.18022747177516,17.5643612728136,41.1141448225971
"CALI",2023-11-01,22.801218190726,8.85894411333016,10,5.32751091703057,19.825327510917,45.3508771929825,-17.4737072736954,-2.97589067980896,22.5496590022565,-3.53143319629959,10.9663833975869,36.4919330796523
"CALI",2023-12-01,25.1676442741325,7.99191464769815,10,5.81589958158996,22.3849372384937,45.8823529411765,-19.3517446925425,-2.78270703563877,20.714708667044,-2.17601506610819,14.3930225907956,37.8904382934783
"CALI",2024-01-01,27.8796988972099,6.10687039169778,10,4.16326530612245,26.8163265306122,48,-23.7164335910874,-1.06337236659765,20.1203011027901,-1.94360508557533,20.7094561389145,41.8931296083022
"CALI",2024-02-01,27.5597597976334,9.96181921507992,10,6.11111111111111,25.5555555555556,49.0079365079365,-21.4486486865223,-2.00420424207781,21.4481767103031,-3.85070810396881,15.5937363404756,39.0461172928566
"CALI",2024-03-01,27.6454895976968,8.60372520302052,10,4.28571428571429,24.6753246753247,48.4848484848485,-23.3597753119825,-2.9701649223721,20.8393588871517,-4.31801091730624,16.0715994723042,39.881123281828
"CALI",2024-04-01,23.9852204383215,9.03706785296076,10,6.95121951219512,20.5691056910569,48.530612244898,-17.0340009261264,-3.41611474726458,24.5453918065765,-2.08584834076564,11.5320378380962,39.4935443919372
"CALI",2024-05-01,22.0112745135167,6.36637336054782,10,3.88185654008439,20.8016877637131,43.7552742616034,-18.1294179734323,-1.20958674980359,21.7439997480867,-2.48451682046344,14.4353144031653,37.3889009010555
"CALI",2024-06-01,23.5955993557941,10.2021234259307,10,4.77551020408163,19.344262295082,48.3606557377049,-18.8200891517125,-4.25133706071216,24.7650563819108,-5.42661322184903,9.1421388691513,38.1585323117743
"CALI",2024-07-01,23.9541760520993,8.49685408949638,10,5.30701754385965,22.0614035087719,49.2105263157895,-18.6471585082396,-1.89277254332734,25.2563502636902,-3.18983654563673,13.5645494192755,40.7136722262931
"CALI",2024-08-01,24.2857747328473,6.36026458027056,10,5.08,22.88,47.429718875502,-19.2057747328473,-1.40577473284725,23.1439441426548,-1.28026458027056,16.5197354197294,41.0694542952315
"CALI",2024-09-01,21.1028623875544,8.0606511287197,10,4.8,16.25,43.9732142857143,-16.3028623875544,-4.85286238755436,22.8703518981599,-3.2606511287197,8.1893488712803,35.9125631569946
"CALI",2024-10-01,23.602802353567,8.83303758318858,10,5.9009009009009,22.7927927927928,43.7387387387387,-17.7019014526661,-0.810009560774212,20.1359363851717,-2.93213668228768,13.9597552096042,34.9057011555502
"CALI",2024-11-01,17.6365778698648,4.51062610047596,10,3.8695652173913,15.0869565217391,43.304347826087,-13.7670126524735,-2.54962134812571,25.6677699562221,-0.641060883084655,10.5763304212632,38.793721725611
"CALI",2024-12-01,23.1097782749214,8.31453702253095,10,5.34246575342466,20.2739726027397,48.0821917808219,-17.7673125214967,-2.83580567218167,24.9724135059005,-2.97207126910629,11.9594355802088,39.767654758291
"MEDELLIN",2018-01-01,16.6234722075135,2.04933374329305,10,1.83279742765273,13.9032258064516,34.4193548387097,-14.7906747798607,-2.72024640106185,17.7958826311962,-0.216536315640312,11.8538920631586,32.3700210954166
"MEDELLIN",2018-02-01,13.796928150242,2.98369334084197,10,2.31003039513678,10.4559270516717,29.8784194528875,-11.4868977551052,-3.34100109857022,16.0814913026456,-0.673662945705193,7.47223371082976,26.8947261120456
"MEDELLIN",2018-03-01,14.2876136767667,3.35149977409379,10,2.55255255255255,11.0510510510511,30.5120481927711,-11.7350611242142,-3.23656262571565,16.2244345160044,-0.79894722154124,7.69955127695726,27.1605484186773
"MEDELLIN",2018-04-01,12.9725476521366,2.06783613116359,10,1.46417445482866,10.3738317757009,28.25,-11.508373197308,-2.59871587643568,15.2774523478634,-0.603661676334926,8.30599564453735,26.1821638688364
"MEDELLIN",2018-05-01,12.8793340057374,1.84300988917191,10,1.37026239067055,10.5539358600583,29.1545189504373,-11.5090716150669,-2.32539814567912,16.2751849446999,-0.472747498501352,8.7109259708864,27.3115090612654
"MEDELLIN",2018-06-01,14.324492951418,3.23606615899924,10,1.89542483660131,10.655737704918,29.9344262295082,-12.4290681148167,-3.66875524649994,15.6099332780902,-1.34064132239793,7.41967154591879,26.698360070509
"MEDELLIN",2018-07-01,11.3586422221157,1.71506299029503,10,1.32492113564669,9.55835962145111,25.8044164037855,-10.033721086469,-1.80028260066455,14.4457741816698,-0.39014185464834,7.84329663115608,24.0893534134905
"MEDELLIN",2018-08-01,13.8249809126652,3.34472405092501,10,2.36760124610592,10.2803738317757,25.981308411215,-11.4573796665593,-3.5446070808895,12.1563274985498,-0.977122804819086,6.9356497808507,22.6365843602899
"MEDELLIN",2018-09-01,15.0987451560338,2.2041649431935,10,1.50769230769231,10.6153846153846,29.3538461538462,-13.5910528483415,-4.48336054064917,14.2551009978124,-0.696472635501194,8.41121967219111,27.1496812106527
"MEDELLIN",2018-10-01,12.7691011694469,4.51581934273287,10,3.9672131147541,10.6885245901639,29.5409836065574,-8.80188805469276,-2.08057657928292,16.7718824371105,-0.548606227978772,6.17270524743107,25.0251642638245
"MEDELLIN",2018-11-01,13.9882010336039,2.04330092188854,10,1.38643067846608,11.2389380530973,32.0058997050147,-12.6017703551379,-2.74926298050658,18.0176986714108,-0.656870243422464,9.19563713120881,29.9625987831262
"MEDELLIN",2018-12-01,14.5994194577717,2.87393394432079,10,1.80685358255452,11.183800623053,31.7757009345794,-12.7925658752172,-3.41561883471877,17.1762814768077,-1.06708036176627,8.30986667873217,28.9017669902587
"MEDELLIN",2019-01-01,26.9912611383234,3.99704696889202,10,2.53822629969419,14.5871559633028,32.5076452599388,-24.4530348386292,-12.4041051750207,5.51638412161541,-1.45882066919783,10.5901089944107,28.5105982910468
"MEDELLIN",2019-02-01,26.203912921458,4.5177562491414,10,2.90598290598291,13.5612535612536,33.8571428571429,-23.2979300154751,-12.6426593602045,7.65322993568481,-1.61177334315849,9.04349731211216,29.3393866080015
"MEDELLIN",2019-03-01,28.458968080926,3.97117465921559,10,2.64984227129338,13.0599369085174,35.7097791798107,-25.8091258096326,-15.3990311724086,7.25081109888475,-1.32133238792222,9.08876224930176,31.7386045205951
"MEDELLIN",2019-04-01,24.711652881277,3.82162683356034,10,2.35109717868339,11.5408805031447,32.5786163522013,-22.3605557025936,-13.1707723781323,7.86696347092426,-1.47052965487696,7.71925366958431,28.7569895186409
"MEDELLIN",2019-05-01,26.1204190903227,3.98607166324372,10,3.14024390243902,11.9817073170732,32.1036585365854,-22.9801751878837,-14.1387117732495,5.98323944626268,-0.845827760804694,7.99563565382945,28.1175868733417
"MEDELLIN",2019-06-01,24.4202106526634,3.84715145818542,10,3.3125,12.09375,35.75,-21.1077106526634,-12.3264606526634,11.3297893473366,-0.53465145818542,8.24659854181458,31.9028485418146
"MEDELLIN",2019-07-01,24.2759409771651,3.67345418224608,10,2.79220779220779,11.1688311688312,29.448051948052,-21.4837331849574,-13.107109808334,5.1721109708868,-0.881246390038284,7.49537698658509,25.7745977658059
