Food,quantity,Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
Arveja verde seca importada,580.5243360672459,51 a 70 años,0,2636.730188056836,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,541.6292055507405,>70 años,0,2460.069265457028,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,272.48810167956685,1 a 3 años,1,1270.7590170684732,1246.9356869503315,CALI,2023-12-01,q2
Arveja verde seca importada,352.02455922804273,4 a 8 años,1,1641.6804260856827,1246.9356869503315,CALI,2023-12-01,q2
Arveja verde seca importada,484.2799645562354,9 a 13 años,1,2258.4587288479916,1246.935686950332,CALI,2023-12-01,q2
Arveja verde seca importada,564.9573467250935,14 a 18 años,1,2634.700884863729,1246.9356869503315,CALI,2023-12-01,q2
Arveja verde seca importada,543.2697633540107,19 a 30 años,1,2533.5599838212433,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,512.4295244149733,31 a 50 años,1,2389.7353122896616,1246.935686950332,CALI,2023-12-01,q2
Arveja verde seca importada,465.55780419251346,51 a 70 años,1,2171.14719504319,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,437.7213714994653,>70 años,1,2041.330892497591,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,673.903007486631,gestantes < 18 años,1,3142.7732738226055,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,670.2751109475937,gestantes 19 a 30 años,1,3125.8544351226515,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,639.4348720085562,gestantes 31 a 50 años,1,2982.029763591069,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,681.9243978609626,lactantes < 18 años,1,3180.1813444311156,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,678.2965013219252,lactantes 19 a 30 años,1,3163.262505731161,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,647.4562623828878,lactantes 31 a 50 años,1,3019.437834199579,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,296.955567503877,1 a 3 años,0,1384.8640096513045,1246.9356869503315,CALI,2023-12-01,q2
Arveja verde seca importada,384.06498035524066,4 a 8 años,0,1791.1021946219753,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,536.5260515924706,9 a 13 años,0,2502.1104178524315,1246.9356869503315,CALI,2023-12-01,q2
Arveja verde seca importada,734.4206060305214,14 a 18 años,0,3424.99948321289,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,753.8853004010696,19 a 30 años,0,3515.7738536657444,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,714.1426356951872,31 a 50 años,0,3330.4323681989085,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,580.5243360672459,51 a 70 años,0,2707.298154077383,1246.9356869503317,CALI,2023-12-01,q2
Arveja verde seca importada,541.6292055507404,>70 años,0,2525.909177754198,1246.9356869503315,CALI,2023-12-01,q2
Azúcar sulfitada,256.7016373505239,1 a 3 años,1,1235.580610477949,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,331.63018929795464,4 a 8 años,1,1596.233806589112,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,456.22344268018134,9 a 13 años,1,2195.9378430118904,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,532.2268203405163,14 a 18 años,1,2561.7644919463955,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,511.7956964594458,19 a 30 años,1,2463.4234732514005,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,482.7421716151133,31 a 50 años,1,2323.58029837255,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,438.5859414811083,51 a 70 años,1,2111.0433533476166,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,412.362198843325,>70 años,1,1984.8207539445402,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,634.8607677581865,gestantes < 18 años,1,3055.7719190705366,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,631.4430516231738,gestantes 19 a 30 años,1,3039.321444378889,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,602.3895267788413,gestantes 31 a 50 años,1,2899.4782695000386,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,642.4174428211587,lactantes < 18 años,1,3092.144422510167,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,638.9997266861461,lactantes 19 a 30 años,1,3075.6939478185195,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,609.9462018418136,lactantes 31 a 50 años,1,2935.8507729396692,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,279.7515925603274,1 a 3 años,0,1346.5268359230522,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,361.81436436488667,4 a 8 años,0,1741.5191341035882,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,505.44267832640804,9 a 13 años,0,2432.8445252391693,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,691.8723089557052,14 a 18 años,0,3330.1852636996186,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,710.2093258186399,19 a 30 años,0,3418.4467283466533,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,672.7691328715365,31 a 50 años,0,3238.2360489935413,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,546.8919438013853,51 a 70 años,0,2632.3520518292817,1212.4167813210277,CALI,2024-01-01,q2
Azúcar sulfitada,510.2501835666926,>70 años,0,2455.9844643567203,1212.4167813210279,CALI,2024-01-01,q2
Azúcar sulfitada,256.7016373505239,1 a 3 años,1,1227.106170745911,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,331.63018929795464,4 a 8 años,1,1585.285765581129,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,456.22344268018134,9 a 13 años,1,2180.8766298882015,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,532.2268203405164,14 a 18 años,1,2544.1941945408084,1204.1012146503579,CALI,2024-02-01,q2
Azúcar sulfitada,511.7956964594459,19 a 30 años,1,2446.5276644457886,1204.1012146503576,CALI,2024-02-01,q2
Azúcar sulfitada,482.7421716151133,31 a 50 años,1,2307.6436277626963,1204.1012146503576,CALI,2024-02-01,q2
