Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
9 a 13 años,1,3978.319998334171,2196.5020288684136,BOGOTÁ D.C.,2019-03-01,q1
>70 años,1,3840.9021886770497,2346.1938614402598,BOGOTÁ D.C.,2019-03-01,q1
gestantes 19 a 30 años,1,5214.391399250338,2080.074698422801,BOGOTÁ D.C.,2019-03-01,q1
gestantes 31 a 50 años,1,5588.62199730981,2336.882178173853,BOGOTÁ D.C.,2019-03-01,q1
gestantes < 18 años,1,7142.3508997178915,2833.819512135828,BOGOTÁ D.C.,2019-03-01,q1
lactantes 19 a 30 años,1,4451.459031484587,1754.733638228882,BOGOTÁ D.C.,2019-03-01,q1
lactantes 31 a 50 años,1,4422.5487097127425,1826.377662409534,BOGOTÁ D.C.,2019-03-01,q1
lactantes < 18 años,1,4618.082898148898,1810.730819196745,BOGOTÁ D.C.,2019-03-01,q1
1 a 3 años,0,2345.35556352317,2111.765148319967,BOGOTÁ D.C.,2019-03-01,q1
14 a 18 años,0,4174.421912986079,1519.7770630921489,BOGOTÁ D.C.,2019-03-01,q1
19 a 30 años,0,4237.736206822908,1502.99328913268,BOGOTÁ D.C.,2019-03-01,q1
31 a 50 años,0,4196.235535072,1571.098062069057,BOGOTÁ D.C.,2019-03-01,q1
4 a 8 años,0,2989.8167118158713,2081.460882911732,BOGOTÁ D.C.,2019-03-01,q1
51 a 70 años,0,4045.427523379751,1863.25541583788,BOGOTÁ D.C.,2019-03-01,q1
9 a 13 años,0,3941.4753987221375,1964.2483796222791,BOGOTÁ D.C.,2019-03-01,q1
>70 años,0,3774.3838793133077,1863.2554158378798,BOGOTÁ D.C.,2019-03-01,q1
1 a 3 años,1,1906.3899775397188,1870.650268311934,BOGOTÁ D.C.,2019-04-01,q1
14 a 18 años,1,4223.282629936323,1998.7702807552018,BOGOTÁ D.C.,2019-04-01,q1
19 a 30 años,1,4082.9987603007867,2009.5189758695922,BOGOTÁ D.C.,2019-04-01,q1
31 a 50 años,1,4143.931183698066,2162.2543930475413,BOGOTÁ D.C.,2019-04-01,q1
4 a 8 años,1,3050.258486453813,2316.8188526505264,BOGOTÁ D.C.,2019-04-01,q1
51 a 70 años,1,3974.2896050135228,2282.518453875951,BOGOTÁ D.C.,2019-04-01,q1
9 a 13 años,1,4006.993240240196,2212.333041469019,BOGOTÁ D.C.,2019-04-01,q1
>70 años,1,3833.491711021167,2341.66721214515,BOGOTÁ D.C.,2019-04-01,q1
gestantes 19 a 30 años,1,5216.366860379717,2080.8627303139615,BOGOTÁ D.C.,2019-04-01,q1
gestantes 31 a 50 años,1,5691.813904422087,2380.031872102591,BOGOTÁ D.C.,2019-04-01,q1
gestantes < 18 años,1,7689.165913744688,3050.7753965564775,BOGOTÁ D.C.,2019-04-01,q1
lactantes 19 a 30 años,1,4411.140481596846,1738.8403512790521,BOGOTÁ D.C.,2019-04-01,q1
lactantes 31 a 50 años,1,4391.2853379256885,1813.466843867643,BOGOTÁ D.C.,2019-04-01,q1
lactantes < 18 años,1,4568.432183254074,1791.2629833788335,BOGOTÁ D.C.,2019-04-01,q1
1 a 3 años,0,2351.1266614043866,2116.9614620744846,BOGOTÁ D.C.,2019-04-01,q1
14 a 18 años,0,4132.742634703522,1504.6029354020577,BOGOTÁ D.C.,2019-04-01,q1
19 a 30 años,0,4196.220127500712,1488.2688264557207,BOGOTÁ D.C.,2019-04-01,q1
31 a 50 años,0,4166.202410405544,1559.853463531423,BOGOTÁ D.C.,2019-04-01,q1
4 a 8 años,0,3018.0915467134555,2101.145354732065,BOGOTÁ D.C.,2019-04-01,q1
51 a 70 años,0,4023.3899408545158,1853.105278490403,BOGOTÁ D.C.,2019-04-01,q1
9 a 13 años,0,3968.3800732050577,1977.6564204985355,BOGOTÁ D.C.,2019-04-01,q1
>70 años,0,3753.8228148172643,1853.1052784904036,BOGOTÁ D.C.,2019-04-01,q1
1 a 3 años,1,1887.1350177310972,1851.7562874593664,BOGOTÁ D.C.,2019-05-01,q1
14 a 18 años,1,4148.753181725409,1963.497423317543,BOGOTÁ D.C.,2019-05-01,q1
19 a 30 años,1,4018.459367270023,1977.754789153358,BOGOTÁ D.C.,2019-05-01,q1
31 a 50 años,1,4081.714181721973,2129.7902955808677,BOGOTÁ D.C.,2019-05-01,q1
4 a 8 años,1,3024.230179189092,2297.0490943690907,BOGOTÁ D.C.,2019-05-01,q1
51 a 70 años,1,3899.2121780484003,2239.3999019966927,BOGOTÁ D.C.,2019-05-01,q1
9 a 13 años,1,3947.7620497753974,2179.6304358258312,BOGOTÁ D.C.,2019-05-01,q1
>70 años,1,3759.611094228433,2296.5376459433483,BOGOTÁ D.C.,2019-05-01,q1
gestantes 19 a 30 años,1,5140.043683170291,2050.4166249754185,BOGOTÁ D.C.,2019-05-01,q1
gestantes 31 a 50 años,1,5559.575584574462,2324.7364212608513,BOGOTÁ D.C.,2019-05-01,q1
gestantes < 18 años,1,7349.363276325848,2915.9543330557317,BOGOTÁ D.C.,2019-05-01,q1
lactantes 19 a 30 años,1,4228.010226146874,1666.6517009644128,BOGOTÁ D.C.,2019-05-01,q1
lactantes 31 a 50 años,1,4210.489911656053,1738.803849816874,BOGOTÁ D.C.,2019-05-01,q1
lactantes < 18 años,1,4422.7888517805095,1734.1568476238872,BOGOTÁ D.C.,2019-05-01,q1
1 a 3 años,0,2317.0219311890737,2086.253461214684,BOGOTÁ D.C.,2019-05-01,q1
14 a 18 años,0,3973.3850793197544,1446.5858105040147,BOGOTÁ D.C.,2019-05-01,q1
19 a 30 años,0,4049.572180416429,1436.2573586401081,BOGOTÁ D.C.,2019-05-01,q1
31 a 50 años,0,4024.2720104485625,1506.7137924008493,BOGOTÁ D.C.,2019-05-01,q1
4 a 8 años,0,2987.187732440835,2079.63063100772,BOGOTÁ D.C.,2019-05-01,q1
51 a 70 años,0,3899.0971526465232,1795.8581248981154,BOGOTÁ D.C.,2019-05-01,q1
9 a 13 años,0,3883.067467693047,1935.1405780319196,BOGOTÁ D.C.,2019-05-01,q1
>70 años,0,3637.8576434192073,1795.8581248981156,BOGOTÁ D.C.,2019-05-01,q1
1 a 3 años,1,1874.1228361777212,1838.9880494795163,BOGOTÁ D.C.,2019-06-01,q1
14 a 18 años,1,4146.774533796289,1962.5609805011584,BOGOTÁ D.C.,2019-06-01,q1
19 a 30 años,1,4008.7066391342632,1972.9548140837937,BOGOTÁ D.C.,2019-06-01,q1
31 a 50 años,1,4079.4018074558862,2128.5837259740515,BOGOTÁ D.C.,2019-06-01,q1
4 a 8 años,1,3028.7255834574244,2300.463571339412,BOGOTÁ D.C.,2019-06-01,q1
51 a 70 años,1,3883.1507201508048,2230.175467520424,BOGOTÁ D.C.,2019-06-01,q1
9 a 13 años,1,3941.483186377048,2176.163762404964,BOGOTÁ D.C.,2019-06-01,q1
>70 años,1,3742.8802126175956,2286.3176794335986,BOGOTÁ D.C.,2019-06-01,q1
gestantes 19 a 30 años,1,5140.44058316177,2050.5749524892476,BOGOTÁ D.C.,2019-06-01,q1
gestantes 31 a 50 años,1,5573.682670678989,2330.6352990369905,BOGOTÁ D.C.,2019-06-01,q1
gestantes < 18 años,1,7278.252269640581,2887.7401272420557,BOGOTÁ D.C.,2019-06-01,q1
lactantes 19 a 30 años,1,4196.418215855051,1654.198354147519,BOGOTÁ D.C.,2019-06-01,q1
lactantes 31 a 50 años,1,4182.201346993462,1727.12153584029,BOGOTÁ D.C.,2019-06-01,q1
lactantes < 18 años,1,4386.994314410934,1720.1219605492815,BOGOTÁ D.C.,2019-06-01,q1
1 a 3 años,0,2321.301063204797,2090.1064044502746,BOGOTÁ D.C.,2019-06-01,q1
14 a 18 años,0,3985.553476934477,1451.0159452563157,BOGOTÁ D.C.,2019-06-01,q1
19 a 30 años,0,4026.4594137193913,1428.059978825753,BOGOTÁ D.C.,2019-06-01,q1
31 a 50 años,0,4005.4162034434976,1499.654054786381,BOGOTÁ D.C.,2019-06-01,q1
4 a 8 años,0,2996.8406769969865,2086.350851152363,BOGOTÁ D.C.,2019-06-01,q1
51 a 70 años,0,3871.951411465208,1783.3552561695242,BOGOTÁ D.C.,2019-06-01,q1
9 a 13 años,0,3885.517817497174,1936.3617186307229,BOGOTÁ D.C.,2019-06-01,q1
>70 años,0,3612.5306668970384,1783.3552561695237,BOGOTÁ D.C.,2019-06-01,q1
1 a 3 años,1,1887.140267601706,1851.7614389096343,BOGOTÁ D.C.,2019-07-01,q1
14 a 18 años,1,4231.376531237503,2002.600914599883,BOGOTÁ D.C.,2019-07-01,q1
19 a 30 años,1,4115.49320663031,2025.5116837649184,BOGOTÁ D.C.,2019-07-01,q1
31 a 50 años,1,4184.872907053214,2183.617301179961,BOGOTÁ D.C.,2019-07-01,q1
4 a 8 años,1,3073.4195034141894,2334.4107652636035,BOGOTÁ D.C.,2019-07-01,q1
51 a 70 años,1,3974.035728827093,2282.372647420822,BOGOTÁ D.C.,2019-07-01,q1
9 a 13 años,1,4010.4107992876184,2214.2199372908676,BOGOTÁ D.C.,2019-07-01,q1
>70 años,1,3828.2748141666902,2338.4804995519235,BOGOTÁ D.C.,2019-07-01,q1
gestantes 19 a 30 años,1,5347.9147752285735,2133.3385550755015,BOGOTÁ D.C.,2019-07-01,q1
gestantes 31 a 50 años,1,5834.768003403127,2439.8081257772888,BOGOTÁ D.C.,2019-07-01,q1
gestantes < 18 años,1,7746.088037094696,3073.3599805511735,BOGOTÁ D.C.,2019-07-01,q1
lactantes 19 a 30 años,1,4356.730885331777,1717.392473598394,BOGOTÁ D.C.,2019-07-01,q1
lactantes 31 a 50 años,1,4349.350381434985,1796.1489864884,BOGOTÁ D.C.,2019-07-01,q1
lactantes < 18 años,1,4533.074378235772,1777.3993372174057,BOGOTÁ D.C.,2019-07-01,q1
1 a 3 años,0,2351.580599355853,2117.3701891604437,BOGOTÁ D.C.,2019-07-01,q1
14 a 18 años,0,4075.865658380628,1483.8957989809371,BOGOTÁ D.C.,2019-07-01,q1
19 a 30 años,0,4126.380271042196,1463.4988005627508,BOGOTÁ D.C.,2019-07-01,q1
31 a 50 años,0,4113.6567753486315,1540.1800336876008,BOGOTÁ D.C.,2019-07-01,q1
4 a 8 años,0,3038.4944548516696,2115.349521502626,BOGOTÁ D.C.,2019-07-01,q1
51 a 70 años,0,3988.5657430625947,1837.0658426677953,BOGOTÁ D.C.,2019-07-01,q1
9 a 13 años,0,3950.2597745196354,1968.62610475914,BOGOTÁ D.C.,2019-07-01,q1
>70 años,0,3721.3318382774014,1837.0658426677956,BOGOTÁ D.C.,2019-07-01,q1
1 a 3 años,1,1924.9875923956276,1888.8992276689971,BOGOTÁ D.C.,2019-08-01,q1
14 a 18 años,1,4296.558073836112,2033.449650432091,BOGOTÁ D.C.,2019-08-01,q1
19 a 30 años,1,4202.6705472460535,2068.4175307944492,BOGOTÁ D.C.,2019-08-01,q1
31 a 50 años,1,4252.944282513935,2219.1361416491236,BOGOTÁ D.C.,2019-08-01,q1
4 a 8 años,1,3119.5118253072683,2369.420113092673,BOGOTÁ D.C.,2019-08-01,q1
51 a 70 años,1,4044.8026852140297,2323.015605012552,BOGOTÁ D.C.,2019-08-01,q1
9 a 13 años,1,4077.1959545241843,2251.0932227560784,BOGOTÁ D.C.,2019-08-01,q1
>70 años,1,3894.686148117098,2379.0474956341122,BOGOTÁ D.C.,2019-08-01,q1
gestantes 19 a 30 años,1,5535.9274802443215,2208.3387690484105,BOGOTÁ D.C.,2019-08-01,q1
gestantes 31 a 50 años,1,6083.2711947790685,2543.7197303590538,BOGOTÁ D.C.,2019-08-01,q1
gestantes < 18 años,1,8119.136117991896,3221.371601017817,BOGOTÁ D.C.,2019-08-01,q1
lactantes 19 a 30 años,1,4551.129234740515,1794.0229267844775,BOGOTÁ D.C.,2019-08-01,q1
lactantes 31 a 50 años,1,4546.994209558333,1877.7698563734768,BOGOTÁ D.C.,2019-08-01,q1
lactantes < 18 años,1,4689.849048278061,1838.8700238577273,BOGOTÁ D.C.,2019-08-01,q1
1 a 3 años,0,2404.0411338661083,2164.605810983818,BOGOTÁ D.C.,2019-08-01,q1
14 a 18 años,0,4237.539878757194,1542.7563494809433,BOGOTÁ D.C.,2019-08-01,q1
19 a 30 años,0,4263.620336554846,1512.1735852583538,BOGOTÁ D.C.,2019-08-01,q1
31 a 50 años,0,4252.8562564732365,1592.2972309245615,BOGOTÁ D.C.,2019-08-01,q1
4 a 8 años,0,3085.9684539027735,2148.4001334637,BOGOTÁ D.C.,2019-08-01,q1
51 a 70 años,0,4117.075121096985,1896.255086133678,BOGOTÁ D.C.,2019-08-01,q1
9 a 13 años,0,4043.6581508630106,2015.1715200741064,BOGOTÁ D.C.,2019-08-01,q1
>70 años,0,3841.2310879834863,1896.2550861336774,BOGOTÁ D.C.,2019-08-01,q1
1 a 3 años,1,1928.2380421813614,1892.0887402216817,BOGOTÁ D.C.,2019-09-01,q1
14 a 18 años,1,4226.441731324097,2000.2654016169404,BOGOTÁ D.C.,2019-09-01,q1
19 a 30 años,1,4093.845959096938,2014.8576137418108,BOGOTÁ D.C.,2019-09-01,q1
31 a 50 años,1,4131.128418109237,2155.574061036042,BOGOTÁ D.C.,2019-09-01,q1
4 a 8 años,1,3083.349150119983,2341.952812203747,BOGOTÁ D.C.,2019-09-01,q1
51 a 70 años,1,3965.5730184509184,2277.5123341251974,BOGOTÁ D.C.,2019-09-01,q1
9 a 13 años,1,4034.118994427563,2227.3096582642106,BOGOTÁ D.C.,2019-09-01,q1
>70 años,1,3827.1536959828254,2337.7956707079634,BOGOTÁ D.C.,2019-09-01,q1
gestantes 19 a 30 años,1,5528.783744861467,2205.4890590659643,BOGOTÁ D.C.,2019-09-01,q1
gestantes 31 a 50 años,1,6038.558036327576,2525.0229240324934,BOGOTÁ D.C.,2019-09-01,q1
gestantes < 18 años,1,7897.1767080724085,3133.306352534827,BOGOTÁ D.C.,2019-09-01,q1
lactantes 19 a 30 años,1,4480.413149108267,1766.1471464287704,BOGOTÁ D.C.,2019-09-01,q1
lactantes 31 a 50 años,1,4483.220691055485,1851.4333392894655,BOGOTÁ D.C.,2019-09-01,q1
lactantes < 18 años,1,4651.9622808324675,1824.0147821985584,BOGOTÁ D.C.,2019-09-01,q1
1 a 3 años,0,2377.061094621474,2140.312903134808,BOGOTÁ D.C.,2019-09-01,q1
14 a 18 años,0,4229.251560520914,1539.7388308377133,BOGOTÁ D.C.,2019-09-01,q1
19 a 30 años,0,4256.377409818134,1509.6047443140374,BOGOTÁ D.C.,2019-09-01,q1
31 a 50 años,0,4212.579030725745,1577.2171738616971,BOGOTÁ D.C.,2019-09-01,q1
4 a 8 años,0,3082.726535606459,2146.1431636324573,BOGOTÁ D.C.,2019-09-01,q1
51 a 70 años,0,4050.1310481168002,1865.421779686332,BOGOTÁ D.C.,2019-09-01,q1
9 a 13 años,0,4004.8441274470542,1995.828412509389,BOGOTÁ D.C.,2019-09-01,q1
>70 años,0,3778.7722678929754,1865.4217796863322,BOGOTÁ D.C.,2019-09-01,q1
1 a 3 años,1,1929.5558133629602,1893.381806721894,BOGOTÁ D.C.,2019-10-01,q1
14 a 18 años,1,4295.200739976963,2032.8072594737444,BOGOTÁ D.C.,2019-10-01,q1
19 a 30 años,1,4124.015900694764,2029.706276134909,BOGOTÁ D.C.,2019-10-01,q1
31 a 50 años,1,4183.002204432238,2182.6411906263934,BOGOTÁ D.C.,2019-10-01,q1
4 a 8 años,1,3119.351115615283,2369.2980463093186,BOGOTÁ D.C.,2019-10-01,q1
51 a 70 años,1,4028.278577400659,2313.525460920577,BOGOTÁ D.C.,2019-10-01,q1
9 a 13 años,1,4081.11910188378,2253.2592629795236,BOGOTÁ D.C.,2019-10-01,q1
>70 años,1,3885.8231562674696,2373.633586076812,BOGOTÁ D.C.,2019-10-01,q1
gestantes 19 a 30 años,1,5397.287080216692,2153.0336785415693,BOGOTÁ D.C.,2019-10-01,q1
gestantes 31 a 50 años,1,5835.938627344226,2440.2976221549943,BOGOTÁ D.C.,2019-10-01,q1
gestantes < 18 años,1,7592.023272632669,3012.232805228062,BOGOTÁ D.C.,2019-10-01,q1
lactantes 19 a 30 años,1,4426.837424529545,1745.0279750640934,BOGOTÁ D.C.,2019-10-01,q1
lactantes 31 a 50 años,1,4419.080020638036,1824.9451996691307,BOGOTÁ D.C.,2019-10-01,q1
lactantes < 18 años,1,4616.741023105155,1810.2046756540885,BOGOTÁ D.C.,2019-10-01,q1
1 a 3 años,0,2394.205909174475,2155.750145321968,BOGOTÁ D.C.,2019-10-01,q1
14 a 18 años,0,4214.424977232623,1534.3409334346588,BOGOTÁ D.C.,2019-10-01,q1
19 a 30 años,0,4188.82366124238,1485.6455298164367,BOGOTÁ D.C.,2019-10-01,q1
31 a 50 años,0,4173.122202159762,1562.4442788762815,BOGOTÁ D.C.,2019-10-01,q1
4 a 8 años,0,3089.1542859660653,2150.618056989018,BOGOTÁ D.C.,2019-10-01,q1
51 a 70 años,0,4066.5146831158218,1872.967804542539,BOGOTÁ D.C.,2019-10-01,q1
9 a 13 años,0,4046.2015794217914,2016.4390468052065,BOGOTÁ D.C.,2019-10-01,q1
>70 años,0,3794.058199347061,1872.9678045425385,BOGOTÁ D.C.,2019-10-01,q1
1 a 3 años,1,1938.8346432166506,1902.4866833525143,BOGOTÁ D.C.,2019-11-01,q1
14 a 18 años,1,4276.404384337049,2023.9114311969959,BOGOTÁ D.C.,2019-11-01,q1
19 a 30 años,1,4126.893728631414,2031.1226492926955,BOGOTÁ D.C.,2019-11-01,q1
31 a 50 años,1,4172.955587927298,2177.3989846844647,BOGOTÁ D.C.,2019-11-01,q1
4 a 8 años,1,3125.639466434958,2374.074352905819,BOGOTÁ D.C.,2019-11-01,q1
51 a 70 años,1,4011.16823033426,2303.6986272436093,BOGOTÁ D.C.,2019-11-01,q1
9 a 13 años,1,4085.9627818308554,2255.933545801016,BOGOTÁ D.C.,2019-11-01,q1
>70 años,1,3869.956493299085,2363.941522746215,BOGOTÁ D.C.,2019-11-01,q1
gestantes 19 a 30 años,1,5140.682209382447,2050.671339689282,BOGOTÁ D.C.,2019-11-01,q1
gestantes 31 a 50 años,1,5593.027269875476,2338.7242428097234,BOGOTÁ D.C.,2019-11-01,q1
gestantes < 18 años,1,7395.135890311081,2934.1152059167293,BOGOTÁ D.C.,2019-11-01,q1
lactantes 19 a 30 años,1,4448.160883498653,1753.4335316406075,BOGOTÁ D.C.,2019-11-01,q1
lactantes 31 a 50 años,1,4434.858786195195,1831.4613483531093,BOGOTÁ D.C.,2019-11-01,q1
lactantes < 18 años,1,4635.764648487766,1817.6637588999974,BOGOTÁ D.C.,2019-11-01,q1
1 a 3 años,0,2397.0107866818307,2158.275665399442,BOGOTÁ D.C.,2019-11-01,q1
14 a 18 años,0,4226.445338313447,1538.7171726943325,BOGOTÁ D.C.,2019-11-01,q1
19 a 30 años,0,4221.568807899693,1497.2592153495393,BOGOTÁ D.C.,2019-11-01,q1
31 a 50 años,0,4199.292937476215,1572.2427735497981,BOGOTÁ D.C.,2019-11-01,q1
4 a 8 años,0,3098.442736554578,2157.0845224702607,BOGOTÁ D.C.,2019-11-01,q1
51 a 70 años,0,4078.3560355463774,1878.4217309618862,BOGOTÁ D.C.,2019-11-01,q1
9 a 13 años,0,4053.1489314275454,2019.9012845560821,BOGOTÁ D.C.,2019-11-01,q1
>70 años,0,3805.1061811647696,1878.421730961886,BOGOTÁ D.C.,2019-11-01,q1
1 a 3 años,1,1916.8105275654368,1880.875460917475,BOGOTÁ D.C.,2019-12-01,q1
14 a 18 años,1,4165.363097179283,1971.3584660855774,BOGOTÁ D.C.,2019-12-01,q1
19 a 30 años,1,4049.8385980576963,1993.1986242893902,BOGOTÁ D.C.,2019-12-01,q1
31 a 50 años,1,4090.6115888973554,2134.43285765475,BOGOTÁ D.C.,2019-12-01,q1
4 a 8 años,1,3090.0267961434756,2347.024807338137,BOGOTÁ D.C.,2019-12-01,q1
51 a 70 años,1,3895.601454676349,2237.326187308794,BOGOTÁ D.C.,2019-12-01,q1
9 a 13 años,1,4028.4108966069357,2224.1581147872503,BOGOTÁ D.C.,2019-12-01,q1
>70 años,1,3761.685031129,2297.804498830288,BOGOTÁ D.C.,2019-12-01,q1
gestantes 19 a 30 años,1,5044.131967513655,2012.15644890793,BOGOTÁ D.C.,2019-12-01,q1
gestantes 31 a 50 años,1,5446.095714009444,2277.2848156175037,BOGOTÁ D.C.,2019-12-01,q1
gestantes < 18 años,1,7449.14564276443,2955.544269331139,BOGOTÁ D.C.,2019-12-01,q1
lactantes 19 a 30 años,1,4362.322974004558,1719.596835366695,BOGOTÁ D.C.,2019-12-01,q1
lactantes 31 a 50 años,1,4371.572461725661,1805.3260275386313,BOGOTÁ D.C.,2019-12-01,q1
lactantes < 18 años,1,4521.715982862738,1772.945758316024,BOGOTÁ D.C.,2019-12-01,q1
1 a 3 años,0,2381.9275307943612,2144.6946567881932,BOGOTÁ D.C.,2019-12-01,q1
14 a 18 años,0,4147.347007060125,1509.9199327231759,BOGOTÁ D.C.,2019-12-01,q1
19 a 30 años,0,4160.364499309558,1475.551949821944,BOGOTÁ D.C.,2019-12-01,q1
31 a 50 años,0,4106.856143228068,1537.6338324897197,BOGOTÁ D.C.,2019-12-01,q1
4 a 8 años,0,3088.305711228655,2150.0272933095257,BOGOTÁ D.C.,2019-12-01,q1
51 a 70 años,0,3928.9876461360295,1809.6251800621105,BOGOTÁ D.C.,2019-12-01,q1
9 a 13 años,0,3995.5984036082114,1991.2207729255854,BOGOTÁ D.C.,2019-12-01,q1
>70 años,0,3665.745473844916,1809.6251800621108,BOGOTÁ D.C.,2019-12-01,q1
1 a 3 años,1,1890.3519490446693,1854.912909922055,BOGOTÁ D.C.,2020-01-01,q1
14 a 18 años,1,4115.558168000402,1947.7870831115667,BOGOTÁ D.C.,2020-01-01,q1
19 a 30 años,1,4027.753691650977,1982.3291528274265,BOGOTÁ D.C.,2020-01-01,q1
31 a 50 años,1,4067.8062271948374,2122.53328902293,BOGOTÁ D.C.,2020-01-01,q1
4 a 8 años,1,3069.9901042411298,2331.805970721629,BOGOTÁ D.C.,2020-01-01,q1
51 a 70 años,1,3848.705507356275,2210.392854359161,BOGOTÁ D.C.,2020-01-01,q1
9 a 13 años,1,3991.5902163381156,2203.8287549197094,BOGOTÁ D.C.,2020-01-01,q1
>70 años,1,3714.221313730757,2268.811549535914,BOGOTÁ D.C.,2020-01-01,q1
gestantes 19 a 30 años,1,5067.564974015553,2021.5041177345329,BOGOTÁ D.C.,2020-01-01,q1
gestantes 31 a 50 años,1,5492.8685398505895,2296.8428718223954,BOGOTÁ D.C.,2020-01-01,q1
gestantes < 18 años,1,7618.212005564136,3022.6235215937563,BOGOTÁ D.C.,2020-01-01,q1
lactantes 19 a 30 años,1,4307.364806223338,1697.9327146774015,BOGOTÁ D.C.,2020-01-01,q1
lactantes 31 a 50 años,1,4315.132170060355,1782.0179093641736,BOGOTÁ D.C.,2020-01-01,q1
lactantes < 18 años,1,4447.06222477676,1743.6743347586475,BOGOTÁ D.C.,2020-01-01,q1
1 a 3 años,0,2378.486481339842,2141.5963255906117,BOGOTÁ D.C.,2020-01-01,q1
14 a 18 años,0,4080.2661558962445,1485.4978831325202,BOGOTÁ D.C.,2020-01-01,q1
19 a 30 años,0,4124.030353386322,1462.6653578248097,BOGOTÁ D.C.,2020-01-01,q1
31 a 50 años,0,4070.0879763920752,1523.8675900615249,BOGOTÁ D.C.,2020-01-01,q1
4 a 8 años,0,3066.8363915313985,2135.080708471951,BOGOTÁ D.C.,2020-01-01,q1
51 a 70 años,0,3869.6339552056334,1782.2878750586378,BOGOTÁ D.C.,2020-01-01,q1
9 a 13 años,0,3956.473741212107,1971.722857312734,BOGOTÁ D.C.,2020-01-01,q1
>70 años,0,3610.3684802068556,1782.2878750586376,BOGOTÁ D.C.,2020-01-01,q1
1 a 3 años,1,1886.57204835746,1851.2038722546636,BOGOTÁ D.C.,2020-02-01,q1
14 a 18 años,1,4149.31337427185,1963.7625479396013,BOGOTÁ D.C.,2020-02-01,q1
19 a 30 años,1,4002.4021991013256,1969.851974082305,BOGOTÁ D.C.,2020-02-01,q1
31 a 50 años,1,4053.4509141391527,2115.0428560629734,BOGOTÁ D.C.,2020-02-01,q1
4 a 8 años,1,3074.1376132132777,2334.956204387451,BOGOTÁ D.C.,2020-02-01,q1
51 a 70 años,1,3885.8384336810223,2231.719078163396,BOGOTÁ D.C.,2020-02-01,q1
9 a 13 años,1,3994.912305733572,2205.6629402280005,BOGOTÁ D.C.,2020-02-01,q1
>70 años,1,3750.1056291865707,2290.7312851880465,BOGOTÁ D.C.,2020-02-01,q1
gestantes 19 a 30 años,1,5160.543753227724,2058.5943150975804,BOGOTÁ D.C.,2020-02-01,q1
gestantes 31 a 50 años,1,5669.062768184077,2370.5184849312104,BOGOTÁ D.C.,2020-02-01,q1
gestantes < 18 años,1,7599.844135885612,3015.335833236642,BOGOTÁ D.C.,2020-02-01,q1
lactantes 19 a 30 años,1,4184.815088899755,1649.6244836403969,BOGOTÁ D.C.,2020-02-01,q1
lactantes 31 a 50 años,1,4171.079231230561,1722.5284414229734,BOGOTÁ D.C.,2020-02-01,q1
lactantes < 18 años,1,4385.799293463636,1719.653397878322,BOGOTÁ D.C.,2020-02-01,q1
1 a 3 años,0,2358.428355577726,2123.5359292963444,BOGOTÁ D.C.,2020-02-01,q1
14 a 18 años,0,3993.0181183638842,1453.7335888168768,BOGOTÁ D.C.,2020-02-01,q1
19 a 30 años,0,4023.4149210558753,1426.980191925653,BOGOTÁ D.C.,2020-02-01,q1
31 a 50 años,0,4003.2892870803566,1498.8577233725048,BOGOTÁ D.C.,2020-02-01,q1
4 a 8 años,0,3037.4842034584094,2114.6462012113084,BOGOTÁ D.C.,2020-02-01,q1
51 a 70 años,0,3895.1638632370355,1794.0465183982421,BOGOTÁ D.C.,2020-02-01,q1
9 a 13 años,0,3933.7890408588023,1960.4178556554884,BOGOTÁ D.C.,2020-02-01,q1
>70 años,0,3634.187884400155,1794.0465183982426,BOGOTÁ D.C.,2020-02-01,q1
1 a 3 años,1,1911.8576333537992,1876.0154202159051,BOGOTÁ D.C.,2020-03-01,q1
14 a 18 años,1,4267.803641010766,2019.8409221514603,BOGOTÁ D.C.,2020-03-01,q1
19 a 30 años,1,4102.53314717586,2019.133164709098,BOGOTÁ D.C.,2020-03-01,q1
31 a 50 años,1,4191.914693622766,2187.2916223197612,BOGOTÁ D.C.,2020-03-01,q1
4 a 8 años,1,3131.840544725753,2378.7843717980713,BOGOTÁ D.C.,2020-03-01,q1
51 a 70 años,1,4008.1960953249622,2301.991667340407,BOGOTÁ D.C.,2020-03-01,q1
9 a 13 años,1,4064.8422991245275,2244.272547407932,BOGOTÁ D.C.,2020-03-01,q1
>70 años,1,3872.8724573524473,2365.7227232642954,BOGOTÁ D.C.,2020-03-01,q1
gestantes 19 a 30 años,1,5357.93660125192,2137.3363652031553,BOGOTÁ D.C.,2020-03-01,q1
gestantes 31 a 50 años,1,5898.8793734815235,2466.616293914093,BOGOTÁ D.C.,2020-03-01,q1
gestantes < 18 años,1,8082.093024075257,3206.674277433916,BOGOTÁ D.C.,2020-03-01,q1
lactantes 19 a 30 años,1,4259.59164476268,1679.1008726177697,BOGOTÁ D.C.,2020-03-01,q1
lactantes 31 a 50 años,1,4242.0106078661,1751.8209354937424,BOGOTÁ D.C.,2020-03-01,q1
lactantes < 18 años,1,4463.321779703415,1750.049637642034,BOGOTÁ D.C.,2020-03-01,q1
1 a 3 años,0,2409.876459397745,2169.8599555080427,BOGOTÁ D.C.,2020-03-01,q1
14 a 18 años,0,4038.5374304220977,1470.3057532601792,BOGOTÁ D.C.,2020-03-01,q1
