diet,version,city_std,month,mean_cost_day,n_obs
CoNA,real,BOGOTA,2024-11-01,8599.50827207543,20
CoNA,real,BOGOTA,2024-12-01,8582.192569294935,20
CoNA,real,BOGOTA,2025-01-01,8715.484945076176,20
CoNA,real,BOGOTA,2025-02-01,8654.607811873573,20
CoNA,real,BOGOTA,2025-03-01,8685.405186063539,20
CoNA,real,BOGOTA,2025-04-01,8817.569771943081,20
CoNA,real,BOGOTA,2025-05-01,8901.491239571174,20
CoNA,real,BOGOTA,2025-06-01,8836.589273650785,20
CoNA,real,CALI,1999-01-01,5705.588065855735,20
CoNA,real,CALI,1999-02-01,5733.363506317866,20
CoNA,real,CALI,1999-03-01,5797.886740622142,20
CoNA,real,CALI,1999-04-01,5839.4545829238405,20
CoNA,real,CALI,1999-05-01,5829.026978061812,20
CoNA,real,CALI,1999-06-01,5703.3344551565115,20
CoNA,real,CALI,1999-07-01,5806.173446268525,20
CoNA,real,CALI,1999-08-01,5821.169718162221,20
CoNA,real,CALI,1999-09-01,5864.329459685691,20
CoNA,real,CALI,1999-10-01,5991.590690539883,20
CoNA,real,CALI,1999-11-01,6007.822946196205,20
CoNA,real,CALI,1999-12-01,6068.898034554376,20
CoNA,real,CALI,2000-01-01,6056.780637060499,20
CoNA,real,CALI,2000-02-01,6065.714566465338,20
CoNA,real,CALI,2000-03-01,6063.078997351875,20
CoNA,real,CALI,2000-04-01,6005.6920095176765,20
CoNA,real,CALI,2000-05-01,5957.8559037306995,20
CoNA,real,CALI,2000-06-01,5945.034165816193,20
CoNA,real,CALI,2000-07-01,5873.036306261198,20
CoNA,real,CALI,2000-08-01,5918.681270193681,20
CoNA,real,CALI,2000-09-01,5969.850105777361,20
CoNA,real,CALI,2000-10-01,5998.004793670616,20
CoNA,real,CALI,2000-11-01,5992.02894889249,20
CoNA,real,CALI,2000-12-01,6061.816745862736,20
CoNA,real,CALI,2001-01-01,6101.313399701454,20
CoNA,real,CALI,2001-02-01,6078.178944562015,20
CoNA,real,CALI,2001-03-01,5961.486087465221,20
CoNA,real,CALI,2001-04-01,5952.962192851964,20
CoNA,real,CALI,2001-05-01,5855.55623102519,20
CoNA,real,CALI,2001-06-01,5846.141552780415,20
CoNA,real,CALI,2001-07-01,5879.771027588822,20
CoNA,real,CALI,2001-08-01,5854.332916016669,20
CoNA,real,CALI,2001-09-01,5777.042863681449,20
CoNA,real,CALI,2001-10-01,5801.453535309838,20
CoNA,real,CALI,2001-11-01,5777.408609937305,20
CoNA,real,CALI,2001-12-01,5815.679907948051,20
CoNA,real,CALI,2002-01-01,5850.993852448364,20
CoNA,real,CALI,2002-02-01,5835.926639288277,20
CoNA,real,CALI,2002-03-01,5690.204646511355,20
CoNA,real,CALI,2002-04-01,5606.447906377735,20
CoNA,real,CALI,2002-05-01,5541.062526552203,20
CoNA,real,CALI,2002-06-01,5513.487578620796,20
CoNA,real,CALI,2002-07-01,5564.183925767442,20
CoNA,real,CALI,2002-08-01,5599.455538953731,20
CoNA,real,CALI,2002-09-01,5572.973954178426,20
CoNA,real,CALI,2002-10-01,5630.358742966994,20
CoNA,real,CALI,2002-11-01,5766.173992320364,20
CoNA,real,CALI,2002-12-01,5854.644305349744,20
CoNA,real,CALI,2003-01-01,5919.865846201687,20
CoNA,real,CALI,2003-02-01,5948.630023459531,20
CoNA,real,CALI,2003-03-01,5934.649043919168,20
CoNA,real,CALI,2003-04-01,5826.470918474913,20
CoNA,real,CALI,2003-05-01,5787.584310594508,20
CoNA,real,CALI,2003-06-01,5839.7006017688045,20
CoNA,real,CALI,2003-07-01,5917.85425246147,20
CoNA,real,CALI,2003-08-01,5973.251877253758,20
CoNA,real,CALI,2003-09-01,5911.361403610641,20
CoNA,real,CALI,2003-10-01,5910.82637651669,20
CoNA,real,CALI,2003-11-01,5896.093018804622,20
CoNA,real,CALI,2003-12-01,5878.738676457684,20
CoNA,real,CALI,2004-01-01,5900.628116921094,20
CoNA,real,CALI,2004-02-01,5917.142215276998,20
CoNA,real,CALI,2004-03-01,5832.594667089181,20
CoNA,real,CALI,2004-04-01,5841.529126224813,20
CoNA,real,CALI,2004-05-01,5860.312759275367,20
CoNA,real,CALI,2004-06-01,5850.792321913007,20
CoNA,real,CALI,2004-07-01,5951.635673689616,20
CoNA,real,CALI,2004-08-01,5969.498548107618,20
CoNA,real,CALI,2004-09-01,5824.710866020328,20
CoNA,real,CALI,2004-10-01,5866.593344900555,20
CoNA,real,CALI,2004-11-01,5827.089142674382,20
CoNA,real,CALI,2004-12-01,5917.393546148043,20
CoNA,real,CALI,2006-01-01,5616.185095410454,20
CoNA,real,CALI,2006-02-01,5648.0897175044465,20
CoNA,real,CALI,2006-03-01,5600.614919583514,20
CoNA,real,CALI,2006-04-01,5563.931661235953,20
CoNA,real,CALI,2006-05-01,5447.095257177348,20
CoNA,real,CALI,2006-06-01,5488.793511780654,20
CoNA,real,CALI,2006-07-01,5538.980150899765,20
CoNA,real,CALI,2006-08-01,5565.5995801127865,20
CoNA,real,CALI,2006-09-01,5483.33966708979,20
CoNA,real,CALI,2006-10-01,5499.158425319165,20
CoNA,real,CALI,2006-11-01,5559.184279497465,20
CoNA,real,CALI,2006-12-01,5655.869440993707,20
CoNA,real,CALI,2007-01-01,5700.648323039546,20
CoNA,real,CALI,2007-02-01,5677.7935160806965,20
CoNA,real,CALI,2007-03-01,5413.880844036397,20
CoNA,real,CALI,2007-04-01,5429.725044199457,20
CoNA,real,CALI,2007-05-01,5374.638017000762,20
CoNA,real,CALI,2007-06-01,5374.724912389751,20
CoNA,real,CALI,2007-07-01,5457.347422014804,20
CoNA,real,CALI,2007-08-01,5519.68981927222,20
CoNA,real,CALI,2007-09-01,5507.837993864868,20
CoNA,real,CALI,2007-10-01,5538.750009121133,20
CoNA,real,CALI,2007-11-01,5589.1800878400545,20
CoNA,real,CALI,2007-12-01,5606.070636445536,20
CoNA,real,CALI,2008-01-01,5601.654758496681,20
CoNA,real,CALI,2008-02-01,5634.888874214094,20
CoNA,real,CALI,2008-03-01,5612.477173191429,20
CoNA,real,CALI,2008-04-01,5640.767158092154,20
CoNA,real,CALI,2008-05-01,5561.253182371424,20
CoNA,real,CALI,2008-06-01,5508.74638173579,20
CoNA,real,CALI,2008-07-01,5518.8835907387975,20
CoNA,real,CALI,2008-08-01,5542.9918379372375,20
CoNA,real,CALI,2008-09-01,5506.348385455679,20
CoNA,real,CALI,2008-10-01,5465.426488027791,20
CoNA,real,CALI,2008-11-01,5525.929772742739,20
CoNA,real,CALI,2008-12-01,5586.449968151793,20
CoNA,real,CALI,2009-01-01,5580.947932325315,20
CoNA,real,CALI,2009-02-01,5580.147747494414,20
CoNA,real,CALI,2009-03-01,5557.940468356489,20
CoNA,real,CALI,2009-04-01,5513.3785038840315,20
CoNA,real,CALI,2009-05-01,5492.942430184038,20
CoNA,real,CALI,2009-06-01,5427.654297966375,20
CoNA,real,CALI,2009-07-01,5394.18665939812,20
CoNA,real,CALI,2009-08-01,5385.439009704913,20
CoNA,real,CALI,2009-09-01,5482.1796597858365,20
CoNA,real,CALI,2009-10-01,5529.145441228449,20
CoNA,real,CALI,2009-11-01,5610.5737732123025,20
CoNA,real,CALI,2009-12-01,5715.043439568814,20
CoNA,real,CALI,2010-01-01,5769.090277668451,20
CoNA,real,CALI,2010-02-01,5791.077888724943,20
CoNA,real,CALI,2010-03-01,5740.347957739895,20
CoNA,real,CALI,2010-04-01,5619.759443161641,20
CoNA,real,CALI,2010-05-01,5567.576369653814,20
CoNA,real,CALI,2010-06-01,5569.430642899292,20
CoNA,real,CALI,2010-07-01,5630.4384635865135,20
CoNA,real,CALI,2010-08-01,5608.56818604402,20
CoNA,real,CALI,2010-09-01,5525.34601424621,20
CoNA,real,CALI,2010-10-01,5526.261215157323,20
CoNA,real,CALI,2010-11-01,5515.89685018605,20
CoNA,real,CALI,2010-12-01,5468.286112851149,20
CoNA,real,CALI,2011-01-01,5412.177120308913,20
CoNA,real,CALI,2011-02-01,5351.503807201386,20
CoNA,real,CALI,2011-03-01,5352.752573554248,20
CoNA,real,CALI,2011-04-01,5326.8605654781295,20
CoNA,real,CALI,2011-05-01,5286.687952231225,20
CoNA,real,CALI,2011-06-01,5256.056980539942,20
CoNA,real,CALI,2011-07-01,5192.620895381746,20
CoNA,real,CALI,2011-08-01,5192.20576458716,20
CoNA,real,CALI,2011-09-01,5114.632571742707,20
CoNA,real,CALI,2011-10-01,5117.932950527382,20
CoNA,real,CALI,2011-11-01,5152.374875407566,20
CoNA,real,CALI,2011-12-01,5230.779857606038,20
CoNA,real,CALI,2012-01-01,5353.618006168168,20
CoNA,real,CALI,2012-02-01,5221.252485555636,20
CoNA,real,CALI,2012-03-01,5185.543060795082,20
CoNA,real,CALI,2012-04-01,5109.916929888539,20
CoNA,real,CALI,2012-05-01,5170.642129342065,20
CoNA,real,CALI,2012-06-01,5145.578523628836,20
CoNA,real,CALI,2012-07-01,5144.881147728455,20
CoNA,real,CALI,2012-08-01,5138.454447777424,20
CoNA,real,CALI,2012-09-01,5074.747758926511,20
CoNA,real,CALI,2012-10-01,5047.178677703843,20
CoNA,real,CALI,2012-11-01,5122.866622141226,20
CoNA,real,CALI,2012-12-01,5157.05151936359,20
CoNA,real,CALI,2013-01-01,5188.169672848061,20
CoNA,real,CALI,2013-02-01,5157.798948979127,20
CoNA,real,CALI,2013-03-01,5179.960616091652,20
CoNA,real,CALI,2013-04-01,5143.952418524488,20
CoNA,real,CALI,2013-05-01,5123.1824463491575,20
CoNA,real,CALI,2013-06-01,5072.5143925261955,20
CoNA,real,CALI,2013-07-01,5002.351148460872,20
CoNA,real,CALI,2013-08-01,4968.436990305093,20
CoNA,real,CALI,2013-09-01,4928.147292129686,20
CoNA,real,CALI,2013-10-01,4934.961658813821,20
CoNA,real,CALI,2013-11-01,4991.017396644878,20
CoNA,real,CALI,2013-12-01,5027.882341099627,20
CoNA,real,CALI,2014-01-01,5024.078492886842,20
CoNA,real,CALI,2014-02-01,4992.979841691988,20
CoNA,real,CALI,2014-03-01,5005.3031429595885,20
CoNA,real,CALI,2014-04-01,5017.108947506992,20
CoNA,real,CALI,2014-05-01,4976.821770917394,20
CoNA,real,CALI,2014-06-01,4962.85154873718,20
CoNA,real,CALI,2014-07-01,4953.896705964821,20
CoNA,real,CALI,2014-08-01,4892.255324508351,20
CoNA,real,CALI,2014-09-01,4854.7779373977,20
CoNA,real,CALI,2014-10-01,4884.880104745445,20
CoNA,real,CALI,2014-11-01,4961.844046080369,20
CoNA,real,CALI,2014-12-01,5019.613822614309,20
CoNA,real,CALI,2015-01-01,5032.211738238467,20
CoNA,real,CALI,2015-02-01,4966.392223397265,20
CoNA,real,CALI,2015-03-01,4907.0410613780405,20
CoNA,real,CALI,2015-04-01,4862.992188012811,20
CoNA,real,CALI,2015-05-01,4844.950771146609,20
CoNA,real,CALI,2015-06-01,4823.0240725743415,20
CoNA,real,CALI,2015-07-01,4839.799112943016,20
CoNA,real,CALI,2015-08-01,4851.53346829159,20
CoNA,real,CALI,2015-09-01,4860.26890990003,20
CoNA,real,CALI,2015-10-01,4842.618415643468,20
CoNA,real,CALI,2015-11-01,4868.288106224912,20
CoNA,real,CALI,2015-12-01,4834.600053899867,20
CoNA,real,CALI,2016-01-01,4865.903311261804,20
CoNA,real,CALI,2016-02-01,4932.883984723278,20
CoNA,real,CALI,2016-03-01,4977.905649225724,20
CoNA,real,CALI,2016-04-01,4974.17911080741,20
CoNA,real,CALI,2016-05-01,5008.570155937233,20
CoNA,real,CALI,2016-06-01,4951.844047374863,20
CoNA,real,CALI,2016-07-01,4924.163552367023,20
CoNA,real,CALI,2016-08-01,4942.541205315238,20
CoNA,real,CALI,2016-09-01,4934.637608560867,20
CoNA,real,CALI,2016-10-01,4943.008959898577,20
CoNA,real,CALI,2016-11-01,5024.887336087613,20
CoNA,real,CALI,2016-12-01,5027.348849639201,20
CoNA,real,CALI,2017-01-01,4990.972181854166,20
CoNA,real,CALI,2017-02-01,4984.513682907249,20
CoNA,real,CALI,2017-03-01,4908.089155148881,20
CoNA,real,CALI,2017-04-01,4862.913266652685,20
CoNA,real,CALI,2017-05-01,4752.419884579705,20
CoNA,real,CALI,2017-06-01,4795.095298424248,20
CoNA,real,CALI,2017-07-01,4704.284963821272,20
CoNA,real,CALI,2017-08-01,4666.732269052607,20
CoNA,real,CALI,2017-09-01,4614.597968538541,20
CoNA,real,CALI,2017-10-01,4632.98371855267,20
CoNA,real,CALI,2017-11-01,4640.852945744234,20
CoNA,real,CALI,2017-12-01,4671.211824309627,20
CoNA,real,CALI,2018-01-01,4634.052123222759,20
CoNA,real,CALI,2018-02-01,4649.77390048229,20
CoNA,real,CALI,2018-03-01,4616.248869854129,20
CoNA,real,CALI,2018-04-01,4645.632734488025,20
CoNA,real,CALI,2018-05-01,4650.239593536808,20
CoNA,real,CALI,2018-06-01,4673.782876696342,20
CoNA,real,CALI,2018-07-01,4674.740456434297,20
CoNA,real,CALI,2018-08-01,4696.654279812619,20
CoNA,real,CALI,2018-09-01,4718.272147959577,20
CoNA,real,CALI,2018-10-01,4698.144382840481,20
CoNA,real,CALI,2018-11-01,4631.937657215381,20
CoNA,real,CALI,2018-12-01,4634.912940617096,20
CoNA,real,CALI,2019-01-01,4784.5243445607275,20
CoNA,real,CALI,2019-02-01,4814.954631213654,20
CoNA,real,CALI,2019-03-01,4850.918710266506,20
CoNA,real,CALI,2019-04-01,4883.4719316718965,20
CoNA,real,CALI,2019-05-01,4848.594358955659,20
CoNA,real,CALI,2019-06-01,4891.176309802246,20
CoNA,real,CALI,2019-07-01,4964.218378594122,20
CoNA,real,CALI,2019-08-01,5007.394664221873,20
CoNA,real,CALI,2019-09-01,5111.832024515092,20
CoNA,real,CALI,2019-10-01,5080.214446643652,20
CoNA,real,CALI,2019-11-01,5026.236352829001,20
CoNA,real,CALI,2019-12-01,4999.587481655264,20
CoNA,real,CALI,2020-01-01,5187.660922909637,20
CoNA,real,CALI,2020-02-01,5284.104124275237,20
CoNA,real,CALI,2020-03-01,5430.484112921706,20
CoNA,real,CALI,2020-04-01,5437.685053170446,20
CoNA,real,CALI,2020-05-01,5373.494905791266,20
CoNA,real,CALI,2020-06-01,5340.143455437834,20
CoNA,real,CALI,2020-07-01,5272.525653627798,20
CoNA,real,CALI,2020-08-01,5257.327125183801,20
CoNA,real,CALI,2020-09-01,5335.968195722395,20
CoNA,real,CALI,2020-10-01,5360.305384589089,20
CoNA,real,CALI,2020-11-01,5330.596535713968,20
CoNA,real,CALI,2020-12-01,5295.989095455346,20
CoNA,real,CALI,2021-01-01,5318.6189591299235,20
CoNA,real,CALI,2021-02-01,5345.388930447349,20
CoNA,real,CALI,2021-03-01,5400.020735310289,20
CoNA,real,CALI,2021-04-01,5438.251320763509,20
CoNA,real,CALI,2021-05-01,5986.286178657512,20
CoNA,real,CALI,2021-06-01,5758.004528932222,20
CoNA,real,CALI,2021-07-01,5777.984652532487,20
CoNA,real,CALI,2021-08-01,5779.442667681726,20
CoNA,real,CALI,2021-09-01,5780.022308158578,20
CoNA,real,CALI,2021-10-01,5771.415081544823,20
CoNA,real,CALI,2021-11-01,5843.164655560587,20
CoNA,real,CALI,2021-12-01,5949.164488186653,20
CoNA,real,CALI,2022-01-01,6286.647699876942,20
CoNA,real,CALI,2022-02-01,6517.2037440886415,20
CoNA,real,CALI,2022-03-01,6761.367512538608,20
CoNA,real,CALI,2022-04-01,6957.871521114597,20
CoNA,real,CALI,2022-05-01,7115.01042471543,20
CoNA,real,CALI,2022-06-01,7298.80630104293,20
CoNA,real,CALI,2022-07-01,7535.864445129352,20
CoNA,real,CALI,2022-08-01,7774.872878690296,20
CoNA,real,CALI,2022-09-01,7917.519869384624,20
CoNA,real,CALI,2022-10-01,8009.055610873281,20
CoNA,real,CALI,2022-11-01,8081.739727121854,20
CoNA,real,CALI,2022-12-01,8139.3727670572935,20
CoNA,real,CALI,2023-01-01,8505.617660433822,20
CoNA,real,CALI,2023-02-01,8661.049236939965,20
CoNA,real,CALI,2023-03-01,8945.948311845497,20
CoNA,real,CALI,2023-04-01,8988.882212390256,20
CoNA,real,CALI,2023-05-01,8897.030073567727,20
CoNA,real,CALI,2023-06-01,8839.554338388647,20
CoNA,real,CALI,2023-07-01,8759.458112481278,20
CoNA,real,CALI,2023-08-01,8891.88884447216,20
CoNA,real,CALI,2023-09-01,8992.98774229885,20
CoNA,real,CALI,2023-10-01,9023.902495641953,20
CoNA,real,CALI,2023-11-01,8828.260990443918,20
CoNA,real,CALI,2023-12-01,8686.623850546088,20
CoNA,real,CALI,2024-01-01,8905.862885303344,20
CoNA,real,CALI,2024-02-01,9061.277352654379,20
CoNA,real,CALI,2024-03-01,9146.394258231592,20
CoNA,real,CALI,2024-04-01,9254.590173504537,20
CoNA,real,CALI,2024-05-01,9107.784557943232,20
CoNA,real,CALI,2024-06-01,8978.482314425131,20
CoNA,real,CALI,2024-07-01,8885.55758688413,20
CoNA,real,CALI,2024-08-01,8875.68191331025,20
CoNA,real,CALI,2024-09-01,8994.372744874794,20
CoNA,real,CALI,2024-10-01,8963.408969015733,20
CoNA,real,CALI,2024-11-01,8808.41468076246,20
CoNA,real,CALI,2024-12-01,8647.298343866434,20
CoNA,real,CALI,2025-01-01,8789.044888096003,20
CoNA,real,CALI,2025-02-01,8920.713069460633,20
CoNA,real,CALI,2025-03-01,9075.502834070081,20
CoNA,real,CALI,2025-04-01,9102.545843275771,20
CoNA,real,CALI,2025-05-01,9107.526389616807,20
CoNA,real,CALI,2025-06-01,9115.412351420957,20
CoNA,real,MEDELLIN,1999-01-01,6226.514580439551,20
CoNA,real,MEDELLIN,1999-02-01,6423.250822773511,20
CoNA,real,MEDELLIN,1999-03-01,6503.192882285539,20
CoNA,real,MEDELLIN,1999-04-01,6538.194812187412,20
CoNA,real,MEDELLIN,1999-05-01,6601.318328166237,20
CoNA,real,MEDELLIN,1999-06-01,6656.5999547679385,20
CoNA,real,MEDELLIN,1999-07-01,6716.394654664066,20
CoNA,real,MEDELLIN,1999-08-01,6802.465984216232,20
CoNA,real,MEDELLIN,1999-09-01,6833.350357035171,20
CoNA,real,MEDELLIN,1999-10-01,6908.162771426776,20
CoNA,real,MEDELLIN,1999-11-01,6873.743584848459,20
CoNA,real,MEDELLIN,1999-12-01,6821.8246801011655,20
CoNA,real,MEDELLIN,2000-01-01,6897.070124389473,20
CoNA,real,MEDELLIN,2000-02-01,6992.805859461816,20
CoNA,real,MEDELLIN,2000-03-01,6968.127715641303,20
CoNA,real,MEDELLIN,2000-04-01,6860.721159394831,20
CoNA,real,MEDELLIN,2000-05-01,6903.6437965241075,20
CoNA,real,MEDELLIN,2000-06-01,7023.000980685688,20
CoNA,real,MEDELLIN,2000-07-01,6892.22802092656,20
CoNA,real,MEDELLIN,2000-08-01,6749.42946768878,20
CoNA,real,MEDELLIN,2000-09-01,6761.622078578537,20
CoNA,real,MEDELLIN,2000-10-01,6821.841179010547,20
CoNA,real,MEDELLIN,2000-11-01,6782.972996787759,20
CoNA,real,MEDELLIN,2000-12-01,6911.567337830075,20
CoNA,real,MEDELLIN,2001-01-01,6908.413059664754,20
CoNA,real,MEDELLIN,2001-02-01,6862.152895453956,20
CoNA,real,MEDELLIN,2001-03-01,6836.804101499064,20
CoNA,real,MEDELLIN,2001-04-01,6785.729030544361,20
CoNA,real,MEDELLIN,2001-05-01,6671.976385646711,20
CoNA,real,MEDELLIN,2001-06-01,6591.954046893605,20
CoNA,real,MEDELLIN,2001-07-01,6561.677284298766,20
CoNA,real,MEDELLIN,2001-08-01,6543.890279080396,20
CoNA,real,MEDELLIN,2001-09-01,6510.947879668202,20
CoNA,real,MEDELLIN,2001-10-01,6417.882797034869,20
CoNA,real,MEDELLIN,2001-11-01,6432.284196201482,20
CoNA,real,MEDELLIN,2001-12-01,6416.440054972002,20
CoNA,real,MEDELLIN,2002-01-01,6383.675408515276,20
CoNA,real,MEDELLIN,2002-02-01,6432.7307722622545,20
CoNA,real,MEDELLIN,2002-03-01,6354.614294347059,20
CoNA,real,MEDELLIN,2002-04-01,6142.396866458704,20
CoNA,real,MEDELLIN,2002-05-01,6318.94485592138,20
CoNA,real,MEDELLIN,2002-06-01,6272.063522429816,20
CoNA,real,MEDELLIN,2002-07-01,6424.872233409268,20
CoNA,real,MEDELLIN,2002-08-01,6368.757198452372,20
CoNA,real,MEDELLIN,2002-09-01,6303.4821484172535,20
CoNA,real,MEDELLIN,2002-10-01,6359.181643695967,20
CoNA,real,MEDELLIN,2002-11-01,6491.0366049156455,20
CoNA,real,MEDELLIN,2002-12-01,6708.898554090879,20
CoNA,real,MEDELLIN,2003-01-01,6953.953154353714,20
CoNA,real,MEDELLIN,2003-02-01,6926.469451568979,20
CoNA,real,MEDELLIN,2003-03-01,6704.429387107409,20
CoNA,real,MEDELLIN,2003-04-01,6733.12405649112,20
CoNA,real,MEDELLIN,2003-05-01,6693.135195539578,20
CoNA,real,MEDELLIN,2003-06-01,6719.075448611207,20
CoNA,real,MEDELLIN,2003-07-01,6772.769446165123,20
CoNA,real,MEDELLIN,2003-08-01,6742.39004437471,20
CoNA,real,MEDELLIN,2003-09-01,6783.456328938394,20
CoNA,real,MEDELLIN,2003-10-01,6752.384423553051,20
CoNA,real,MEDELLIN,2003-11-01,6841.861530467657,20
CoNA,real,MEDELLIN,2003-12-01,6840.120024328719,20
CoNA,real,MEDELLIN,2004-01-01,6879.184586391542,20
CoNA,real,MEDELLIN,2004-02-01,6798.362910699933,20
CoNA,real,MEDELLIN,2004-03-01,6754.7096539566655,20
CoNA,real,MEDELLIN,2004-04-01,6752.22694877739,20
CoNA,real,MEDELLIN,2004-05-01,6760.331333055988,20
CoNA,real,MEDELLIN,2004-06-01,6836.489765179396,20
CoNA,real,MEDELLIN,2004-07-01,6803.680244777571,20
CoNA,real,MEDELLIN,2004-08-01,6843.4730475504675,20
CoNA,real,MEDELLIN,2004-09-01,6577.7260923632,20
CoNA,real,MEDELLIN,2004-10-01,6610.896559321007,20
CoNA,real,MEDELLIN,2004-11-01,6604.352145993103,20
CoNA,real,MEDELLIN,2004-12-01,6692.131220017462,20
CoNA,real,MEDELLIN,2006-01-01,6282.186378231659,20
CoNA,real,MEDELLIN,2006-02-01,6306.377384902961,20
CoNA,real,MEDELLIN,2006-03-01,6252.878270881959,20
CoNA,real,MEDELLIN,2006-04-01,6068.998486096585,20
CoNA,real,MEDELLIN,2006-05-01,5984.323235174364,20
CoNA,real,MEDELLIN,2006-06-01,6066.236215362056,20
CoNA,real,MEDELLIN,2006-07-01,6039.436956106594,20
CoNA,real,MEDELLIN,2006-08-01,5938.25784996395,20
CoNA,real,MEDELLIN,2006-09-01,5851.0021486804435,20
CoNA,real,MEDELLIN,2006-10-01,5826.039364743444,20
CoNA,real,MEDELLIN,2006-11-01,5938.078837678858,20
CoNA,real,MEDELLIN,2006-12-01,5943.423337338899,20
CoNA,real,MEDELLIN,2007-01-01,5971.434559651395,20
CoNA,real,MEDELLIN,2007-02-01,5927.2168382437585,20
CoNA,real,MEDELLIN,2007-03-01,5716.1134219019,20
CoNA,real,MEDELLIN,2007-04-01,5666.296099957751,20
CoNA,real,MEDELLIN,2007-05-01,5630.415673538071,20
CoNA,real,MEDELLIN,2007-06-01,5605.855020806347,20
CoNA,real,MEDELLIN,2007-07-01,5586.416612205606,20
CoNA,real,MEDELLIN,2007-08-01,5723.9480456242545,20
CoNA,real,MEDELLIN,2007-09-01,5785.888029087797,20
CoNA,real,MEDELLIN,2007-10-01,5809.370336320128,20
CoNA,real,MEDELLIN,2007-11-01,5859.686593133415,20
CoNA,real,MEDELLIN,2007-12-01,5951.143844714555,20
CoNA,real,MEDELLIN,2008-01-01,5913.352452078805,20
CoNA,real,MEDELLIN,2008-02-01,5969.855153562326,20
CoNA,real,MEDELLIN,2008-03-01,5948.045094142985,20
CoNA,real,MEDELLIN,2008-04-01,6020.676620432129,20
CoNA,real,MEDELLIN,2008-05-01,6060.437842657509,20
CoNA,real,MEDELLIN,2008-06-01,6078.298476646767,20
CoNA,real,MEDELLIN,2008-07-01,6104.619136171665,20
CoNA,real,MEDELLIN,2008-08-01,6081.713719763957,20
CoNA,real,MEDELLIN,2008-09-01,6047.013698350302,20
CoNA,real,MEDELLIN,2008-10-01,6088.333537966857,20
CoNA,real,MEDELLIN,2008-11-01,6130.232188803771,20
CoNA,real,MEDELLIN,2008-12-01,6149.284065654836,20
CoNA,real,MEDELLIN,2009-01-01,6144.941620318932,20
CoNA,real,MEDELLIN,2009-02-01,6095.243041597907,20
CoNA,real,MEDELLIN,2009-03-01,6065.163769738849,20
CoNA,real,MEDELLIN,2009-04-01,6016.334413094165,20
CoNA,real,MEDELLIN,2009-05-01,6037.7668986759045,20
CoNA,real,MEDELLIN,2009-06-01,6021.616001130814,20
CoNA,real,MEDELLIN,2009-07-01,5978.835035768054,20
CoNA,real,MEDELLIN,2009-08-01,5939.814480368763,20
CoNA,real,MEDELLIN,2009-09-01,6000.87092370191,20
CoNA,real,MEDELLIN,2009-10-01,6013.662824660844,20
CoNA,real,MEDELLIN,2009-11-01,6020.595173941851,20
CoNA,real,MEDELLIN,2009-12-01,6027.379540599432,20
CoNA,real,MEDELLIN,2010-01-01,6053.98104098365,20
CoNA,real,MEDELLIN,2010-02-01,6175.9466065363295,20
CoNA,real,MEDELLIN,2010-03-01,6026.681113620571,20
CoNA,real,MEDELLIN,2010-04-01,5946.187075345117,20
CoNA,real,MEDELLIN,2010-05-01,5886.497958396267,20
CoNA,real,MEDELLIN,2010-06-01,5890.486782029858,20
CoNA,real,MEDELLIN,2010-07-01,5839.247281472296,20
CoNA,real,MEDELLIN,2010-08-01,5847.468122842862,20
CoNA,real,MEDELLIN,2010-09-01,5746.873824294883,20
CoNA,real,MEDELLIN,2010-10-01,5731.431082953948,20
CoNA,real,MEDELLIN,2010-11-01,5698.268740967154,20
CoNA,real,MEDELLIN,2010-12-01,5652.866010627188,20
CoNA,real,MEDELLIN,2011-01-01,5681.967545649258,20
CoNA,real,MEDELLIN,2011-02-01,5646.451649650432,20
CoNA,real,MEDELLIN,2011-03-01,5596.016472868904,20
CoNA,real,MEDELLIN,2011-04-01,5592.168555451324,20
CoNA,real,MEDELLIN,2011-05-01,5643.35528757048,20
CoNA,real,MEDELLIN,2011-06-01,5682.767883498391,20
CoNA,real,MEDELLIN,2011-07-01,5602.098109980981,20
CoNA,real,MEDELLIN,2011-08-01,5554.905918222498,20
CoNA,real,MEDELLIN,2011-09-01,5497.686575963756,20
CoNA,real,MEDELLIN,2011-10-01,5515.51060564906,20
CoNA,real,MEDELLIN,2011-11-01,5641.042172843472,20
CoNA,real,MEDELLIN,2011-12-01,5814.380718622378,20
CoNA,real,MEDELLIN,2012-01-01,5741.8352576806765,20
CoNA,real,MEDELLIN,2012-02-01,5583.5957838693175,20
CoNA,real,MEDELLIN,2012-03-01,5550.091945859287,20
CoNA,real,MEDELLIN,2012-04-01,5518.204824221177,20
CoNA,real,MEDELLIN,2012-05-01,5587.443162543498,20
CoNA,real,MEDELLIN,2012-06-01,5593.038079443693,20
CoNA,real,MEDELLIN,2012-07-01,5542.7811525725865,20
CoNA,real,MEDELLIN,2012-08-01,5525.386457037183,20
CoNA,real,MEDELLIN,2012-09-01,5467.238284588807,20
CoNA,real,MEDELLIN,2012-10-01,5487.283514356485,20
CoNA,real,MEDELLIN,2012-11-01,5548.833451315173,20
CoNA,real,MEDELLIN,2012-12-01,5601.5504740845745,20
CoNA,real,MEDELLIN,2013-01-01,5615.525399783056,20
CoNA,real,MEDELLIN,2013-02-01,5594.875287584568,20
CoNA,real,MEDELLIN,2013-03-01,5594.0537037398835,20
