diet,city_std,month,nominal,real,implicit_deflator,real_growth_yoy,nom_growth_yoy
CoCA,MEDELLIN,2024-07-01,2329.251784000899,2605.000360936012,0.8941464342691943,1.315141711715051,-8.872188937980996
CoCA,MEDELLIN,2024-08-01,2313.6229237506727,2575.344657812652,0.8983740940196058,0.814044029088512,-8.996725928657467
CoCA,MEDELLIN,2024-09-01,2297.25858772426,2565.0374927052258,0.8956042920454345,0.5172902494352982,-9.216826842310821
CoCA,MEDELLIN,2024-10-01,2276.297528095987,2575.8871401873353,0.8836945891699433,1.1934361014717343,-9.486100268265218
CoCA,MEDELLIN,2024-11-01,2276.1136591512445,2544.4231624845875,0.8945499682248832,-0.3470254957167018,-12.159670932759203
CoCA,MEDELLIN,2024-12-01,2282.9168100844504,2501.928709838609,0.9124627736622095,-3.983344899334107,-12.578076723514853
CoCA,MEDELLIN,2025-01-01,2297.9940635004464,2567.388249659297,0.8950707255925938,-2.660085012958968,-9.826839826835021
CoCA,MEDELLIN,2025-02-01,2280.158775921662,2614.765043671647,0.8720319944004865,0.9565035257470544,-7.323817352994633
CoCA,MEDELLIN,2025-03-01,2275.0104454883585,2664.443464083238,0.8538407649310463,3.875419819816095,-6.864885208863825
CoCA,MEDELLIN,2025-04-01,2307.5552485936537,2639.17675051218,0.8743466113612249,4.012257696694954,-4.395520682661347
CoCA,MEDELLIN,2025-05-01,2307.3713796516968,2624.168071493719,0.8792772859012433,2.3990968106956556,-2.705845867593537
CoCA,MEDELLIN,2025-06-01,2310.864889587885,2627.603793194265,0.8794571295616322,0.8816995279089967,-1.1483404121581553
CoNA,BOGOTA,1999-01-01,1215.0914815847473,5262.362714070493,0.23090226721465598,NA,NA
CoNA,BOGOTA,1999-02-01,1250.2692368672465,5251.2823318064875,0.23808836734876962,NA,NA
CoNA,BOGOTA,1999-03-01,1248.7504965179671,5352.372239616158,0.23330785689291303,NA,NA
CoNA,BOGOTA,1999-04-01,1243.7733126805022,5352.146533444564,0.2323877541297487,NA,NA
CoNA,BOGOTA,1999-05-01,1235.6710051311263,5307.224721289561,0.23282809189788375,NA,NA
CoNA,BOGOTA,1999-06-01,1196.1829454381618,5227.618305684814,0.22881987082671346,NA,NA
CoNA,BOGOTA,1999-07-01,1076.5604251249679,5564.330135826898,0.19347529690831033,NA,NA
CoNA,BOGOTA,1999-08-01,1174.6566485530905,5677.73767030305,0.20688815101427413,NA,NA
