"ciudad","fecha","pm","pme","n_deciles","afford_coca","afford_cona","afford_cord","gap_coca_pm","gap_cona_pm","gap_cord_pm","gap_coca_pme","gap_cona_pme","gap_cord_pme"
"CALI",2019-02-01,24.3799369396101,6.10844260860928,10,3.7037037037037,13.2098765432099,68.7190082644628,-20.6762332359064,-11.1700603964003,44.3390713248527,-2.40473890490558,7.10143393460059,62.6105656558535
"CALI",2019-03-01,19.2293089378094,5.50258594128489,10,3.09734513274336,11.2,70.0888888888889,-16.131963805066,-8.02930893780937,50.8595799510795,-2.40524080854153,5.69741405871511,64.586302947604
"CALI",2019-04-01,21.8270831084589,6.26924320354639,10,3.51464435146443,11.7154811715481,72.0588235294118,-18.3124387569945,-10.1116019369108,50.2317404209528,-2.75459885208195,5.44623796800173,65.7895803258654
"CALI",2019-05-01,23.8384172080846,3.76215590195583,10,2.14876033057851,13.7603305785124,69.9585062240664,-21.689656877506,-10.0780866295722,46.1200890159818,-1.61339557137732,9.99817467655657,66.1963503221106
"CALI",2019-06-01,21.1050181007863,4.9999697312257,10,2.94871794871795,10.6410256410256,70.4273504273504,-18.1563001520683,-10.4639924597606,49.3223323265642,-2.05125178250775,5.64105590979994,65.4273806961247
"CALI",2019-07-01,20.3011378106257,3.05391077990798,10,2.62096774193548,11.2096774193548,71.2955465587045,-17.6801700686902,-9.09146039127084,50.9944087480788,-0.432943037972498,8.15576663944686,68.2416357787965
"CALI",2019-08-01,23.4034001646815,3.22926663660036,10,2.06611570247934,10.6198347107438,72.5311203319502,-21.3372844622022,-12.7835654539377,49.1277201672687,-1.16315093412102,7.39056807414345,69.3018536953498
"CALI",2019-09-01,19.4009240272042,2.51132665313717,10,2.13973799126638,10.6113537117904,67.6419213973799,-17.2611860359378,-8.7895703154138,48.2409973701757,-0.371588661870798,8.10002705865322,65.1305947442427
"CALI",2019-10-01,23.6622088867383,6.15012228018064,10,4.5531914893617,13.531914893617,68.4255319148936,-19.1090173973766,-10.1302939931213,44.7633230281553,-1.59693079081894,7.38179261343638,62.275409634713
"CALI",2019-11-01,22.42973200085,6.56424027687273,10,4.20833333333333,12.4583333333333,70.5833333333333,-18.2213986675166,-9.97139866751663,48.1536013324834,-2.3559069435394,5.8940930564606,64.0190930564606
"CALI",2019-12-01,18.4211039437562,3.79939664198816,10,2.11711711711712,9.5045045045045,66.6515837104072,-16.3039868266391,-8.91659943925174,48.230479766651,-1.68227952487104,5.70510786251635,62.8521870684191
"CALI",2020-01-01,26.6360161870938,6.03649292384743,10,4.59227467811159,14.4635193133047,69.0987124463519,-22.0437415089822,-12.1724968737891,42.4626962592582,-1.44421824573584,8.42702638945729,63.0622195225045
"CALI",2020-02-01,20.7793879049813,5.81778275082591,10,3.75,10.4310344827586,69.9568965517241,-17.0293879049813,-10.3483534222227,49.1775086467428,-2.06778275082591,4.61325173193272,64.1391138008982
"CALI",2020-03-01,34.2592178294244,9.96272862056199,10,11.6470588235294,27.7647058823529,86.0355029585799,-22.6121590058949,-6.49451194707141,51.7762851291555,1.68433020296742,17.801977261791,76.0727743380179
"CALI",2020-04-01,53.0024401137981,27.4114746438032,10,24.5419847328244,46.6030534351145,89.0038314176245,-28.4604553809736,-6.39938667868355,36.0013913038265,-2.86948991097879,19.1915787913113,61.5923567738213
"CALI",2020-05-01,53.9386982153158,28.3753159593772,10,24.412955465587,44.349593495935,88.3739837398374,-29.5257427497287,-9.58910471938079,34.4352855245216,-3.96236049379019,15.9742775365577,59.9986677804602
"CALI",2020-06-01,47.3841834915176,23.1193556720218,10,20.1345291479821,40.5381165919283,89.2825112107623,-27.2496543435356,-6.84606689958937,41.8983277192447,-2.98482652403971,17.4187609199065,66.1631555387406
"CALI",2020-07-01,48.9117099649866,18.2457962871427,10,14.8584905660377,37.2641509433962,86.9668246445498,-34.0532193989489,-11.6475590215904,38.0551146795632,-3.387305721105,19.0183546562535,68.721028357407
"CALI",2020-08-01,34.8907538298582,12.0241486638408,10,9.05579399141631,26.1637931034483,76.5948275862069,-25.8349598384419,-8.72696072640989,41.7040737563487,-2.96835467242451,14.1396444396075,64.5706789223661
"CALI",2020-09-01,29.1291510296055,7.50905528622293,10,6.65198237885463,22.0704845814978,78.9823008849557,-22.4771686507509,-7.05866644810772,49.8531498553502,-0.857072907368306,14.5614292952749,71.4732455987328
"CALI",2020-10-01,31.1027599930774,8.36047610130422,10,6.89243027888446,24.8605577689243,74.7054980079681,-24.210329714193,-6.24220222415313,43.6027380148907,-1.46804582241975,16.5000816676201,66.3450219066639
"CALI",2020-11-01,27.7636111771025,6.19199258930533,10,5.47325102880658,15.9259259259259,74.5454545454545,-22.290360148296,-11.8376852511766,46.781843368352,-0.718741560498744,9.73393333662059,68.3534619561492
"CALI",2020-12-01,27.6171590084823,6.57464536880801,10,5.45045045045045,17.6126126126126,78.3783783783784,-22.1667085580318,-10.0045463958697,50.7612193698961,-1.12419491835756,11.0379672438046,71.8037330095704
"CALI",2021-01-01,30.7444605707843,8.40220313321626,10,6.30901287553648,17.9828326180257,78.4978540772532,-24.4354476952478,-12.7616279527585,47.753393506469,-2.09319025767978,9.58062948480949,70.095650944037
"CALI",2021-02-01,29.2842777657973,9.419605441173,10,5.58951965065502,17.4672489082969,76.5109553359381,-23.6947581151423,-11.8170288575003,47.2266775701408,-3.83008579051798,8.04764346712394,67.0913498947651
"CALI",2021-03-01,26.0912228203543,4.99066993247431,10,3.99141630901288,14.4635193133047,75.4741379310345,-22.0998065113414,-11.6277035070496,49.3829151106802,-0.999253623461435,9.47284938083041,70.4834679985602
"CALI",2021-04-01,33.2961694846132,10.1897005255533,10,7.33333333333333,25.0666666666667,77.8751984126984,-25.9628361512799,-8.22950281794657,44.5790289280852,-2.85636719221999,14.8769661411134,67.6854978871451
"CALI",2021-05-01,36.077326074119,11.8445531443175,10,10.4225352112676,29.8591549295775,87.7830188679245,-25.6547908628514,-6.21817114454157,51.7056927938055,-1.42201793304994,18.0146017852599,75.938465723607
"CALI",2021-06-01,31.9633590337759,11.4757449040182,10,8.76847290640394,23.4975369458128,78.019801980198,-23.194886127372,-8.46582208796312,46.0564429464221,-2.70727199761429,12.0217920417946,66.5440570761798
"CALI",2021-07-01,28.8447836268956,6.73655577101902,10,4.65437788018433,15.8064516129032,80.2314814814815,-24.1904057467113,-13.0383320139924,51.3866978545859,-2.08217789083469,9.0698958418842,73.4949257104625
"CALI",2021-08-01,28.2119501426114,6.20687550552248,10,4.66666666666667,17.7033492822967,80.5263157894737,-23.5452834759448,-10.5086008603148,52.3143656468623,-1.54020883885581,11.4964737767742,74.3194402839512
"CALI",2021-09-01,26.602032522064,7.56958099439041,10,5.11737089201878,16.4788732394366,78.9150943396227,-21.4846616300452,-10.1231592826273,52.3130618175587,-2.45221010237163,8.90929224504621,71.3455133452322
"CALI",2021-10-01,28.2432801479381,8.0023825325641,10,4.47004608294931,19.4470046082949,80.0925925925926,-23.7732340649888,-8.79627553964318,51.8493124446545,-3.53233644961479,11.4446220757308,72.0902100600285
"CALI",2021-11-01,27.1113381040153,6.13914958451483,10,3.66666666666667,15.8095238095238,80.8571428571429,-23.4446714373486,-11.3018142944915,53.7458047531276,-2.47248291784816,9.67037422500898,74.717993272628
"CALI",2021-12-01,24.6324027773498,5.39631467484468,10,3.05,15.15,79.5,-21.5824027773498,-9.48240277734976,54.8675972226502,-2.34631467484468,9.75368532515532,74.1036853251553
"CALI",2022-01-01,30.0413862100491,11.3424361231804,10,5.71942446043165,24.4604316546763,85.4873646209386,-24.3219617496175,-5.58095455537289,55.4459784108895,-5.62301166274874,13.1179955314959,74.1449284977582
"CALI",2022-02-01,28.1424141723612,8.75602066737224,10,5.11450381679389,22.9770992366412,84.8291948173496,-23.0279103555673,-5.16531493571993,56.6867806449884,-3.64151685057834,14.221078569269,76.0731741499774
