"fecha","cona_cost.Demo_Group","cona_cost.Sex","cona_cost.cost_day","cona_cost.Cost_1000kcal","scenario"
2016-12-01,14 a 18 años,1,1295.8432, 613.2890,"lwr"
2016-12-01,19 a 30 años,1,1118.4909, 550.4848,"lwr"
2016-12-01,31 a 50 años,1,1090.1564, 568.8308,"lwr"
2016-12-01,4 a 8 años,1,1171.3238, 889.6771,"lwr"
2016-12-01,51 a 70 años,1,1153.7085, 662.5992,"lwr"
2016-12-01,9 a 13 años,1,1180.3633, 651.6998,"lwr"
2016-12-01,>70 años,1,1130.6815, 690.6706,"lwr"
2016-12-01,gestantes 19 a 30 años,1,2027.5188, 808.7982,"lwr"
2016-12-01,gestantes 31 a 50 años,1,2172.7071, 908.5174,"lwr"
2016-12-01,gestantes < 18 años,1,3358.6513,1332.5881,"lwr"
2016-12-01,lactantes 19 a 30 años,1,1417.6610, 558.8319,"lwr"
2016-12-01,lactantes 31 a 50 años,1,1360.1109, 561.6843,"lwr"
2016-12-01,lactantes < 18 años,1,1564.1728, 613.3055,"lwr"
2016-12-01,1 a 3 años,0,1015.2610, 914.1440,"lwr"
2016-12-01,14 a 18 años,0,1529.3727, 556.7970,"lwr"
2016-12-01,19 a 30 años,0,1594.4433, 565.4995,"lwr"
2016-12-01,31 a 50 años,0,1438.9314, 538.7453,"lwr"
2016-12-01,4 a 8 años,0,1256.0096, 874.4131,"lwr"
2016-12-01,51 a 70 años,0,1313.2534, 604.8623,"lwr"
2016-12-01,9 a 13 años,0,1241.0509, 618.4821,"lwr"
2016-12-01,>70 años,0,1225.2654, 604.8623,"lwr"
2016-12-01,1 a 3 años,1, 917.4311, 900.2317,"upr"
2016-12-01,14 a 18 años,1,1296.0103, 613.3681,"upr"
2016-12-01,19 a 30 años,1,1118.6772, 550.5765,"upr"
2016-12-01,31 a 50 años,1,1090.3404, 568.9268,"upr"
2016-12-01,4 a 8 años,1,1171.3576, 889.7028,"upr"
2016-12-01,51 a 70 años,1,1153.8826, 662.6991,"upr"
2016-12-01,9 a 13 años,1,1180.4730, 651.7604,"upr"
2016-12-01,>70 años,1,1130.8518, 690.7746,"upr"
2016-12-01,gestantes 19 a 30 años,1,2027.6214, 808.8392,"upr"
2016-12-01,gestantes 31 a 50 años,1,2172.8114, 908.5610,"upr"
2016-12-01,gestantes < 18 años,1,3358.8400,1332.6629,"upr"
2016-12-01,lactantes 19 a 30 años,1,1417.9540, 558.9474,"upr"
2016-12-01,lactantes 31 a 50 años,1,1360.4155, 561.8101,"upr"
2016-12-01,lactantes < 18 años,1,1564.4611, 613.4186,"upr"
2016-12-01,1 a 3 años,0,1015.2874, 914.1678,"upr"
2016-12-01,14 a 18 años,0,1529.5709, 556.8692,"upr"
2016-12-01,19 a 30 años,0,1594.5387, 565.5333,"upr"
2016-12-01,31 a 50 años,0,1439.0244, 538.7802,"upr"
2016-12-01,4 a 8 años,0,1256.0457, 874.4382,"upr"
2016-12-01,51 a 70 años,0,1313.4743, 604.9640,"upr"
2016-12-01,9 a 13 años,0,1241.1613, 618.5372,"upr"
2016-12-01,>70 años,0,1225.4716, 604.9640,"upr"
2017-01-01,1 a 3 años,1,1056.1533,1036.3532,"hat"
2017-01-01,14 a 18 años,1,1353.7597, 640.6994,"hat"
2017-01-01,19 a 30 años,1,1197.8060, 589.5211,"hat"
2017-01-01,31 a 50 años,1,1164.3176, 607.5272,"hat"
2017-01-01,4 a 8 años,1,1318.5304,1001.4876,"hat"
2017-01-01,51 a 70 años,1,1208.6545, 694.1558,"hat"
2017-01-01,9 a 13 años,1,1224.0269, 675.8073,"hat"
2017-01-01,>70 años,1,1189.4453, 726.5661,"hat"
2017-01-01,gestantes 19 a 30 años,1,2558.3952,1020.5703,"hat"
2017-01-01,gestantes 31 a 50 años,1,2687.6002,1123.8200,"hat"
2017-01-01,gestantes < 18 años,1,4095.3852,1624.8967,"hat"
2017-01-01,lactantes 19 a 30 años,1,1553.8677, 612.5236,"hat"
2017-01-01,lactantes 31 a 50 años,1,1517.4144, 626.6458,"hat"
2017-01-01,lactantes < 18 años,1,1665.2521, 652.9383,"hat"
2017-01-01,1 a 3 años,0,1153.4509,1038.5707,"hat"
2017-01-01,14 a 18 años,0,1639.5515, 596.9097,"hat"
2017-01-01,19 a 30 años,0,1834.7441, 650.7267,"hat"
2017-01-01,31 a 50 años,0,1679.2406, 628.7187,"hat"
2017-01-01,4 a 8 años,0,1422.8320, 990.5521,"hat"
2017-01-01,51 a 70 años,0,1476.4064, 680.0078,"hat"
2017-01-01,9 a 13 años,0,1289.6264, 642.6899,"hat"
2017-01-01,>70 años,0,1377.4872, 680.0078,"hat"
2017-01-01,1 a 3 años,1,1056.1279,1036.3284,"lwr"
2017-01-01,14 a 18 años,1,1353.6272, 640.6367,"lwr"
2017-01-01,19 a 30 años,1,1197.6523, 589.4455,"lwr"
2017-01-01,31 a 50 años,1,1164.1679, 607.4491,"lwr"
2017-01-01,4 a 8 años,1,1318.4905,1001.4573,"lwr"
2017-01-01,51 a 70 años,1,1208.5267, 694.0824,"lwr"
2017-01-01,9 a 13 años,1,1223.9325, 675.7552,"lwr"
2017-01-01,>70 años,1,1189.3216, 726.4905,"lwr"
2017-01-01,gestantes 19 a 30 años,1,2558.3113,1020.5369,"lwr"
2017-01-01,gestantes 31 a 50 años,1,2687.5173,1123.7853,"lwr"
2017-01-01,gestantes < 18 años,1,4095.2661,1624.8495,"lwr"
2017-01-01,lactantes 19 a 30 años,1,1553.6502, 612.4379,"lwr"
2017-01-01,lactantes 31 a 50 años,1,1517.1907, 626.5535,"lwr"
2017-01-01,lactantes < 18 años,1,1665.0521, 652.8599,"lwr"
2017-01-01,1 a 3 años,0,1153.4190,1038.5419,"lwr"
2017-01-01,14 a 18 años,0,1639.4057, 596.8566,"lwr"
2017-01-01,19 a 30 años,0,1834.5671, 650.6639,"lwr"
2017-01-01,31 a 50 años,0,1679.0708, 628.6551,"lwr"
2017-01-01,4 a 8 años,0,1422.7918, 990.5241,"lwr"
2017-01-01,51 a 70 años,0,1476.2533, 679.9373,"lwr"
2017-01-01,9 a 13 años,0,1289.5273, 642.6405,"lwr"
2017-01-01,>70 años,0,1377.3443, 679.9373,"lwr"
2017-01-01,1 a 3 años,1,1056.1811,1036.3805,"upr"
2017-01-01,14 a 18 años,1,1353.9294, 640.7797,"upr"
2017-01-01,19 a 30 años,1,1198.0045, 589.6188,"upr"
2017-01-01,31 a 50 años,1,1164.5122, 607.6287,"upr"
2017-01-01,4 a 8 años,1,1318.5744,1001.5211,"upr"
2017-01-01,51 a 70 años,1,1208.8212, 694.2515,"upr"
2017-01-01,9 a 13 años,1,1224.1455, 675.8728,"upr"
2017-01-01,>70 años,1,1189.6065, 726.6645,"upr"
2017-01-01,gestantes 19 a 30 años,1,2558.4846,1020.6060,"upr"
2017-01-01,gestantes 31 a 50 años,1,2687.6885,1123.8569,"upr"
2017-01-01,gestantes < 18 años,1,4095.5108,1624.9465,"upr"
2017-01-01,lactantes 19 a 30 años,1,1554.1570, 612.6377,"upr"
2017-01-01,lactantes 31 a 50 años,1,1517.7131, 626.7692,"upr"
2017-01-01,lactantes < 18 años,1,1665.5173, 653.0423,"upr"
2017-01-01,1 a 3 años,0,1153.4861,1038.6023,"upr"
2017-01-01,14 a 18 años,0,1639.7383, 596.9777,"upr"
2017-01-01,19 a 30 años,0,1834.9712, 650.8072,"upr"
2017-01-01,31 a 50 años,0,1679.4603, 628.8009,"upr"
2017-01-01,4 a 8 años,0,1422.8763, 990.5829,"upr"
2017-01-01,51 a 70 años,0,1476.6073, 680.1003,"upr"
2017-01-01,9 a 13 años,0,1289.7502, 642.7516,"upr"
2017-01-01,>70 años,0,1377.6746, 680.1003,"upr"
2017-02-01,1 a 3 años,1, 994.5857, 975.9399,"hat"
2017-02-01,14 a 18 años,1,1289.5441, 610.3078,"hat"
2017-02-01,19 a 30 años,1,1117.3845, 549.9403,"hat"
2017-02-01,31 a 50 años,1,1087.9550, 567.6821,"hat"
2017-02-01,4 a 8 años,1,1259.9678, 957.0065,"hat"
2017-02-01,51 a 70 años,1,1142.8054, 656.3373,"hat"
2017-02-01,9 a 13 años,1,1176.6730, 649.6623,"hat"
2017-02-01,>70 años,1,1127.8860, 688.9629,"hat"
2017-02-01,gestantes 19 a 30 años,1,2690.1182,1073.1160,"hat"
2017-02-01,gestantes 31 a 50 años,1,2818.7022,1178.6403,"hat"
2017-02-01,gestantes < 18 años,1,4417.0749,1752.5312,"hat"
2017-02-01,lactantes 19 a 30 años,1,1539.8642, 607.0036,"hat"
2017-02-01,lactantes 31 a 50 años,1,1492.6491, 616.4185,"hat"
2017-02-01,lactantes < 18 años,1,1636.4053, 641.6276,"hat"
2017-02-01,1 a 3 años,0,1095.1059, 986.0367,"hat"
2017-02-01,14 a 18 años,0,1674.6824, 609.6997,"hat"
2017-02-01,19 a 30 años,0,1874.5184, 664.8334,"hat"
2017-02-01,31 a 50 años,0,1733.4110, 649.0004,"hat"
2017-02-01,4 a 8 años,0,1344.8292, 936.2478,"hat"
2017-02-01,51 a 70 años,0,1504.8766, 693.1207,"hat"
2017-02-01,9 a 13 años,0,1249.1869, 622.5368,"hat"
2017-02-01,>70 años,0,1404.0499, 693.1207,"hat"
2017-02-01,1 a 3 años,1, 994.5683, 975.9228,"lwr"
2017-02-01,14 a 18 años,1,1289.4490, 610.2628,"lwr"
2017-02-01,19 a 30 años,1,1117.2765, 549.8871,"lwr"
2017-02-01,31 a 50 años,1,1087.8505, 567.6275,"lwr"
2017-02-01,4 a 8 años,1,1259.9390, 956.9846,"lwr"
2017-02-01,51 a 70 años,1,1142.7106, 656.2828,"lwr"
2017-02-01,9 a 13 años,1,1176.6032, 649.6238,"lwr"
2017-02-01,>70 años,1,1127.7935, 688.9064,"lwr"
2017-02-01,gestantes 19 a 30 años,1,2690.0505,1073.0890,"lwr"
2017-02-01,gestantes 31 a 50 años,1,2818.6372,1178.6131,"lwr"
2017-02-01,gestantes < 18 años,1,4416.9745,1752.4914,"lwr"
2017-02-01,lactantes 19 a 30 años,1,1539.7210, 606.9471,"lwr"
2017-02-01,lactantes 31 a 50 años,1,1492.5019, 616.3578,"lwr"
2017-02-01,lactantes < 18 años,1,1636.2719, 641.5753,"lwr"
2017-02-01,1 a 3 años,0,1095.0847, 986.0175,"lwr"
2017-02-01,14 a 18 años,0,1674.5794, 609.6622,"lwr"
2017-02-01,19 a 30 años,0,1874.3895, 664.7877,"lwr"
2017-02-01,31 a 50 años,0,1733.2910, 648.9555,"lwr"
2017-02-01,4 a 8 años,0,1344.8012, 936.2283,"lwr"
2017-02-01,51 a 70 años,0,1504.7740, 693.0734,"lwr"
2017-02-01,9 a 13 años,0,1249.1119, 622.4994,"lwr"
2017-02-01,>70 años,0,1403.9542, 693.0734,"lwr"
2017-02-01,1 a 3 años,1, 994.6047, 975.9586,"upr"
2017-02-01,14 a 18 años,1,1289.6517, 610.3588,"upr"
2017-02-01,19 a 30 años,1,1117.5071, 550.0006,"upr"
2017-02-01,31 a 50 años,1,1088.0738, 567.7441,"upr"
2017-02-01,4 a 8 años,1,1259.9989, 957.0301,"upr"
2017-02-01,51 a 70 años,1,1142.9136, 656.3994,"upr"
2017-02-01,9 a 13 años,1,1176.7514, 649.7056,"upr"
2017-02-01,>70 años,1,1127.9916, 689.0274,"upr"
2017-02-01,gestantes 19 a 30 años,1,2690.1892,1073.1443,"upr"
2017-02-01,gestantes 31 a 50 años,1,2818.7700,1178.6686,"upr"
2017-02-01,gestantes < 18 años,1,4417.1795,1752.5727,"upr"
2017-02-01,lactantes 19 a 30 años,1,1540.0285, 607.0683,"upr"
2017-02-01,lactantes 31 a 50 años,1,1492.8180, 616.4883,"upr"
2017-02-01,lactantes < 18 años,1,1636.5581, 641.6875,"upr"
2017-02-01,1 a 3 años,0,1095.1296, 986.0579,"upr"
2017-02-01,14 a 18 años,0,1674.7986, 609.7420,"upr"
2017-02-01,19 a 30 años,0,1874.6643, 664.8852,"upr"
2017-02-01,31 a 50 años,0,1733.5471, 649.0514,"upr"
2017-02-01,4 a 8 años,0,1344.8593, 936.2687,"upr"
2017-02-01,51 a 70 años,0,1504.9934, 693.1745,"upr"
2017-02-01,9 a 13 años,0,1249.2708, 622.5786,"upr"
2017-02-01,>70 años,0,1404.1589, 693.1745,"upr"
2017-03-01,1 a 3 años,1, 968.6100, 950.4511,"hat"
2017-03-01,14 a 18 años,1,1313.2281, 621.5169,"hat"
2017-03-01,19 a 30 años,1,1143.0400, 562.5670,"hat"
2017-03-01,31 a 50 años,1,1110.9761, 579.6942,"hat"
2017-03-01,4 a 8 años,1,1226.1209, 931.2981,"hat"
2017-03-01,51 a 70 años,1,1158.6794, 665.4541,"hat"
2017-03-01,9 a 13 años,1,1196.0699, 660.3717,"hat"
2017-03-01,>70 años,1,1142.6708, 697.9941,"hat"
2017-03-01,gestantes 19 a 30 años,1,2789.7361,1112.8546,"hat"
2017-03-01,gestantes 31 a 50 años,1,2932.5696,1226.2539,"hat"
2017-03-01,gestantes < 18 años,1,4854.3664,1926.0322,"hat"
2017-03-01,lactantes 19 a 30 años,1,1589.6061, 626.6115,"hat"
2017-03-01,lactantes 31 a 50 años,1,1531.2568, 632.3623,"hat"
2017-03-01,lactantes < 18 años,1,1681.9873, 659.5001,"hat"
2017-03-01,1 a 3 años,0,1074.6355, 967.6050,"hat"
2017-03-01,14 a 18 años,0,1718.2335, 625.5553,"hat"
2017-03-01,19 a 30 años,0,1907.5103, 676.5346,"hat"
2017-03-01,31 a 50 años,0,1765.2767, 660.9312,"hat"
2017-03-01,4 a 8 años,0,1311.4726, 913.0255,"hat"
2017-03-01,51 a 70 años,0,1521.9208, 700.9710,"hat"
2017-03-01,9 a 13 años,0,1275.0024, 635.4020,"hat"
2017-03-01,>70 años,0,1419.9521, 700.9710,"hat"
2017-03-01,1 a 3 años,1, 968.5922, 950.4337,"lwr"
2017-03-01,14 a 18 años,1,1313.1415, 621.4759,"lwr"
2017-03-01,19 a 30 años,1,1142.9414, 562.5185,"lwr"
2017-03-01,31 a 50 años,1,1110.8794, 579.6438,"lwr"
2017-03-01,4 a 8 años,1,1226.0972, 931.2801,"lwr"
2017-03-01,51 a 70 años,1,1158.5891, 665.4022,"lwr"
2017-03-01,9 a 13 años,1,1196.0077, 660.3373,"lwr"
2017-03-01,>70 años,1,1142.5810, 697.9393,"lwr"
2017-03-01,gestantes 19 a 30 años,1,2789.6824,1112.8332,"lwr"
2017-03-01,gestantes 31 a 50 años,1,2932.5161,1226.2316,"lwr"
2017-03-01,gestantes < 18 años,1,4854.2698,1925.9939,"lwr"
2017-03-01,lactantes 19 a 30 años,1,1589.4552, 626.5520,"lwr"
2017-03-01,lactantes 31 a 50 años,1,1531.1037, 632.2991,"lwr"
2017-03-01,lactantes < 18 años,1,1681.8478, 659.4454,"lwr"
2017-03-01,1 a 3 años,0,1074.6119, 967.5838,"lwr"
2017-03-01,14 a 18 años,0,1718.1332, 625.5188,"lwr"
2017-03-01,19 a 30 años,0,1907.3927, 676.4929,"lwr"
2017-03-01,31 a 50 años,0,1765.1618, 660.8881,"lwr"
2017-03-01,4 a 8 años,0,1311.4473, 913.0079,"lwr"
2017-03-01,51 a 70 años,0,1521.8142, 700.9219,"lwr"
2017-03-01,9 a 13 años,0,1274.9347, 635.3683,"lwr"
2017-03-01,>70 años,0,1419.8527, 700.9219,"lwr"
2017-03-01,1 a 3 años,1, 968.6296, 950.4704,"upr"
2017-03-01,14 a 18 años,1,1313.3279, 621.5641,"upr"
2017-03-01,19 a 30 años,1,1143.1538, 562.6231,"upr"
2017-03-01,31 a 50 años,1,1111.0882, 579.7527,"upr"
2017-03-01,4 a 8 años,1,1226.1462, 931.3173,"upr"
2017-03-01,51 a 70 años,1,1158.7844, 665.5144,"upr"
2017-03-01,9 a 13 años,1,1196.1409, 660.4109,"upr"
2017-03-01,>70 años,1,1142.7751, 698.0579,"upr"
2017-03-01,gestantes 19 a 30 años,1,2789.7928,1112.8772,"upr"
2017-03-01,gestantes 31 a 50 años,1,2932.6250,1226.2771,"upr"
2017-03-01,gestantes < 18 años,1,4854.4667,1926.0720,"upr"
2017-03-01,lactantes 19 a 30 años,1,1589.7824, 626.6810,"upr"
2017-03-01,lactantes 31 a 50 años,1,1531.4357, 632.4362,"upr"
2017-03-01,lactantes < 18 años,1,1682.1502, 659.5640,"upr"
2017-03-01,1 a 3 años,0,1074.6622, 967.6291,"upr"
2017-03-01,14 a 18 años,0,1718.3487, 625.5973,"upr"
2017-03-01,19 a 30 años,0,1907.6461, 676.5828,"upr"
2017-03-01,31 a 50 años,0,1765.4097, 660.9810,"upr"
2017-03-01,4 a 8 años,0,1311.4996, 913.0443,"upr"
2017-03-01,51 a 70 años,0,1522.0446, 701.0279,"upr"
2017-03-01,9 a 13 años,0,1275.0791, 635.4403,"upr"
2017-03-01,>70 años,0,1420.0676, 701.0279,"upr"
2017-04-01,1 a 3 años,1, 919.9051, 902.6594,"hat"
2017-04-01,14 a 18 años,1,1329.0467, 629.0034,"hat"
2017-04-01,19 a 30 años,1,1163.3859, 572.5806,"hat"
2017-04-01,31 a 50 años,1,1124.7063, 586.8585,"hat"
2017-04-01,4 a 8 años,1,1159.0435, 880.3496,"hat"
2017-04-01,51 a 70 años,1,1159.3738, 665.8528,"hat"
2017-04-01,9 a 13 años,1,1202.8942, 664.1395,"hat"
2017-04-01,>70 años,1,1142.4368, 697.8512,"hat"
2017-04-01,gestantes 19 a 30 años,1,2774.0514,1106.5978,"hat"
2017-04-01,gestantes 31 a 50 años,1,2985.3778,1248.3357,"hat"
2017-04-01,gestantes < 18 años,1,5077.0361,2014.3793,"hat"
2017-04-01,lactantes 19 a 30 años,1,1618.8271, 638.1302,"hat"
2017-04-01,lactantes 31 a 50 años,1,1541.2487, 636.4887,"hat"
2017-04-01,lactantes < 18 años,1,1735.5984, 680.5208,"hat"
2017-04-01,1 a 3 años,0,1030.5542, 927.9140,"hat"
2017-04-01,14 a 18 años,0,1737.4841, 632.5639,"hat"
2017-04-01,19 a 30 años,0,1866.9007, 662.1316,"hat"
2017-04-01,31 a 50 años,0,1750.1992, 655.2860,"hat"
2017-04-01,4 a 8 años,0,1244.0646, 866.0972,"hat"
2017-04-01,51 a 70 años,0,1535.6213, 707.2812,"hat"
2017-04-01,9 a 13 años,0,1282.3446, 639.0610,"hat"
2017-04-01,>70 años,0,1432.7346, 707.2812,"hat"
2017-04-01,1 a 3 años,1, 919.8884, 902.6429,"lwr"
2017-04-01,14 a 18 años,1,1328.9668, 628.9655,"lwr"
2017-04-01,19 a 30 años,1,1163.2950, 572.5359,"lwr"
2017-04-01,31 a 50 años,1,1124.6173, 586.8120,"lwr"
2017-04-01,4 a 8 años,1,1159.0208, 880.3323,"lwr"
2017-04-01,51 a 70 años,1,1159.2908, 665.8052,"lwr"
2017-04-01,9 a 13 años,1,1202.8361, 664.1075,"lwr"
2017-04-01,>70 años,1,1142.3555, 697.8015,"lwr"
2017-04-01,gestantes 19 a 30 años,1,2773.9738,1106.5669,"lwr"
2017-04-01,gestantes 31 a 50 años,1,2985.3271,1248.3145,"lwr"
2017-04-01,gestantes < 18 años,1,5076.9359,2014.3396,"lwr"
2017-04-01,lactantes 19 a 30 años,1,1618.6872, 638.0750,"lwr"
2017-04-01,lactantes 31 a 50 años,1,1541.1088, 636.4309,"lwr"
2017-04-01,lactantes < 18 años,1,1735.4723, 680.4714,"lwr"
2017-04-01,1 a 3 años,0,1030.5331, 927.8950,"lwr"
2017-04-01,14 a 18 años,0,1737.3921, 632.5304,"lwr"
2017-04-01,19 a 30 años,0,1866.7996, 662.0958,"lwr"
2017-04-01,31 a 50 años,0,1750.0988, 655.2485,"lwr"
2017-04-01,4 a 8 años,0,1244.0402, 866.0802,"lwr"
2017-04-01,51 a 70 años,0,1535.5251, 707.2368,"lwr"
2017-04-01,9 a 13 años,0,1282.2811, 639.0294,"lwr"
2017-04-01,>70 años,0,1432.6449, 707.2368,"lwr"
2017-04-01,1 a 3 años,1, 919.9234, 902.6773,"upr"
2017-04-01,14 a 18 años,1,1329.1377, 629.0464,"upr"
2017-04-01,19 a 30 años,1,1163.4897, 572.6317,"upr"
2017-04-01,31 a 50 años,1,1124.8082, 586.9117,"upr"
2017-04-01,4 a 8 años,1,1159.0679, 880.3681,"upr"
2017-04-01,51 a 70 años,1,1159.4691, 665.9076,"upr"
2017-04-01,9 a 13 años,1,1202.9598, 664.1757,"upr"
2017-04-01,>70 años,1,1142.5306, 697.9085,"upr"
2017-04-01,gestantes 19 a 30 años,1,2774.1377,1106.6322,"upr"
2017-04-01,gestantes 31 a 50 años,1,2985.4303,1248.3576,"upr"
2017-04-01,gestantes < 18 años,1,5077.1426,2014.4216,"upr"
2017-04-01,lactantes 19 a 30 años,1,1618.9886, 638.1938,"upr"
2017-04-01,lactantes 31 a 50 años,1,1541.4103, 636.5554,"upr"
2017-04-01,lactantes < 18 años,1,1735.7441, 680.5779,"upr"
2017-04-01,1 a 3 años,0,1030.5779, 927.9354,"upr"
2017-04-01,14 a 18 años,0,1737.5886, 632.6019,"upr"
2017-04-01,19 a 30 años,0,1867.0166, 662.1727,"upr"
2017-04-01,31 a 50 años,0,1750.3143, 655.3291,"upr"
2017-04-01,4 a 8 años,0,1244.0907, 866.1153,"upr"
2017-04-01,51 a 70 años,0,1535.7318, 707.3321,"upr"
2017-04-01,9 a 13 años,0,1282.4160, 639.0966,"upr"
2017-04-01,>70 años,0,1432.8378, 707.3321,"upr"
2017-05-01,1 a 3 años,1, 990.2625, 971.6977,"hat"
2017-05-01,14 a 18 años,1,1337.3852, 632.9498,"hat"
2017-05-01,19 a 30 años,1,1180.3362, 580.9230,"hat"
2017-05-01,31 a 50 años,1,1144.2574, 597.0600,"hat"
2017-05-01,4 a 8 años,1,1253.7285, 952.2674,"hat"
2017-05-01,51 a 70 años,1,1177.9756, 676.5363,"hat"
2017-05-01,9 a 13 años,1,1199.9687, 662.5243,"hat"
2017-05-01,>70 años,1,1162.0834, 709.8522,"hat"
2017-05-01,gestantes 19 a 30 años,1,2822.4746,1125.9143,"hat"
2017-05-01,gestantes 31 a 50 años,1,3046.7650,1274.0047,"hat"
2017-05-01,gestantes < 18 años,1,5106.9461,2026.2465,"hat"
2017-05-01,lactantes 19 a 30 años,1,1634.4458, 644.2870,"hat"
2017-05-01,lactantes 31 a 50 años,1,1556.0218, 642.5895,"hat"
2017-05-01,lactantes < 18 años,1,1730.2734, 678.4329,"hat"
2017-05-01,1 a 3 años,0,1100.1562, 990.5839,"hat"
2017-05-01,14 a 18 años,0,1702.1800, 619.7108,"hat"
2017-05-01,19 a 30 años,0,1893.8927, 671.7049,"hat"
2017-05-01,31 a 50 años,0,1740.7264, 651.7393,"hat"
2017-05-01,4 a 8 años,0,1339.2336, 932.3523,"hat"
2017-05-01,51 a 70 años,0,1471.0556, 677.5433,"hat"
2017-05-01,9 a 13 años,0,1274.0932, 634.9489,"hat"
2017-05-01,>70 años,0,1372.4949, 677.5433,"hat"
2017-05-01,1 a 3 años,1, 990.2435, 971.6791,"lwr"
2017-05-01,14 a 18 años,1,1337.3006, 632.9097,"lwr"
2017-05-01,19 a 30 años,1,1180.2414, 580.8764,"lwr"
2017-05-01,31 a 50 años,1,1144.1639, 597.0112,"lwr"
2017-05-01,4 a 8 años,1,1253.7009, 952.2465,"lwr"
2017-05-01,51 a 70 años,1,1177.8877, 676.4858,"lwr"
2017-05-01,9 a 13 años,1,1199.9075, 662.4905,"lwr"
2017-05-01,>70 años,1,1161.9972, 709.7996,"lwr"
2017-05-01,gestantes 19 a 30 años,1,2822.3649,1125.8706,"lwr"
2017-05-01,gestantes 31 a 50 años,1,3046.6828,1273.9703,"lwr"
2017-05-01,gestantes < 18 años,1,5106.8617,2026.2130,"lwr"
2017-05-01,lactantes 19 a 30 años,1,1634.3030, 644.2307,"lwr"
2017-05-01,lactantes 31 a 50 años,1,1555.8767, 642.5296,"lwr"
2017-05-01,lactantes < 18 años,1,1730.1413, 678.3811,"lwr"
2017-05-01,1 a 3 años,0,1100.1338, 990.5637,"lwr"
2017-05-01,14 a 18 años,0,1702.0767, 619.6731,"lwr"
2017-05-01,19 a 30 años,0,1893.7812, 671.6653,"lwr"
2017-05-01,31 a 50 años,0,1740.6185, 651.6990,"lwr"
2017-05-01,4 a 8 años,0,1339.2042, 932.3318,"lwr"
2017-05-01,51 a 70 años,0,1470.9560, 677.4974,"lwr"
2017-05-01,9 a 13 años,0,1274.0269, 634.9159,"lwr"
2017-05-01,>70 años,0,1372.4020, 677.4974,"lwr"
2017-05-01,1 a 3 años,1, 990.2837, 971.7186,"upr"
2017-05-01,14 a 18 años,1,1337.4815, 632.9954,"upr"
2017-05-01,19 a 30 años,1,1180.4443, 580.9762,"upr"
2017-05-01,31 a 50 años,1,1144.3642, 597.1157,"upr"
2017-05-01,4 a 8 años,1,1253.7597, 952.2911,"upr"
2017-05-01,51 a 70 años,1,1178.0765, 676.5942,"upr"
2017-05-01,9 a 13 años,1,1200.0376, 662.5623,"upr"
2017-05-01,>70 años,1,1162.1824, 709.9127,"upr"
2017-05-01,gestantes 19 a 30 años,1,2822.5992,1125.9640,"upr"
2017-05-01,gestantes 31 a 50 años,1,3046.8553,1274.0425,"upr"
2017-05-01,gestantes < 18 años,1,5107.0353,2026.2819,"upr"
2017-05-01,lactantes 19 a 30 años,1,1634.6102, 644.3518,"upr"
2017-05-01,lactantes 31 a 50 años,1,1556.1892, 642.6586,"upr"
2017-05-01,lactantes < 18 años,1,1730.4257, 678.4926,"upr"
2017-05-01,1 a 3 años,0,1100.1813, 990.6065,"upr"
2017-05-01,14 a 18 años,0,1702.2971, 619.7534,"upr"
2017-05-01,19 a 30 años,0,1894.0195, 671.7498,"upr"
2017-05-01,31 a 50 años,0,1740.8495, 651.7854,"upr"
2017-05-01,4 a 8 años,0,1339.2667, 932.3753,"upr"
2017-05-01,51 a 70 años,0,1471.1701, 677.5960,"upr"
2017-05-01,9 a 13 años,0,1274.1677, 634.9860,"upr"
2017-05-01,>70 años,0,1372.6017, 677.5960,"upr"
2017-06-01,1 a 3 años,1, 984.5710, 966.1129,"hat"
2017-06-01,14 a 18 años,1,1308.9705, 619.5018,"hat"
2017-06-01,19 a 30 años,1,1165.2411, 573.4937,"hat"
2017-06-01,31 a 50 años,1,1130.2462, 589.7491,"hat"
2017-06-01,4 a 8 años,1,1244.8641, 945.5345,"hat"
2017-06-01,51 a 70 años,1,1170.1606, 672.0480,"hat"
2017-06-01,9 a 13 años,1,1172.9967, 647.6326,"hat"
2017-06-01,>70 años,1,1156.2467, 706.2869,"hat"
2017-06-01,gestantes 19 a 30 años,1,2831.2925,1129.4319,"hat"
2017-06-01,gestantes 31 a 50 años,1,2967.9248,1241.0377,"hat"
2017-06-01,gestantes < 18 años,1,5056.6976,2006.3098,"hat"
2017-06-01,lactantes 19 a 30 años,1,1551.6093, 611.6334,"hat"
2017-06-01,lactantes 31 a 50 años,1,1499.6575, 619.3128,"hat"
2017-06-01,lactantes < 18 años,1,1646.5437, 645.6028,"hat"
2017-06-01,1 a 3 años,0,1086.1417, 977.9652,"hat"
2017-06-01,14 a 18 años,0,1598.5223, 581.9722,"hat"
2017-06-01,19 a 30 años,0,1807.6240, 641.1080,"hat"
2017-06-01,31 a 50 años,0,1661.8693, 622.2147,"hat"
2017-06-01,4 a 8 años,0,1332.6890, 927.7960,"hat"
2017-06-01,51 a 70 años,0,1445.9298, 665.9708,"hat"
2017-06-01,9 a 13 años,0,1234.6543, 615.2944,"hat"
2017-06-01,>70 años,0,1349.0525, 665.9708,"hat"
2017-06-01,1 a 3 años,1, 984.5538, 966.0961,"lwr"
