ciudad,articulo,fecha,method,precio_500g,parte_comestible_percent,energia_kcal,proteina_g,lipidos_g,carbohidratos_totales_g,vitamina_c_mg,folatos_mcg,vitamina_a_er,tiamina_mg,riboflavina_mg,niacina_mg,vitamina_b12_mcg,magnesio_mg,fosforo_mg,sodio_mg,calcio_mg,hierro_mg,zinc_mg,grupos_gabas,subgrupos_gabas,gramos_g_1_intercambio_1_intercambio,pc,precio_100g,ano,mes_num
CALI,HARINA PRECOCIDA,2024-01-01,BASE_lowR2,1793.3544557881987,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,358.67089115763974,2024,1
CALI,HARINA PRECOCIDA,2024-02-01,BASE_lowR2,1754.3684893580207,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,350.8736978716041,2024,2
CALI,HARINA PRECOCIDA,2024-03-01,BASE_lowR2,1725.262528119052,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,345.05250562381036,2024,3
CALI,HARINA PRECOCIDA,2024-04-01,BASE_lowR2,1683.7398035992387,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,336.74796071984775,2024,4
CALI,HARINA PRECOCIDA,2024-05-01,BASE_lowR2,1638.3451851531406,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,327.66903703062815,2024,5
CALI,HARINA PRECOCIDA,2024-06-01,BASE_lowR2,1622.1900415296766,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,324.43800830593534,2024,6
CALI,HARINA PRECOCIDA,2024-07-01,BASE_lowR2,1592.282998788718,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,318.4565997577436,2024,7
CALI,HARINA PRECOCIDA,2024-08-01,BASE_lowR2,1587.209482609448,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,317.4418965218896,2024,8
CALI,HARINA PRECOCIDA,2024-09-01,BASE_lowR2,1574.7927193286037,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,314.95854386572074,2024,9
CALI,HARINA PRECOCIDA,2024-10-01,BASE_lowR2,1570.6537982349887,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,314.1307596469977,2024,10
CALI,HARINA PRECOCIDA,2024-11-01,BASE_lowR2,1570.3867710676589,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,314.07735421353175,2024,11
CALI,HARINA PRECOCIDA,2024-12-01,BASE_lowR2,1572.5229884062987,100,380,9.1,3.7,73.9,0,35,0,0.3,0.12,2.7,0,44,248,1,4,2.7,1.3,"CEREALES, RAÍCES, TUBÉRCULOS Y PLÁTANOS",CEREALES,23.157894736842106,1,314.5045976812597,2024,12
CALI,HUEVOS,2019-01-01,D_city,3502.7299550057223,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,778.384434445716,2019,1
CALI,HUEVOS,2019-02-01,D_city,3510.1721872982316,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,780.0382638440515,2019,2
CALI,HUEVOS,2019-03-01,D_city,3531.082178581128,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,784.684928573584,2019,3
CALI,HUEVOS,2019-04-01,D_city,3579.2862922297923,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,795.3969538288427,2019,4
CALI,HUEVOS,2019-05-01,D_city,3654.795751217094,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,812.1768336037987,2019,5
CALI,HUEVOS,2019-06-01,D_city,3710.817789599407,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,824.626175466535,2019,6
CALI,HUEVOS,2019-07-01,D_city,3710.463192398812,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,824.5473760886249,2019,7
CALI,HUEVOS,2019-08-01,D_city,3699.825437671723,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,822.1834305937163,2019,8
CALI,HUEVOS,2019-09-01,D_city,3707.9810216998017,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,823.9957825999559,2019,9
CALI,HUEVOS,2019-10-01,D_city,3699.116265134283,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,822.0258366965073,2019,10
CALI,HUEVOS,2019-11-01,D_city,3720.3920448921745,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,826.7537877538166,2019,11
CALI,HUEVOS,2019-12-01,D_city,3722.5196914203943,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,827.226598093421,2019,12
CALI,HUEVOS,2020-01-01,D_city,3719.682832147558,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,826.5961849216797,2020,1
CALI,HUEVOS,2020-02-01,D_city,3694.506677542529,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,821.0014838983398,2020,2
CALI,HUEVOS,2020-03-01,D_city,3728.5480907624183,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,828.5662423916485,2020,3
CALI,HUEVOS,2020-04-01,D_city,3906.607445939239,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,868.1349879864974,2020,4
CALI,HUEVOS,2020-05-01,D_city,3891.352044385701,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,864.7448987523779,2020,5
CALI,HUEVOS,2020-06-01,D_city,3798.0591488735618,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,844.0131441941247,2020,6
CALI,HUEVOS,2020-07-01,D_city,3745.9246224890726,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,832.4276938864606,2020,7
CALI,HUEVOS,2020-08-01,D_city,3624.660936912375,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,805.48020820274985,2020,8
CALI,HUEVOS,2020-09-01,D_city,3589.565972443335,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,797.6813272096299,2020,9
CALI,HUEVOS,2020-10-01,D_city,3679.614566106712,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,817.6921258014916,2020,10
CALI,HUEVOS,2020-11-01,D_city,3741.6690689673183,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,831.4820153260706,2020,11
CALI,HUEVOS,2020-12-01,D_city,3866.518978979266,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,859.2264397731702,2020,12
CALI,HUEVOS,2021-01-01,D_city,3851.6199219252344,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,855.9155382056076,2021,1
CALI,HUEVOS,2021-02-01,D_city,3876.0972544097726,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,861.3549454243939,2021,2
CALI,HUEVOS,2021-03-01,D_city,3908.7361551101694,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,868.6080344689266,2021,3
CALI,HUEVOS,2021-04-01,D_city,3970.119010179283,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,882.2486689287296,2021,4
CALI,HUEVOS,2021-05-01,D_city,4290.3154416899315,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,953.4034314866515,2021,5
CALI,HUEVOS,2021-06-01,D_city,4635.989749732362,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1030.2199443849693,2021,6
CALI,HUEVOS,2021-07-01,D_city,4871.683833219084,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1082.5964073820187,2021,7
CALI,HUEVOS,2021-08-01,D_city,4756.488085249461,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1056.997352277658,2021,8
CALI,HUEVOS,2021-09-01,D_city,4484.257284625907,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,996.5016188057571,2021,9
CALI,HUEVOS,2021-10-01,D_city,4350.335664363386,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,966.7412587474191,2021,10
CALI,HUEVOS,2021-11-01,D_city,4439.848970731032,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,986.6331046068959,2021,11
CALI,HUEVOS,2021-12-01,D_city,4601.516731675577,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1022.5592737056837,2021,12
CALI,HUEVOS,2022-01-01,D_city,4880.573560255352,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1084.5719022789672,2022,1
CALI,HUEVOS,2022-02-01,D_city,4980.505414235159,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1106.7789809411465,2022,2
CALI,HUEVOS,2022-03-01,D_city,5244.1241075021035,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1165.3609127782452,2022,3
CALI,HUEVOS,2022-04-01,D_city,5516.7793287188115,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1225.9509619375135,2022,4
CALI,HUEVOS,2022-05-01,D_city,5586.567320669335,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1241.4594045931856,2022,5
CALI,HUEVOS,2022-06-01,D_city,5571.968070980203,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1238.2151268844898,2022,6
CALI,HUEVOS,2022-07-01,D_city,5594.757314557744,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1243.2794032350541,2022,7
CALI,HUEVOS,2022-08-01,D_city,5678.088538972826,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1261.7974531050727,2022,8
CALI,HUEVOS,2022-09-01,D_city,5866.163652135012,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1303.5919226966694,2022,9
CALI,HUEVOS,2022-10-01,D_city,6001.559030292417,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1333.6797845094259,2022,10
CALI,HUEVOS,2022-11-01,D_city,6075.683461099029,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1350.1518802442286,2022,11
CALI,HUEVOS,2022-12-01,D_city,6172.272900923714,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1371.6162002052697,2022,12
CALI,HUEVOS,2023-01-01,D_city,6279.216500925099,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1395.381444650022,2023,1
CALI,HUEVOS,2023-02-01,D_city,6355.870892479223,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1412.4157538842717,2023,2
CALI,HUEVOS,2023-03-01,D_city,6410.069476613659,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1424.4598836919245,2023,3
CALI,HUEVOS,2023-04-01,D_city,6394.023353025148,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1420.8940784500328,2023,4
CALI,HUEVOS,2023-05-01,D_city,6319.1469041865,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1404.254867597,2023,5
CALI,HUEVOS,2023-06-01,D_city,6293.1205439403875,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1398.4712319867529,2023,6
CALI,HUEVOS,2023-07-01,D_city,6248.20092513315,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1388.4890944740332,2023,7
CALI,HUEVOS,2023-08-01,D_city,6338.043441907078,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1408.4540982015728,2023,8
CALI,HUEVOS,2023-09-01,D_city,6457.140471824575,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1434.9201048499056,2023,9
CALI,HUEVOS,2023-10-01,D_city,6476.041178404266,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1439.1202618676148,2023,10
CALI,HUEVOS,2023-11-01,D_city,6511.70442398964,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1447.0454275532534,2023,11
CALI,HUEVOS,2023-12-01,D_city,6573.7632267627305,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1460.83627261394,2023,12
CALI,HUEVOS,2024-01-01,D_city,6421.836895042824,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1427.0748655650718,2024,1
CALI,HUEVOS,2024-02-01,D_city,6327.347217608487,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1406.0771594685527,2024,2
CALI,HUEVOS,2024-03-01,D_city,6309.877115712583,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1402.1949146027962,2024,3
CALI,HUEVOS,2024-04-01,D_city,6247.1314505559285,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1388.251433456873,2024,4
CALI,HUEVOS,2024-05-01,D_city,6328.77337017147,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1406.3940822603265,2024,5
CALI,HUEVOS,2024-06-01,D_city,6339.8261639124285,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1408.8502586472061,2024,6
CALI,HUEVOS,2024-07-01,D_city,6282.0685866678705,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1396.015241481749,2024,7
CALI,HUEVOS,2024-08-01,D_city,6216.473976729611,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1381.4386614954692,2024,8
CALI,HUEVOS,2024-09-01,D_city,6165.143997686382,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1370.0319994858626,2024,9
CALI,HUEVOS,2024-10-01,D_city,6111.679917034033,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1358.1510926742294,2024,10
CALI,HUEVOS,2024-11-01,D_city,6064.63548074971,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1347.6967734999355,2024,11
CALI,HUEVOS,2024-12-01,D_city,6083.52408794039,90,149,12.6,10.8,0.3,0,48,177,0.07,0.49,0.1,1.29,12,197,139,53,1.7,1.4,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",HUEVOS,51.67785234899329,0.9,1351.894241764531,2024,12
