"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"MEDELLIN","2002Q1",2002-01-01,"31 a 50 años",0,1,3122.93896869989,7329.26534725563,2443.08844908521,891727.283916102,73292.6534725563
"MEDELLIN","2002Q1",2002-01-01,"31 a 50 años",1,2,2162.94455669918,7329.26534725563,2443.08844908521,891727.283916102,73292.6534725563
"MEDELLIN","2002Q1",2002-01-01,"9 a 13 años",1,3,2043.38182185656,7329.26534725563,2443.08844908521,891727.283916102,73292.6534725563
"MEDELLIN","2002Q2",2002-04-01,"31 a 50 años",0,1,3188.44429752409,7488.1532089576,2496.05106965253,911058.640423175,74881.532089576
"MEDELLIN","2002Q2",2002-04-01,"31 a 50 años",1,2,2211.18345693372,7488.1532089576,2496.05106965253,911058.640423175,74881.532089576
"MEDELLIN","2002Q2",2002-04-01,"9 a 13 años",1,3,2088.52545449979,7488.1532089576,2496.05106965253,911058.640423175,74881.532089576
"MEDELLIN","2002Q3",2002-07-01,"31 a 50 años",0,1,3143.66959570175,7386.7801558016,2462.26005193387,898724.918955862,73867.801558016
"MEDELLIN","2002Q3",2002-07-01,"31 a 50 años",1,2,2182.64209209501,7386.7801558016,2462.26005193387,898724.918955862,73867.801558016
"MEDELLIN","2002Q3",2002-07-01,"9 a 13 años",1,3,2060.46846800484,7386.7801558016,2462.26005193387,898724.918955862,73867.801558016
"MEDELLIN","2002Q4",2002-10-01,"31 a 50 años",0,1,3327.41364386908,7828.50946453513,2609.50315484504,952468.65151844,78285.0946453513
"MEDELLIN","2002Q4",2002-10-01,"31 a 50 años",1,2,2316.03347904766,7828.50946453513,2609.50315484504,952468.65151844,78285.0946453513
"MEDELLIN","2002Q4",2002-10-01,"9 a 13 años",1,3,2185.06234161839,7828.50946453513,2609.50315484504,952468.65151844,78285.0946453513
"MEDELLIN","2003Q1",2003-01-01,"31 a 50 años",0,1,3521.51663598902,8280.7846139317,2760.26153797723,1007495.46136169,82807.846139317
"MEDELLIN","2003Q1",2003-01-01,"31 a 50 años",1,2,2447.70361673842,8280.7846139317,2760.26153797723,1007495.46136169,82807.846139317
"MEDELLIN","2003Q1",2003-01-01,"9 a 13 años",1,3,2311.56436120426,8280.7846139317,2760.26153797723,1007495.46136169,82807.846139317
"MEDELLIN","2003Q2",2003-04-01,"31 a 50 años",0,1,3600.12779480454,8454.54008644896,2818.18002881632,1028635.71051796,84545.4008644896
"MEDELLIN","2003Q2",2003-04-01,"31 a 50 años",1,2,2496.1451296507,8454.54008644896,2818.18002881632,1028635.71051796,84545.4008644896
"MEDELLIN","2003Q2",2003-04-01,"9 a 13 años",1,3,2358.26716199372,8454.54008644896,2818.18002881632,1028635.71051796,84545.4008644896
"MEDELLIN","2003Q3",2003-07-01,"31 a 50 años",0,1,3555.04998088456,8347.33408222551,2782.44469407517,1015592.31333744,83473.3408222551
"MEDELLIN","2003Q3",2003-07-01,"31 a 50 años",1,2,2462.72521491973,8347.33408222551,2782.44469407517,1015592.31333744,83473.3408222551
"MEDELLIN","2003Q3",2003-07-01,"9 a 13 años",1,3,2329.55888642122,8347.33408222551,2782.44469407517,1015592.31333744,83473.3408222551
"MEDELLIN","2003Q4",2003-10-01,"31 a 50 años",0,1,3662.42180332912,8598.91549528678,2866.30516509559,1046201.38525989,85989.1549528678
