"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha","person"
"31 a 50 años",1,2,2726.52614278453,9242.65394467234,3080.88464822411,1124522.8966018,92426.5394467234,"BOGOTA",2005-05-01,2
"9 a 13 años",1,3,2575.95880492026,9242.65394467234,3080.88464822411,1124522.8966018,92426.5394467234,"BOGOTA",2005-05-01,3
"31 a 50 años",0,1,3965.61858501388,9298.4528959165,3099.48429863883,1131311.76900317,92984.528959165,"BOGOTA",2005-06-01,1
"31 a 50 años",1,2,2741.93306724765,9298.4528959165,3099.48429863883,1131311.76900317,92984.528959165,"BOGOTA",2005-06-01,2
"9 a 13 años",1,3,2590.90124365497,9298.4528959165,3099.48429863883,1131311.76900317,92984.528959165,"BOGOTA",2005-06-01,3
"31 a 50 años",0,1,3916.16120706748,9183.99108943494,3061.33036314498,1117385.58254792,91839.9108943493,"BOGOTA",2005-07-01,1
"31 a 50 años",1,2,2708.44640139513,9183.99108943494,3061.33036314498,1117385.58254792,91839.9108943493,"BOGOTA",2005-07-01,2
"9 a 13 años",1,3,2559.38348097232,9183.99108943494,3061.33036314498,1117385.58254792,91839.9108943493,"BOGOTA",2005-07-01,3
"31 a 50 años",0,1,3874.97508810847,9090.02273711012,3030.00757903671,1105952.7663484,90900.2273711012,"BOGOTA",2005-08-01,1
"31 a 50 años",1,2,2681.41338146044,9090.02273711012,3030.00757903671,1105952.7663484,90900.2273711012,"BOGOTA",2005-08-01,2
"9 a 13 años",1,3,2533.63426754121,9090.02273711012,3030.00757903671,1105952.7663484,90900.2273711012,"BOGOTA",2005-08-01,3
"31 a 50 años",0,1,3904.12920987474,9155.68276189069,3051.89425396356,1113941.4026967,91556.8276189069,"BOGOTA",2005-09-01,1
"31 a 50 años",1,2,2700.64800751567,9155.68276189069,3051.89425396356,1113941.4026967,91556.8276189069,"BOGOTA",2005-09-01,2
"9 a 13 años",1,3,2550.90554450028,9155.68276189069,3051.89425396356,1113941.4026967,91556.8276189069,"BOGOTA",2005-09-01,3
"31 a 50 años",0,1,3915.06054677801,9181.50662051872,3060.50220683957,1117083.30549644,91815.0662051872,"BOGOTA",2005-10-01,1
"31 a 50 años",1,2,2708.77163856809,9181.50662051872,3060.50220683957,1117083.30549644,91815.0662051872,"BOGOTA",2005-10-01,2
