"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha"
"9 a 13 años",1,3,3470.33831123076,10142.5678586709,3380.85595289031,1234012.42280496,101425.678586709,"BOGOTÁ D.C.",17836
"31 a 50 años",0,1,3568.29068679153,10138.3233400444,3379.44111334814,1233496.00637207,101383.233400444,"BOGOTÁ D.C.",17866
"31 a 50 años",1,2,3100.23012811065,10138.3233400444,3379.44111334814,1233496.00637207,101383.233400444,"BOGOTÁ D.C.",17866
"9 a 13 años",1,3,3469.80252514225,10138.3233400444,3379.44111334814,1233496.00637207,101383.233400444,"BOGOTÁ D.C.",17866
"31 a 50 años",0,1,3596.18283546801,10248.9850775282,3416.32835917606,1246959.85109926,102489.850775282,"BOGOTÁ D.C.",17897
"31 a 50 años",1,2,3143.01370693677,10248.9850775282,3416.32835917606,1246959.85109926,102489.850775282,"BOGOTÁ D.C.",17897
"9 a 13 años",1,3,3509.78853512341,10248.9850775282,3416.32835917606,1246959.85109926,102489.850775282,"BOGOTÁ D.C.",17897
"31 a 50 años",0,1,3599.76978092443,10275.0271177679,3425.00903925597,1250128.29932843,102750.271177679,"BOGOTÁ D.C.",17928
"31 a 50 años",1,2,3156.68544511845,10275.0271177679,3425.00903925597,1250128.29932843,102750.271177679,"BOGOTÁ D.C.",17928
"9 a 13 años",1,3,3518.57189172504,10275.0271177679,3425.00903925597,1250128.29932843,102750.271177679,"BOGOTÁ D.C.",17928
"31 a 50 años",0,1,3603.71255505216,10297.3211111971,3432.44037039902,1252840.73519564,102973.211111971,"BOGOTÁ D.C.",17956
"31 a 50 años",1,2,3161.30243190765,10297.3211111971,3432.44037039902,1252840.73519564,102973.211111971,"BOGOTÁ D.C.",17956
"9 a 13 años",1,3,3532.30612423725,10297.3211111971,3432.44037039902,1252840.73519564,102973.211111971,"BOGOTÁ D.C.",17956
"31 a 50 años",0,1,3640.55386859219,10409.6753473316,3469.89178244386,1266510.50059201,104096.753473316,"BOGOTÁ D.C.",17987
"31 a 50 años",1,2,3206.4650314247,10409.6753473316,3469.89178244386,1266510.50059201,104096.753473316,"BOGOTÁ D.C.",17987
"9 a 13 años",1,3,3562.65644731468,10409.6753473316,3469.89178244386,1266510.50059201,104096.753473316,"BOGOTÁ D.C.",17987
"31 a 50 años",0,1,3631.18196457627,10384.7397590388,3461.57991967962,1263476.67068306,103847.397590388,"BOGOTÁ D.C.",18017
"31 a 50 años",1,2,3195.58310500862,10384.7397590388,3461.57991967962,1263476.67068306,103847.397590388,"BOGOTÁ D.C.",18017
"9 a 13 años",1,3,3557.97468945395,10384.7397590388,3461.57991967962,1263476.67068306,103847.397590388,"BOGOTÁ D.C.",18017
"31 a 50 años",0,1,3632.06643981151,10401.0120216212,3467.00400720706,1265456.46263058,104010.120216212,"BOGOTÁ D.C.",18048
"31 a 50 años",1,2,3200.85461316069,10401.0120216212,3467.00400720706,1265456.46263058,104010.120216212,"BOGOTÁ D.C.",18048
"9 a 13 años",1,3,3568.09096864897,10401.0120216212,3467.00400720706,1265456.46263058,104010.120216212,"BOGOTÁ D.C.",18048
"31 a 50 años",0,1,3649.17530297934,10459.0070751204,3486.3356917068,1272512.52747298,104590.070751204,"BOGOTÁ D.C.",18078
"31 a 50 años",1,2,3224.40744228477,10459.0070751204,3486.3356917068,1272512.52747298,104590.070751204,"BOGOTÁ D.C.",18078
"9 a 13 años",1,3,3585.42432985631,10459.0070751204,3486.3356917068,1272512.52747298,104590.070751204,"BOGOTÁ D.C.",18078
"31 a 50 años",0,1,3669.35673235862,10505.902717695,3501.967572565,1278218.16398623,105059.02717695,"BOGOTÁ D.C.",18109
"31 a 50 años",1,2,3238.5869654689,10505.902717695,3501.967572565,1278218.16398623,105059.02717695,"BOGOTÁ D.C.",18109
"9 a 13 años",1,3,3597.95901986749,10505.902717695,3501.967572565,1278218.16398623,105059.02717695,"BOGOTÁ D.C.",18109
"31 a 50 años",0,1,3713.49072329981,10650.6355937639,3550.21186458796,1295827.33057461,106506.355937639,"BOGOTÁ D.C.",18140
"31 a 50 años",1,2,3281.4840753897,10650.6355937639,3550.21186458796,1295827.33057461,106506.355937639,"BOGOTÁ D.C.",18140
"9 a 13 años",1,3,3655.66079507438,10650.6355937639,3550.21186458796,1295827.33057461,106506.355937639,"BOGOTÁ D.C.",18140
"31 a 50 años",0,1,3758.16275573541,10804.118857903,3601.37295263433,1314501.12771153,108041.18857903,"BOGOTÁ D.C.",18170
"31 a 50 años",1,2,3339.91411033995,10804.118857903,3601.37295263433,1314501.12771153,108041.18857903,"BOGOTÁ D.C.",18170
"9 a 13 años",1,3,3706.04199182762,10804.118857903,3601.37295263433,1314501.12771153,108041.18857903,"BOGOTÁ D.C.",18170
"31 a 50 años",0,1,3769.14894331038,10826.7613011153,3608.92043370511,1317255.95830237,108267.613011153,"BOGOTÁ D.C.",18201
"31 a 50 años",1,2,3336.57984695539,10826.7613011153,3608.92043370511,1317255.95830237,108267.613011153,"BOGOTÁ D.C.",18201
"9 a 13 años",1,3,3721.03251084957,10826.7613011153,3608.92043370511,1317255.95830237,108267.613011153,"BOGOTÁ D.C.",18201
"31 a 50 años",0,1,3760.46606053995,10784.4613007681,3594.82043358937,1312109.45826012,107844.613007681,"BOGOTÁ D.C.",18231
"31 a 50 años",1,2,3310.33092172555,10784.4613007681,3594.82043358937,1312109.45826012,107844.613007681,"BOGOTÁ D.C.",18231
"9 a 13 años",1,3,3713.66431850261,10784.4613007681,3594.82043358937,1312109.45826012,107844.613007681,"BOGOTÁ D.C.",18231
"31 a 50 años",0,1,3801.54951140504,10910.7379609078,3636.91265363594,1327473.11857712,109107.379609078,"BOGOTÁ D.C.",18262
"31 a 50 años",1,2,3354.99588771351,10910.7379609078,3636.91265363594,1327473.11857712,109107.379609078,"BOGOTÁ D.C.",18262
"9 a 13 años",1,3,3754.19256178929,10910.7379609078,3636.91265363594,1327473.11857712,109107.379609078,"BOGOTÁ D.C.",18262
"31 a 50 años",0,1,3840.88671737861,11028.1959933509,3676.06533111696,1341763.84585769,110281.959933509,"BOGOTÁ D.C.",18293
"31 a 50 años",1,2,3394.22254293408,11028.1959933509,3676.06533111696,1341763.84585769,110281.959933509,"BOGOTÁ D.C.",18293
"9 a 13 años",1,3,3793.08673303819,11028.1959933509,3676.06533111696,1341763.84585769,110281.959933509,"BOGOTÁ D.C.",18293
"31 a 50 años",0,1,3933.78116727216,11305.814744765,3768.60491492166,1375540.7939464,113058.14744765,"BOGOTÁ D.C.",18322
"31 a 50 años",1,2,3492.72818649587,11305.814744765,3768.60491492166,1375540.7939464,113058.14744765,"BOGOTÁ D.C.",18322
"9 a 13 años",1,3,3879.30539099695,11305.814744765,3768.60491492166,1375540.7939464,113058.14744765,"BOGOTÁ D.C.",18322
"31 a 50 años",0,1,3989.23858345843,11411.6073957744,3803.86913192481,1388412.23315256,114116.073957744,"BOGOTÁ D.C.",18353
"31 a 50 años",1,2,3512.15303054135,11411.6073957744,3803.86913192481,1388412.23315256,114116.073957744,"BOGOTÁ D.C.",18353
"9 a 13 años",1,3,3910.21578177465,11411.6073957744,3803.86913192481,1388412.23315256,114116.073957744,"BOGOTÁ D.C.",18353
"31 a 50 años",0,1,4005.43948442751,11401.1643778127,3800.38812593757,1387141.66596721,114011.643778127,"BOGOTÁ D.C.",18383
"31 a 50 años",1,2,3495.12517773073,11401.1643778127,3800.38812593757,1387141.66596721,114011.643778127,"BOGOTÁ D.C.",18383
"9 a 13 años",1,3,3900.59971565447,11401.1643778127,3800.38812593757,1387141.66596721,114011.643778127,"BOGOTÁ D.C.",18383
"31 a 50 años",0,1,4015.69544974245,11402.6345039565,3800.87816798551,1387320.53131471,114026.345039565,"BOGOTÁ D.C.",18414
"31 a 50 años",1,2,3491.66813172661,11402.6345039565,3800.87816798551,1387320.53131471,114026.345039565,"BOGOTÁ D.C.",18414
"9 a 13 años",1,3,3895.27092248747,11402.6345039565,3800.87816798551,1387320.53131471,114026.345039565,"BOGOTÁ D.C.",18414
"31 a 50 años",0,1,3982.48496077643,11296.6909729894,3765.56365766313,1374430.73504704,112966.909729894,"BOGOTÁ D.C.",18444
"31 a 50 años",1,2,3450.43172527582,11296.6909729894,3765.56365766313,1374430.73504704,112966.909729894,"BOGOTÁ D.C.",18444
"9 a 13 años",1,3,3863.77428693715,11296.6909729894,3765.56365766313,1374430.73504704,112966.909729894,"BOGOTÁ D.C.",18444
"31 a 50 años",0,1,3983.49266473192,11314.2445474666,3771.41484915554,1376566.41994177,113142.445474666,"BOGOTÁ D.C.",18475
"31 a 50 años",1,2,3458.20000948435,11314.2445474666,3771.41484915554,1376566.41994177,113142.445474666,"BOGOTÁ D.C.",18475
"9 a 13 años",1,3,3872.55187325036,11314.2445474666,3771.41484915554,1376566.41994177,113142.445474666,"BOGOTÁ D.C.",18475
"31 a 50 años",0,1,3993.74553220316,11370.7502334948,3790.25007783161,1383441.27840854,113707.502334948,"BOGOTÁ D.C.",18506
"31 a 50 años",1,2,3488.32155911746,11370.7502334948,3790.25007783161,1383441.27840854,113707.502334948,"BOGOTÁ D.C.",18506
"9 a 13 años",1,3,3888.68314217422,11370.7502334948,3790.25007783161,1383441.27840854,113707.502334948,"BOGOTÁ D.C.",18506
"31 a 50 años",0,1,3976.57875213192,11348.7170376036,3782.9056792012,1380760.57290844,113487.170376036,"BOGOTÁ D.C.",18536
"31 a 50 años",1,2,3486.9713148583,11348.7170376036,3782.9056792012,1380760.57290844,113487.170376036,"BOGOTÁ D.C.",18536
"9 a 13 años",1,3,3885.16697061338,11348.7170376036,3782.9056792012,1380760.57290844,113487.170376036,"BOGOTÁ D.C.",18536
"31 a 50 años",0,1,3975.82250865201,11326.8018457204,3775.60061524013,1378094.22456265,113268.018457204,"BOGOTÁ D.C.",18567
"31 a 50 años",1,2,3471.77593914026,11326.8018457204,3775.60061524013,1378094.22456265,113268.018457204,"BOGOTÁ D.C.",18567
"9 a 13 años",1,3,3879.20339792814,11326.8018457204,3775.60061524013,1378094.22456265,113268.018457204,"BOGOTÁ D.C.",18567
"31 a 50 años",0,1,3986.38990901368,11391.1116745334,3797.03722484445,1385918.58706823,113911.116745334,"BOGOTÁ D.C.",18597
"31 a 50 años",1,2,3506.52964039566,11391.1116745334,3797.03722484445,1385918.58706823,113911.116745334,"BOGOTÁ D.C.",18597
"9 a 13 años",1,3,3898.19212512402,11391.1116745334,3797.03722484445,1385918.58706823,113911.116745334,"BOGOTÁ D.C.",18597
"31 a 50 años",0,1,4014.69064495842,11516.953136657,3838.98437888567,1401229.29829327,115169.53136657,"BOGOTÁ D.C.",18628
"31 a 50 años",1,2,3559.23571035499,11516.953136657,3838.98437888567,1401229.29829327,115169.53136657,"BOGOTÁ D.C.",18628
"9 a 13 años",1,3,3943.0267813436,11516.953136657,3838.98437888567,1401229.29829327,115169.53136657,"BOGOTÁ D.C.",18628
"31 a 50 años",0,1,4006.58055756412,11499.3983232409,3833.13277441362,1399093.46266097,114993.983232409,"BOGOTÁ D.C.",18659
"31 a 50 años",1,2,3557.31994654703,11499.3983232409,3833.13277441362,1399093.46266097,114993.983232409,"BOGOTÁ D.C.",18659
"9 a 13 años",1,3,3935.49781912972,11499.3983232409,3833.13277441362,1399093.46266097,114993.983232409,"BOGOTÁ D.C.",18659
"31 a 50 años",0,1,4017.3681420359,11532.3042480345,3844.10141601152,1403097.0168442,115323.042480345,"BOGOTÁ D.C.",18687
"31 a 50 años",1,2,3572.61424894397,11532.3042480345,3844.10141601152,1403097.0168442,115323.042480345,"BOGOTÁ D.C.",18687
"9 a 13 años",1,3,3942.32185705469,11532.3042480345,3844.10141601152,1403097.0168442,115323.042480345,"BOGOTÁ D.C.",18687
"31 a 50 años",0,1,4076.40792307145,11701.5831017782,3900.52770059275,1423692.61071635,117015.831017782,"BOGOTÁ D.C.",18718
"31 a 50 años",1,2,3638.45246160951,11701.5831017782,3900.52770059275,1423692.61071635,117015.831017782,"BOGOTÁ D.C.",18718
"9 a 13 años",1,3,3986.72271709729,11701.5831017782,3900.52770059275,1423692.61071635,117015.831017782,"BOGOTÁ D.C.",18718
"31 a 50 años",0,1,4138.90431045445,11858.3005402019,3952.76684673396,1442759.8990579,118583.005402019,"BOGOTÁ D.C.",18748
"31 a 50 años",1,2,3690.39520709908,11858.3005402019,3952.76684673396,1442759.8990579,118583.005402019,"BOGOTÁ D.C.",18748
"9 a 13 años",1,3,4029.00102264837,11858.3005402019,3952.76684673396,1442759.8990579,118583.005402019,"BOGOTÁ D.C.",18748
"31 a 50 años",0,1,4162.38113383884,11927.7226570193,3975.90755233977,1451206.25660401,119277.226570193,"BOGOTÁ D.C.",18779
"31 a 50 años",1,2,3709.16814813355,11927.7226570193,3975.90755233977,1451206.25660401,119277.226570193,"BOGOTÁ D.C.",18779
"9 a 13 años",1,3,4056.17337504692,11927.7226570193,3975.90755233977,1451206.25660401,119277.226570193,"BOGOTÁ D.C.",18779
"31 a 50 años",0,1,4189.42446729058,11997.594406715,3999.19813557166,1459707.31948365,119975.94406715,"BOGOTÁ D.C.",18809
"31 a 50 años",1,2,3732.50389372978,11997.594406715,3999.19813557166,1459707.31948365,119975.94406715,"BOGOTÁ D.C.",18809
"9 a 13 años",1,3,4075.66604569461,11997.594406715,3999.19813557166,1459707.31948365,119975.94406715,"BOGOTÁ D.C.",18809
"31 a 50 años",0,1,4232.70498074716,12083.9853121576,4027.99510405253,1470218.21297917,120839.853121576,"BOGOTÁ D.C.",18840
"31 a 50 años",1,2,3753.00832452972,12083.9853121576,4027.99510405253,1470218.21297917,120839.853121576,"BOGOTÁ D.C.",18840
"9 a 13 años",1,3,4098.27200688071,12083.9853121576,4027.99510405253,1470218.21297917,120839.853121576,"BOGOTÁ D.C.",18840
"31 a 50 años",0,1,4283.14857791099,12215.6723289293,4071.89077630977,1486240.13335307,122156.723289293,"BOGOTÁ D.C.",18871
"31 a 50 años",1,2,3791.61248699339,12215.6723289293,4071.89077630977,1486240.13335307,122156.723289293,"BOGOTÁ D.C.",18871
"9 a 13 años",1,3,4140.91126402493,12215.6723289293,4071.89077630977,1486240.13335307,122156.723289293,"BOGOTÁ D.C.",18871
"31 a 50 años",0,1,4304.1810141142,12241.8847227099,4080.62824090331,1489429.30792971,122418.847227099,"BOGOTÁ D.C.",18901
"31 a 50 años",1,2,3784.3749410089,12241.8847227099,4080.62824090331,1489429.30792971,122418.847227099,"BOGOTÁ D.C.",18901
"9 a 13 años",1,3,4153.32876758684,12241.8847227099,4080.62824090331,1489429.30792971,122418.847227099,"BOGOTÁ D.C.",18901
"31 a 50 años",0,1,4380.54388414683,12491.8961639388,4163.96538797961,1519847.36661256,124918.961639388,"BOGOTÁ D.C.",18932
"31 a 50 años",1,2,3856.78911047782,12491.8961639388,4163.96538797961,1519847.36661256,124918.961639388,"BOGOTÁ D.C.",18932
"9 a 13 años",1,3,4254.56316931419,12491.8961639388,4163.96538797961,1519847.36661256,124918.961639388,"BOGOTÁ D.C.",18932
"31 a 50 años",0,1,4436.27429919841,12667.4079732998,4222.46932443326,1541201.30341814,126674.079732998,"BOGOTÁ D.C.",18962
"31 a 50 años",1,2,3910.59397247375,12667.4079732998,4222.46932443326,1541201.30341814,126674.079732998,"BOGOTÁ D.C.",18962
"9 a 13 años",1,3,4320.53970162764,12667.4079732998,4222.46932443326,1541201.30341814,126674.079732998,"BOGOTÁ D.C.",18962
"31 a 50 años",0,1,4590.7898948091,13168.3413761945,4389.44712539816,1602148.20077033,131683.413761945,"BOGOTÁ D.C.",18993
"31 a 50 años",1,2,4074.8177139115,13168.3413761945,4389.44712539816,1602148.20077033,131683.413761945,"BOGOTÁ D.C.",18993
"9 a 13 años",1,3,4502.73376747387,13168.3413761945,4389.44712539816,1602148.20077033,131683.413761945,"BOGOTÁ D.C.",18993
"31 a 50 años",0,1,4755.60485340187,13709.0855822505,4569.69519408351,1667938.74584048,137090.855822505,"BOGOTÁ D.C.",19024
"31 a 50 años",1,2,4244.61309461435,13709.0855822505,4569.69519408351,1667938.74584048,137090.855822505,"BOGOTÁ D.C.",19024
"9 a 13 años",1,3,4708.8676342343,13709.0855822505,4569.69519408351,1667938.74584048,137090.855822505,"BOGOTÁ D.C.",19024
"31 a 50 años",0,1,4862.65167312899,14049.2492690674,4683.08308968914,1709325.32773654,140492.492690674,"BOGOTÁ D.C.",19052
"31 a 50 años",1,2,4354.3981986434,14049.2492690674,4683.08308968914,1709325.32773654,140492.492690674,"BOGOTÁ D.C.",19052
"9 a 13 años",1,3,4832.19939729504,14049.2492690674,4683.08308968914,1709325.32773654,140492.492690674,"BOGOTÁ D.C.",19052
"31 a 50 años",0,1,5035.23485214303,14605.0481495709,4868.34938319029,1776947.52486445,146050.481495709,"BOGOTÁ D.C.",19083
"31 a 50 años",1,2,4527.60175075563,14605.0481495709,4868.34938319029,1776947.52486445,146050.481495709,"BOGOTÁ D.C.",19083
"9 a 13 años",1,3,5042.2115466722,14605.0481495709,4868.34938319029,1776947.52486445,146050.481495709,"BOGOTÁ D.C.",19083
"31 a 50 años",0,1,5184.37151978059,15061.7348123031,5020.57827076771,1832511.06883021,150617.348123031,"BOGOTÁ D.C.",19113
"31 a 50 años",1,2,4659.91581989086,15061.7348123031,5020.57827076771,1832511.06883021,150617.348123031,"BOGOTÁ D.C.",19113
"9 a 13 años",1,3,5217.44747263166,15061.7348123031,5020.57827076771,1832511.06883021,150617.348123031,"BOGOTÁ D.C.",19113
"31 a 50 años",0,1,5296.69568441839,15398.9140259483,5132.97134198277,1873534.53982371,153989.140259483,"BOGOTÁ D.C.",19144
"31 a 50 años",1,2,4767.97729852214,15398.9140259483,5132.97134198277,1873534.53982371,153989.140259483,"BOGOTÁ D.C.",19144
"9 a 13 años",1,3,5334.24104300776,15398.9140259483,5132.97134198277,1873534.53982371,153989.140259483,"BOGOTÁ D.C.",19144
"31 a 50 años",0,1,5373.59617136804,15600.4050061169,5200.13500203897,1898049.27574422,156004.050061169,"BOGOTÁ D.C.",19174
"31 a 50 años",1,2,4835.02601036177,15600.4050061169,5200.13500203897,1898049.27574422,156004.050061169,"BOGOTÁ D.C.",19174
"9 a 13 años",1,3,5391.7828243871,15600.4050061169,5200.13500203897,1898049.27574422,156004.050061169,"BOGOTÁ D.C.",19174
"31 a 50 años",0,1,5528.06444618183,15916.336649505,5305.44554983502,1936487.62568978,159163.36649505,"BOGOTÁ D.C.",19205
"31 a 50 años",1,2,4922.56234526765,15916.336649505,5305.44554983502,1936487.62568978,159163.36649505,"BOGOTÁ D.C.",19205
"9 a 13 años",1,3,5465.70985805556,15916.336649505,5305.44554983502,1936487.62568978,159163.36649505,"BOGOTÁ D.C.",19205
"31 a 50 años",0,1,5635.81662604039,16155.0064589784,5385.0021529928,1965525.78584237,161550.064589784,"BOGOTÁ D.C.",19236
"31 a 50 años",1,2,4992.07681647747,16155.0064589784,5385.0021529928,1965525.78584237,161550.064589784,"BOGOTÁ D.C.",19236
"9 a 13 años",1,3,5527.11301646055,16155.0064589784,5385.0021529928,1965525.78584237,161550.064589784,"BOGOTÁ D.C.",19236
"31 a 50 años",0,1,5650.0195060693,16210.2967472895,5403.4322490965,1972252.77092022,162102.967472895,"BOGOTÁ D.C.",19266
"31 a 50 años",1,2,5003.98019235255,16210.2967472895,5403.4322490965,1972252.77092022,162102.967472895,"BOGOTÁ D.C.",19266
"9 a 13 años",1,3,5556.29704886765,16210.2967472895,5403.4322490965,1972252.77092022,162102.967472895,"BOGOTÁ D.C.",19266
"31 a 50 años",0,1,5780.97902651158,16544.0907034948,5514.69690116493,2012864.3689252,165440.907034948,"BOGOTÁ D.C.",19297
"31 a 50 años",1,2,5093.28725285536,16544.0907034948,5514.69690116493,2012864.3689252,165440.907034948,"BOGOTÁ D.C.",19297
"9 a 13 años",1,3,5669.82442412785,16544.0907034948,5514.69690116493,2012864.3689252,165440.907034948,"BOGOTÁ D.C.",19297
"31 a 50 años",0,1,5911.95398092763,16986.8286217801,5662.27620726004,2066730.81564992,169868.286217801,"BOGOTÁ D.C.",19327
"31 a 50 años",1,2,5226.22582675036,16986.8286217801,5662.27620726004,2066730.81564992,169868.286217801,"BOGOTÁ D.C.",19327
"9 a 13 años",1,3,5848.64881410214,16986.8286217801,5662.27620726004,2066730.81564992,169868.286217801,"BOGOTÁ D.C.",19327
"31 a 50 años",0,1,6023.4219921088,17335.068805364,5778.35626845466,2109100.03798595,173350.68805364,"BOGOTÁ D.C.",19358
"31 a 50 años",1,2,5323.89719129613,17335.068805364,5778.35626845466,2109100.03798595,173350.68805364,"BOGOTÁ D.C.",19358
"9 a 13 años",1,3,5987.74962195904,17335.068805364,5778.35626845466,2109100.03798595,173350.68805364,"BOGOTÁ D.C.",19358
"31 a 50 años",0,1,6183.18629406364,17877.2053900688,5959.06846335628,2175059.98912504,178772.053900688,"BOGOTÁ D.C.",19389
"31 a 50 años",1,2,5496.83579406709,17877.2053900688,5959.06846335628,2175059.98912504,178772.053900688,"BOGOTÁ D.C.",19389
"9 a 13 años",1,3,6197.18330193812,17877.2053900688,5959.06846335628,2175059.98912504,178772.053900688,"BOGOTÁ D.C.",19389
"31 a 50 años",0,1,6286.7466357901,18176.9849749512,6058.9949916504,2211533.1719524,181769.849749512,"BOGOTÁ D.C.",19417
"31 a 50 años",1,2,5592.9144301637,18176.9849749512,6058.9949916504,2211533.1719524,181769.849749512,"BOGOTÁ D.C.",19417
"9 a 13 años",1,3,6297.32390899742,18176.9849749512,6058.9949916504,2211533.1719524,181769.849749512,"BOGOTÁ D.C.",19417
"31 a 50 años",0,1,6356.05382758042,18403.0642167229,6134.35473890762,2239039.47970128,184030.642167229,"BOGOTÁ D.C.",19448
"31 a 50 años",1,2,5670.74497749407,18403.0642167229,6134.35473890762,2239039.47970128,184030.642167229,"BOGOTÁ D.C.",19448
"9 a 13 años",1,3,6376.26541164837,18403.0642167229,6134.35473890762,2239039.47970128,184030.642167229,"BOGOTÁ D.C.",19448
"31 a 50 años",0,1,6342.59352701908,18328.863909453,6109.621303151,2230011.77565011,183288.63909453,"BOGOTÁ D.C.",19478
"31 a 50 años",1,2,5632.30770487427,18328.863909453,6109.621303151,2230011.77565011,183288.63909453,"BOGOTÁ D.C.",19478
"9 a 13 años",1,3,6353.96267755964,18328.863909453,6109.621303151,2230011.77565011,183288.63909453,"BOGOTÁ D.C.",19478
"31 a 50 años",0,1,6294.36802256402,18239.2568388642,6079.75227962142,2219109.58206182,182392.568388642,"BOGOTÁ D.C.",19509
"31 a 50 años",1,2,5596.11203819078,18239.2568388642,6079.75227962142,2219109.58206182,182392.568388642,"BOGOTÁ D.C.",19509
"9 a 13 años",1,3,6348.77677810945,18239.2568388642,6079.75227962142,2219109.58206182,182392.568388642,"BOGOTÁ D.C.",19509
"31 a 50 años",0,1,6277.20573357581,18186.6298067388,6062.2099355796,2212706.62648655,181866.298067388,"BOGOTÁ D.C.",19539
"31 a 50 años",1,2,5581.6807956388,18186.6298067388,6062.2099355796,2212706.62648655,181866.298067388,"BOGOTÁ D.C.",19539
"9 a 13 años",1,3,6327.74327752419,18186.6298067388,6062.2099355796,2212706.62648655,181866.298067388,"BOGOTÁ D.C.",19539
"31 a 50 años",0,1,6346.70436149429,18383.2947594634,6127.76491982113,2236634.19573471,183832.947594634,"BOGOTÁ D.C.",19570
"31 a 50 años",1,2,5646.05543382946,18383.2947594634,6127.76491982113,2236634.19573471,183832.947594634,"BOGOTÁ D.C.",19570
"9 a 13 años",1,3,6390.53496413965,18383.2947594634,6127.76491982113,2236634.19573471,183832.947594634,"BOGOTÁ D.C.",19570
"31 a 50 años",0,1,6348.62371078471,18385.9745455094,6128.65818183648,2236960.23637031,183859.745455094,"BOGOTÁ D.C.",19601
"31 a 50 años",1,2,5648.37557613158,18385.9745455094,6128.65818183648,2236960.23637031,183859.745455094,"BOGOTÁ D.C.",19601
"9 a 13 años",1,3,6388.97525859314,18385.9745455094,6128.65818183648,2236960.23637031,183859.745455094,"BOGOTÁ D.C.",19601
"31 a 50 años",0,1,6373.44781435523,18447.0699385375,6149.02331284582,2244393.50918872,184470.699385375,"BOGOTÁ D.C.",19631
"31 a 50 años",1,2,5661.60206542522,18447.0699385375,6149.02331284582,2244393.50918872,184470.699385375,"BOGOTÁ D.C.",19631
"9 a 13 años",1,3,6412.02005875701,18447.0699385375,6149.02331284582,2244393.50918872,184470.699385375,"BOGOTÁ D.C.",19631
"31 a 50 años",0,1,6352.31755508502,18367.7514454469,6122.58381514897,2234743.09252937,183677.514454469,"BOGOTÁ D.C.",19662
"31 a 50 años",1,2,5629.79344096704,18367.7514454469,6122.58381514897,2234743.09252937,183677.514454469,"BOGOTÁ D.C.",19662
"9 a 13 años",1,3,6385.64044939485,18367.7514454469,6122.58381514897,2234743.09252937,183677.514454469,"BOGOTÁ D.C.",19662
"31 a 50 años",0,1,6333.02260752221,18362.3646574327,6120.78821914423,2234087.69998765,183623.646574327,"BOGOTÁ D.C.",19692
"31 a 50 años",1,2,5631.94378346697,18362.3646574327,6120.78821914423,2234087.69998765,183623.646574327,"BOGOTÁ D.C.",19692
"9 a 13 años",1,3,6397.39826644353,18362.3646574327,6120.78821914423,2234087.69998765,183623.646574327,"BOGOTÁ D.C.",19692
"31 a 50 años",0,1,6392.04977632503,18543.4177848174,6181.13926160581,2256115.83048612,185434.177848174,"BOGOTÁ D.C.",19723
"31 a 50 años",1,2,5695.96078762029,18543.4177848174,6181.13926160581,2256115.83048612,185434.177848174,"BOGOTÁ D.C.",19723
"9 a 13 años",1,3,6455.40722087211,18543.4177848174,6181.13926160581,2256115.83048612,185434.177848174,"BOGOTÁ D.C.",19723
"31 a 50 años",0,1,6404.69159768668,18650.0153106707,6216.67177022358,2269085.19613161,186500.153106707,"BOGOTÁ D.C.",19754
"31 a 50 años",1,2,5740.00777469117,18650.0153106707,6216.67177022358,2269085.19613161,186500.153106707,"BOGOTÁ D.C.",19754
"9 a 13 años",1,3,6505.31593829287,18650.0153106707,6216.67177022358,2269085.19613161,186500.153106707,"BOGOTÁ D.C.",19754
"31 a 50 años",0,1,6359.05802149725,18646.064076073,6215.35469202435,2268604.46258889,186460.64076073,"BOGOTÁ D.C.",19783
"31 a 50 años",1,2,5765.63116706783,18646.064076073,6215.35469202435,2268604.46258889,186460.64076073,"BOGOTÁ D.C.",19783
"9 a 13 años",1,3,6521.37488750796,18646.064076073,6215.35469202435,2268604.46258889,186460.64076073,"BOGOTÁ D.C.",19783
"31 a 50 años",0,1,6373.49782271104,18727.637912851,6242.54597095034,2278529.27939688,187276.37912851,"BOGOTÁ D.C.",19814
"31 a 50 años",1,2,5806.26507945948,18727.637912851,6242.54597095034,2278529.27939688,187276.37912851,"BOGOTÁ D.C.",19814
"9 a 13 años",1,3,6547.87501068051,18727.637912851,6242.54597095034,2278529.27939688,187276.37912851,"BOGOTÁ D.C.",19814
"31 a 50 años",0,1,6378.92203018942,18791.0615125402,6263.68717084674,2286245.81735906,187910.615125402,"BOGOTÁ D.C.",19844
"31 a 50 años",1,2,5847.1184315657,18791.0615125402,6263.68717084674,2286245.81735906,187910.615125402,"BOGOTÁ D.C.",19844
"9 a 13 años",1,3,6565.02105078511,18791.0615125402,6263.68717084674,2286245.81735906,187910.615125402,"BOGOTÁ D.C.",19844
"31 a 50 años",0,1,6395.5897898375,18830.0613295772,6276.68710985907,2290990.79509856,188300.613295772,"BOGOTÁ D.C.",19875
"31 a 50 años",1,2,5868.77270708398,18830.0613295772,6276.68710985907,2290990.79509856,188300.613295772,"BOGOTÁ D.C.",19875
"9 a 13 años",1,3,6565.69883265574,18830.0613295772,6276.68710985907,2290990.79509856,188300.613295772,"BOGOTÁ D.C.",19875
