"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha"
"31 a 50 años",1,2,1118.69571270695,3734.99739134851,1244.9991304495,454424.682614068,37349.9739134851,"CALI",15887
"9 a 13 años",1,3,1057.24181431086,3734.99739134851,1244.9991304495,454424.682614068,37349.9739134851,"CALI",15887
"31 a 50 años",0,1,1537.7858873727,3684.03190229987,1228.01063409996,448223.881446484,36840.3190229987,"CALI",15918
"31 a 50 años",1,2,1103.43067551395,3684.03190229987,1228.01063409996,448223.881446484,36840.3190229987,"CALI",15918
"9 a 13 años",1,3,1042.81533941322,3684.03190229987,1228.01063409996,448223.881446484,36840.3190229987,"CALI",15918
"31 a 50 años",0,1,1545.17052819835,3701.72308584636,1233.90769528212,450376.308777973,37017.2308584636,"CALI",15949
"31 a 50 años",1,2,1108.7294881,3701.72308584636,1233.90769528212,450376.308777973,37017.2308584636,"CALI",15949
"9 a 13 años",1,3,1047.82306954801,3701.72308584636,1233.90769528212,450376.308777973,37017.2308584636,"CALI",15949
"31 a 50 años",0,1,1512.73332083336,3624.01414877301,1208.00471625767,440921.721434049,36240.1414877301,"CALI",15979
"31 a 50 años",1,2,1085.45433001172,3624.01414877301,1208.00471625767,440921.721434049,36240.1414877301,"CALI",15979
"9 a 13 años",1,3,1025.82649792793,3624.01414877301,1208.00471625767,440921.721434049,36240.1414877301,"CALI",15979
"31 a 50 años",0,1,1485.92776478961,3559.7968058809,1186.59893529363,433108.611382176,35597.968058809,"CALI",16010
"31 a 50 años",1,2,1066.22013554046,3559.7968058809,1186.59893529363,433108.611382176,35597.968058809,"CALI",16010
"9 a 13 años",1,3,1007.64890555083,3559.7968058809,1186.59893529363,433108.611382176,35597.968058809,"CALI",16010
"31 a 50 años",0,1,1501.78748873105,3597.79151596485,1199.26383865495,437731.301109057,35977.9151596485,"CALI",16040
"31 a 50 años",1,2,1077.60020219724,3597.79151596485,1199.26383865495,437731.301109057,35977.9151596485,"CALI",16040
"9 a 13 años",1,3,1018.40382503656,3597.79151596485,1199.26383865495,437731.301109057,35977.9151596485,"CALI",16040
"31 a 50 años",0,1,1528.84780138147,3662.61917234339,1220.8730574478,445618.665968445,36626.1917234339,"CALI",16071
"31 a 50 años",1,2,1097.01719601456,3662.61917234339,1220.8730574478,445618.665968445,36626.1917234339,"CALI",16071
"9 a 13 años",1,3,1036.75417494736,3662.61917234339,1220.8730574478,445618.665968445,36626.1917234339,"CALI",16071
"31 a 50 años",0,1,1523.93826050884,3650.85751855991,1216.95250618664,444187.664758122,36508.5751855991,"CALI",16102
"31 a 50 años",1,2,1093.49437918679,3650.85751855991,1216.95250618664,444187.664758122,36508.5751855991,"CALI",16102
"9 a 13 años",1,3,1033.42487886427,3650.85751855991,1216.95250618664,444187.664758122,36508.5751855991,"CALI",16102
"31 a 50 años",0,1,1525.19951575114,3653.87907350311,1217.9596911677,444555.287276211,36538.7907350311,"CALI",16130
"31 a 50 años",1,2,1094.39938666243,3653.87907350311,1217.9596911677,444555.287276211,36538.7907350311,"CALI",16130
"9 a 13 años",1,3,1034.28017108954,3653.87907350311,1217.9596911677,444555.287276211,36538.7907350311,"CALI",16130
"31 a 50 años",0,1,1529.04779581712,3663.0982935834,1221.0327645278,445676.959052648,36630.982935834,"CALI",16161
"31 a 50 años",1,2,1097.16070103502,3663.0982935834,1221.0327645278,445676.959052648,36630.982935834,"CALI",16161
"9 a 13 años",1,3,1036.88979673126,3663.0982935834,1221.0327645278,445676.959052648,36630.982935834,"CALI",16161
"31 a 50 años",0,1,1521.22543273291,3644.35847070544,1214.78615690181,443396.947269161,36443.5847070544,"CALI",16191
"31 a 50 años",1,2,1091.54780300221,3644.35847070544,1214.78615690181,443396.947269161,36443.5847070544,"CALI",16191
"9 a 13 años",1,3,1031.58523497031,3644.35847070544,1214.78615690181,443396.947269161,36443.5847070544,"CALI",16191
"31 a 50 años",0,1,1519.80289165354,3640.95052766098,1213.65017588699,442982.314198753,36409.5052766098,"CALI",16222
"31 a 50 años",1,2,1090.52706567002,3640.95052766098,1213.65017588699,442982.314198753,36409.5052766098,"CALI",16222
"9 a 13 años",1,3,1030.62057033742,3640.95052766098,1213.65017588699,442982.314198753,36409.5052766098,"CALI",16222
"31 a 50 años",0,1,1522.1995991859,3646.69225483001,1215.56408494334,443680.891004318,36466.9225483001,"CALI",16252
"31 a 50 años",1,2,1092.24681133367,3646.69225483001,1215.56408494334,443680.891004318,36466.9225483001,"CALI",16252
"9 a 13 años",1,3,1032.24584431044,3646.69225483001,1215.56408494334,443680.891004318,36466.9225483001,"CALI",16252
"31 a 50 años",0,1,1534.65086579006,3676.52141620445,1225.50713873482,447310.105638208,36765.2141620445,"CALI",16283
"31 a 50 años",1,2,1101.18115624661,3676.52141620445,1225.50713873482,447310.105638208,36765.2141620445,"CALI",16283
"9 a 13 años",1,3,1040.68939416778,3676.52141620445,1225.50713873482,447310.105638208,36765.2141620445,"CALI",16283
"31 a 50 años",0,1,1516.78039507068,3633.70961465269,1211.23653821756,442101.336449411,36337.0961465269,"CALI",16314
"31 a 50 años",1,2,1088.35828816104,3633.70961465269,1211.23653821756,442101.336449411,36337.0961465269,"CALI",16314
"9 a 13 años",1,3,1028.57093142097,3633.70961465269,1211.23653821756,442101.336449411,36337.0961465269,"CALI",16314
"31 a 50 años",0,1,1501.06147741581,3596.05223036683,1198.68407678894,437519.688027964,35960.5223036683,"CALI",16344
"31 a 50 años",1,2,1077.07925636039,3596.05223036683,1198.68407678894,437519.688027964,35960.5223036683,"CALI",16344
"9 a 13 años",1,3,1017.91149659062,3596.05223036683,1198.68407678894,437519.688027964,35960.5223036683,"CALI",16344
"31 a 50 años",0,1,1510.47411885159,3618.60183991848,1206.20061330616,440263.223856749,36186.0183991848,"CALI",16375
"31 a 50 años",1,2,1083.83325077739,3618.60183991848,1206.20061330616,440263.223856749,36186.0183991848,"CALI",16375
"9 a 13 años",1,3,1024.29447028951,3618.60183991848,1206.20061330616,440263.223856749,36186.0183991848,"CALI",16375
"31 a 50 años",0,1,1521.44800718619,3644.89168628065,1214.96389542688,443461.821830813,36448.9168628065,"CALI",16405
"31 a 50 años",1,2,1091.7075102029,3644.89168628065,1214.96389542688,443461.821830813,36448.9168628065,"CALI",16405
"9 a 13 años",1,3,1031.73616889157,3644.89168628065,1214.96389542688,443461.821830813,36448.9168628065,"CALI",16405
"31 a 50 años",0,1,1533.97991670736,3674.91404170208,1224.97134723403,447114.54174042,36749.1404170208,"CALI",16436
"31 a 50 años",1,2,1100.69972004302,3674.91404170208,1224.97134723403,447114.54174042,36749.1404170208,"CALI",16436
"9 a 13 años",1,3,1040.2344049517,3674.91404170208,1224.97134723403,447114.54174042,36749.1404170208,"CALI",16436
"31 a 50 años",0,1,1553.15357698747,3720.84785910526,1240.28261970175,452703.15619114,37208.4785910526,"CALI",16467
"31 a 50 años",1,2,1114.4576853675,3720.84785910526,1240.28261970175,452703.15619114,37208.4785910526,"CALI",16467
"9 a 13 años",1,3,1053.23659675029,3720.84785910526,1240.28261970175,452703.15619114,37208.4785910526,"CALI",16467
"31 a 50 años",0,1,1574.47879032904,3771.93609376706,1257.31203125569,458918.891408326,37719.3609376706,"CALI",16495
"31 a 50 años",1,2,1129.75948697473,3771.93609376706,1257.31203125569,458918.891408326,37719.3609376706,"CALI",16495
"9 a 13 años",1,3,1067.69781646329,3771.93609376706,1257.31203125569,458918.891408326,37719.3609376706,"CALI",16495
"31 a 50 años",0,1,1619.34528441273,3879.42153559997,1293.14051186666,471996.28683133,38794.2153559997,"CALI",16526
"31 a 50 años",1,2,1161.95321841759,3879.42153559997,1293.14051186666,471996.28683133,38794.2153559997,"CALI",16526
"9 a 13 años",1,3,1098.12303276964,3879.42153559997,1293.14051186666,471996.28683133,38794.2153559997,"CALI",16526
"31 a 50 años",0,1,1655.25718883593,3965.45471008398,1321.81823669466,482463.656393551,39654.5471008398,"CALI",16556
"31 a 50 años",1,2,1187.72162823463,3965.45471008398,1321.81823669466,482463.656393551,39654.5471008398,"CALI",16556
"9 a 13 años",1,3,1122.47589301342,3965.45471008398,1321.81823669466,482463.656393551,39654.5471008398,"CALI",16556
"31 a 50 años",0,1,1689.16592316447,4046.68894435466,1348.89631478489,492347.154896483,40466.8894435466,"CALI",16587
"31 a 50 años",1,2,1212.05267323459,4046.68894435466,1348.89631478489,492347.154896483,40466.8894435466,"CALI",16587
"9 a 13 años",1,3,1145.47034795559,4046.68894435466,1348.89631478489,492347.154896483,40466.8894435466,"CALI",16587
"31 a 50 años",0,1,1697.28851940404,4066.14802765213,1355.38267588404,494714.676697676,40661.4802765213,"CALI",16617
"31 a 50 años",1,2,1217.88100208658,4066.14802765213,1355.38267588404,494714.676697676,40661.4802765213,"CALI",16617
"9 a 13 años",1,3,1150.97850616151,4066.14802765213,1355.38267588404,494714.676697676,40661.4802765213,"CALI",16617
"31 a 50 años",0,1,1723.6649636587,4129.33735908072,1376.44578636024,502402.712021488,41293.3735908072,"CALI",16648
"31 a 50 años",1,2,1236.80728951096,4129.33735908072,1376.44578636024,502402.712021488,41293.3735908072,"CALI",16648
"9 a 13 años",1,3,1168.86510591106,4129.33735908072,1376.44578636024,502402.712021488,41293.3735908072,"CALI",16648
"31 a 50 años",0,1,1742.19380833655,4173.72640925115,1391.24213641705,507803.379792224,41737.2640925115,"CALI",16679
"31 a 50 años",1,2,1250.10257058179,4173.72640925115,1391.24213641705,507803.379792224,41737.2640925115,"CALI",16679
"9 a 13 años",1,3,1181.43003033281,4173.72640925115,1391.24213641705,507803.379792224,41737.2640925115,"CALI",16679
"31 a 50 años",0,1,1757.81924920556,4211.15985373885,1403.71995124628,512357.782204894,42111.5985373885,"CALI",16709
"31 a 50 años",1,2,1261.31452857599,4211.15985373885,1403.71995124628,512357.782204894,42111.5985373885,"CALI",16709
"9 a 13 años",1,3,1192.0260759573,4211.15985373885,1403.71995124628,512357.782204894,42111.5985373885,"CALI",16709
"31 a 50 años",0,1,1779.01500263299,4261.93794479895,1420.64598159965,518535.783283872,42619.3794479895,"CALI",16740
"31 a 50 años",1,2,1276.52343686063,4261.93794479895,1420.64598159965,518535.783283872,42619.3794479895,"CALI",16740
"9 a 13 años",1,3,1206.39950530533,4261.93794479895,1420.64598159965,518535.783283872,42619.3794479895,"CALI",16740
"31 a 50 años",0,1,1803.65292356448,4320.96234309994,1440.32078103331,525717.085077159,43209.6234309994,"CALI",16770
"31 a 50 años",1,2,1294.20225545294,4320.96234309994,1440.32078103331,525717.085077159,43209.6234309994,"CALI",16770
"9 a 13 años",1,3,1223.10716408252,4320.96234309994,1440.32078103331,525717.085077159,43209.6234309994,"CALI",16770
"31 a 50 años",0,1,1835.94645355061,4398.32707617736,1466.10902539245,535129.794268245,43983.2707617736,"CALI",16801
"31 a 50 años",1,2,1317.37431854699,4398.32707617736,1466.10902539245,535129.794268245,43983.2707617736,"CALI",16801
"9 a 13 años",1,3,1245.00630407975,4398.32707617736,1466.10902539245,535129.794268245,43983.2707617736,"CALI",16801
"31 a 50 años",0,1,1870.11103724227,4480.1742418214,1493.39141394047,545087.86608827,44801.742418214,"CALI",16832
"31 a 50 años",1,2,1341.888946995,4480.1742418214,1493.39141394047,545087.86608827,44801.742418214,"CALI",16832
"9 a 13 años",1,3,1268.17425758412,4480.1742418214,1493.39141394047,545087.86608827,44801.742418214,"CALI",16832
"31 a 50 años",0,1,1896.27722341414,4542.85986366917,1514.28662122306,552714.616746416,45428.5986366917,"CALI",16861
"31 a 50 años",1,2,1360.66436476957,4542.85986366917,1514.28662122306,552714.616746416,45428.5986366917,"CALI",16861
"9 a 13 años",1,3,1285.91827548546,4542.85986366917,1514.28662122306,552714.616746416,45428.5986366917,"CALI",16861
"31 a 50 años",0,1,1932.68421498188,4630.07910498467,1543.35970166156,563326.291106468,46300.7910498467,"CALI",16892
"31 a 50 años",1,2,1386.78802192424,4630.07910498467,1543.35970166156,563326.291106468,46300.7910498467,"CALI",16892
"9 a 13 años",1,3,1310.60686807854,4630.07910498467,1543.35970166156,563326.291106468,46300.7910498467,"CALI",16892
"31 a 50 años",0,1,1909.48886217451,4574.5106279755,1524.83687599183,556565.459737019,45745.106279755,"CALI",16922
"31 a 50 años",1,2,1370.14431097124,4574.5106279755,1524.83687599183,556565.459737019,45745.106279755,"CALI",16922
"9 a 13 años",1,3,1294.87745482975,4574.5106279755,1524.83687599183,556565.459737019,45745.106279755,"CALI",16922
"31 a 50 años",0,1,1884.92235550659,4515.65731488698,1505.21910496233,549404.973311249,45156.5731488698,"CALI",16953
"31 a 50 años",1,2,1352.51673533137,4515.65731488698,1505.21910496233,549404.973311249,45156.5731488698,"CALI",16953
"9 a 13 años",1,3,1278.21822404902,4515.65731488698,1505.21910496233,549404.973311249,45156.5731488698,"CALI",16953
"31 a 50 años",0,1,1897.57696301111,4545.97361453607,1515.32453817869,553093.456435221,45459.7361453607,"CALI",16983
"31 a 50 años",1,2,1361.596986504,4545.97361453607,1515.32453817869,553093.456435221,45459.7361453607,"CALI",16983
"9 a 13 años",1,3,1286.79966502095,4545.97361453607,1515.32453817869,553093.456435221,45459.7361453607,"CALI",16983
"31 a 50 años",0,1,1933.1127005633,4631.10561625947,1543.70187208649,563451.183311568,46311.0561625947,"CALI",17014
"31 a 50 años",1,2,1387.09547963889,4631.10561625947,1543.70187208649,563451.183311568,46311.0561625947,"CALI",17014
"9 a 13 años",1,3,1310.89743605727,4631.10561625947,1543.70187208649,563451.183311568,46311.0561625947,"CALI",17014
"31 a 50 años",0,1,1916.07325727561,4590.28468456493,1530.09489485498,558484.636622066,45902.8468456493,"CALI",17045
"31 a 50 años",1,2,1374.86891118635,4590.28468456493,1530.09489485498,558484.636622066,45902.8468456493,"CALI",17045
"9 a 13 años",1,3,1299.34251610296,4590.28468456493,1530.09489485498,558484.636622066,45902.8468456493,"CALI",17045
"31 a 50 años",0,1,1891.07826502628,4530.4048602016,1510.13495340053,551199.257991195,45304.048602016,"CALI",17075
"31 a 50 años",1,2,1356.93387783183,4530.4048602016,1510.13495340053,551199.257991195,45304.048602016,"CALI",17075
"9 a 13 años",1,3,1282.39271734349,4530.4048602016,1510.13495340053,551199.257991195,45304.048602016,"CALI",17075
"31 a 50 años",0,1,1878.93784021946,4501.32037408227,1500.44012469409,547660.645513343,45013.2037408227,"CALI",17106
"31 a 50 años",1,2,1348.22257591677,4501.32037408227,1500.44012469409,547660.645513343,45013.2037408227,"CALI",17106
"9 a 13 años",1,3,1274.15995794604,4501.32037408227,1500.44012469409,547660.645513343,45013.2037408227,"CALI",17106
"31 a 50 años",0,1,1883.45122167706,4512.13295951017,1504.04431983672,548976.176740403,45121.3295951017,"CALI",17136
"31 a 50 años",1,2,1351.46113051107,4512.13295951017,1504.04431983672,548976.176740403,45121.3295951017,"CALI",17136
"9 a 13 años",1,3,1277.22060732203,4512.13295951017,1504.04431983672,548976.176740403,45121.3295951017,"CALI",17136
"31 a 50 años",0,1,1900.89058484074,4553.91196839452,1517.97065613151,554059.289488,45539.1196839452,"CALI",17167
"31 a 50 años",1,2,1363.97465949729,4553.91196839452,1517.97065613151,554059.289488,45539.1196839452,"CALI",17167
"9 a 13 años",1,3,1289.0467240565,4553.91196839452,1517.97065613151,554059.289488,45539.1196839452,"CALI",17167
"31 a 50 años",0,1,1905.04689498048,4563.86912776008,1521.28970925336,555270.743877476,45638.6912776008,"CALI",17198
"31 a 50 años",1,2,1366.95699932938,4563.86912776008,1521.28970925336,555270.743877476,45638.6912776008,"CALI",17198
"9 a 13 años",1,3,1291.86523345021,4563.86912776008,1521.28970925336,555270.743877476,45638.6912776008,"CALI",17198
"31 a 50 años",0,1,1813.20815203008,4343.85354452798,1447.95118150933,528502.181250904,43438.5354452798,"CALI",17226
"31 a 50 años",1,2,1301.05856248962,4343.85354452798,1447.95118150933,528502.181250904,43438.5354452798,"CALI",17226
"9 a 13 años",1,3,1229.58683000828,4343.85354452798,1447.95118150933,528502.181250904,43438.5354452798,"CALI",17226
"31 a 50 años",0,1,1796.8971342308,4304.7776820006,1434.9258940002,523747.951310073,43047.776820006,"CALI",17257
"31 a 50 años",1,2,1289.35467215198,4304.7776820006,1434.9258940002,523747.951310073,43047.776820006,"CALI",17257
"9 a 13 años",1,3,1218.52587561782,4304.7776820006,1434.9258940002,523747.951310073,43047.776820006,"CALI",17257
"31 a 50 años",0,1,1790.85548753282,4290.30387302592,1430.10129100864,521986.971218154,42903.0387302592,"CALI",17287
"31 a 50 años",1,2,1285.01951837543,4290.30387302592,1430.10129100864,521986.971218154,42903.0387302592,"CALI",17287
"9 a 13 años",1,3,1214.42886711767,4290.30387302592,1430.10129100864,521986.971218154,42903.0387302592,"CALI",17287
"31 a 50 años",0,1,1770.81664517521,4242.29736240778,1414.09912080259,516146.179092947,42422.9736240778,"CALI",17318
"31 a 50 años",1,2,1270.64074592034,4242.29736240778,1414.09912080259,516146.179092947,42422.9736240778,"CALI",17318
"9 a 13 años",1,3,1200.83997131222,4242.29736240778,1414.09912080259,516146.179092947,42422.9736240778,"CALI",17318
"31 a 50 años",0,1,1756.44809534503,4207.87501765949,1402.6250058865,511958.127148572,42078.7501765949,"CALI",17348
"31 a 50 años",1,2,1260.33066388911,4207.87501765949,1402.6250058865,511958.127148572,42078.7501765949,"CALI",17348
"9 a 13 años",1,3,1191.09625842535,4207.87501765949,1402.6250058865,511958.127148572,42078.7501765949,"CALI",17348
"31 a 50 años",0,1,1727.62529856837,4138.82502590796,1379.60834196932,503557.044818802,41388.2502590796,"CALI",17379
"31 a 50 años",1,2,1239.64900828373,4138.82502590796,1379.60834196932,503557.044818802,41388.2502590796,"CALI",17379
"9 a 13 años",1,3,1171.55071905586,4138.82502590796,1379.60834196932,503557.044818802,41388.2502590796,"CALI",17379
"31 a 50 años",0,1,1746.63577553057,4184.36790946658,1394.78930315553,509098.095651767,41843.6790946658,"CALI",17410
"31 a 50 años",1,2,1253.28988222365,4184.36790946658,1394.78930315553,509098.095651767,41843.6790946658,"CALI",17410
"9 a 13 años",1,3,1184.44225171235,4184.36790946658,1394.78930315553,509098.095651767,41843.6790946658,"CALI",17410
"31 a 50 años",0,1,1692.58946086116,4054.89062067182,1351.63020689061,493345.025515072,40548.9062067182,"CALI",17440
"31 a 50 años",1,2,1214.50921581593,4054.89062067182,1351.63020689061,493345.025515072,40548.9062067182,"CALI",17440
"9 a 13 años",1,3,1147.79194399473,4054.89062067182,1351.63020689061,493345.025515072,40548.9062067182,"CALI",17440
"31 a 50 años",0,1,1714.01373993202,4106.21618441182,1368.73872813727,499589.635770104,41062.1618441182,"CALI",17471
"31 a 50 años",1,2,1229.88210154838,4106.21618441182,1368.73872813727,499589.635770104,41062.1618441182,"CALI",17471
"9 a 13 años",1,3,1162.32034293142,4106.21618441182,1368.73872813727,499589.635770104,41062.1618441182,"CALI",17471
"31 a 50 años",0,1,1720.21249800985,4121.06638085392,1373.68879361797,501396.40967056,41210.6638085392,"CALI",17501
"31 a 50 años",1,2,1234.3299898203,4121.06638085392,1373.68879361797,501396.40967056,41210.6638085392,"CALI",17501
"9 a 13 años",1,3,1166.52389302377,4121.06638085392,1373.68879361797,501396.40967056,41210.6638085392,"CALI",17501
"31 a 50 años",0,1,1695.77453701636,4062.52102114784,1354.17367371595,494273.39090632,40625.2102114784,"CALI",17532
"31 a 50 años",1,2,1216.79465149482,4062.52102114784,1354.17367371595,494273.39090632,40625.2102114784,"CALI",17532
"9 a 13 años",1,3,1149.95183263665,4062.52102114784,1354.17367371595,494273.39090632,40625.2102114784,"CALI",17532
"31 a 50 años",0,1,1678.23519388369,4020.50249296603,1340.16749765534,489161.1366442,40205.0249296603,"CALI",17563
"31 a 50 años",1,2,1204.20938237519,4020.50249296603,1340.16749765534,489161.1366442,40205.0249296603,"CALI",17563
"9 a 13 años",1,3,1138.05791670715,4020.50249296603,1340.16749765534,489161.1366442,40205.0249296603,"CALI",17563
"31 a 50 años",0,1,1637.04344665679,3921.82054241527,1307.27351413842,477154.832660525,39218.2054241527,"CALI",17591
"31 a 50 años",1,2,1174.65244740693,3921.82054241527,1307.27351413842,477154.832660525,39218.2054241527,"CALI",17591
"9 a 13 años",1,3,1110.12464835155,3921.82054241527,1307.27351413842,477154.832660525,39218.2054241527,"CALI",17591
"31 a 50 años",0,1,1715.82081080485,4110.54533504319,1370.18177834773,500116.349096922,41105.4533504319,"CALI",17622
"31 a 50 años",1,2,1231.17875633646,4110.54533504319,1370.18177834773,500116.349096922,41105.4533504319,"CALI",17622
"9 a 13 años",1,3,1163.54576790188,4110.54533504319,1370.18177834773,500116.349096922,41105.4533504319,"CALI",17622
"31 a 50 años",0,1,1705.38981594593,4085.55608384214,1361.85202794738,497075.990200793,40855.5608384214,"CALI",17652
"31 a 50 años",1,2,1223.6940474456,4085.55608384214,1361.85202794738,497075.990200793,40855.5608384214,"CALI",17652
"9 a 13 años",1,3,1156.4722204506,4085.55608384214,1361.85202794738,497075.990200793,40855.5608384214,"CALI",17652
"31 a 50 años",0,1,1745.7126169628,4182.15632354782,1394.05210784927,508829.019364985,41821.5632354782,"CALI",17683
"31 a 50 años",1,2,1252.62747434853,4182.15632354782,1394.05210784927,508829.019364985,41821.5632354782,"CALI",17683
"9 a 13 años",1,3,1183.8162322365,4182.15632354782,1394.05210784927,508829.019364985,41821.5632354782,"CALI",17683
"31 a 50 años",0,1,1668.18074473852,3996.41532210887,1332.13844070296,486230.53085658,39964.1532210887,"CALI",17713
"31 a 50 años",1,2,1196.99486200322,3996.41532210887,1332.13844070296,486230.53085658,39964.1532210887,"CALI",17713
"9 a 13 años",1,3,1131.23971536714,3996.41532210887,1332.13844070296,486230.53085658,39964.1532210887,"CALI",17713
"31 a 50 años",0,1,1600.45712141127,3834.1716762765,1278.0572254255,466490.887280307,38341.716762765,"CALI",17744
"31 a 50 años",1,2,1148.40011025666,3834.1716762765,1278.0572254255,466490.887280307,38341.716762765,"CALI",17744
"9 a 13 años",1,3,1085.31444460857,3834.1716762765,1278.0572254255,466490.887280307,38341.716762765,"CALI",17744
"31 a 50 años",0,1,1630.19324107965,3905.40969088469,1301.8032302949,475158.179057638,39054.0969088469,"CALI",17775
"31 a 50 años",1,2,1169.73711619635,3905.40969088469,1301.8032302949,475158.179057638,39054.0969088469,"CALI",17775
"9 a 13 años",1,3,1105.47933360869,3905.40969088469,1301.8032302949,475158.179057638,39054.0969088469,"CALI",17775
"31 a 50 años",0,1,1543.00880644973,3696.54430773998,1232.18143591333,449746.224108365,36965.4430773998,"CALI",17805
"31 a 50 años",1,2,1107.17835532597,3696.54430773998,1232.18143591333,449746.224108365,36965.4430773998,"CALI",17805
"9 a 13 años",1,3,1046.35714596429,3696.54430773998,1232.18143591333,449746.224108365,36965.4430773998,"CALI",17805
"31 a 50 años",0,1,1509.84758399277,3617.10086736649,1205.70028912216,440080.60552959,36171.0086736649,"CALI",17836
"31 a 50 años",1,2,1083.38368378098,3617.10086736649,1205.70028912216,440080.60552959,36171.0086736649,"CALI",17836
"9 a 13 años",1,3,1023.86959959274,3617.10086736649,1205.70028912216,440080.60552959,36171.0086736649,"CALI",17836
"31 a 50 años",0,1,1556.86490409539,3729.73898470195,1243.24632823398,453784.909805404,37297.3898470195,"CALI",17866
"31 a 50 años",1,2,1117.12072982081,3729.73898470195,1243.24632823398,453784.909805404,37297.3898470195,"CALI",17866
"9 a 13 años",1,3,1055.75335078575,3729.73898470195,1243.24632823398,453784.909805404,37297.3898470195,"CALI",17866
"31 a 50 años",0,1,1875.39946347438,4492.84358097454,1497.61452699151,546629.302351902,44928.4358097454,"CALI",17897
"31 a 50 años",1,2,1345.68363114292,4492.84358097454,1497.61452699151,546629.302351902,44928.4358097454,"CALI",17897
"9 a 13 años",1,3,1271.76048635724,4492.84358097454,1497.61452699151,546629.302351902,44928.4358097454,"CALI",17897
"31 a 50 años",0,1,1882.24966905152,4509.25443250512,1503.08481083504,548625.955954789,45092.5443250512,"CALI",17928
"31 a 50 años",1,2,1350.5989623535,4509.25443250512,1503.08481083504,548625.955954789,45092.5443250512,"CALI",17928
"9 a 13 años",1,3,1276.4058011001,4509.25443250512,1503.08481083504,548625.955954789,45092.5443250512,"CALI",17928
"31 a 50 años",0,1,1840.05863015264,4408.17850602473,1469.39283534158,536328.384899676,44081.7850602473,"CALI",17956
"31 a 50 años",1,2,1320.32499057686,4408.17850602473,1469.39283534158,536328.384899676,44081.7850602473,"CALI",17956
"9 a 13 años",1,3,1247.79488529524,4408.17850602473,1469.39283534158,536328.384899676,44081.7850602473,"CALI",17956
"31 a 50 años",0,1,1799.11308317388,4310.08637072456,1436.69545690819,524393.841771488,43100.8637072456,"CALI",17987
"31 a 50 años",1,2,1290.94471538182,4310.08637072456,1436.69545690819,524393.841771488,43100.8637072456,"CALI",17987
"9 a 13 años",1,3,1220.02857216886,4310.08637072456,1436.69545690819,524393.841771488,43100.8637072456,"CALI",17987
"31 a 50 años",0,1,1820.9091918309,4362.30271650964,1454.10090550321,530746.830508673,43623.0271650964,"CALI",18017
"31 a 50 años",1,2,1306.58440559909,4362.30271650964,1454.10090550321,530746.830508673,43623.0271650964,"CALI",18017
"9 a 13 años",1,3,1234.80911907965,4362.30271650964,1454.10090550321,530746.830508673,43623.0271650964,"CALI",18017
"31 a 50 años",0,1,2012.71494801455,4821.80655942275,1607.26885314092,586653.131396435,48218.0655942275,"CALI",18048
"31 a 50 años",1,2,1444.21367951236,4821.80655942275,1607.26885314092,586653.131396435,48218.0655942275,"CALI",18048
"9 a 13 años",1,3,1364.87793189584,4821.80655942275,1607.26885314092,586653.131396435,48218.0655942275,"CALI",18048
"31 a 50 años",0,1,2030.3836338185,4864.13495033072,1621.37831677691,591803.085623571,48641.3495033072,"CALI",18078
"31 a 50 años",1,2,1456.89175782755,4864.13495033072,1621.37831677691,591803.085623571,48641.3495033072,"CALI",18078
"9 a 13 años",1,3,1376.85955868467,4864.13495033072,1621.37831677691,591803.085623571,48641.3495033072,"CALI",18078
"31 a 50 años",0,1,2016.63297066305,4831.19285991461,1610.39761997154,587795.131289611,48311.9285991461,"CALI",18109
"31 a 50 años",1,2,1447.02503733091,4831.19285991461,1610.39761997154,587795.131289611,48311.9285991461,"CALI",18109
"9 a 13 años",1,3,1367.53485192065,4831.19285991461,1610.39761997154,587795.131289611,48311.9285991461,"CALI",18109
"31 a 50 años",0,1,2018.59735111209,4835.89887282704,1611.96629094235,588367.696193956,48358.9887282704,"CALI",18140
"31 a 50 años",1,2,1448.43456882918,4835.89887282704,1611.96629094235,588367.696193956,48358.9887282704,"CALI",18140
"9 a 13 años",1,3,1368.86695288576,4835.89887282704,1611.96629094235,588367.696193956,48358.9887282704,"CALI",18140
"31 a 50 años",0,1,2028.61569141224,4859.89953870444,1619.96651290148,591287.77720904,48598.9953870444,"CALI",18170
"31 a 50 años",1,2,1455.62317947758,4859.89953870444,1619.96651290148,591287.77720904,48598.9953870444,"CALI",18170
"9 a 13 años",1,3,1375.66066781463,4859.89953870444,1619.96651290148,591287.77720904,48598.9953870444,"CALI",18170
"31 a 50 años",0,1,1981.42196344327,4746.83880583272,1582.27960194424,577532.054709647,47468.3880583272,"CALI",18201
"31 a 50 años",1,2,1421.75955284371,4746.83880583272,1582.27960194424,577532.054709647,47468.3880583272,"CALI",18201
"9 a 13 años",1,3,1343.65728954575,4746.83880583272,1582.27960194424,577532.054709647,47468.3880583272,"CALI",18201
"31 a 50 años",0,1,1885.5190853487,4517.0868843696,1505.6956281232,549578.904264968,45170.868843696,"CALI",18231
"31 a 50 años",1,2,1352.9449158851,4517.0868843696,1505.6956281232,549578.904264968,45170.868843696,"CALI",18231
