"deciles","rate","gap","severity","model","ciudad","fecha"
"Decil 2",100,0.552428502386998,0.308276884819985,"CoRD","CALI",19389
"Decil 3",100,0.415093699226356,0.174363799916571,"CoRD","CALI",19389
"Decil 4",100,0.282097438958665,0.0812382169517666,"CoRD","CALI",19389
"Decil 5",100,0.154955220494639,0.0260037005582982,"CoRD","CALI",19389
"Decil 6",47.6377952755905,0.0208638336458206,0.00113637627883647,"CoRD","CALI",19389
"Decil 7",0,0,0,"CoRD","CALI",19389
"Decil 8",0,0,0,"CoRD","CALI",19389
"Decil 9",0,0,0,"CoRD","CALI",19389
"Decil 10",0,0,0,"CoRD","CALI",19389
"Decil 1",50,0.207085649830651,0.124994125237174,"CoCA","CALI",19417
"Decil 2",0,0,0,"CoCA","CALI",19417
"Decil 3",0,0,0,"CoCA","CALI",19417
"Decil 4",0,0,0,"CoCA","CALI",19417
"Decil 5",0,0,0,"CoCA","CALI",19417
"Decil 6",0,0,0,"CoCA","CALI",19417
"Decil 7",0,0,0,"CoCA","CALI",19417
"Decil 8",0,0,0,"CoCA","CALI",19417
"Decil 9",0,0,0,"CoCA","CALI",19417
"Decil 10",0,0,0,"CoCA","CALI",19417
"Decil 1",100,0.631207423143585,0.42357033769021,"CoNA","CALI",19417
"Decil 2",100,0.258086730540059,0.0721351957790643,"CoNA","CALI",19417
"Decil 3",76.6393442622951,0.0686921963491364,0.00850958027876059,"CoNA","CALI",19417
"Decil 4",0,0,0,"CoNA","CALI",19417
"Decil 5",0,0,0,"CoNA","CALI",19417
"Decil 6",0,0,0,"CoNA","CALI",19417
"Decil 7",0,0,0,"CoNA","CALI",19417
"Decil 8",0,0,0,"CoNA","CALI",19417
"Decil 9",0,0,0,"CoNA","CALI",19417
"Decil 10",0,0,0,"CoNA","CALI",19417
"Decil 1",100,0.784025505572716,0.623320531934184,"CoRD","CALI",19417
"Decil 2",100,0.565516354351977,0.321704080719729,"CoRD","CALI",19417
"Decil 3",100,0.448696855637918,0.203249772677477,"CoRD","CALI",19417
"Decil 4",100,0.293750244865172,0.0875545676272834,"CoRD","CALI",19417
"Decil 5",100,0.155920929581244,0.0278634843265757,"CoRD","CALI",19417
"Decil 6",29.6296296296296,0.00826317602370925,0.00029566151185491,"CoRD","CALI",19417
"Decil 7",0,0,0,"CoRD","CALI",19417
"Decil 8",0,0,0,"CoRD","CALI",19417
"Decil 9",0,0,0,"CoRD","CALI",19417
"Decil 10",0,0,0,"CoRD","CALI",19417
"Decil 1",34.8659003831418,0.111968763880516,0.0728594096381183,"CoCA","CALI",19448
"Decil 2",0,0,0,"CoCA","CALI",19448
"Decil 3",0,0,0,"CoCA","CALI",19448
"Decil 4",0,0,0,"CoCA","CALI",19448
"Decil 5",0,0,0,"CoCA","CALI",19448
"Decil 6",0,0,0,"CoCA","CALI",19448
"Decil 7",0,0,0,"CoCA","CALI",19448
"Decil 8",0,0,0,"CoCA","CALI",19448
"Decil 9",0,0,0,"CoCA","CALI",19448
"Decil 10",0,0,0,"CoCA","CALI",19448
"Decil 1",100,0.550686228367592,0.328412299797484,"CoNA","CALI",19448
"Decil 2",100,0.239861310580199,0.0638165431893231,"CoNA","CALI",19448
"Decil 3",68.5823754789272,0.0542880726091494,0.00587351432935947,"CoNA","CALI",19448
"Decil 4",0,0,0,"CoNA","CALI",19448
"Decil 5",0,0,0,"CoNA","CALI",19448
"Decil 6",0,0,0,"CoNA","CALI",19448
"Decil 7",0,0,0,"CoNA","CALI",19448
"Decil 8",0,0,0,"CoNA","CALI",19448
"Decil 9",0,0,0,"CoNA","CALI",19448
"Decil 10",0,0,0,"CoNA","CALI",19448
"Decil 1",100,0.732629065722959,0.545653495281378,"CoRD","CALI",19448
"Decil 2",100,0.54766801197322,0.302165110604639,"CoRD","CALI",19448
"Decil 3",100,0.431451492844411,0.187669100519539,"CoRD","CALI",19448
"Decil 4",100,0.294635764000753,0.088867898697924,"CoRD","CALI",19448
"Decil 5",100,0.151798621911584,0.0255642132945491,"CoRD","CALI",19448
"Decil 6",19.9233716475096,0.00578624488120979,0.000217847187202131,"CoRD","CALI",19448
"Decil 7",0,0,0,"CoRD","CALI",19448
"Decil 8",0,0,0,"CoRD","CALI",19448
"Decil 9",0,0,0,"CoRD","CALI",19448
"Decil 10",0,0,0,"CoRD","CALI",19448
"Decil 1",28.3333333333333,0.132845599651555,0.0896833213351187,"CoCA","CALI",19478
"Decil 2",0,0,0,"CoCA","CALI",19478
"Decil 3",0,0,0,"CoCA","CALI",19478
"Decil 4",0,0,0,"CoCA","CALI",19478
"Decil 5",0,0,0,"CoCA","CALI",19478
"Decil 6",0,0,0,"CoCA","CALI",19478
"Decil 7",0,0,0,"CoCA","CALI",19478
"Decil 8",0,0,0,"CoCA","CALI",19478
"Decil 9",0,0,0,"CoCA","CALI",19478
"Decil 10",0,0,0,"CoCA","CALI",19478
"Decil 1",100,0.517999522528657,0.30449075218465,"CoNA","CALI",19478
"Decil 2",99.5833333333333,0.155040667268935,0.0326344019612625,"CoNA","CALI",19478
"Decil 3",32.5,0.0121696953640098,0.000670211173161179,"CoNA","CALI",19478
"Decil 4",0,0,0,"CoNA","CALI",19478
"Decil 5",0,0,0,"CoNA","CALI",19478
"Decil 6",0,0,0,"CoNA","CALI",19478
"Decil 7",0,0,0,"CoNA","CALI",19478
"Decil 8",0,0,0,"CoNA","CALI",19478
"Decil 9",0,0,0,"CoNA","CALI",19478
"Decil 10",0,0,0,"CoNA","CALI",19478
"Decil 1",100,0.710073407885721,0.517289934200818,"CoRD","CALI",19478
"Decil 2",100,0.491749200444516,0.244928054124858,"CoRD","CALI",19478
"Decil 3",100,0.365357583223706,0.135604307204758,"CoRD","CALI",19478
"Decil 4",100,0.201377531123193,0.0431223731565889,"CoRD","CALI",19478
"Decil 5",80,0.0578131425509596,0.00552172417276584,"CoRD","CALI",19478
"Decil 6",0,0,0,"CoRD","CALI",19478
"Decil 7",0,0,0,"CoRD","CALI",19478
"Decil 8",0,0,0,"CoRD","CALI",19478
"Decil 9",0,0,0,"CoRD","CALI",19478
"Decil 10",0,0,0,"CoRD","CALI",19478
"Decil 1",38.5542168674699,0.142361743067968,0.0838538786172662,"CoCA","CALI",19509
"Decil 2",0,0,0,"CoCA","CALI",19509
"Decil 3",0,0,0,"CoCA","CALI",19509
"Decil 4",0,0,0,"CoCA","CALI",19509
"Decil 5",0,0,0,"CoCA","CALI",19509
"Decil 6",0,0,0,"CoCA","CALI",19509
"Decil 7",0,0,0,"CoCA","CALI",19509
"Decil 8",0,0,0,"CoCA","CALI",19509
"Decil 9",0,0,0,"CoCA","CALI",19509
"Decil 10",0,0,0,"CoCA","CALI",19509
"Decil 1",100,0.554878978493758,0.339168821578397,"CoNA","CALI",19509
"Decil 2",100,0.163720493200671,0.0352837177368862,"CoNA","CALI",19509
"Decil 3",50.6024096385542,0.0210645242856391,0.00124657130629214,"CoNA","CALI",19509
"Decil 4",0,0,0,"CoNA","CALI",19509
"Decil 5",0,0,0,"CoNA","CALI",19509
"Decil 6",0,0,0,"CoNA","CALI",19509
"Decil 7",0,0,0,"CoNA","CALI",19509
"Decil 8",0,0,0,"CoNA","CALI",19509
"Decil 9",0,0,0,"CoNA","CALI",19509
"Decil 10",0,0,0,"CoNA","CALI",19509
"Decil 1",100,0.726066967251826,0.539019290125545,"CoRD","CALI",19509
"Decil 2",100,0.485343152863261,0.238769369473908,"CoRD","CALI",19509
"Decil 3",100,0.376074724473818,0.143118099779877,"CoRD","CALI",19509
"Decil 4",100,0.218103893670845,0.0495891582730743,"CoRD","CALI",19509
"Decil 5",91.9678714859438,0.0737582471979543,0.00806502775170885,"CoRD","CALI",19509
"Decil 6",0,0,0,"CoRD","CALI",19509
"Decil 7",0,0,0,"CoRD","CALI",19509
"Decil 8",0,0,0,"CoRD","CALI",19509
"Decil 9",0,0,0,"CoRD","CALI",19509
"Decil 10",0,0,0,"CoRD","CALI",19509
"Decil 1",38.1147540983607,0.136856398874383,0.0780801817988365,"CoCA","CALI",19539
"Decil 2",0,0,0,"CoCA","CALI",19539
"Decil 3",0,0,0,"CoCA","CALI",19539
"Decil 4",0,0,0,"CoCA","CALI",19539
"Decil 5",0,0,0,"CoCA","CALI",19539
"Decil 6",0,0,0,"CoCA","CALI",19539
"Decil 7",0,0,0,"CoCA","CALI",19539
"Decil 8",0,0,0,"CoCA","CALI",19539
"Decil 9",0,0,0,"CoCA","CALI",19539
"Decil 10",0,0,0,"CoCA","CALI",19539
"Decil 1",100,0.575591568448423,0.354264913426185,"CoNA","CALI",19539
"Decil 2",100,0.231596254518691,0.0616576134338217,"CoNA","CALI",19539
"Decil 3",34.4262295081967,0.023835650830624,0.00205915664297067,"CoNA","CALI",19539
"Decil 4",0,0,0,"CoNA","CALI",19539
"Decil 5",0,0,0,"CoNA","CALI",19539
"Decil 6",0,0,0,"CoNA","CALI",19539
"Decil 7",0,0,0,"CoNA","CALI",19539
"Decil 8",0,0,0,"CoNA","CALI",19539
"Decil 9",0,0,0,"CoNA","CALI",19539
"Decil 10",0,0,0,"CoNA","CALI",19539
"Decil 1",100,0.735910124987291,0.550453540443727,"CoRD","CALI",19539
"Decil 2",100,0.521857639911672,0.27544104662475,"CoRD","CALI",19539
"Decil 3",100,0.366347077428411,0.136421645166914,"CoRD","CALI",19539
"Decil 4",100,0.206092281782101,0.0444832388214156,"CoRD","CALI",19539
"Decil 5",84.016393442623,0.0600722132384761,0.00589935657638057,"CoRD","CALI",19539
"Decil 6",0,0,0,"CoRD","CALI",19539
"Decil 7",0,0,0,"CoRD","CALI",19539
"Decil 8",0,0,0,"CoRD","CALI",19539
"Decil 9",0,0,0,"CoRD","CALI",19539
"Decil 10",0,0,0,"CoRD","CALI",19539
"Decil 1",36.2903225806452,0.164219629231658,0.122188653570749,"CoCA","CALI",19570
"Decil 2",0,0,0,"CoCA","CALI",19570
"Decil 3",0,0,0,"CoCA","CALI",19570
"Decil 4",0,0,0,"CoCA","CALI",19570
"Decil 5",0,0,0,"CoCA","CALI",19570
"Decil 6",0,0,0,"CoCA","CALI",19570
"Decil 7",0,0,0,"CoCA","CALI",19570
"Decil 8",0,0,0,"CoCA","CALI",19570
"Decil 9",0,0,0,"CoCA","CALI",19570
"Decil 10",0,0,0,"CoCA","CALI",19570
"Decil 1",100,0.574087393404163,0.365385723743561,"CoNA","CALI",19570
"Decil 2",79.4354838709677,0.109330663751675,0.0196212482688373,"CoNA","CALI",19570
"Decil 3",12.0967741935484,0.000574480658339756,3.83626660257806e-06,"CoNA","CALI",19570
"Decil 4",0,0,0,"CoNA","CALI",19570
"Decil 5",0,0,0,"CoNA","CALI",19570
"Decil 6",0,0,0,"CoNA","CALI",19570
"Decil 7",0,0,0,"CoNA","CALI",19570
"Decil 8",0,0,0,"CoNA","CALI",19570
"Decil 9",0,0,0,"CoNA","CALI",19570
"Decil 10",0,0,0,"CoNA","CALI",19570
"Decil 1",100,0.739025470604525,0.559603378549819,"CoRD","CALI",19570
"Decil 2",100,0.451542562480885,0.20719173022547,"CoRD","CALI",19570
"Decil 3",100,0.30998692684336,0.0982352943141055,"CoRD","CALI",19570
"Decil 4",100,0.142662165378214,0.0223340700518621,"CoRD","CALI",19570
"Decil 5",37.6518218623482,0.014324404413704,0.000755026258642935,"CoRD","CALI",19570
"Decil 6",0,0,0,"CoRD","CALI",19570
"Decil 7",0,0,0,"CoRD","CALI",19570
"Decil 8",0,0,0,"CoRD","CALI",19570
"Decil 9",0,0,0,"CoRD","CALI",19570
"Decil 10",0,0,0,"CoRD","CALI",19570
"Decil 1",53.75,0.19175476358329,0.120877442532873,"CoCA","CALI",19601
"Decil 2",0,0,0,"CoCA","CALI",19601
"Decil 3",0,0,0,"CoCA","CALI",19601
"Decil 4",0,0,0,"CoCA","CALI",19601
"Decil 5",0,0,0,"CoCA","CALI",19601
"Decil 6",0,0,0,"CoCA","CALI",19601
"Decil 7",0,0,0,"CoCA","CALI",19601
"Decil 8",0,0,0,"CoCA","CALI",19601
"Decil 9",0,0,0,"CoCA","CALI",19601
"Decil 10",0,0,0,"CoCA","CALI",19601
"Decil 1",100,0.622519795834822,0.413713104843174,"CoNA","CALI",19601
"Decil 2",100,0.231952968608625,0.0612838711575524,"CoNA","CALI",19601
"Decil 3",47.0833333333333,0.0415581908316473,0.00507911110898022,"CoNA","CALI",19601
"Decil 4",0,0,0,"CoNA","CALI",19601
"Decil 5",0,0,0,"CoNA","CALI",19601
"Decil 6",0,0,0,"CoNA","CALI",19601
"Decil 7",0,0,0,"CoNA","CALI",19601
"Decil 8",0,0,0,"CoNA","CALI",19601
"Decil 9",0,0,0,"CoNA","CALI",19601
"Decil 10",0,0,0,"CoNA","CALI",19601
"Decil 1",100,0.768180418667457,0.599975724674058,"CoRD","CALI",19601
"Decil 2",100,0.528324030515412,0.281947986617871,"CoRD","CALI",19601
"Decil 3",100,0.378982688949606,0.148128487626232,"CoRD","CALI",19601
"Decil 4",100,0.170307732616895,0.0318520958885901,"CoRD","CALI",19601
"Decil 5",47.9166666666667,0.0218849156873716,0.00152820705182676,"CoRD","CALI",19601
"Decil 6",0,0,0,"CoRD","CALI",19601
"Decil 7",0,0,0,"CoRD","CALI",19601
"Decil 8",0,0,0,"CoRD","CALI",19601
"Decil 9",0,0,0,"CoRD","CALI",19601
"Decil 10",0,0,0,"CoRD","CALI",19601
"Decil 1",43.7229437229437,0.185151447706345,0.114311168205532,"CoCA","CALI",19631
"Decil 2",0,0,0,"CoCA","CALI",19631
"Decil 3",0,0,0,"CoCA","CALI",19631
"Decil 4",0,0,0,"CoCA","CALI",19631
"Decil 5",0,0,0,"CoCA","CALI",19631
"Decil 6",0,0,0,"CoCA","CALI",19631
"Decil 7",0,0,0,"CoCA","CALI",19631
"Decil 8",0,0,0,"CoCA","CALI",19631
"Decil 9",0,0,0,"CoCA","CALI",19631
"Decil 10",0,0,0,"CoCA","CALI",19631
"Decil 1",100,0.57230065477263,0.36475289182046,"CoNA","CALI",19631
"Decil 2",100,0.166510113949956,0.0354870308597448,"CoNA","CALI",19631
"Decil 3",31.1688311688312,0.0135484549857065,0.000891209835558534,"CoNA","CALI",19631
"Decil 4",0,0,0,"CoNA","CALI",19631
"Decil 5",0,0,0,"CoNA","CALI",19631
"Decil 6",0,0,0,"CoNA","CALI",19631
"Decil 7",0,0,0,"CoNA","CALI",19631
"Decil 8",0,0,0,"CoNA","CALI",19631
"Decil 9",0,0,0,"CoNA","CALI",19631
"Decil 10",0,0,0,"CoNA","CALI",19631
"Decil 1",100,0.743959450821678,0.566816201516953,"CoRD","CALI",19631
"Decil 2",100,0.501034522170287,0.25381710552456,"CoRD","CALI",19631
"Decil 3",100,0.370370244790686,0.139420208931849,"CoRD","CALI",19631
"Decil 4",100,0.206809103931906,0.0449726723373389,"CoRD","CALI",19631
"Decil 5",66.6666666666667,0.0490258573476453,0.00464662102656757,"CoRD","CALI",19631
"Decil 6",0,0,0,"CoRD","CALI",19631
"Decil 7",0,0,0,"CoRD","CALI",19631
"Decil 8",0,0,0,"CoRD","CALI",19631
"Decil 9",0,0,0,"CoRD","CALI",19631
"Decil 10",0,0,0,"CoRD","CALI",19631
"Decil 1",53.2751091703057,0.25256362609783,0.176833048783947,"CoCA","CALI",19662
"Decil 2",0,0,0,"CoCA","CALI",19662
"Decil 3",0,0,0,"CoCA","CALI",19662
"Decil 4",0,0,0,"CoCA","CALI",19662
"Decil 5",0,0,0,"CoCA","CALI",19662
"Decil 6",0,0,0,"CoCA","CALI",19662
"Decil 7",0,0,0,"CoCA","CALI",19662
"Decil 8",0,0,0,"CoCA","CALI",19662
"Decil 9",0,0,0,"CoCA","CALI",19662
"Decil 10",0,0,0,"CoCA","CALI",19662
"Decil 1",100,0.61429250694827,0.423182230990352,"CoNA","CALI",19662
"Decil 2",82.9694323144105,0.104210051169361,0.0174666282685797,"CoNA","CALI",19662
"Decil 3",15.2838427947598,0.00169600122203461,2.78512631068453e-05,"CoNA","CALI",19662
"Decil 4",0,0,0,"CoNA","CALI",19662
"Decil 5",0,0,0,"CoNA","CALI",19662
"Decil 6",0,0,0,"CoNA","CALI",19662
"Decil 7",0,0,0,"CoNA","CALI",19662
"Decil 8",0,0,0,"CoNA","CALI",19662
"Decil 9",0,0,0,"CoNA","CALI",19662
"Decil 10",0,0,0,"CoNA","CALI",19662
"Decil 1",100,0.768844369022753,0.607581053459105,"CoRD","CALI",19662
"Decil 2",100,0.461076042302509,0.215254172042347,"CoRD","CALI",19662
"Decil 3",100,0.331454399269023,0.11261301648185,"CoRD","CALI",19662
"Decil 4",100,0.148530834613287,0.0257315484773076,"CoRD","CALI",19662
"Decil 5",53.5087719298246,0.0217817261721925,0.00107282764385511,"CoRD","CALI",19662
"Decil 6",0,0,0,"CoRD","CALI",19662
"Decil 7",0,0,0,"CoRD","CALI",19662
"Decil 8",0,0,0,"CoRD","CALI",19662
"Decil 9",0,0,0,"CoRD","CALI",19662
"Decil 10",0,0,0,"CoRD","CALI",19662
"Decil 1",58.1589958158996,0.316957220448528,0.227257724599781,"CoCA","CALI",19692
"Decil 2",0,0,0,"CoCA","CALI",19692
"Decil 3",0,0,0,"CoCA","CALI",19692
"Decil 4",0,0,0,"CoCA","CALI",19692
"Decil 5",0,0,0,"CoCA","CALI",19692
"Decil 6",0,0,0,"CoCA","CALI",19692
"Decil 7",0,0,0,"CoCA","CALI",19692
"Decil 8",0,0,0,"CoCA","CALI",19692
"Decil 9",0,0,0,"CoCA","CALI",19692
"Decil 10",0,0,0,"CoCA","CALI",19692
"Decil 1",100,0.658554750643767,0.475036327112064,"CoNA","CALI",19692
"Decil 2",100,0.179503737957156,0.0434030980113463,"CoNA","CALI",19692
"Decil 3",23.8493723849372,0.0118209569592978,0.000675041370828484,"CoNA","CALI",19692
"Decil 4",0,0,0,"CoNA","CALI",19692
"Decil 5",0,0,0,"CoNA","CALI",19692
"Decil 6",0,0,0,"CoNA","CALI",19692
"Decil 7",0,0,0,"CoNA","CALI",19692
"Decil 8",0,0,0,"CoNA","CALI",19692
"Decil 9",0,0,0,"CoNA","CALI",19692
"Decil 10",0,0,0,"CoNA","CALI",19692
"Decil 1",100,0.793934847874601,0.645390223946002,"CoRD","CALI",19692
"Decil 2",100,0.504823431062643,0.258919254406117,"CoRD","CALI",19692
"Decil 3",100,0.356302269516258,0.129388964422153,"CoRD","CALI",19692
"Decil 4",100,0.180661028447623,0.0353543910154099,"CoRD","CALI",19692
"Decil 5",58.8235294117647,0.033178592231344,0.00282757555340741,"CoRD","CALI",19692
"Decil 6",0,0,0,"CoRD","CALI",19692
"Decil 7",0,0,0,"CoRD","CALI",19692
"Decil 8",0,0,0,"CoRD","CALI",19692
"Decil 9",0,0,0,"CoRD","CALI",19692
"Decil 10",0,0,0,"CoRD","CALI",19692
"Decil 1",41.6326530612245,0.236116384631295,0.16894591416822,"CoCA","CALI",19723
"Decil 2",0,0,0,"CoCA","CALI",19723
"Decil 3",0,0,0,"CoCA","CALI",19723
"Decil 4",0,0,0,"CoCA","CALI",19723
"Decil 5",0,0,0,"CoCA","CALI",19723
"Decil 6",0,0,0,"CoCA","CALI",19723
"Decil 7",0,0,0,"CoCA","CALI",19723
"Decil 8",0,0,0,"CoCA","CALI",19723
"Decil 9",0,0,0,"CoCA","CALI",19723
"Decil 10",0,0,0,"CoCA","CALI",19723
"Decil 1",100,0.614186697819279,0.414950495739967,"CoNA","CALI",19723
"Decil 2",100,0.205285983592813,0.0498531449106612,"CoNA","CALI",19723
"Decil 3",68.1632653061224,0.0454471030746446,0.0039539776808226,"CoNA","CALI",19723
"Decil 4",0,0,0,"CoNA","CALI",19723
"Decil 5",0,0,0,"CoNA","CALI",19723
"Decil 6",0,0,0,"CoNA","CALI",19723
"Decil 7",0,0,0,"CoNA","CALI",19723
"Decil 8",0,0,0,"CoNA","CALI",19723
"Decil 9",0,0,0,"CoNA","CALI",19723
"Decil 10",0,0,0,"CoNA","CALI",19723
"Decil 1",100,0.765224267860328,0.599537765519485,"CoRD","CALI",19723
"Decil 2",100,0.516399346551665,0.269523586833081,"CoRD","CALI",19723
"Decil 3",100,0.408249587707977,0.168331771589854,"CoRD","CALI",19723
"Decil 4",100,0.229693346883117,0.0553545196195666,"CoRD","CALI",19723
"Decil 5",80,0.0680477249990518,0.00797744867440144,"CoRD","CALI",19723
"Decil 6",0,0,0,"CoRD","CALI",19723
"Decil 7",0,0,0,"CoRD","CALI",19723
"Decil 8",0,0,0,"CoRD","CALI",19723
"Decil 9",0,0,0,"CoRD","CALI",19723
"Decil 10",0,0,0,"CoRD","CALI",19723
"Decil 1",61.1111111111111,0.289952038119226,0.202401540445596,"CoCA","CALI",19754
"Decil 2",0,0,0,"CoCA","CALI",19754
"Decil 3",0,0,0,"CoCA","CALI",19754
"Decil 4",0,0,0,"CoCA","CALI",19754
"Decil 5",0,0,0,"CoCA","CALI",19754
"Decil 6",0,0,0,"CoCA","CALI",19754
"Decil 7",0,0,0,"CoCA","CALI",19754
"Decil 8",0,0,0,"CoCA","CALI",19754
"Decil 9",0,0,0,"CoCA","CALI",19754
"Decil 10",0,0,0,"CoCA","CALI",19754
"Decil 1",100,0.676548526896841,0.486368279112671,"CoNA","CALI",19754
"Decil 2",100,0.24396792176253,0.0692999897977779,"CoNA","CALI",19754
"Decil 3",55.5555555555556,0.0399348390450166,0.00381626625279171,"CoNA","CALI",19754
"Decil 4",0,0,0,"CoNA","CALI",19754
"Decil 5",0,0,0,"CoNA","CALI",19754
"Decil 6",0,0,0,"CoNA","CALI",19754
"Decil 7",0,0,0,"CoNA","CALI",19754
"Decil 8",0,0,0,"CoNA","CALI",19754
"Decil 9",0,0,0,"CoNA","CALI",19754
"Decil 10",0,0,0,"CoNA","CALI",19754
"Decil 1",100,0.801183560326039,0.652719814332045,"CoRD","CALI",19754
"Decil 2",100,0.535288540712442,0.290228778208786,"CoRD","CALI",19754
"Decil 3",100,0.393190013714312,0.156776190357052,"CoRD","CALI",19754
"Decil 4",100,0.241835957152104,0.0604945953539878,"CoRD","CALI",19754
"Decil 5",90.0793650793651,0.0823600912426461,0.00975043319397751,"CoRD","CALI",19754
"Decil 6",0,0,0,"CoRD","CALI",19754
"Decil 7",0,0,0,"CoRD","CALI",19754
"Decil 8",0,0,0,"CoRD","CALI",19754
"Decil 9",0,0,0,"CoRD","CALI",19754
"Decil 10",0,0,0,"CoRD","CALI",19754
"Decil 1",42.8571428571429,0.213297391177134,0.15091036944573,"CoCA","CALI",19783
"Decil 2",0,0,0,"CoCA","CALI",19783
"Decil 3",0,0,0,"CoCA","CALI",19783
"Decil 4",0,0,0,"CoCA","CALI",19783
"Decil 5",0,0,0,"CoCA","CALI",19783
"Decil 6",0,0,0,"CoCA","CALI",19783
"Decil 7",0,0,0,"CoCA","CALI",19783
"Decil 8",0,0,0,"CoCA","CALI",19783
"Decil 9",0,0,0,"CoCA","CALI",19783
"Decil 10",0,0,0,"CoCA","CALI",19783
"Decil 1",100,0.617462005773979,0.412938186894787,"CoNA","CALI",19783
"Decil 2",100,0.21416583070687,0.0544577118392682,"CoNA","CALI",19783
"Decil 3",46.7532467532467,0.0335278678068415,0.00314978507985144,"CoNA","CALI",19783
"Decil 4",0,0,0,"CoNA","CALI",19783
"Decil 5",0,0,0,"CoNA","CALI",19783
"Decil 6",0,0,0,"CoNA","CALI",19783
"Decil 7",0,0,0,"CoNA","CALI",19783
"Decil 8",0,0,0,"CoNA","CALI",19783
"Decil 9",0,0,0,"CoNA","CALI",19783
"Decil 10",0,0,0,"CoNA","CALI",19783
"Decil 1",100,0.763981177455052,0.595726304827029,"CoRD","CALI",19783
"Decil 2",100,0.51515494368759,0.268654807042686,"CoRD","CALI",19783
"Decil 3",100,0.382778864268066,0.148784184458975,"CoRD","CALI",19783
"Decil 4",100,0.196306000092696,0.0418284147215594,"CoRD","CALI",19783
"Decil 5",84.8484848484848,0.0581118926578788,0.00494208693535388,"CoRD","CALI",19783
"Decil 6",0,0,0,"CoRD","CALI",19783
"Decil 7",0,0,0,"CoRD","CALI",19783
"Decil 8",0,0,0,"CoRD","CALI",19783
"Decil 9",0,0,0,"CoRD","CALI",19783
"Decil 10",0,0,0,"CoRD","CALI",19783
"Decil 1",69.5121951219512,0.338373822402153,0.232163012442814,"CoCA","CALI",19814
"Decil 2",0,0,0,"CoCA","CALI",19814
"Decil 3",0,0,0,"CoCA","CALI",19814
"Decil 4",0,0,0,"CoCA","CALI",19814
"Decil 5",0,0,0,"CoCA","CALI",19814
"Decil 6",0,0,0,"CoCA","CALI",19814
"Decil 7",0,0,0,"CoCA","CALI",19814
"Decil 8",0,0,0,"CoCA","CALI",19814
"Decil 9",0,0,0,"CoCA","CALI",19814
"Decil 10",0,0,0,"CoCA","CALI",19814
"Decil 1",100,0.676665473696702,0.49730024879214,"CoNA","CALI",19814
"Decil 2",92.6829268292683,0.159739477636762,0.036485022410951,"CoNA","CALI",19814
"Decil 3",13.0081300813008,0.0022250735049677,5.9636022705354e-05,"CoNA","CALI",19814
"Decil 4",0,0,0,"CoNA","CALI",19814
"Decil 5",0,0,0,"CoNA","CALI",19814
"Decil 6",0,0,0,"CoNA","CALI",19814
"Decil 7",0,0,0,"CoNA","CALI",19814
"Decil 8",0,0,0,"CoNA","CALI",19814
"Decil 9",0,0,0,"CoNA","CALI",19814
"Decil 10",0,0,0,"CoNA","CALI",19814
"Decil 1",100,0.800945116841318,0.6564548876678,"CoRD","CALI",19814
"Decil 2",100,0.481757598700086,0.236447106543415,"CoRD","CALI",19814
"Decil 3",100,0.331354876084337,0.111900485347998,"CoRD","CALI",19814
"Decil 4",100,0.167784632725671,0.0307105523244214,"CoRD","CALI",19814
"Decil 5",85.3061224489796,0.0501407539763424,0.00381441657481812,"CoRD","CALI",19814
"Decil 6",0,0,0,"CoRD","CALI",19814
"Decil 7",0,0,0,"CoRD","CALI",19814
"Decil 8",0,0,0,"CoRD","CALI",19814
"Decil 9",0,0,0,"CoRD","CALI",19814
"Decil 10",0,0,0,"CoRD","CALI",19814
"Decil 1",38.8185654008439,0.150878831738217,0.0946449633850187,"CoCA","CALI",19844
"Decil 2",0,0,0,"CoCA","CALI",19844
"Decil 3",0,0,0,"CoCA","CALI",19844
"Decil 4",0,0,0,"CoCA","CALI",19844
"Decil 5",0,0,0,"CoCA","CALI",19844
"Decil 6",0,0,0,"CoCA","CALI",19844
"Decil 7",0,0,0,"CoCA","CALI",19844
"Decil 8",0,0,0,"CoCA","CALI",19844
"Decil 9",0,0,0,"CoCA","CALI",19844
"Decil 10",0,0,0,"CoCA","CALI",19844
"Decil 1",100,0.563176773127804,0.347153819631787,"CoNA","CALI",19844
"Decil 2",95.3586497890295,0.157996895761945,0.0324739399398733,"CoNA","CALI",19844
"Decil 3",12.6582278481013,0.00165442677034824,3.44606013592923e-05,"CoNA","CALI",19844
"Decil 4",0,0,0,"CoNA","CALI",19844
"Decil 5",0,0,0,"CoNA","CALI",19844
"Decil 6",0,0,0,"CoNA","CALI",19844
"Decil 7",0,0,0,"CoNA","CALI",19844
"Decil 8",0,0,0,"CoNA","CALI",19844
"Decil 9",0,0,0,"CoNA","CALI",19844
"Decil 10",0,0,0,"CoNA","CALI",19844
"Decil 1",100,0.737975207263476,0.555396578730151,"CoRD","CALI",19844
"Decil 2",100,0.494605498770833,0.247401927463578,"CoRD","CALI",19844
"Decil 3",100,0.326994107517279,0.109741360186457,"CoRD","CALI",19844
"Decil 4",100,0.132539836584161,0.0206250106242389,"CoRD","CALI",19844
"Decil 5",37.5527426160338,0.013749886280235,0.000701302323268703,"CoRD","CALI",19844
"Decil 6",0,0,0,"CoRD","CALI",19844
"Decil 7",0,0,0,"CoRD","CALI",19844
"Decil 8",0,0,0,"CoRD","CALI",19844
