ciudad,anio_mes,rel_ipc,n_clases
"BOGOTA, D.C.",2000-03,0.3960974700028949,35
"BOGOTA, D.C.",2000-04,0.39182370166812813,35
"BOGOTA, D.C.",2000-05,0.39422536022771676,35
"BOGOTA, D.C.",2000-06,0.3914720609099987,35
"BOGOTA, D.C.",2000-07,0.3864798709275542,35
"BOGOTA, D.C.",2000-08,0.3857205927195206,35
"BOGOTA, D.C.",2000-09,0.38407080722993825,35
"BOGOTA, D.C.",2000-11,0.3843079845317947,35
"BOGOTA, D.C.",2000-12,0.3833286484076227,35
"BOGOTA, D.C.",2000-13,0.3819951783510412,35
"BOGOTA, D.C.",2001-01,0.39127689142909516,35
"BOGOTA, D.C.",2001-02,0.40166945095419637,35
"BOGOTA, D.C.",2001-03,0.41212284485360273,35
"BOGOTA, D.C.",2001-04,0.4237721400692377,35
"BOGOTA, D.C.",2001-05,0.4308044810895507,35
"BOGOTA, D.C.",2001-06,0.4338378760434534,35
"BOGOTA, D.C.",2001-07,0.43232643588710423,35
"BOGOTA, D.C.",2001-08,0.43414309947418084,35
"BOGOTA, D.C.",2001-09,0.4323634328717612,35
"BOGOTA, D.C.",2001-11,0.4308126548009581,35
"BOGOTA, D.C.",2001-12,0.42524696533471973,35
"BOGOTA, D.C.",2001-13,0.42813214035156827,35
"BOGOTA, D.C.",2002-01,0.42860879743191366,35
"BOGOTA, D.C.",2002-02,0.44577138828149077,35
"BOGOTA, D.C.",2002-03,0.4452803236732957,35
"BOGOTA, D.C.",2002-04,0.44957586908521,35
"BOGOTA, D.C.",2002-05,0.4601311773745194,35
"BOGOTA, D.C.",2002-06,0.4696890490414937,35
"BOGOTA, D.C.",2002-07,0.4732446691508335,35
"BOGOTA, D.C.",2002-08,0.4698453102877488,35
"BOGOTA, D.C.",2002-09,0.46551326301539936,35
"BOGOTA, D.C.",2002-11,0.4663305840060767,35
"BOGOTA, D.C.",2002-12,0.4699683064064109,35
"BOGOTA, D.C.",2002-13,0.46764158286968305,35
"BOGOTA, D.C.",2003-01,0.4744595362851632,35
"BOGOTA, D.C.",2003-02,0.48055555239569714,35
"BOGOTA, D.C.",2003-03,0.481774443696876,35
"BOGOTA, D.C.",2003-04,0.4966002767958631,35
"BOGOTA, D.C.",2003-05,0.5042569956304087,35
"BOGOTA, D.C.",2003-06,0.4977788450061788,35
"BOGOTA, D.C.",2003-07,0.4876525559793271,35
"BOGOTA, D.C.",2003-08,0.4867001035818179,35
"BOGOTA, D.C.",2003-09,0.4855738964535407,35
"BOGOTA, D.C.",2003-11,0.4841411925341855,35
"BOGOTA, D.C.",2003-12,0.48760329666919694,35
"BOGOTA, D.C.",2003-13,0.5069898960621196,35
"BOGOTA, D.C.",2004-01,0.5282677666754406,35
"BOGOTA, D.C.",2004-02,0.5399240645472869,35
"BOGOTA, D.C.",2004-03,0.5465736387139711,35
"BOGOTA, D.C.",2004-04,0.5345719637041094,35
"BOGOTA, D.C.",2004-05,0.5351856163304639,35
"BOGOTA, D.C.",2004-06,0.5593932797952416,35
"BOGOTA, D.C.",2004-07,0.5580528165029538,35
"BOGOTA, D.C.",2004-08,0.5477195990972322,35
"BOGOTA, D.C.",2004-09,0.5378258079943846,35
"BOGOTA, D.C.",2004-11,0.5344055976659324,35
"BOGOTA, D.C.",2004-12,0.5291106843578142,35
"BOGOTA, D.C.",2004-13,0.524733825585513,35
"BOGOTA, D.C.",2006-01,0.5678147850703285,35
"BOGOTA, D.C.",2006-02,0.5678392500236905,35
"BOGOTA, D.C.",2006-03,0.5683602792973619,35
"BOGOTA, D.C.",2006-04,0.5719426559210704,35
"BOGOTA, D.C.",2006-05,0.5858092104155275,35
"BOGOTA, D.C.",2006-06,0.6051967970846172,35
"BOGOTA, D.C.",2006-07,0.6156061000095766,35
"BOGOTA, D.C.",2006-08,0.6112708482913662,35
"BOGOTA, D.C.",2006-09,0.6074323026731758,35
"BOGOTA, D.C.",2006-11,0.5952836257540811,35
"BOGOTA, D.C.",2006-12,0.5848926811119937,35
"BOGOTA, D.C.",2006-13,0.5812797276714231,35
"BOGOTA, D.C.",2007-01,0.5916223837120018,35
"BOGOTA, D.C.",2007-02,0.6181300490189267,35
"BOGOTA, D.C.",2007-03,0.6393671127036992,35
"BOGOTA, D.C.",2007-04,0.6426016224991798,35
"BOGOTA, D.C.",2007-05,0.6459658112197675,35
"BOGOTA, D.C.",2007-06,0.6497141241443344,35
"BOGOTA, D.C.",2007-07,0.6456088791881482,35
"BOGOTA, D.C.",2007-08,0.6335513570456257,35
"BOGOTA, D.C.",2007-09,0.6293601757747634,35
"BOGOTA, D.C.",2007-11,0.6258233082260223,35
"BOGOTA, D.C.",2007-12,0.6353149995163202,35
"BOGOTA, D.C.",2007-13,0.6397451225618165,35
"BOGOTA, D.C.",2008-01,0.655739565318266,35
"BOGOTA, D.C.",2008-02,0.6770213655519837,35
"BOGOTA, D.C.",2008-03,0.6846807863347055,35
"BOGOTA, D.C.",2008-04,0.6864599156501551,35
"BOGOTA, D.C.",2008-05,0.6971723718212489,35
"BOGOTA, D.C.",2008-06,0.7221936502580837,35
"BOGOTA, D.C.",2008-07,0.749730894329448,35
"BOGOTA, D.C.",2008-08,0.7671111002707279,35
