cod_mun,year,month,food_sipsa,q1,q2,q3,precio_hat_q1,precio_hat_q2,precio_hat_q3
76001,2014,9,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,873.5704083737243,977.3245674551031,1078.7422307947845
76001,2013,2,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,809.6525239679872,905.815141161948,999.8122206312192
76001,2018,3,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,979.999728156938,1096.3945221200174,1210.1681590821795
76001,2013,6,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,785.1617751245418,878.4156204242538,969.5694321988635
76001,2019,11,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1199.5096046477709,1341.9756373193168,1481.2334007357235
76001,2024,11,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1932.0985656051957,2161.574358300482,2385.8824621319936
76001,2022,6,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2164.987147886666,2422.1231712658782,2673.4686101617126
76001,2014,7,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,866.6936519547473,969.6310570886261,1070.250359402472
76001,2017,4,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1197.1591197747719,1339.3459848153013,1478.3308673268039
76001,2022,1,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1679.5802583032737,1879.0643933420938,2074.0562377953497
76001,2016,4,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1428.3748344439277,1598.0232432958583,1763.8512483357606
76001,2022,8,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2428.559086753503,2716.9996101620677,2998.944586205168
76001,2016,1,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1423.8062118191574,1592.9120043071982,1758.2096124531083
76001,2022,10,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2351.9459852173723,2631.287152869032,2904.337686444164
76001,2022,9,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2428.559086753503,2716.9996101620677,2998.944586205168
76001,2019,4,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1085.7334314709806,1214.6862417871223,1340.7350943742322
76001,2020,2,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1204.8458405756608,1347.9456592203244,1487.8229360424602
76001,2019,3,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1042.8529641932955,1166.7128515111697,1287.7834713736702
76001,2016,9,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1362.4077353393313,1524.2212166009635,1682.390733001192
76001,2014,12,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,900.6803926859493,1007.6544108628997,1112.219423558473
76001,2014,11,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,882.4800165747542,987.2923718791064,1089.7444013515678
76001,2023,8,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2212.441531673971,2475.213723171266,2732.0684062823348
76001,2014,6,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,864.061834915482,966.6866585320067,1067.0004185198977
76001,2016,6,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1429.403360643181,1599.1739277892498,1765.1213401749276
76001,2018,11,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1075.9185689607548,1203.7056657906264,1328.6150562207702
76001,2024,6,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2080.3696924587016,2327.4556811213315,2568.9774074406037
76001,2020,1,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1194.5545284290163,1336.4320455540956,1475.1145465223253
76001,2020,10,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1205.6081599939305,1348.7985194918965,1488.7642982291368
76001,2023,5,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2267.13794993484,2536.4064476565923,2799.611143176385
76001,2014,8,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,870.1876159551513,973.5400000000001,1074.5649360914067
76001,2024,4,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2111.3918576744095,2362.162356061712,2607.2856186484178
76001,2023,1,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2330.2198817966787,2606.980635129216,2877.5088641238785
76001,2016,7,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1413.308438163398,1581.167407650752,1745.2462706740816
76001,2017,3,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1202.1205486553456,1344.8966837494524,1484.4575662250911
76001,2021,4,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1343.0162351370896,1502.5265834428385,1658.4448323776048
76001,2014,3,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,861.4971745868738,963.8173929040736,1063.8334071632928
76001,2015,12,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1307.9495418966717,1463.2950109505036,1615.1421717904782
76001,2019,7,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1254.3966027632075,1403.3815768725362,1549.011478176443
76001,2019,10,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1134.5218742402574,1269.2692991677618,1400.9822743215384
76001,2018,6,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,971.0860361018814,1086.422148801702,1199.1609455136816
76001,2020,7,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1265.450234328122,1415.7480508103374,1562.6612298832547
76001,2022,11,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2311.543056049065,2586.08555847569,2854.4454905503007
76001,2014,4,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,866.2066145486303,969.0861741373436,1069.648933560984
76001,2022,4,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1772.9643870413431,1983.5397766097242,2189.3731056632405
76001,2019,6,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1287.5574974579506,1440.4809986859395,1589.9607332968778
76001,2013,10,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,767.7191808160318,858.9013651627976,948.0301688322858
76001,2013,11,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,774.0400793258534,865.9729982479193,955.835630296813
76001,2017,12,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1168.6356682078379,1307.4347963206308,1443.1082321753188
76001,2020,9,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1213.4219340311977,1357.5403372755147,1498.4132606425728
76001,2024,9,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2006.758223632009,2245.101361147613,2478.0771212896384
76001,2013,8,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,769.6376846853445,861.0477301795884,950.3992636687555
76001,2021,2,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1200.653083775176,1343.2549277266755,1482.6454440157386
76001,2021,9,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1651.183859972718,1847.2953482260184,2038.9904963416443
76001,2024,3,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,2120.677331699725,2372.550667980727,2618.7519330611317
76001,2017,10,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1157.5185100247345,1294.9972506935321,1429.3800336196177
76001,2017,1,Azúcar sulfitada,14.34791274049293,27.929040735873855,41.204328001498915,1221.3786429593902,1366.4420663600526,1508.2387284660103
76001,2015,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,582.6123755141011,631.8373129662522,652.2470032906668
76001,2015,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,585.2342386573221,634.6806974067495,655.1822351018604
76001,2023,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1377.5526842660968,1493.9421527531083,1542.1996647337419
76001,2013,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,507.0189033314803,549.8569460035524,567.6184959474385
76001,2024,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1876.7095799481644,2035.2728298401419,2101.0164751271227
76001,2015,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,576.3370965155723,625.0318354529307,645.2216943655147
76001,2016,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,903.8980639661783,980.2684390763766,1011.9331965476005
76001,2018,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,733.6918664718338,795.6815147424511,821.3837215914189
76001,2022,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1240.0123226545052,1344.781001776199,1388.2202910317772
76001,2014,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,499.26434908957674,541.4472092362344,558.9371067790855
76001,2016,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,885.0644121773182,959.8435314710156,990.8485209440927
76001,2020,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1123.9626425447248,1218.9262806394315,1258.3001944707441
76001,2016,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,936.9937134789675,1016.1603410301954,1048.9844833446357
76001,2019,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,737.1303755121236,799.4105435168739,825.233205933968
76001,2017,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,734.7664005469243,796.8468362344582,822.5866854484655
76001,2022,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1138.5763059659564,1234.7746529307283,1274.660502926578
76001,2024,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1856.0964346076773,2012.9180792184725,2077.9396184694456
76001,2020,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,942.1514770394023,1021.7538841918295,1054.7587098584595
76001,2015,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,658.0446675854583,713.642881705151,736.6950660553382
76001,2017,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,697.2293435237608,756.1382721136767,780.5631480423043
76001,2020,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,984.2732127829521,1067.434486678508,1101.9148930546862
76001,2013,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,504.13557022998737,546.73,564.3905429310302
76001,2020,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,815.3564561787163,884.2459481349911,912.8089747269605
76001,2014,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,507.75316828279216,550.6532490230906,568.4405212497536
76001,2019,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,735.4111209919787,797.5460291296625,823.3084637626935
76001,2018,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,748.8786147331136,812.1513918294849,838.3856107710108
76001,2017,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,785.6993157062168,852.0830749555951,879.6071722724744
76001,2023,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1356.921630024358,1471.567980106572,1519.1027586784471
76001,2023,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1402.911688438234,1521.443739964476,1570.5896117600416
76001,2016,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,910.5601752317398,987.4934323268205,1019.3915724612893
76001,2021,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1110.638420013602,1204.4762941385436,1243.3834426433664
76001,2019,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,712.2011849700226,772.375084902309,797.3244444504869
76001,2018,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,750.1322378207193,813.5109335701599,839.7890686042318
76001,2023,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1364.65827536501,1479.958294849023,1527.7640984491827
76001,2021,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1104.6210291930947,1197.9504937833037,1236.6468450439054
76001,2016,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,963.6421585412133,1045.0603140319715,1078.8179869993915
76001,2018,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,759.964224607798,824.1736252220248,850.7961878962083
76001,2024,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1745.7955117996314,1893.2978280639431,1954.455378543612
76001,2015,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,584.1781251663759,633.5353528546054,653.9998934823633
76001,2016,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,917.6521001273375,995.1845541740674,1027.331133917797
76001,2019,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,721.6570848308195,782.6299140319716,807.910526392497
76001,2013,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,502.7744937348726,545.2539261101243,562.8667887121044
76001,2020,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,937.8533407390399,1017.092598223801,1049.9468544302729
76001,2016,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,904.0208678604744,980.401618675463,1012.0706781312629
76001,2019,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,711.3415577099502,771.4428277087034,796.3620733648496
76001,2022,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1130.8396606253043,1226.384338188277,1265.9991631558426
76001,2024,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1818.6131042882685,1972.2677811722915,2035.9762292561368
76001,2024,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1777.9826915943895,1928.2045036654288,1990.4896140796898
76001,2021,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,943.8707315595472,1023.6183985790408,1056.6834520297339
76001,2015,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,566.4227287827367,614.2798024866785,634.122347844498
76001,2017,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,714.9028706445359,775.3050360822126,800.3490392910611
76001,2019,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,719.9378303106746,780.7653996447602,805.9857842212224
76001,2014,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,499.4825120684588,541.6838048118843,559.1813448955162
76001,2022,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1056.4819026290377,1145.7440909413854,1182.7540642482177
76001,2023,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1359.9303254346116,1474.8308802841918,1522.4710574781777
76001,2023,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1287.29182195849,1396.0551474245115,1441.1507007418274
76001,2022,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1230.9862364237445,1334.9923012433392,1378.1153946325855
76001,2013,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,496.0049290618021,537.9124007104796,555.2881164127108
76001,2022,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1066.367616119871,1156.4650486678509,1193.8213317330465
76001,2020,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,889.7142141749829,964.8861953818828,996.0540736345853
76001,2018,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,726.8148483912541,788.2234571936057,813.6847529063207
76001,2021,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1085.2794158414647,1176.974706927176,1214.9934956170666
76001,2024,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,2062.675610543837,2236.9511360568385,2309.2094199866547
76001,2013,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,505.10916322529664,547.7858518973035,565.4805010924148
76001,2021,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1099.0334520026238,1191.8908220248668,1230.391432987263
76001,2013,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,498.44053963200736,540.5537960923624,558.0148344886832
76001,2017,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,685.9825535378129,743.9412404973357,767.9721263385499
76001,2018,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,760.2925544640756,824.5296956779159,851.1637601858614
76001,2021,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,979.9750764825899,1062.7732007104796,1097.1030376264998
76001,2021,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1025.1055076363934,1111.716703374778,1147.627519622457
76001,2023,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1355.6321891342493,1470.1695943161633,1517.6592020499913
76001,2017,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,688.7763421330484,746.9710763765542,771.0998323668709
76001,2017,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,752.7469374034396,816.3465492007105,842.7162806563786
76001,2014,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,507.07263003523485,549.9152120781528,567.6786441402908
76001,2015,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,621.9403226624156,674.4880795737123,696.2754804585724
76001,2021,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1054.3328344788565,1143.4134479573713,1180.3481365341245
76001,2022,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1157.9179193175864,1255.750439786856,1296.3138523534167
76001,2018,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,739.5373318403264,802.0208636589698,827.9278449737524
76001,2014,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,509.5440584079431,552.5954515097691,570.445461011498
76001,2016,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,964.0719721712496,1045.5264426287745,1079.29917254221
76001,2013,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,505.84288548263123,548.5815663706335,566.3019188372264
76001,2016,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,869.4055201557713,942.8616191829485,973.3180567364045
76001,2014,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,501.4313261410094,543.7972742451154,561.3630838907961
76001,2013,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,508.25461751783445,551.1970657193606,569.0019043830421
76001,2019,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,788.2781974864341,854.8798465364121,882.4942855293862
76001,2022,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1184.5663643798323,1284.6504127886324,1326.1473560081724
76001,2019,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,815.7862698087524,884.7120767317939,913.2901602697791
76001,2014,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,503.88484561246617,546.458091651865,564.1098513643859
76001,2018,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,759.7385724520288,823.9289077087033,850.5435654862284
76001,2016,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,914.3568622970598,991.6109015985791,1023.6420447561874
76001,2015,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,581.8243838590348,630.9827438721137,651.3648297954994
76001,2015,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,584.2779033304915,633.6435612788632,654.1115972690891
76001,2018,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,755.0653260745441,818.860818601647,845.3117663115822
76001,2014,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,500.0021958211389,542.247396660746,559.7631419609241
76001,2024,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1836.2866314090436,1991.4345451408274,2055.7621205048936
76001,2017,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,688.3465285030121,746.5049477797513,770.6186468240523
76001,2019,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,706.1837941495154,765.8492845470693,790.5878468510259
76001,2013,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,508.77653406859275,551.7630790154783,569.5862011136076
76001,2015,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,600.8794547906407,651.647778330373,672.697388860459
76001,2019,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,768.0769568747316,832.9718024866785,859.8785650169101
76001,2019,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,725.5254075011455,786.8250714031972,812.2411962778647
76001,2023,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1247.7489679951573,1353.17131651865,1396.8816308025125
76001,2018,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,734.5514937319062,796.6137719360569,822.3460926770562
76001,2022,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1250.7576634054108,1356.43421669627,1400.2499296022431
76001,2020,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,940.8620361492935,1020.355498401421,1053.3151532300035
76001,2022,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1221.1005229329114,1324.271343516874,1367.048127147757
76001,2020,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,766.3577023545868,831.1072880994672,857.9538228456355
76001,2019,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,713.9204394901675,774.2395992895204,799.2491866217614
76001,2021,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1140.7253741161376,1237.1052959147423,1277.0664306406711
76001,2017,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,769.0655282238149,834.043898259325,860.985291765393
76001,2017,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,792.2897913667722,859.2303801065719,886.9853505956935
76001,2013,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,505.5038102856026,548.2138426998223,565.9223169090027
76001,2023,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1352.6234937239958,1466.9066941385436,1514.2909032502607
76001,2017,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,689.994147418151,748.2917740674956,772.4631914048571
76001,2020,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,922.380050057736,1000.3119687388987,1032.624174888802
76001,2020,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1064.648361599726,1154.6005342806395,1191.8965895617719
76001,2018,10,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,735.2678497819666,797.3906529307283,823.1480685817539
76001,2016,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,910.8467176517638,987.8041847246891,1019.7123628231684
76001,2014,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,502.4521335123454,544.9043296625222,562.5058995549904
76001,2024,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1826.4500394759286,1980.7668592539962,2044.7498456535295
76001,2016,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,940.5396759267663,1020.0059019538188,1052.9542640728896
76001,2015,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,712.6309986000588,772.8412134991119,797.8056299933055
76001,2018,6,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,755.4895577093852,819.3208935803095,845.7867026915071
76001,2014,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,500.6373648521925,542.936231142688,560.4742272630896
76001,2014,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,506.75026981270764,549.5656156305506,567.3177549831769
76001,2024,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1845.6674844455483,2001.6079867377148,2066.2641859235546
76001,2023,7,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1370.245852555481,1486.01796660746,1534.019510505825
76001,2024,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1835.626560477202,1990.718704795737,2055.0231569927078
76001,2021,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1070.2359387901968,1160.6602060390765,1198.1520016184143
76001,2024,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1989.177479807643,2157.2431460035523,2226.926692164667
76001,2021,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,945.589986079692,1025.4829129662521,1058.6081942010085
76001,2022,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1211.2148094420781,1313.5503857904084,1355.9808596629282
76001,2014,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,514.4869151533597,557.9559303730018,575.9790947539124
76001,2024,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1816.2204750810668,1969.6729986500889,2033.2976297344464
76001,2015,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,571.0660184526736,619.3154038430487,639.320609844948
76001,2022,4,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1137.716678705884,1233.8423957371226,1273.6981318409407
76001,2013,8,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,505.28890347058444,547.9807784014209,565.6817241375934
76001,2021,2,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,977.3961947023726,1059.9764291296624,1094.2159243695878
76001,2020,9,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,936.5638998489313,1015.6942124333925,1048.503297801817
76001,2017,12,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,678.2459081971609,735.5509257548846,759.3107865678143
76001,2013,11,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,495.5751154317659,537.4462721136767,554.8069308698922
76001,2020,1,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,801.602420017557,869.3298330373002,897.411037356764
76001,2023,3,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1335.430948522547,1448.2615502664298,1495.0434815375152
76001,2023,5,Banano criollo,71.92545201448945,86.45143872113677,92.47421712745609,1357.3514436543942,1472.0341087033748,1519.583944221266
76001,2017,5,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,6730.735030221395,7248.1807375915,7921.316815188494
76001,2023,6,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,10745.926631563516,11572.052393794529,12646.744960124512
76001,2015,7,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,5688.087861245334,6125.3768993266,6694.238566700813
76001,2015,8,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,5700.110324563712,6138.323626043876,6708.3876515208585
76001,2021,7,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,7925.972535391495,8535.305757804317,9327.976697851625
76001,2018,9,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,6388.970528018456,6880.142050800644,7519.098500847033
76001,2013,5,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,5019.843552066796,5405.759278361703,5907.790302256824
76001,2022,5,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,9053.415280093632,9749.424089337941,10654.849785511642
76001,2023,10,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,10136.591751104834,10915.87304288373,11929.626456278213
76001,2016,11,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,6860.887497975717,7388.339071783991,8074.491606163245
76001,2023,11,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,10296.7201846303,11088.311836300592,12118.079581736243
76001,2022,3,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,8907.144114854023,9591.907883812923,10482.705103602866
76001,2021,11,Bocachico importado congelado,53.96964762063999,65.80653213159763,81.20492832502794,8275.868559609398,8912.101102073373,9739.764897470252
