cod_mun,year,month,food_sipsa,m_q1,m_q2,m_q3,precio_hat_q1,precio_hat_q2,precio_hat_q3,codigo_tcac,nombre_del_alimento_en_base_de_referencia,parte_analizada,humedad_g,energia_kcal,proteina_g,lipidos_g,carbohidratos_totales_g,fibra_dietaria_g,cenizas_g,calcio_mg,hierro_mg,sodio_mg,fosforo_mg,zinc_mg,magnesio_mg,potasio_mg,tiamina_mg,riboflavina_mg,niacina_mg,folatos_mcg,vitamina_b12_mcg,vitamina_c_mg,vitamina_a_er,parte_comestible_percent,codigo2,micr_sin_inf_por_alimento,grupos_gabas,subgrupos_gabas,grupo_tcac,pc,precio_q1_100g,precio_q2_100g,precio_q3_100g
76001,2023,11,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3807.789827017901,4153.708785792839,4778.180209042652,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,846.1755171150891,923.046396842853,1061.8178242317003
76001,2019,11,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2528.355725974894,2758.0443957476273,3172.6906788692645,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,561.8568279944209,612.8987546105838,705.0423730820587
76001,2017,12,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1744.6448669563908,1903.137263655248,2189.2562231113093,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,387.6988593236424,422.91939192338845,486.50138291362424
76001,2015,11,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2269.8356372799904,2476.0390297747545,2848.2884330632405,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,504.4079193955534,550.2308955055009,632.9529851251646
76001,2020,5,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2777.053305236766,3029.334925664942,3484.767212829789,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,617.1229567192813,673.1855390366537,774.3927139621753
76001,2023,1,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3604.2339932354953,3931.660906684045,4522.749499733785,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,800.9408873856655,873.7024237075656,1005.0554443852856
76001,2020,2,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2113.7204341635047,2305.7415290619524,2652.388289476256,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,469.71565203633435,512.3870064582117,589.4196198836124
76001,2015,1,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1935.1388530884883,2110.9366905625025,2428.296358157543,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,430.0308562418863,469.0970423472227,539.6214129238984
76001,2015,6,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1912.9710316476792,2086.7550316833176,2400.4792121232463,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,425.10467369948424,463.7233403740706,533.439824916277
76001,2015,7,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1955.3063458605645,2132.93630076168,2453.6034048190477,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,434.51252130234764,473.9858446137066,545.2452010708995
76001,2013,1,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1780.0685977840271,1941.7790660258236,2233.707460511569,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,395.57079950756156,431.50645911684967,496.3794356692375
76001,2022,3,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3659.407237710398,3991.8463687833487,4591.983285419145,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,813.2016083800884,887.0769708407441,1020.4407300931434
76001,2016,9,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1695.6368145724337,1849.6770709950713,2127.758788477912,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,376.80818101609634,411.0393491100158,472.83528632842484
76001,2013,12,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1768.8876561953632,1929.5823909413057,2219.6771289427556,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,393.0861458211918,428.7960868758457,493.2615842095012
76001,2023,2,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3100.987126964414,3382.6965402631254,3891.253454543077,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,689.1082504365364,751.7103422806945,864.7229898984615
76001,2017,2,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2015.4193436286748,2198.510268420838,2529.0358076800944,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,447.8709652508166,488.5578374268529,562.0079572622432
76001,2019,1,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3062.951026606716,3341.205047452242,3843.524102290291,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,680.6557836903813,742.4900105449426,854.1164671756202
76001,2016,3,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2394.5188102107745,2612.0490551097714,3004.746298744626,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,532.1152911579499,580.4553455799492,667.721399721028
76001,2016,11,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1652.27148037341,1802.3722096859597,2073.342081925972,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,367.17144008298,400.527157707991,460.74268487243813
76001,2014,1,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1891.8431820769329,2063.7078209984656,2373.96706800167,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,420.4095960170962,458.601737999659,527.5482373337045
76001,2023,6,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3424.502969567252,3735.6022043908597,4297.215197879961,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,761.0006599038337,830.1338231979688,954.9367106399914
76001,2018,11,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2187.2847601300414,2385.988811861024,2744.7000037234025,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,486.0632800288981,530.2197359691164,609.9333341607561
76001,2022,9,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2887.817773311381,3150.1618003339986,3623.7592825769134,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,641.7372829580846,700.0359556297774,805.2798405726473
76001,2022,4,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3694.0995050696174,4029.690257830638,4635.516650660697,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,820.9110011265816,895.486723962364,1030.1148112579326
76001,2020,8,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1949.0366589884165,2126.0970437049405,2445.735929172984,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,433.1192575529814,472.466009712209,543.496873149552
76001,2024,8,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3397.6687097544586,3706.3301841880166,4263.542402114809,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,755.0374910565463,823.6289298195592,947.4538671366242
76001,2024,6,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3621.1322921385226,3950.0943328464937,4543.954219808414,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,804.6960649196717,877.7987406325541,1009.7676044018697
76001,2020,11,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2049.7696280675946,2235.9811070832143,2572.140037886407,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,455.50436179279876,496.8846904629365,571.5866750858681
76001,2014,10,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1741.8583394576583,1900.0975938522529,2185.7595672686143,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,387.0796309905907,422.2439097449451,485.7243482819143
76001,2015,10,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2226.8534506120427,2429.152123063555,2794.352516689671,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,494.8563223582317,539.8115829030122,620.967225931038
76001,2016,8,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1766.045398146656,1926.4819277422507,2216.1105399832068,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,392.4545329214791,428.10709505383346,492.46900888515705
76001,2023,4,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3335.89139510756,3638.940704655615,4186.0215420822615,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,741.3091989127911,808.6534899234699,930.2270093516136
76001,2021,10,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2499.0971872382033,2726.1278628161785,3135.975792520968,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,555.3549304973785,605.8061917369286,696.8835094491039
76001,2024,1,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,4032.105290665864,4398.402204933946,5059.661004379595,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,896.0233979257474,977.4227122075436,1124.3691120843546
76001,2013,8,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1689.8060057813361,1843.3165619323042,2120.4420361270727,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,375.5124457291858,409.62590265162316,471.20934136157166
76001,2015,9,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2145.4868476490547,2340.393764816097,2692.2501660829785,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,476.77485503312323,520.087503292466,598.2778146851063
76001,2021,9,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2632.850507177361,2872.0320133599444,3303.815272970325,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,585.077890483858,638.2293363022098,734.1811717711834
76001,2022,5,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,4212.811598958664,4595.52479165818,5286.419135778363,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,936.1803553241475,1021.2277314795956,1174.7598079507472
76001,2016,10,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1656.8692507463184,1807.3876648609016,2079.1115640664184,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,368.19316683251515,401.64170330242257,462.0247920147596
76001,2019,9,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2235.770338607986,2438.879066433139,2805.5418153862947,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,496.8378530239969,541.9731258740309,623.4537367525099
76001,2019,3,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2524.5939138516055,2753.940841513584,3167.9701934816267,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,561.0208697448012,611.9868536696853,703.9933763292503
76001,2024,12,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,4534.655525062262,4946.606653904118,5690.28288560963,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,1007.7012277916137,1099.245923089804,1264.507307913251
76001,2021,4,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1948.6186798636065,2125.6410932344916,2445.21143079658,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,433.02637330302366,472.36468738544255,543.3803179547955
76001,2019,2,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2237.024275982416,2440.2469178444867,2807.1153105155076,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,497.1165057738702,542.2770928543304,623.8034023367794
76001,2021,2,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3173.715494681331,3462.0319221212985,3982.5161720374153,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,705.2701099291846,769.3404271380663,885.0035937860922
76001,2015,2,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1937.75122261855,2113.7863810028102,2431.5744730100696,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,430.6113828041222,469.7303068895134,540.3498828911265
76001,2023,9,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3425.338927816872,3736.514105331758,4298.264194632769,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,761.1864284037493,830.3364678515018,955.1698210295043
76001,2023,12,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,4340.713211150483,4735.0456356156565,5446.915638958061,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,964.6029358112185,1052.2323634701459,1210.4256975462358
76001,2018,2,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2327.5357555548803,2538.980919718138,2920.693049842317,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,517.2301679010845,564.2179821595862,649.0428999649594
76001,2017,5,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1906.0893039142024,2079.2481328662784,2391.843720997448,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,423.5754008698227,462.05514063695074,531.5208268883218
76001,2014,12,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1773.9034056930816,1935.053796586697,2225.9711094596064,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,394.2007568206848,430.01195479704376,494.6602465465792
76001,2021,8,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2890.74362718505,3153.353453627143,3627.4307712117434,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,642.3874727077889,700.7452119171429,806.0957269359429
76001,2023,8,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3150.726642816788,3436.9546462465887,3953.6687613351824,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,700.1614761815084,763.7676991659085,878.5930580744849
76001,2018,3,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2307.2865668629547,2516.892191927009,2895.2834875890608,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,512.7303481917677,559.3093759837798,643.3963305753468
76001,2019,4,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3183.746993676768,3472.9747334120807,3995.1041330711173,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,707.4993319281706,771.7721629804623,887.8009184602482
76001,2019,7,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,2298.4672073294664,2507.271637000529,2884.216571846931,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,510.7704905176592,557.1714748890065,640.9370159659846
76001,2022,8,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3108.092772086182,3390.447698260763,3900.1699269419496,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,690.6872826858181,753.4328218357251,866.704428209322
76001,2023,10,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3686.9938599478496,4021.9390998330005,4626.600178261826,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,819.3319688772999,893.7642444073334,1028.1333729470723
76001,2014,5,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,1796.2130414798085,1959.3901529469267,2253.966210300183,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,399.1584536621796,435.4200339882059,500.88138006670727
76001,2022,1,Mora de Castilla,67.19164992394738,82.38018817970753,109.79935056169714,3673.200548829124,4006.8927343081746,4609.291731840485,C061,"Mora de castilla, cruda",Pulpa sin semillas,83.7,74,1,0.1,14.6,5.3,0.6,42,1.7,1,10,0.5,20,161,0.22,0.05,0.9,25,0,18,0,90,C061,1,FRUTAS Y VERDURAS,FRUTAS,FRUTAS Y DERIVADOS,90,816.2667886286941,890.4206076240388,1024.2870515201078
