"deciles","rate","gap","severity","model","ciudad","trimestre"
"Decil 4",44.1558441558442,0.145407464506058,0.0487670531855054,"CoRD","CALI","2018Q4"
"Decil 5",46.3203463203463,0.0896838161720862,0.0185489814253046,"CoRD","CALI","2018Q4"
"Decil 6",38.0952380952381,0.0192414663405378,0.0012804001928326,"CoRD","CALI","2018Q4"
"Decil 7",6.92640692640693,0.00106224217696409,1.71935984040123e-05,"CoRD","CALI","2018Q4"
"Decil 8",0,0,0,"CoRD","CALI","2018Q4"
"Decil 9",0,0,0,"CoRD","CALI","2018Q4"
"Decil 10",0,0,0,"CoRD","CALI","2018Q4"
"Decil 1",18.595041322314,0.0992605689790129,0.0720966635791525,"CoCA","CALI","2019Q1"
"Decil 2",0,0,0,"CoCA","CALI","2019Q1"
"Decil 3",0,0,0,"CoCA","CALI","2019Q1"
"Decil 4",0,0,0,"CoCA","CALI","2019Q1"
"Decil 5",0,0,0,"CoCA","CALI","2019Q1"
"Decil 6",0,0,0,"CoCA","CALI","2019Q1"
"Decil 7",0,0,0,"CoCA","CALI","2019Q1"
"Decil 8",0,0,0,"CoCA","CALI","2019Q1"
"Decil 9",0,0,0,"CoCA","CALI","2019Q1"
"Decil 10",0,0,0,"CoCA","CALI","2019Q1"
"Decil 1",54.9586776859504,0.24945501410857,0.156158539498507,"CoNA","CALI","2019Q1"
"Decil 2",4.95867768595041,0.00143306837518423,4.39637590016105e-05,"CoNA","CALI","2019Q1"
"Decil 3",0,0,0,"CoNA","CALI","2019Q1"
"Decil 4",0,0,0,"CoNA","CALI","2019Q1"
"Decil 5",0,0,0,"CoNA","CALI","2019Q1"
"Decil 6",0,0,0,"CoNA","CALI","2019Q1"
"Decil 7",0,0,0,"CoNA","CALI","2019Q1"
"Decil 8",0,0,0,"CoNA","CALI","2019Q1"
"Decil 9",0,0,0,"CoNA","CALI","2019Q1"
"Decil 10",0,0,0,"CoNA","CALI","2019Q1"
"Decil 1",54.9586776859504,0.450886984649647,0.374555503548078,"CoRD","CALI","2019Q1"
"Decil 2",57.4380165289256,0.342140974948958,0.205051897311731,"CoRD","CALI","2019Q1"
"Decil 3",51.2396694214876,0.250350263543123,0.123259427046809,"CoRD","CALI","2019Q1"
"Decil 4",51.6528925619835,0.175582387335993,0.0604998045815018,"CoRD","CALI","2019Q1"
"Decil 5",44.2148760330579,0.0967282037192263,0.0220330925885583,"CoRD","CALI","2019Q1"
"Decil 6",41.7355371900826,0.030979230937074,0.00289868740445531,"CoRD","CALI","2019Q1"
"Decil 7",11.9834710743802,0.00353023274483857,0.00013591079323369,"CoRD","CALI","2019Q1"
"Decil 8",0,0,0,"CoRD","CALI","2019Q1"
"Decil 9",0,0,0,"CoRD","CALI","2019Q1"
"Decil 10",0,0,0,"CoRD","CALI","2019Q1"
"Decil 1",14.5833333333333,0.0720259079254411,0.0497984330284361,"CoCA","CALI","2019Q2"
"Decil 2",0,0,0,"CoCA","CALI","2019Q2"
"Decil 3",0,0,0,"CoCA","CALI","2019Q2"
"Decil 4",0,0,0,"CoCA","CALI","2019Q2"
"Decil 5",0,0,0,"CoCA","CALI","2019Q2"
"Decil 6",0,0,0,"CoCA","CALI","2019Q2"
"Decil 7",0,0,0,"CoCA","CALI","2019Q2"
"Decil 8",0,0,0,"CoCA","CALI","2019Q2"
"Decil 9",0,0,0,"CoCA","CALI","2019Q2"
"Decil 10",0,0,0,"CoCA","CALI","2019Q2"
"Decil 1",47.5,0.193257159805763,0.116174451215527,"CoNA","CALI","2019Q2"
"Decil 2",0,0,0,"CoNA","CALI","2019Q2"
"Decil 3",0,0,0,"CoNA","CALI","2019Q2"
"Decil 4",0,0,0,"CoNA","CALI","2019Q2"
"Decil 5",0,0,0,"CoNA","CALI","2019Q2"
"Decil 6",0,0,0,"CoNA","CALI","2019Q2"
"Decil 7",0,0,0,"CoNA","CALI","2019Q2"
"Decil 8",0,0,0,"CoNA","CALI","2019Q2"
"Decil 9",0,0,0,"CoNA","CALI","2019Q2"
"Decil 10",0,0,0,"CoNA","CALI","2019Q2"
"Decil 1",49.1666666666667,0.395498972859241,0.322322131620523,"CoRD","CALI","2019Q2"
"Decil 2",52.5,0.311088228315282,0.185524627174451,"CoRD","CALI","2019Q2"
"Decil 3",50.2092050209205,0.245538752746126,0.12083170264256,"CoRD","CALI","2019Q2"
"Decil 4",43.5146443514644,0.155423249239247,0.0562952500394864,"CoRD","CALI","2019Q2"
"Decil 5",53.5564853556485,0.127037506142259,0.031084230571453,"CoRD","CALI","2019Q2"
"Decil 6",40.1673640167364,0.0383286437062944,0.0043457286208892,"CoRD","CALI","2019Q2"
"Decil 7",12.9707112970711,0.00435418686594794,0.000196045694852334,"CoRD","CALI","2019Q2"
"Decil 8",0,0,0,"CoRD","CALI","2019Q2"
"Decil 9",0,0,0,"CoRD","CALI","2019Q2"
"Decil 10",0,0,0,"CoRD","CALI","2019Q2"
"Decil 1",12.3456790123457,0.0822547103477376,0.0685910525103745,"CoCA","CALI","2019Q3"
"Decil 2",0,0,0,"CoCA","CALI","2019Q3"
"Decil 3",0,0,0,"CoCA","CALI","2019Q3"
"Decil 4",0,0,0,"CoCA","CALI","2019Q3"
"Decil 5",0,0,0,"CoCA","CALI","2019Q3"
"Decil 6",0,0,0,"CoCA","CALI","2019Q3"
"Decil 7",0,0,0,"CoCA","CALI","2019Q3"
"Decil 8",0,0,0,"CoCA","CALI","2019Q3"
"Decil 9",0,0,0,"CoCA","CALI","2019Q3"
"Decil 10",0,0,0,"CoCA","CALI","2019Q3"
"Decil 1",44.0329218106996,0.170738501438512,0.110286772766907,"CoNA","CALI","2019Q3"
"Decil 2",0,0,0,"CoNA","CALI","2019Q3"
"Decil 3",0,0,0,"CoNA","CALI","2019Q3"
"Decil 4",0,0,0,"CoNA","CALI","2019Q3"
"Decil 5",0,0,0,"CoNA","CALI","2019Q3"
"Decil 6",0,0,0,"CoNA","CALI","2019Q3"
"Decil 7",0,0,0,"CoNA","CALI","2019Q3"
"Decil 8",0,0,0,"CoNA","CALI","2019Q3"
"Decil 9",0,0,0,"CoNA","CALI","2019Q3"
"Decil 10",0,0,0,"CoNA","CALI","2019Q3"
"Decil 1",51.440329218107,0.402026050056678,0.320049376272104,"CoRD","CALI","2019Q3"
"Decil 2",58.4362139917695,0.338615260543898,0.197207721393521,"CoRD","CALI","2019Q3"
"Decil 3",48.9711934156379,0.232889627978267,0.111462024106106,"CoRD","CALI","2019Q3"
"Decil 4",51.0288065843621,0.177499952294396,0.0624010441291485,"CoRD","CALI","2019Q3"
"Decil 5",46.5020576131687,0.107683583204799,0.0258273610105843,"CoRD","CALI","2019Q3"
"Decil 6",43.2098765432099,0.0350104447271344,0.00366015465034076,"CoRD","CALI","2019Q3"
"Decil 7",11.1111111111111,0.00174036492118884,4.86171824836307e-05,"CoRD","CALI","2019Q3"
"Decil 8",0,0,0,"CoRD","CALI","2019Q3"
"Decil 9",0,0,0,"CoRD","CALI","2019Q3"
"Decil 10",0,0,0,"CoRD","CALI","2019Q3"
"Decil 1",20.3389830508475,0.113474805281307,0.084903101430803,"CoCA","CALI","2019Q4"
"Decil 2",0,0,0,"CoCA","CALI","2019Q4"
"Decil 3",0,0,0,"CoCA","CALI","2019Q4"
"Decil 4",0,0,0,"CoCA","CALI","2019Q4"
"Decil 5",0,0,0,"CoCA","CALI","2019Q4"
"Decil 6",0,0,0,"CoCA","CALI","2019Q4"
"Decil 7",0,0,0,"CoCA","CALI","2019Q4"
"Decil 8",0,0,0,"CoCA","CALI","2019Q4"
"Decil 9",0,0,0,"CoCA","CALI","2019Q4"
"Decil 10",0,0,0,"CoCA","CALI","2019Q4"
"Decil 1",52.9661016949153,0.242248909547429,0.160530465918958,"CoNA","CALI","2019Q4"
"Decil 2",0,0,0,"CoNA","CALI","2019Q4"
"Decil 3",0,0,0,"CoNA","CALI","2019Q4"
"Decil 4",0,0,0,"CoNA","CALI","2019Q4"
"Decil 5",0,0,0,"CoNA","CALI","2019Q4"
"Decil 6",0,0,0,"CoNA","CALI","2019Q4"
"Decil 7",0,0,0,"CoNA","CALI","2019Q4"
"Decil 8",0,0,0,"CoNA","CALI","2019Q4"
"Decil 9",0,0,0,"CoNA","CALI","2019Q4"
"Decil 10",0,0,0,"CoNA","CALI","2019Q4"
"Decil 1",53.3898305084746,0.438767611445077,0.365972460814849,"CoRD","CALI","2019Q4"
"Decil 2",54.6610169491525,0.318263265863284,0.186661175159999,"CoRD","CALI","2019Q4"
"Decil 3",50.6382978723404,0.236747072112468,0.111410100436339,"CoRD","CALI","2019Q4"
"Decil 4",50.2127659574468,0.166868568139666,0.0563252712364897,"CoRD","CALI","2019Q4"
"Decil 5",52.7659574468085,0.105604170043803,0.0225505085541674,"CoRD","CALI","2019Q4"
"Decil 6",35.3191489361702,0.0206397855319731,0.00171732309568752,"CoRD","CALI","2019Q4"
"Decil 7",4.25531914893617,0.000172742822162175,1.3585012657924e-06,"CoRD","CALI","2019Q4"
"Decil 8",0,0,0,"CoRD","CALI","2019Q4"
"Decil 9",0,0,0,"CoRD","CALI","2019Q4"
"Decil 10",0,0,0,"CoRD","CALI","2019Q4"
"Decil 1",31.3364055299539,0.206687560380503,0.172237906874153,"CoCA","CALI","2020Q1"
"Decil 2",0,0,0,"CoCA","CALI","2020Q1"
"Decil 3",0,0,0,"CoCA","CALI","2020Q1"
"Decil 4",0,0,0,"CoCA","CALI","2020Q1"
"Decil 5",0,0,0,"CoCA","CALI","2020Q1"
"Decil 6",0,0,0,"CoCA","CALI","2020Q1"
"Decil 7",0,0,0,"CoCA","CALI","2020Q1"
"Decil 8",0,0,0,"CoCA","CALI","2020Q1"
"Decil 9",0,0,0,"CoCA","CALI","2020Q1"
"Decil 10",0,0,0,"CoCA","CALI","2020Q1"
"Decil 1",54.8387096774194,0.344662534953832,0.258389387705941,"CoNA","CALI","2020Q1"
"Decil 2",12.9032258064516,0.00922463787520339,0.00097310457991457,"CoNA","CALI","2020Q1"
"Decil 3",0,0,0,"CoNA","CALI","2020Q1"
"Decil 4",0,0,0,"CoNA","CALI","2020Q1"
"Decil 5",0,0,0,"CoNA","CALI","2020Q1"
"Decil 6",0,0,0,"CoNA","CALI","2020Q1"
"Decil 7",0,0,0,"CoNA","CALI","2020Q1"
"Decil 8",0,0,0,"CoNA","CALI","2020Q1"
"Decil 9",0,0,0,"CoNA","CALI","2020Q1"
"Decil 10",0,0,0,"CoNA","CALI","2020Q1"
"Decil 1",54.8387096774194,0.481120921327946,0.426659314104043,"CoRD","CALI","2020Q1"
"Decil 2",52.5345622119816,0.336253256947861,0.216011411680724,"CoRD","CALI","2020Q1"
"Decil 3",42.8571428571429,0.232497159914426,0.126684582968842,"CoRD","CALI","2020Q1"
"Decil 4",47.0046082949309,0.192412185303569,0.0795698947823956,"CoRD","CALI","2020Q1"
"Decil 5",49.7695852534562,0.134850204011936,0.0375945579327688,"CoRD","CALI","2020Q1"
"Decil 6",54.8387096774194,0.0532688238813715,0.00652719256266437,"CoRD","CALI","2020Q1"
"Decil 7",26.8518518518519,0.0110156715124784,0.000583188008371435,"CoRD","CALI","2020Q1"
"Decil 8",0,0,0,"CoRD","CALI","2020Q1"
"Decil 9",0,0,0,"CoRD","CALI","2020Q1"
"Decil 10",0,0,0,"CoRD","CALI","2020Q1"
"Decil 1",50.8403361344538,0.499232149667208,0.491382288227656,"CoCA","CALI","2020Q2"
"Decil 2",48.3193277310924,0.237980187791302,0.13836970565876,"CoCA","CALI","2020Q2"
"Decil 3",16.0337552742616,0.0121005721906128,0.00120407016096197,"CoCA","CALI","2020Q2"
"Decil 4",0,0,0,"CoCA","CALI","2020Q2"
"Decil 5",0,0,0,"CoCA","CALI","2020Q2"
"Decil 6",0,0,0,"CoCA","CALI","2020Q2"
"Decil 7",0,0,0,"CoCA","CALI","2020Q2"
"Decil 8",0,0,0,"CoCA","CALI","2020Q2"
"Decil 9",0,0,0,"CoCA","CALI","2020Q2"
"Decil 10",0,0,0,"CoCA","CALI","2020Q2"
"Decil 1",50.8403361344538,0.504041721287746,0.499978938730048,"CoNA","CALI","2020Q2"
"Decil 2",48.3193277310924,0.366574964341209,0.282888443307485,"CoNA","CALI","2020Q2"
"Decil 3",54.8523206751055,0.241936552633815,0.112091285450153,"CoNA","CALI","2020Q2"
"Decil 4",43.0379746835443,0.0467772950477591,0.00803554464790029,"CoNA","CALI","2020Q2"
"Decil 5",0,0,0,"CoNA","CALI","2020Q2"
"Decil 6",0,0,0,"CoNA","CALI","2020Q2"
"Decil 7",0,0,0,"CoNA","CALI","2020Q2"
"Decil 8",0,0,0,"CoNA","CALI","2020Q2"
"Decil 9",0,0,0,"CoNA","CALI","2020Q2"
"Decil 10",0,0,0,"CoNA","CALI","2020Q2"
"Decil 1",50.8403361344538,0.50697596134234,0.505580569145594,"CoRD","CALI","2020Q2"
"Decil 2",48.3193277310924,0.445028509466298,0.410390754973057,"CoRD","CALI","2020Q2"
"Decil 3",54.8523206751055,0.448188978097929,0.366783850924273,"CoRD","CALI","2020Q2"
"Decil 4",45.5696202531646,0.321701486701814,0.227466426198501,"CoRD","CALI","2020Q2"
"Decil 5",54.0084388185654,0.332618959069598,0.205464779272384,"CoRD","CALI","2020Q2"
"Decil 6",45.1476793248945,0.225574029497352,0.113343405517472,"CoRD","CALI","2020Q2"
"Decil 7",44.7257383966245,0.173341911042721,0.0686069971090902,"CoRD","CALI","2020Q2"
"Decil 8",56.1181434599156,0.0800405575232619,0.0141851924570679,"CoRD","CALI","2020Q2"
"Decil 9",27.4261603375527,0.0272541693857548,0.0035449099361921,"CoRD","CALI","2020Q2"
"Decil 10",0,0,0,"CoRD","CALI","2020Q2"
"Decil 1",49.3273542600897,0.263907974655649,0.194619631468389,"CoCA","CALI","2020Q3"
"Decil 2",0,0,0,"CoCA","CALI","2020Q3"
"Decil 3",0,0,0,"CoCA","CALI","2020Q3"
"Decil 4",0,0,0,"CoCA","CALI","2020Q3"
"Decil 5",0,0,0,"CoCA","CALI","2020Q3"
"Decil 6",0,0,0,"CoCA","CALI","2020Q3"
"Decil 7",0,0,0,"CoCA","CALI","2020Q3"
"Decil 8",0,0,0,"CoCA","CALI","2020Q3"
"Decil 9",0,0,0,"CoCA","CALI","2020Q3"
"Decil 10",0,0,0,"CoCA","CALI","2020Q3"
"Decil 1",51.1210762331839,0.394284508586305,0.317235437962595,"CoNA","CALI","2020Q3"
"Decil 2",47.085201793722,0.147946702663122,0.0528169548543114,"CoNA","CALI","2020Q3"
"Decil 3",30.9417040358744,0.0258100623139649,0.00301612722390208,"CoNA","CALI","2020Q3"
"Decil 4",0,0,0,"CoNA","CALI","2020Q3"
"Decil 5",0,0,0,"CoNA","CALI","2020Q3"
"Decil 6",0,0,0,"CoNA","CALI","2020Q3"
"Decil 7",0,0,0,"CoNA","CALI","2020Q3"
"Decil 8",0,0,0,"CoNA","CALI","2020Q3"
"Decil 9",0,0,0,"CoNA","CALI","2020Q3"
"Decil 10",0,0,0,"CoNA","CALI","2020Q3"
"Decil 1",51.1210762331839,0.47167230992856,0.436693593904297,"CoRD","CALI","2020Q3"
"Decil 2",47.085201793722,0.36166202826633,0.278516920904441,"CoRD","CALI","2020Q3"
"Decil 3",56.5022421524664,0.375679087591078,0.250361768218089,"CoRD","CALI","2020Q3"
"Decil 4",55.6053811659193,0.305487802364657,0.16850833193297,"CoRD","CALI","2020Q3"
"Decil 5",52.4663677130045,0.23081954270092,0.102259663073168,"CoRD","CALI","2020Q3"
"Decil 6",49.7757847533632,0.146700989037129,0.0443599716143588,"CoRD","CALI","2020Q3"
"Decil 7",47.9820627802691,0.0802028842082092,0.0155525322422531,"CoRD","CALI","2020Q3"
"Decil 8",13.0044843049327,0.00288149183410537,7.71336793826755e-05,"CoRD","CALI","2020Q3"
"Decil 9",0,0,0,"CoRD","CALI","2020Q3"
"Decil 10",0,0,0,"CoRD","CALI","2020Q3"
"Decil 1",30.4166666666667,0.134566488087115,0.0926821506535585,"CoCA","CALI","2020Q4"
"Decil 2",0,0,0,"CoCA","CALI","2020Q4"
"Decil 3",0,0,0,"CoCA","CALI","2020Q4"
"Decil 4",0,0,0,"CoCA","CALI","2020Q4"
"Decil 5",0,0,0,"CoCA","CALI","2020Q4"
"Decil 6",0,0,0,"CoCA","CALI","2020Q4"
"Decil 7",0,0,0,"CoCA","CALI","2020Q4"
"Decil 8",0,0,0,"CoCA","CALI","2020Q4"
"Decil 9",0,0,0,"CoCA","CALI","2020Q4"
"Decil 10",0,0,0,"CoCA","CALI","2020Q4"
"Decil 1",57.0833333333333,0.318534002608529,0.205731390272943,"CoNA","CALI","2020Q4"
"Decil 2",24.5833333333333,0.0267933566244537,0.00374301303538716,"CoNA","CALI","2020Q4"
"Decil 3",0,0,0,"CoNA","CALI","2020Q4"
"Decil 4",0,0,0,"CoNA","CALI","2020Q4"
"Decil 5",0,0,0,"CoNA","CALI","2020Q4"
"Decil 6",0,0,0,"CoNA","CALI","2020Q4"
"Decil 7",0,0,0,"CoNA","CALI","2020Q4"
"Decil 8",0,0,0,"CoNA","CALI","2020Q4"
"Decil 9",0,0,0,"CoNA","CALI","2020Q4"
"Decil 10",0,0,0,"CoNA","CALI","2020Q4"
"Decil 1",57.0833333333333,0.484830608963609,0.415036884211465,"CoRD","CALI","2020Q4"
"Decil 2",52.0833333333333,0.344287207959641,0.228350670179331,"CoRD","CALI","2020Q4"
"Decil 3",55,0.309192419526705,0.174536383275748,"CoRD","CALI","2020Q4"
"Decil 4",49.7907949790795,0.222613684267896,0.100100968751172,"CoRD","CALI","2020Q4"
"Decil 5",44.7698744769874,0.146349414970785,0.048706785743812,"CoRD","CALI","2020Q4"
"Decil 6",52.3012552301255,0.0881502206860853,0.016376707081241,"CoRD","CALI","2020Q4"
"Decil 7",47.6987447698745,0.0392715571177298,0.00420267467853827,"CoRD","CALI","2020Q4"
"Decil 8",0,0,0,"CoRD","CALI","2020Q4"
"Decil 9",0,0,0,"CoRD","CALI","2020Q4"
"Decil 10",0,0,0,"CoRD","CALI","2020Q4"
"Decil 1",24.6808510638298,0.119962084022908,0.0844988810066947,"CoCA","CALI","2021Q1"
"Decil 2",0,0,0,"CoCA","CALI","2021Q1"
"Decil 3",0,0,0,"CoCA","CALI","2021Q1"
"Decil 4",0,0,0,"CoCA","CALI","2021Q1"
"Decil 5",0,0,0,"CoCA","CALI","2021Q1"
"Decil 6",0,0,0,"CoCA","CALI","2021Q1"
"Decil 7",0,0,0,"CoCA","CALI","2021Q1"
"Decil 8",0,0,0,"CoCA","CALI","2021Q1"
"Decil 9",0,0,0,"CoCA","CALI","2021Q1"
"Decil 10",0,0,0,"CoCA","CALI","2021Q1"
"Decil 1",53.1914893617021,0.281190529468736,0.179018096452693,"CoNA","CALI","2021Q1"
"Decil 2",14.468085106383,0.0121093478196409,0.00133740086157346,"CoNA","CALI","2021Q1"
"Decil 3",0,0,0,"CoNA","CALI","2021Q1"
"Decil 4",0,0,0,"CoNA","CALI","2021Q1"
"Decil 5",0,0,0,"CoNA","CALI","2021Q1"
"Decil 6",0,0,0,"CoNA","CALI","2021Q1"
"Decil 7",0,0,0,"CoNA","CALI","2021Q1"
"Decil 8",0,0,0,"CoNA","CALI","2021Q1"
"Decil 9",0,0,0,"CoNA","CALI","2021Q1"
"Decil 10",0,0,0,"CoNA","CALI","2021Q1"
"Decil 1",53.1914893617021,0.44850743150106,0.381539712932771,"CoRD","CALI","2021Q1"
"Decil 2",42.9787234042553,0.278665927187919,0.181338159171189,"CoRD","CALI","2021Q1"
"Decil 3",46.3829787234043,0.257399182103342,0.143394986629491,"CoRD","CALI","2021Q1"
"Decil 4",46.8085106382979,0.197487519238674,0.0840638015308741,"CoRD","CALI","2021Q1"
"Decil 5",46.3829787234043,0.142850001298756,0.0448453127546038,"CoRD","CALI","2021Q1"
"Decil 6",53.6170212765957,0.0716898249447114,0.0110062577550693,"CoRD","CALI","2021Q1"
"Decil 7",33.3333333333333,0.0215236450510223,0.00194056180178406,"CoRD","CALI","2021Q1"
"Decil 8",0,0,0,"CoRD","CALI","2021Q1"
"Decil 9",0,0,0,"CoRD","CALI","2021Q1"
"Decil 10",0,0,0,"CoRD","CALI","2021Q1"
"Decil 1",37.8378378378378,0.180518033308051,0.128991032571251,"CoCA","CALI","2021Q2"
"Decil 2",0,0,0,"CoCA","CALI","2021Q2"
"Decil 3",0,0,0,"CoCA","CALI","2021Q2"
"Decil 4",0,0,0,"CoCA","CALI","2021Q2"
"Decil 5",0,0,0,"CoCA","CALI","2021Q2"
"Decil 6",0,0,0,"CoCA","CALI","2021Q2"
"Decil 7",0,0,0,"CoCA","CALI","2021Q2"
"Decil 8",0,0,0,"CoCA","CALI","2021Q2"
"Decil 9",0,0,0,"CoCA","CALI","2021Q2"
"Decil 10",0,0,0,"CoCA","CALI","2021Q2"
"Decil 1",51.8018018018018,0.338962091494128,0.2422755661114,"CoNA","CALI","2021Q2"
"Decil 2",48.1981981981982,0.0830429560690911,0.019599393781528,"CoNA","CALI","2021Q2"
"Decil 3",4.5045045045045,0.000855288087483669,2.01000450596661e-05,"CoNA","CALI","2021Q2"
"Decil 4",0,0,0,"CoNA","CALI","2021Q2"
"Decil 5",0,0,0,"CoNA","CALI","2021Q2"
"Decil 6",0,0,0,"CoNA","CALI","2021Q2"
"Decil 7",0,0,0,"CoNA","CALI","2021Q2"
"Decil 8",0,0,0,"CoNA","CALI","2021Q2"
"Decil 9",0,0,0,"CoNA","CALI","2021Q2"
"Decil 10",0,0,0,"CoNA","CALI","2021Q2"
"Decil 1",51.8018018018018,0.462454541476508,0.414822784129812,"CoRD","CALI","2021Q2"
"Decil 2",52.7027027027027,0.389089068747207,0.287897522791356,"CoRD","CALI","2021Q2"
"Decil 3",54.0540540540541,0.349434806688823,0.226410366834586,"CoRD","CALI","2021Q2"
"Decil 4",51.131221719457,0.279393480122642,0.153348628811041,"CoRD","CALI","2021Q2"
"Decil 5",47.0588235294118,0.200508240545798,0.0860540382303605,"CoRD","CALI","2021Q2"
"Decil 6",53.8461538461538,0.15120496307882,0.0436583398146821,"CoRD","CALI","2021Q2"
"Decil 7",59.2760180995475,0.107138521384348,0.0213510294334464,"CoRD","CALI","2021Q2"
"Decil 8",16.289592760181,0.00636673369364028,0.000338983937493985,"CoRD","CALI","2021Q2"
"Decil 9",0,0,0,"CoRD","CALI","2021Q2"
"Decil 10",0,0,0,"CoRD","CALI","2021Q2"
"Decil 1",20.8144796380091,0.0977774934460466,0.0699824330925058,"CoCA","CALI","2021Q3"
"Decil 2",0,0,0,"CoCA","CALI","2021Q3"
"Decil 3",0,0,0,"CoCA","CALI","2021Q3"
"Decil 4",0,0,0,"CoCA","CALI","2021Q3"
"Decil 5",0,0,0,"CoCA","CALI","2021Q3"
"Decil 6",0,0,0,"CoCA","CALI","2021Q3"
"Decil 7",0,0,0,"CoCA","CALI","2021Q3"
"Decil 8",0,0,0,"CoCA","CALI","2021Q3"
"Decil 9",0,0,0,"CoCA","CALI","2021Q3"
"Decil 10",0,0,0,"CoCA","CALI","2021Q3"
"Decil 1",52.9411764705882,0.258698474394915,0.158204740787574,"CoNA","CALI","2021Q3"
"Decil 2",14.9321266968326,0.00935154944508461,0.000874010557326889,"CoNA","CALI","2021Q3"
"Decil 3",0,0,0,"CoNA","CALI","2021Q3"
"Decil 4",0,0,0,"CoNA","CALI","2021Q3"
"Decil 5",0,0,0,"CoNA","CALI","2021Q3"
"Decil 6",0,0,0,"CoNA","CALI","2021Q3"
"Decil 7",0,0,0,"CoNA","CALI","2021Q3"
"Decil 8",0,0,0,"CoNA","CALI","2021Q3"
"Decil 9",0,0,0,"CoNA","CALI","2021Q3"
"Decil 10",0,0,0,"CoNA","CALI","2021Q3"
"Decil 1",52.9411764705882,0.443710473960644,0.375068633245877,"CoRD","CALI","2021Q3"
"Decil 2",51.131221719457,0.336664739681949,0.222315994448868,"CoRD","CALI","2021Q3"
"Decil 3",47.9638009049774,0.275914360743243,0.159236912536441,"CoRD","CALI","2021Q3"
"Decil 4",57.0135746606335,0.26260861373467,0.121646263572485,"CoRD","CALI","2021Q3"
"Decil 5",48.6363636363636,0.174287664135073,0.0632101748397873,"CoRD","CALI","2021Q3"
"Decil 6",55.4545454545455,0.111512847942801,0.0234839768442376,"CoRD","CALI","2021Q3"
"Decil 7",52.2727272727273,0.0554777598392112,0.00739338614017601,"CoRD","CALI","2021Q3"
"Decil 8",0,0,0,"CoRD","CALI","2021Q3"
"Decil 9",0,0,0,"CoRD","CALI","2021Q3"
"Decil 10",0,0,0,"CoRD","CALI","2021Q3"
"Decil 1",20.9302325581395,0.117575964372794,0.095744856334876,"CoCA","CALI","2021Q4"
"Decil 2",0,0,0,"CoCA","CALI","2021Q4"
"Decil 3",0,0,0,"CoCA","CALI","2021Q4"
"Decil 4",0,0,0,"CoCA","CALI","2021Q4"
"Decil 5",0,0,0,"CoCA","CALI","2021Q4"
"Decil 6",0,0,0,"CoCA","CALI","2021Q4"
"Decil 7",0,0,0,"CoCA","CALI","2021Q4"
"Decil 8",0,0,0,"CoCA","CALI","2021Q4"
"Decil 9",0,0,0,"CoCA","CALI","2021Q4"
"Decil 10",0,0,0,"CoCA","CALI","2021Q4"
"Decil 1",54.8837209302326,0.290830600602045,0.190347234379261,"CoNA","CALI","2021Q4"
"Decil 2",18.1395348837209,0.0150492728299283,0.00172322033565392,"CoNA","CALI","2021Q4"
"Decil 3",0,0,0,"CoNA","CALI","2021Q4"
"Decil 4",0,0,0,"CoNA","CALI","2021Q4"
"Decil 5",0,0,0,"CoNA","CALI","2021Q4"
"Decil 6",0,0,0,"CoNA","CALI","2021Q4"
"Decil 7",0,0,0,"CoNA","CALI","2021Q4"
"Decil 8",0,0,0,"CoNA","CALI","2021Q4"
"Decil 9",0,0,0,"CoNA","CALI","2021Q4"
"Decil 10",0,0,0,"CoNA","CALI","2021Q4"
"Decil 1",54.8837209302326,0.465465092092589,0.398541412156362,"CoRD","CALI","2021Q4"
"Decil 2",48.3720930232558,0.318767418879193,0.210835342949049,"CoRD","CALI","2021Q4"
"Decil 3",50.2325581395349,0.283956376125192,0.161178969243466,"CoRD","CALI","2021Q4"
"Decil 4",46.046511627907,0.209447366144515,0.0957664591393598,"CoRD","CALI","2021Q4"
"Decil 5",52.5581395348837,0.180413597392204,0.0627180969618813,"CoRD","CALI","2021Q4"
"Decil 6",53.953488372093,0.101900044626782,0.0203526648052863,"CoRD","CALI","2021Q4"
"Decil 7",46.046511627907,0.0430853088796716,0.00515649477582953,"CoRD","CALI","2021Q4"
"Decil 8",0,0,0,"CoRD","CALI","2021Q4"
"Decil 9",0,0,0,"CoRD","CALI","2021Q4"
"Decil 10",0,0,0,"CoRD","CALI","2021Q4"
"Decil 1",23.6749116607774,0.128484013192653,0.0942014847644187,"CoCA","CALI","2022Q1"
"Decil 2",0,0,0,"CoCA","CALI","2022Q1"
"Decil 3",0,0,0,"CoCA","CALI","2022Q1"
"Decil 4",0,0,0,"CoCA","CALI","2022Q1"
"Decil 5",0,0,0,"CoCA","CALI","2022Q1"
"Decil 6",0,0,0,"CoCA","CALI","2022Q1"
"Decil 7",0,0,0,"CoCA","CALI","2022Q1"
"Decil 8",0,0,0,"CoCA","CALI","2022Q1"
"Decil 9",0,0,0,"CoCA","CALI","2022Q1"
"Decil 10",0,0,0,"CoCA","CALI","2022Q1"
"Decil 1",53.7102473498233,0.313658498914711,0.211777526589741,"CoNA","CALI","2022Q1"
"Decil 2",28.6219081272085,0.0328754499858646,0.00548951769942247,"CoNA","CALI","2022Q1"
"Decil 3",0,0,0,"CoNA","CALI","2022Q1"
"Decil 4",0,0,0,"CoNA","CALI","2022Q1"
"Decil 5",0,0,0,"CoNA","CALI","2022Q1"
