"deciles","rate","gap","severity","model","ciudad","fecha"
"Decil 10",0,0,0,"CoNA","CALI",17652
"Decil 1",24.0909090909091,0.0990781214785855,0.0619402565054367,"CoCA","CALI",17683
"Decil 2",0,0,0,"CoCA","CALI",17683
"Decil 3",0,0,0,"CoCA","CALI",17683
"Decil 4",0,0,0,"CoCA","CALI",17683
"Decil 5",0,0,0,"CoCA","CALI",17683
"Decil 6",0,0,0,"CoCA","CALI",17683
"Decil 7",0,0,0,"CoCA","CALI",17683
"Decil 8",0,0,0,"CoCA","CALI",17683
"Decil 9",0,0,0,"CoCA","CALI",17683
"Decil 10",0,0,0,"CoCA","CALI",17683
"Decil 1",100,0.392489462620106,0.212196719643894,"CoNA","CALI",17683
"Decil 2",10,0.00334068455134648,0.000156537534209381,"CoNA","CALI",17683
"Decil 3",0,0,0,"CoNA","CALI",17683
"Decil 4",0,0,0,"CoNA","CALI",17683
"Decil 5",0,0,0,"CoNA","CALI",17683
"Decil 6",0,0,0,"CoNA","CALI",17683
"Decil 7",0,0,0,"CoNA","CALI",17683
"Decil 8",0,0,0,"CoNA","CALI",17683
"Decil 9",0,0,0,"CoNA","CALI",17683
"Decil 10",0,0,0,"CoNA","CALI",17683
"Decil 1",39.2241379310345,0.144686377744451,0.0939907699904107,"CoCA","CALI",17713
"Decil 2",0,0,0,"CoCA","CALI",17713
"Decil 3",0,0,0,"CoCA","CALI",17713
"Decil 4",0,0,0,"CoCA","CALI",17713
"Decil 5",0,0,0,"CoCA","CALI",17713
"Decil 6",0,0,0,"CoCA","CALI",17713
"Decil 7",0,0,0,"CoCA","CALI",17713
"Decil 8",0,0,0,"CoCA","CALI",17713
"Decil 9",0,0,0,"CoCA","CALI",17713
"Decil 10",0,0,0,"CoCA","CALI",17713
"Decil 1",100,0.468866157624556,0.282903013577455,"CoNA","CALI",17713
"Decil 2",34.9137931034483,0.0221751056226551,0.00180275505426982,"CoNA","CALI",17713
"Decil 3",0,0,0,"CoNA","CALI",17713
"Decil 4",0,0,0,"CoNA","CALI",17713
"Decil 5",0,0,0,"CoNA","CALI",17713
"Decil 6",0,0,0,"CoNA","CALI",17713
"Decil 7",0,0,0,"CoNA","CALI",17713
"Decil 8",0,0,0,"CoNA","CALI",17713
"Decil 9",0,0,0,"CoNA","CALI",17713
"Decil 10",0,0,0,"CoNA","CALI",17713
"Decil 1",18.7250996015936,0.070500032166121,0.0413905806179309,"CoCA","CALI",17744
"Decil 2",0,0,0,"CoCA","CALI",17744
"Decil 3",0,0,0,"CoCA","CALI",17744
"Decil 4",0,0,0,"CoCA","CALI",17744
"Decil 5",0,0,0,"CoCA","CALI",17744
"Decil 6",0,0,0,"CoCA","CALI",17744
"Decil 7",0,0,0,"CoCA","CALI",17744
"Decil 8",0,0,0,"CoCA","CALI",17744
"Decil 9",0,0,0,"CoCA","CALI",17744
"Decil 10",0,0,0,"CoCA","CALI",17744
"Decil 1",100,0.332972720429716,0.163987128618723,"CoNA","CALI",17744
"Decil 2",5.57768924302789,0.00105993290704838,2.86190752177851e-05,"CoNA","CALI",17744
"Decil 3",0,0,0,"CoNA","CALI",17744
"Decil 4",0,0,0,"CoNA","CALI",17744
"Decil 5",0,0,0,"CoNA","CALI",17744
"Decil 6",0,0,0,"CoNA","CALI",17744
"Decil 7",0,0,0,"CoNA","CALI",17744
"Decil 8",0,0,0,"CoNA","CALI",17744
"Decil 9",0,0,0,"CoNA","CALI",17744
"Decil 10",0,0,0,"CoNA","CALI",17744
"Decil 1",31.1475409836066,0.151675707159593,0.103625472032454,"CoCA","CALI",17775
"Decil 2",0,0,0,"CoCA","CALI",17775
"Decil 3",0,0,0,"CoCA","CALI",17775
"Decil 4",0,0,0,"CoCA","CALI",17775
"Decil 5",0,0,0,"CoCA","CALI",17775
"Decil 6",0,0,0,"CoCA","CALI",17775
"Decil 7",0,0,0,"CoCA","CALI",17775
"Decil 8",0,0,0,"CoCA","CALI",17775
"Decil 9",0,0,0,"CoCA","CALI",17775
"Decil 10",0,0,0,"CoCA","CALI",17775
"Decil 1",100,0.481373357745372,0.289259675333647,"CoNA","CALI",17775
"Decil 2",47.5409836065574,0.0379896353226814,0.00467617433600835,"CoNA","CALI",17775
"Decil 3",0,0,0,"CoNA","CALI",17775
"Decil 4",0,0,0,"CoNA","CALI",17775
"Decil 5",0,0,0,"CoNA","CALI",17775
"Decil 6",0,0,0,"CoNA","CALI",17775
"Decil 7",0,0,0,"CoNA","CALI",17775
"Decil 8",0,0,0,"CoNA","CALI",17775
"Decil 9",0,0,0,"CoNA","CALI",17775
"Decil 10",0,0,0,"CoNA","CALI",17775
"Decil 1",24.2677824267782,0.151695413249163,0.112463349262934,"CoCA","CALI",17805
"Decil 2",0,0,0,"CoCA","CALI",17805
"Decil 3",0,0,0,"CoCA","CALI",17805
"Decil 4",0,0,0,"CoCA","CALI",17805
"Decil 5",0,0,0,"CoCA","CALI",17805
"Decil 6",0,0,0,"CoCA","CALI",17805
"Decil 7",0,0,0,"CoCA","CALI",17805
"Decil 8",0,0,0,"CoCA","CALI",17805
"Decil 9",0,0,0,"CoCA","CALI",17805
"Decil 10",0,0,0,"CoCA","CALI",17805
"Decil 1",100,0.430254314180174,0.261300594404065,"CoNA","CALI",17805
"Decil 2",15.0627615062762,0.0101470600061172,0.000770552251441384,"CoNA","CALI",17805
"Decil 3",0,0,0,"CoNA","CALI",17805
"Decil 4",0,0,0,"CoNA","CALI",17805
"Decil 5",0,0,0,"CoNA","CALI",17805
"Decil 6",0,0,0,"CoNA","CALI",17805
"Decil 7",0,0,0,"CoNA","CALI",17805
"Decil 8",0,0,0,"CoNA","CALI",17805
"Decil 9",0,0,0,"CoNA","CALI",17805
"Decil 10",0,0,0,"CoNA","CALI",17805
"Decil 1",20.5645161290323,0.12147034667308,0.0905335267301767,"CoCA","CALI",17836
"Decil 2",0,0,0,"CoCA","CALI",17836
"Decil 3",0,0,0,"CoCA","CALI",17836
"Decil 4",0,0,0,"CoCA","CALI",17836
"Decil 5",0,0,0,"CoCA","CALI",17836
"Decil 6",0,0,0,"CoCA","CALI",17836
"Decil 7",0,0,0,"CoCA","CALI",17836
"Decil 8",0,0,0,"CoCA","CALI",17836
"Decil 9",0,0,0,"CoCA","CALI",17836
"Decil 10",0,0,0,"CoCA","CALI",17836
"Decil 1",100,0.38469558181235,0.231475883740847,"CoNA","CALI",17836
"Decil 2",2.82258064516129,0.000227569532653457,2.86898279033129e-06,"CoNA","CALI",17836
"Decil 3",0,0,0,"CoNA","CALI",17836
"Decil 4",0,0,0,"CoNA","CALI",17836
"Decil 5",0,0,0,"CoNA","CALI",17836
"Decil 6",0,0,0,"CoNA","CALI",17836
"Decil 7",0,0,0,"CoNA","CALI",17836
"Decil 8",0,0,0,"CoNA","CALI",17836
"Decil 9",0,0,0,"CoNA","CALI",17836
"Decil 10",0,0,0,"CoNA","CALI",17836
"Decil 1",27.2727272727273,0.206266808024305,0.173276979000034,"CoCA","CALI",17866
"Decil 2",0,0,0,"CoCA","CALI",17866
"Decil 3",0,0,0,"CoCA","CALI",17866
"Decil 4",0,0,0,"CoCA","CALI",17866
"Decil 5",0,0,0,"CoCA","CALI",17866
"Decil 6",0,0,0,"CoCA","CALI",17866
"Decil 7",0,0,0,"CoCA","CALI",17866
"Decil 8",0,0,0,"CoCA","CALI",17866
"Decil 9",0,0,0,"CoCA","CALI",17866
"Decil 10",0,0,0,"CoCA","CALI",17866
"Decil 1",97.1291866028708,0.403752623526817,0.270198408716006,"CoNA","CALI",17866
"Decil 2",0,0,0,"CoNA","CALI",17866
"Decil 3",0,0,0,"CoNA","CALI",17866
"Decil 4",0,0,0,"CoNA","CALI",17866
"Decil 5",0,0,0,"CoNA","CALI",17866
"Decil 6",0,0,0,"CoNA","CALI",17866
"Decil 7",0,0,0,"CoNA","CALI",17866
"Decil 8",0,0,0,"CoNA","CALI",17866
"Decil 9",0,0,0,"CoNA","CALI",17866
"Decil 10",0,0,0,"CoNA","CALI",17866
"Decil 1",33.920704845815,0.186073637271353,0.139132849245932,"CoCA","CALI",17897
"Decil 2",0,0,0,"CoCA","CALI",17897
"Decil 3",0,0,0,"CoCA","CALI",17897
"Decil 4",0,0,0,"CoCA","CALI",17897
"Decil 5",0,0,0,"CoCA","CALI",17897
"Decil 6",0,0,0,"CoCA","CALI",17897
"Decil 7",0,0,0,"CoCA","CALI",17897
"Decil 8",0,0,0,"CoCA","CALI",17897
"Decil 9",0,0,0,"CoCA","CALI",17897
"Decil 10",0,0,0,"CoCA","CALI",17897
"Decil 1",100,0.487084889675258,0.300272744789354,"CoNA","CALI",17897
"Decil 2",32.15859030837,0.0269797907918543,0.003507246185075,"CoNA","CALI",17897
"Decil 3",0,0,0,"CoNA","CALI",17897
"Decil 4",0,0,0,"CoNA","CALI",17897
"Decil 5",0,0,0,"CoNA","CALI",17897
"Decil 6",0,0,0,"CoNA","CALI",17897
"Decil 7",0,0,0,"CoNA","CALI",17897
"Decil 8",0,0,0,"CoNA","CALI",17897
"Decil 9",0,0,0,"CoNA","CALI",17897
"Decil 10",0,0,0,"CoNA","CALI",17897
"Decil 1",35.3909465020576,0.145825236553426,0.0819208970237995,"CoCA","CALI",17928
"Decil 2",0,0,0,"CoCA","CALI",17928
"Decil 3",0,0,0,"CoCA","CALI",17928
"Decil 4",0,0,0,"CoCA","CALI",17928
"Decil 5",0,0,0,"CoCA","CALI",17928
"Decil 6",0,0,0,"CoCA","CALI",17928
"Decil 7",0,0,0,"CoCA","CALI",17928
"Decil 8",0,0,0,"CoCA","CALI",17928
"Decil 9",0,0,0,"CoCA","CALI",17928
"Decil 10",0,0,0,"CoCA","CALI",17928
"Decil 1",100,0.475635414329818,0.280474094217514,"CoNA","CALI",17928
"Decil 2",32.0987654320988,0.0166380882022713,0.00124792940898299,"CoNA","CALI",17928
"Decil 3",0,0,0,"CoNA","CALI",17928
"Decil 4",0,0,0,"CoNA","CALI",17928
"Decil 5",0,0,0,"CoNA","CALI",17928
"Decil 6",0,0,0,"CoNA","CALI",17928
"Decil 7",0,0,0,"CoNA","CALI",17928
"Decil 8",0,0,0,"CoNA","CALI",17928
"Decil 9",0,0,0,"CoNA","CALI",17928
"Decil 10",0,0,0,"CoNA","CALI",17928
"Decil 1",30.0884955752212,0.144120459686288,0.0978648639909729,"CoCA","CALI",17956
"Decil 2",0,0,0,"CoCA","CALI",17956
"Decil 3",0,0,0,"CoCA","CALI",17956
"Decil 4",0,0,0,"CoCA","CALI",17956
"Decil 5",0,0,0,"CoCA","CALI",17956
"Decil 6",0,0,0,"CoCA","CALI",17956
"Decil 7",0,0,0,"CoCA","CALI",17956
"Decil 8",0,0,0,"CoCA","CALI",17956
"Decil 9",0,0,0,"CoCA","CALI",17956
"Decil 10",0,0,0,"CoCA","CALI",17956
"Decil 1",100,0.428523016664182,0.254434806444816,"CoNA","CALI",17956
"Decil 2",12,0.00230846738847926,6.74556630259934e-05,"CoNA","CALI",17956
"Decil 3",0,0,0,"CoNA","CALI",17956
"Decil 4",0,0,0,"CoNA","CALI",17956
"Decil 5",0,0,0,"CoNA","CALI",17956
"Decil 6",0,0,0,"CoNA","CALI",17956
"Decil 7",0,0,0,"CoNA","CALI",17956
"Decil 8",0,0,0,"CoNA","CALI",17956
"Decil 9",0,0,0,"CoNA","CALI",17956
"Decil 10",0,0,0,"CoNA","CALI",17956
"Decil 1",35.1464435146443,0.162733144571289,0.103024496093598,"CoCA","CALI",17987
"Decil 2",0,0,0,"CoCA","CALI",17987
"Decil 3",0,0,0,"CoCA","CALI",17987
"Decil 4",0,0,0,"CoCA","CALI",17987
"Decil 5",0,0,0,"CoCA","CALI",17987
"Decil 6",0,0,0,"CoCA","CALI",17987
"Decil 7",0,0,0,"CoCA","CALI",17987
"Decil 8",0,0,0,"CoCA","CALI",17987
"Decil 9",0,0,0,"CoCA","CALI",17987
"Decil 10",0,0,0,"CoCA","CALI",17987
"Decil 1",100,0.471493377806648,0.287069141636598,"CoNA","CALI",17987
"Decil 2",12.9707112970711,0.00588272772852514,0.000424756322828257,"CoNA","CALI",17987
"Decil 3",0,0,0,"CoNA","CALI",17987
"Decil 4",0,0,0,"CoNA","CALI",17987
"Decil 5",0,0,0,"CoNA","CALI",17987
"Decil 6",0,0,0,"CoNA","CALI",17987
"Decil 7",0,0,0,"CoNA","CALI",17987
"Decil 8",0,0,0,"CoNA","CALI",17987
"Decil 9",0,0,0,"CoNA","CALI",17987
"Decil 10",0,0,0,"CoNA","CALI",17987
"Decil 1",21.4876033057851,0.105352366590991,0.0697563407534234,"CoCA","CALI",18017
"Decil 2",0,0,0,"CoCA","CALI",18017
"Decil 3",0,0,0,"CoCA","CALI",18017
"Decil 4",0,0,0,"CoCA","CALI",18017
"Decil 5",0,0,0,"CoCA","CALI",18017
"Decil 6",0,0,0,"CoCA","CALI",18017
"Decil 7",0,0,0,"CoCA","CALI",18017
"Decil 8",0,0,0,"CoCA","CALI",18017
"Decil 9",0,0,0,"CoCA","CALI",18017
"Decil 10",0,0,0,"CoCA","CALI",18017
"Decil 1",100,0.427367797703437,0.229068054027487,"CoNA","CALI",18017
"Decil 2",37.1900826446281,0.0256331249855512,0.00243228960220687,"CoNA","CALI",18017
"Decil 3",0,0,0,"CoNA","CALI",18017
"Decil 4",0,0,0,"CoNA","CALI",18017
"Decil 5",0,0,0,"CoNA","CALI",18017
"Decil 6",0,0,0,"CoNA","CALI",18017
"Decil 7",0,0,0,"CoNA","CALI",18017
"Decil 8",0,0,0,"CoNA","CALI",18017
"Decil 9",0,0,0,"CoNA","CALI",18017
"Decil 10",0,0,0,"CoNA","CALI",18017
"Decil 1",26.4957264957265,0.126480403612577,0.0925949346939633,"CoCA","CALI",18048
"Decil 2",0,0,0,"CoCA","CALI",18048
"Decil 3",0,0,0,"CoCA","CALI",18048
"Decil 4",0,0,0,"CoCA","CALI",18048
"Decil 5",0,0,0,"CoCA","CALI",18048
"Decil 6",0,0,0,"CoCA","CALI",18048
"Decil 7",0,0,0,"CoCA","CALI",18048
"Decil 8",0,0,0,"CoCA","CALI",18048
"Decil 9",0,0,0,"CoCA","CALI",18048
"Decil 10",0,0,0,"CoCA","CALI",18048
"Decil 1",100,0.389946858070113,0.223881978233812,"CoNA","CALI",18048
"Decil 2",3.41880341880342,0.00052454089521882,9.78586859008709e-06,"CoNA","CALI",18048
"Decil 3",0,0,0,"CoNA","CALI",18048
"Decil 4",0,0,0,"CoNA","CALI",18048
"Decil 5",0,0,0,"CoNA","CALI",18048
"Decil 6",0,0,0,"CoNA","CALI",18048
"Decil 7",0,0,0,"CoNA","CALI",18048
"Decil 8",0,0,0,"CoNA","CALI",18048
"Decil 9",0,0,0,"CoNA","CALI",18048
"Decil 10",0,0,0,"CoNA","CALI",18048
"Decil 1",24.5967741935484,0.161618098879084,0.130496932818321,"CoCA","CALI",18078
"Decil 2",0,0,0,"CoCA","CALI",18078
"Decil 3",0,0,0,"CoCA","CALI",18078
"Decil 4",0,0,0,"CoCA","CALI",18078
"Decil 5",0,0,0,"CoCA","CALI",18078
"Decil 6",0,0,0,"CoCA","CALI",18078
"Decil 7",0,0,0,"CoCA","CALI",18078
"Decil 8",0,0,0,"CoCA","CALI",18078
"Decil 9",0,0,0,"CoCA","CALI",18078
"Decil 10",0,0,0,"CoCA","CALI",18078
"Decil 1",100,0.391322357414814,0.235415900355086,"CoNA","CALI",18078
"Decil 2",4.83870967741935,0.00143196842555639,5.51385711304178e-05,"CoNA","CALI",18078
"Decil 3",0,0,0,"CoNA","CALI",18078
"Decil 4",0,0,0,"CoNA","CALI",18078
"Decil 5",0,0,0,"CoNA","CALI",18078
"Decil 6",0,0,0,"CoNA","CALI",18078
"Decil 7",0,0,0,"CoNA","CALI",18078
"Decil 8",0,0,0,"CoNA","CALI",18078
"Decil 9",0,0,0,"CoNA","CALI",18078
"Decil 10",0,0,0,"CoNA","CALI",18078
"Decil 1",20.6611570247934,0.103189864413475,0.0774697293131588,"CoCA","CALI",18109
"Decil 2",0,0,0,"CoCA","CALI",18109
"Decil 3",0,0,0,"CoCA","CALI",18109
"Decil 4",0,0,0,"CoCA","CALI",18109
"Decil 5",0,0,0,"CoCA","CALI",18109
"Decil 6",0,0,0,"CoCA","CALI",18109
"Decil 7",0,0,0,"CoCA","CALI",18109
"Decil 8",0,0,0,"CoCA","CALI",18109
"Decil 9",0,0,0,"CoCA","CALI",18109
"Decil 10",0,0,0,"CoCA","CALI",18109
"Decil 1",100,0.339794902965625,0.186096133237888,"CoNA","CALI",18109
"Decil 2",2.06611570247934,5.98849626629277e-06,1.73572503651988e-09,"CoNA","CALI",18109
"Decil 3",0,0,0,"CoNA","CALI",18109
"Decil 4",0,0,0,"CoNA","CALI",18109
"Decil 5",0,0,0,"CoNA","CALI",18109
"Decil 6",0,0,0,"CoNA","CALI",18109
"Decil 7",0,0,0,"CoNA","CALI",18109
"Decil 8",0,0,0,"CoNA","CALI",18109
"Decil 9",0,0,0,"CoNA","CALI",18109
"Decil 10",0,0,0,"CoNA","CALI",18109
"Decil 1",21.3973799126638,0.114385929451565,0.0866548463198871,"CoCA","CALI",18140
"Decil 2",0,0,0,"CoCA","CALI",18140
"Decil 3",0,0,0,"CoCA","CALI",18140
"Decil 4",0,0,0,"CoCA","CALI",18140
"Decil 5",0,0,0,"CoCA","CALI",18140
"Decil 6",0,0,0,"CoCA","CALI",18140
"Decil 7",0,0,0,"CoCA","CALI",18140
"Decil 8",0,0,0,"CoCA","CALI",18140
"Decil 9",0,0,0,"CoCA","CALI",18140
"Decil 10",0,0,0,"CoCA","CALI",18140
"Decil 1",93.4497816593886,0.315336969859961,0.178863849395366,"CoNA","CALI",18140
"Decil 2",0,0,0,"CoNA","CALI",18140
"Decil 3",0,0,0,"CoNA","CALI",18140
"Decil 4",0,0,0,"CoNA","CALI",18140
"Decil 5",0,0,0,"CoNA","CALI",18140
"Decil 6",0,0,0,"CoNA","CALI",18140
"Decil 7",0,0,0,"CoNA","CALI",18140
"Decil 8",0,0,0,"CoNA","CALI",18140
"Decil 9",0,0,0,"CoNA","CALI",18140
"Decil 10",0,0,0,"CoNA","CALI",18140
"Decil 1",42.9787234042553,0.207020993751084,0.142372040910214,"CoCA","CALI",18170
"Decil 2",0,0,0,"CoCA","CALI",18170
"Decil 3",0,0,0,"CoCA","CALI",18170
"Decil 4",0,0,0,"CoCA","CALI",18170
"Decil 5",0,0,0,"CoCA","CALI",18170
"Decil 6",0,0,0,"CoCA","CALI",18170
"Decil 7",0,0,0,"CoCA","CALI",18170
"Decil 8",0,0,0,"CoCA","CALI",18170
"Decil 9",0,0,0,"CoCA","CALI",18170
"Decil 10",0,0,0,"CoCA","CALI",18170
"Decil 1",100,0.508771468860494,0.320714659001796,"CoNA","CALI",18170
"Decil 2",29.3617021276596,0.0247849921955942,0.00268711302141802,"CoNA","CALI",18170
"Decil 3",0,0,0,"CoNA","CALI",18170
"Decil 4",0,0,0,"CoNA","CALI",18170
"Decil 5",0,0,0,"CoNA","CALI",18170
"Decil 6",0,0,0,"CoNA","CALI",18170
"Decil 7",0,0,0,"CoNA","CALI",18170
"Decil 8",0,0,0,"CoNA","CALI",18170
"Decil 9",0,0,0,"CoNA","CALI",18170
"Decil 10",0,0,0,"CoNA","CALI",18170
"Decil 1",42.0833333333333,0.234656654267343,0.160681829137251,"CoCA","CALI",18201
"Decil 2",0,0,0,"CoCA","CALI",18201
"Decil 3",0,0,0,"CoCA","CALI",18201
"Decil 4",0,0,0,"CoCA","CALI",18201
"Decil 5",0,0,0,"CoCA","CALI",18201
"Decil 6",0,0,0,"CoCA","CALI",18201
"Decil 7",0,0,0,"CoCA","CALI",18201
"Decil 8",0,0,0,"CoCA","CALI",18201
"Decil 9",0,0,0,"CoCA","CALI",18201
"Decil 10",0,0,0,"CoCA","CALI",18201
"Decil 1",100,0.518133129845021,0.336404938290163,"CoNA","CALI",18201
"Decil 2",22.0833333333333,0.0142657477513102,0.00125824166868011,"CoNA","CALI",18201
"Decil 3",0,0,0,"CoNA","CALI",18201
"Decil 4",0,0,0,"CoNA","CALI",18201
"Decil 5",0,0,0,"CoNA","CALI",18201
"Decil 6",0,0,0,"CoNA","CALI",18201
"Decil 7",0,0,0,"CoNA","CALI",18201
"Decil 8",0,0,0,"CoNA","CALI",18201
"Decil 9",0,0,0,"CoNA","CALI",18201
"Decil 10",0,0,0,"CoNA","CALI",18201
"Decil 1",21.1711711711712,0.0729686310029446,0.0461147745094287,"CoCA","CALI",18231
"Decil 2",0,0,0,"CoCA","CALI",18231
"Decil 3",0,0,0,"CoCA","CALI",18231
"Decil 4",0,0,0,"CoCA","CALI",18231
"Decil 5",0,0,0,"CoCA","CALI",18231
"Decil 6",0,0,0,"CoCA","CALI",18231
"Decil 7",0,0,0,"CoCA","CALI",18231
"Decil 8",0,0,0,"CoCA","CALI",18231
"Decil 9",0,0,0,"CoCA","CALI",18231
"Decil 10",0,0,0,"CoCA","CALI",18231
"Decil 1",92.3423423423423,0.295529033188841,0.154492634659427,"CoNA","CALI",18231
"Decil 2",0,0,0,"CoNA","CALI",18231
"Decil 3",0,0,0,"CoNA","CALI",18231
"Decil 4",0,0,0,"CoNA","CALI",18231
"Decil 5",0,0,0,"CoNA","CALI",18231
"Decil 6",0,0,0,"CoNA","CALI",18231
"Decil 7",0,0,0,"CoNA","CALI",18231
"Decil 8",0,0,0,"CoNA","CALI",18231
"Decil 9",0,0,0,"CoNA","CALI",18231
"Decil 10",0,0,0,"CoNA","CALI",18231
"Decil 1",38.1974248927039,0.221876408814421,0.160814875930771,"CoCA","CALI",18262
"Decil 2",0,0,0,"CoCA","CALI",18262
"Decil 3",0,0,0,"CoCA","CALI",18262
"Decil 4",0,0,0,"CoCA","CALI",18262
"Decil 5",0,0,0,"CoCA","CALI",18262
"Decil 6",0,0,0,"CoCA","CALI",18262
"Decil 7",0,0,0,"CoCA","CALI",18262
"Decil 8",0,0,0,"CoCA","CALI",18262
"Decil 9",0,0,0,"CoCA","CALI",18262
"Decil 10",0,0,0,"CoCA","CALI",18262
"Decil 1",100,0.541934174507754,0.347962211184586,"CoNA","CALI",18262
"Decil 2",33.9055793991416,0.0331372574622426,0.00491689840411469,"CoNA","CALI",18262
"Decil 3",0,0,0,"CoNA","CALI",18262
"Decil 4",0,0,0,"CoNA","CALI",18262
"Decil 5",0,0,0,"CoNA","CALI",18262
"Decil 6",0,0,0,"CoNA","CALI",18262
"Decil 7",0,0,0,"CoNA","CALI",18262
"Decil 8",0,0,0,"CoNA","CALI",18262
"Decil 9",0,0,0,"CoNA","CALI",18262
"Decil 10",0,0,0,"CoNA","CALI",18262
"Decil 1",36.2068965517241,0.212644833151185,0.15393101933678,"CoCA","CALI",18293
"Decil 2",0,0,0,"CoCA","CALI",18293
"Decil 3",0,0,0,"CoCA","CALI",18293
"Decil 4",0,0,0,"CoCA","CALI",18293
"Decil 5",0,0,0,"CoCA","CALI",18293
"Decil 6",0,0,0,"CoCA","CALI",18293
"Decil 7",0,0,0,"CoCA","CALI",18293
"Decil 8",0,0,0,"CoCA","CALI",18293
"Decil 9",0,0,0,"CoCA","CALI",18293
"Decil 10",0,0,0,"CoCA","CALI",18293
"Decil 1",97.8448275862069,0.447321589054203,0.299821050543359,"CoNA","CALI",18293
"Decil 2",0,0,0,"CoNA","CALI",18293
"Decil 3",0,0,0,"CoNA","CALI",18293
"Decil 4",0,0,0,"CoNA","CALI",18293
"Decil 5",0,0,0,"CoNA","CALI",18293
"Decil 6",0,0,0,"CoNA","CALI",18293
"Decil 7",0,0,0,"CoNA","CALI",18293
"Decil 8",0,0,0,"CoNA","CALI",18293
"Decil 9",0,0,0,"CoNA","CALI",18293
"Decil 10",0,0,0,"CoNA","CALI",18293
"Decil 1",100,0.721794854251949,0.605244191191496,"CoCA","CALI",18322
"Decil 2",0.588235294117647,0.000194767119205473,6.4488192230118e-06,"CoCA","CALI",18322
"Decil 3",0,0,0,"CoCA","CALI",18322
"Decil 4",0,0,0,"CoCA","CALI",18322
"Decil 5",0,0,0,"CoCA","CALI",18322
"Decil 6",0,0,0,"CoCA","CALI",18322
"Decil 7",0,0,0,"CoCA","CALI",18322
"Decil 8",0,0,0,"CoCA","CALI",18322
"Decil 9",0,0,0,"CoCA","CALI",18322
"Decil 10",0,0,0,"CoCA","CALI",18322
"Decil 1",100,0.875438168931562,0.783282485226472,"CoNA","CALI",18322
"Decil 2",100,0.32170061170455,0.123414958456244,"CoNA","CALI",18322
"Decil 3",64.7058823529412,0.0523149415855714,0.00581453742021614,"CoNA","CALI",18322
"Decil 4",0,0,0,"CoNA","CALI",18322
"Decil 5",0,0,0,"CoNA","CALI",18322
"Decil 6",0,0,0,"CoNA","CALI",18322
"Decil 7",0,0,0,"CoNA","CALI",18322
"Decil 8",0,0,0,"CoNA","CALI",18322
"Decil 9",0,0,0,"CoNA","CALI",18322
"Decil 10",0,0,0,"CoNA","CALI",18322
"Decil 1",100,0.941275282613286,0.894016047716121,"CoCA","CALI",18353
"Decil 2",100,0.489037396075165,0.270233706047342,"CoCA","CALI",18353
"Decil 3",30.1526717557252,0.0256144799563667,0.00336559939575859,"CoCA","CALI",18353
"Decil 4",0,0,0,"CoCA","CALI",18353
"Decil 5",0,0,0,"CoCA","CALI",18353
"Decil 6",0,0,0,"CoCA","CALI",18353
"Decil 7",0,0,0,"CoCA","CALI",18353
"Decil 8",0,0,0,"CoCA","CALI",18353
"Decil 9",0,0,0,"CoCA","CALI",18353
"Decil 10",0,0,0,"CoCA","CALI",18353
"Decil 1",100,0.973530348842347,0.949390112858641,"CoNA","CALI",18353
"Decil 2",100,0.769688089064241,0.598733419121688,"CoNA","CALI",18353
"Decil 3",100,0.486459340642983,0.243846640201136,"CoNA","CALI",18353
"Decil 4",100,0.219421578017643,0.0551216336572622,"CoNA","CALI",18353
"Decil 5",51.9083969465649,0.0206333025727129,0.00115869077821762,"CoNA","CALI",18353
"Decil 6",0,0,0,"CoNA","CALI",18353
"Decil 7",0,0,0,"CoNA","CALI",18353
"Decil 8",0,0,0,"CoNA","CALI",18353
"Decil 9",0,0,0,"CoNA","CALI",18353
"Decil 10",0,0,0,"CoNA","CALI",18353
"Decil 1",100,0.969428141231289,0.9438637024713,"CoCA","CALI",18383
"Decil 2",100,0.492863146473992,0.275753424976454,"CoCA","CALI",18383
"Decil 3",33.1983805668016,0.0269447408167509,0.00324325887951858,"CoCA","CALI",18383
"Decil 4",0,0,0,"CoCA","CALI",18383
"Decil 5",0,0,0,"CoCA","CALI",18383
"Decil 6",0,0,0,"CoCA","CALI",18383
"Decil 7",0,0,0,"CoCA","CALI",18383
"Decil 8",0,0,0,"CoCA","CALI",18383
"Decil 9",0,0,0,"CoCA","CALI",18383
"Decil 10",0,0,0,"CoCA","CALI",18383
"Decil 1",100,0.986048283242653,0.973139425579383,"CoNA","CALI",18383
"Decil 2",100,0.768563966256169,0.597529782494599,"CoNA","CALI",18383
"Decil 3",100,0.482203226214578,0.240565071441833,"CoNA","CALI",18383
"Decil 4",100,0.210636530545313,0.0492314033129242,"CoNA","CALI",18383
"Decil 5",35.7723577235772,0.015101957919739,0.000909561927651527,"CoNA","CALI",18383
"Decil 6",0,0,0,"CoNA","CALI",18383
"Decil 7",0,0,0,"CoNA","CALI",18383
"Decil 8",0,0,0,"CoNA","CALI",18383
"Decil 9",0,0,0,"CoNA","CALI",18383
"Decil 10",0,0,0,"CoNA","CALI",18383
"Decil 1",100,0.935519152599848,0.885132526238199,"CoCA","CALI",18414
"Decil 2",91.9282511210762,0.327516064337718,0.152597007518881,"CoCA","CALI",18414
"Decil 3",0,0,0,"CoCA","CALI",18414
"Decil 4",0,0,0,"CoCA","CALI",18414
