ciudad,articulo,subclase_ipc,k,apply_D,lambda,sigma2,se2,r2,n_obs,est_ok,v_item,k_city,v_sc,Q_sc,kb,delta,lambda_shrunk,reversion_reason,lambda_final,method_label
BOGOTÁ D.C.,LIMONES,011609,9,TRUE,1.7960506965191347,0.02280726255252814,0.04094315179425175,0.280594100794189,203,TRUE,0.04094315179425175,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,1.774513276037513,none,1.774513276037513,D_city
BOGOTÁ D.C.,AGUACATE,011609,9,TRUE,0.6529525871978765,0.0034805707378020214,0.006248252534483255,0.25250137555835755,203,TRUE,0.006248252534483255,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,0.6623420721757325,none,0.6623420721757325,D_city
BOGOTÁ D.C.,CURUBAS,011609,9,TRUE,1.3803546734322976,0.004677904683744203,0.008397683023311783,0.529020520252379,203,TRUE,0.008397683023311783,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,1.370064049267679,none,1.370064049267679,D_city
BOGOTÁ D.C.,PAPAYAS,011609,9,TRUE,1.4243885146789514,0.006289888084134136,0.011291484105312444,0.4707643805644185,203,TRUE,0.011291484105312444,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,1.4129065400658036,none,1.4129065400658036,D_city
BOGOTÁ D.C.,MARACUYA,011609,9,TRUE,1.4736178381150078,0.0069038323236992665,0.012393624800006874,0.46449643928987316,203,TRUE,0.012393624800006874,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,1.460803947527784,none,1.460803947527784,D_city
BOGOTÁ D.C.,PIÑAS,011609,9,TRUE,0.27721217141028953,0.0030278757595203223,0.005435583360811267,0.06541056869032491,203,TRUE,0.005435583360811267,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,0.29676744025359814,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,MANZANAS,011609,9,TRUE,0.4003729472993799,0.0027624151654235835,0.004959033692719239,0.1379477472911873,203,TRUE,0.004959033692719239,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,0.4165960597501813,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,LULOS,011609,9,TRUE,0.3229452489485714,0.00470550758097267,0.008447235204709413,0.0576005796069295,203,TRUE,0.008447235204709413,9,0.012119303850068697,3.1356151474057548,9,0.9729446622234017,0.3412631939315184,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,MANGOS,NA,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,MELOCOTONES O VARIEDAD DISPONIBLE,NA,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,CARNE DE RES SIN HUESO,011201,3,TRUE,1.0330565469222868,2.8138741944387957e-5,6.053528159259343e-4,0.8971983226828087,203,TRUE,6.053528159259343e-4,3,0.004927304802602354,0.62091960897081,3,0.9920645044359776,1.032794226840823,none,1.032794226840823,D_city
BOGOTÁ D.C.,CARNE DE RES CON HUESO,011201,3,TRUE,0.6794373155013326,3.3044575979644745e-4,0.007108927314480027,0.24326819576245173,203,TRUE,0.007108927314480027,3,0.004927304802602354,0.62091960897081,3,0.9920645044359776,0.6819811392621629,none,0.6819811392621629,D_city
BOGOTÁ D.C.,VISCERAS - HIGADO,011201,3,TRUE,0.28092668038412627,3.285263268907185e-4,0.007067634277401101,0.05238334438082641,203,TRUE,0.007067634277401101,3,0.004927304802602354,0.62091960897081,3,0.9920645044359776,0.2866328835221449,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,CARNE DE CERDO SIN HUESO,011202,2,TRUE,1.0686256745316136,2.26122961623299e-5,3.732917433287527e-4,0.9380589348277759,203,TRUE,3.732917433287527e-4,2,0.0015841464974016802,0.19614035707830424,2,0.9265574913055229,1.0635856328331612,none,1.0635856328331612,D_city
BOGOTÁ D.C.,CARNE DE CERDO CON HUESO,011202,2,TRUE,0.562471859335442,1.6930831501613464e-4,0.0027950012514746077,0.3591228347158384,203,TRUE,0.0027950012514746077,2,0.0015841464974016802,0.19614035707830424,2,0.9856095319448152,0.5687680940669197,none,0.5687680940669197,D_city
BOGOTÁ D.C.,POLLO ENTERO POR LIBRA,011203,2,TRUE,1.020116695356591,2.0553904551633657e-5,4.897884695188062e-4,0.9131805795452032,203,TRUE,4.897884695188062e-4,2,0.0025813053440842055,0.07116423258424392,2,0.45242599147396956,1.0091013158418856,none,1.0091013158418856,D_city
BOGOTÁ D.C.,POLLO DESPRESADO POR LIBRA,011203,2,TRUE,0.73399332498568,1.9609433019776137e-4,0.004672822218649605,0.3633655386045335,203,TRUE,0.004672822218649605,2,0.0025813053440842055,0.07116423258424392,2,0.938052827853127,0.7504716862750094,none,0.7504716862750094,D_city
BOGOTÁ D.C.,PESCADO DE MAR,011303,5,TRUE,0.7746418265123678,1.5017437150163012e-4,0.006128654275399452,0.3264695233895703,203,TRUE,0.006128654275399452,4,0.03485263291291844,0.8936126660832311,4,0.9219961080773842,0.7922206411209751,none,0.7922206411209751,D_city
BOGOTÁ D.C.,PESCADO DE RÍO,011303,5,TRUE,1.0534654870664737,1.039350192211226e-4,0.004241614554760051,0.5643201334966963,203,TRUE,0.004241614554760051,4,0.03485263291291844,0.8936126660832311,4,0.9219961080773842,1.0492949709917505,none,1.0492949709917505,D_city
BOGOTÁ D.C.,PESCADO ENLATADO,011303,5,TRUE,0.63255000549300755,3.159533955759549e-4,0.012894138389002887,0.13316297365920265,203,TRUE,0.012894138389002887,4,0.03485263291291844,0.8936126660832311,4,0.9219961080773842,0.6612125351514968,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,CAMARONES O VARIEDAD DISPONIBLE,011303,5,TRUE,1.8396119954807133,6.219812067101253e-4,0.11614612443251136,0.26217320954771495,83,TRUE,0.11614612443251136,4,0.03485263291291844,0.8936126660832311,4,0.9219961080773842,1.774118992128304,none,1.774118992128304,D_city
BOGOTÁ D.C.,HUEVOS,011405,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,LECHE PASTEURIZADA,011401,4,TRUE,0.9850836322449942,7.159837967140541e-5,0.0022449245178272404,0.6815183272100209,203,TRUE,0.0022449245178272404,4,0.005367702525683886,0.5851926017792555,4,0.9816549200746435,0.9853572742036558,none,0.9853572742036558,D_city
BOGOTÁ D.C.,LECHE LARGA VIDA,011401,4,TRUE,1.1667577567214407,4.138723276045794e-5,0.0012976720140229821,0.8385357132726636,203,TRUE,0.0012976720140229821,4,0.005367702525683886,0.5851926017792555,4,0.9816549200746435,1.1636985723462128,none,1.1636985723462128,D_city
BOGOTÁ D.C.,LECHE EN POLVO ENTERA,011401,4,TRUE,0.5189223725322144,2.520438976501016e-4,0.007902686178098337,0.14433807013456199,203,TRUE,0.007902686178098337,4,0.005367702525683886,0.5851926017792555,4,0.9816549200746435,0.5277477800584118,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,LECHE EN POLVO LACTANTE,011401,4,TRUE,0.42927566139558043,3.197486200425014e-4,0.010025527392786986,0.08340488237714953,203,TRUE,0.010025527392786986,4,0.005367702525683886,0.5851926017792555,4,0.9816549200746435,0.4397456450026247,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,QUESO CAMPESINO,011402,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,MANTEQUILLA,NA,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,ACEITE DE SOYA O DE MAÍZ,011501,2,TRUE,1.1102434269422594,9.011594675881287e-5,0.0012119862416195958,0.8342960614030058,203,TRUE,0.0012119862416195958,2,0.0013288374064039758,0.026931114818329507,2,0.9093204724287304,1.1002466050692976,none,1.1002466050692976,D_city
BOGOTÁ D.C.,ACEITE DE GIRASOL,011501,2,TRUE,0.8784372522753939,1.0749263468283231e-4,0.0014456885711883558,0.7254542813174799,203,TRUE,0.0014456885711883558,2,0.0013288374064039758,0.026931114818329507,2,0.9108875287245128,0.8892700091401722,none,0.8892700091401722,D_city
BOGOTÁ D.C.,MANTECA VEGETAL,011505,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,PANELA,011802,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,AZÚCAR REFINADA,011801,2,TRUE,0.9877300501796737,1.924984592140605e-5,2.5689704964517677e-4,0.9494958547138688,203,TRUE,2.5689704964517677e-4,2,6.539887794706074e-4,5.146031441702376e-4,2,0.369498446931421,0.995466272597463,none,0.995466272597463,D_city
BOGOTÁ D.C.,AZÚCAR NATURAL O MORENA,011801,2,TRUE,0.9809198669926829,7.87597128222668e-5,0.001051080509296038,0.819230074754148,203,TRUE,0.001051080509296038,2,6.539887794706074e-4,5.146031441702376e-4,2,0.25725619904605385,0.9950915175052444,none,0.9950915175052444,D_city
BOGOTÁ D.C.,CAFÉ MOLIDO,012101,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
BOGOTÁ D.C.,SAL,011902,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,ARROZ PARA SECO,011101,2,TRUE,1.0631638902636993,4.863642900241485e-5,2.2107277999330855e-4,0.9619934606969391,203,TRUE,2.2107277999330855e-4,2,4.761209871620303e-4,0.02640047856855819,2,0.9474980015914767,1.0598476597975983,none,1.0598476597975983,D_city
CALI,ARROZ INTEGRAL,011101,2,TRUE,0.8502976234814105,1.6085860326131907e-4,7.311691943307521e-4,0.8303711959308586,203,TRUE,7.311691943307521e-4,2,4.761209871620303e-4,0.02640047856855819,2,0.9684050592374943,0.8550274611995217,none,0.8550274611995217,D_city
CALI,HARINA PRECOCIDA,011106,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,HARINA DE TRIGO,011105,2,TRUE,0.21125564724721457,5.837341807465173e-4,0.004139353221511963,0.0506699001694142,203,TRUE,0.004139353221511963,1,0.004139353221511963,0.6221176539994104,1,0.9933903282936813,0.21646898847912333,low_R2,1,BASE_lowR2
CALI,PASTA PARA SECO,011102,2,TRUE,0.9788586912013318,5.590871723806702e-4,0.006967594904995343,0.405037555311456,203,TRUE,0.006967594904995343,2,0.0037684639756569633,9.825594300148688e-4,2,0.06028079211844934,0.9987255851591955,none,0.9987255851591955,D_city
CALI,PASTA PARA SOPA,011102,2,TRUE,0.9768568694361756,4.568388480520346e-5,5.693330463185832e-4,0.8924435084564621,203,TRUE,5.693330463185832e-4,2,0.0037684639756569633,9.825594300148688e-4,2,0.48473734810987484,0.9887816602635311,none,0.9887816602635311,D_city
CALI,AVENA HOJUELAS,011103,2,TRUE,0.9983271189296633,1.6078506005994228e-4,0.002112508455252757,0.700202626554873,203,TRUE,0.002112508455252757,2,0.002116489875642817,0.005642733142042932,2,0.0013229905132344608,0.9999977867942141,none,0.9999977867942141,D_city
CALI,AVENA MOLIDA,011103,2,TRUE,0.9249005019259953,1.613911195670159e-4,0.002120471296032877,0.6663474352223445,203,TRUE,0.002120471296032877,2,0.002116489875642817,0.005642733142042932,2,0.7267576823371965,0.9454208628350496,none,0.9454208628350496,D_city
CALI,PAN CORRIENTE,011108,3,TRUE,0.8420431689734817,6.110959047250562e-5,0.0025888828402748686,0.5755209899355246,203,TRUE,0.0025888828402748686,3,0.00936588050573766,0.030496279608797132,3,0.6928844886693679,0.8905541619023571,none,0.8905541619023571,D_city
CALI,PAN FRANCÉS,011108,3,TRUE,0.9707956580697868,4.1629184052752454e-4,0.017636033790359676,0.20920317668594604,203,TRUE,0.017636033790359676,3,0.00936588050573766,0.030496279608797132,3,0.6928844886693679,0.9797647644747589,none,0.9797647644747589,D_city
CALI,PAN INTEGRAL,011108,3,TRUE,0.9314943392610487,1.858326635091883e-4,0.007872724886578435,0.35300713668563843,203,TRUE,0.007872724886578435,3,0.00936588050573766,0.030496279608797132,3,0.6928844886693679,0.9525334902879345,none,0.9525334902879345,D_city
CALI,PAPA,011705,2,TRUE,1.0304933954765292,4.527577906230793e-4,1.573792797102763e-4,0.9709331592843916,203,TRUE,1.573792797102763e-4,2,0.0022927661867125546,0.1329153482876365,2,0.8552470094092339,1.0260793852880346,none,1.0260793852880346,D_city
CALI,PAPA CRIOLLA,011705,2,TRUE,0.6367019114832168,0.012739166267261612,0.0044281530937148325,0.31186762924010425,203,TRUE,0.0044281530937148325,2,0.0022927661867125546,0.1329153482876365,2,0.9675387840078012,0.6484950092041131,none,0.6484950092041131,D_city
CALI,YUCA,011706,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,ARRACACHA,011712,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,PLÁTANO,011704,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,CEBOLLA LARGA,011714,2,TRUE,0.5449565085268803,0.006105644461332024,0.0023680000121147743,0.38304190292731705,203,TRUE,0.0023680000121147743,2,0.002001117146681046,0.31419002127284046,2,0.9886932586047906,0.55010156760854,none,0.55010156760854,D_city
CALI,CEBOLLA CABEZONA,011714,2,TRUE,1.3273002324178724,0.004213704998635356,0.001634234281247318,0.8421891108199865,203,TRUE,0.001634234281247318,2,0.002001117146681046,0.31419002127284046,2,0.9849738953350166,1.322382184868688,none,1.322382184868688,D_city
CALI,TOMATE,011713,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,ZANAHORIA,011715,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,HABICHUELAS FRESCAS,011716,9,TRUE,1.9439858383980761,0.03340224292031638,0.07162801358604351,0.20709630814646238,203,TRUE,0.07162801358604351,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,1.917122846572994,none,1.917122846572994,D_city
CALI,REPOLLO,011716,9,TRUE,0.36931801617685306,0.006986621751504889,0.014982162692821925,0.043125114951005496,203,TRUE,0.014982162692821925,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.38726532458607443,low_R2,1,BASE_lowR2
CALI,LECHUGA,011716,9,TRUE,0.823067610149751,0.008415986274910666,0.01804730241251557,0.15670622603320736,203,TRUE,0.01804730241251557,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.8281025726977116,low_R2,1,BASE_lowR2
CALI,AJO,011716,9,TRUE,0.1813254378576425,0.0045469278707002845,0.009750465322769861,0.016419155663188086,203,TRUE,0.009750465322769861,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.2046224484436836,low_R2,1,BASE_lowR2
CALI,AHUYAMA,011716,9,TRUE,0.2446165729402203,0.0051962928659820004,0.011142968359625782,0.02589554279371738,203,TRUE,0.011142968359625782,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.2661125085787721,low_R2,1,BASE_lowR2
CALI,FRÍJOL FRESCO,011716,9,TRUE,0.09372484130910153,0.005165153498886602,0.011076192873479811,0.003910801553954739,203,TRUE,0.011076192873479811,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.11951470084820437,low_R2,1,BASE_lowR2
CALI,FRÍJOL SECO,011716,9,TRUE,0.17389832633975588,0.001376145253333338,0.0029510159283996965,0.04828103854109563,203,TRUE,0.0029510159283996965,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.19740669013457757,low_R2,1,BASE_lowR2
CALI,ARVEJA FRESCA,011716,9,TRUE,0.9857370046753434,0.019307348229058996,0.04140281850415368,0.10408918833107986,203,TRUE,0.04140281850415368,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.9861428865341832,low_R2,1,BASE_lowR2
CALI,ARVEJA SECA,011716,9,TRUE,0.038612424352228794,7.291863555416872e-4,0.001563672544568238,0.004697987349449344,203,TRUE,0.001563672544568238,9,0.020282734691597564,4.989254401098898,9,0.9715430139601797,0.06597061717129404,low_R2,1,BASE_lowR2
CALI,LENTEJAS,011702,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,FRÍJOL TARRO,011703,2,TRUE,1.1180900527915583,1.130990899752345e-4,0.003630277576977991,0.6302809566340084,203,TRUE,0.003630277576977991,2,0.0033011631487691413,0.015482646285758704,2,0.7934471452897931,1.0936982152745829,none,1.0936982152745829,D_city
CALI,ARVEJA TARRO,011703,2,TRUE,1.0392095105484076,9.259237028845712e-5,0.0029720487205602913,0.6427125037554986,203,TRUE,0.0029720487205602913,2,0.0033011631487691413,0.015482646285758704,2,0.3409265038844875,1.0133675613502906,none,1.0133675613502906,D_city
CALI,NARANJAS,011605,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,BANANOS,011606,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,TOMATE DE ÁRBOL,011607,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,MORAS,011608,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,GUAYABAS,011609,8,TRUE,0.08101191105539203,0.002973890169941154,0.004235781506058152,0.007611922765643855,203,TRUE,0.004235781506058152,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,0.09630576653445466,low_R2,1,BASE_lowR2
CALI,LIMONES,011609,8,TRUE,1.4917046765921034,0.019647025489851297,0.02798371912322908,0.28245909534856334,203,TRUE,0.02798371912322908,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,1.4835216975604435,none,1.4835216975604435,D_city
CALI,AGUACATE,011609,8,TRUE,0.9677129160447209,0.007076537406220774,0.010079278170784568,0.31504585634788995,203,TRUE,0.010079278170784568,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,0.9682502396529294,none,0.9682502396529294,D_city
CALI,CURUBAS,011609,8,TRUE,0.43567676168057456,0.001870561367533858,0.0026642844199937436,0.26073395684278905,203,TRUE,0.0026642844199937436,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,0.44506826321814685,none,0.44506826321814685,D_city
CALI,MARACUYA,011609,8,TRUE,1.7388217723392099,0.01151469762041445,0.016400653837652806,0.4771613691262946,203,TRUE,0.016400653837652806,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,1.7265262556215588,none,1.7265262556215588,D_city
CALI,PIÑAS,011609,8,TRUE,0.18298142411049417,0.001404103651851274,0.0019998977572255223,0.07653747325241857,203,TRUE,0.0019998977572255223,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,0.1965782967725911,low_R2,1,BASE_lowR2
CALI,MANZANAS,011609,8,TRUE,0.35619030877919655,0.0037123739439163853,0.005287621262598393,0.10617122320533641,203,TRUE,0.005287621262598393,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,0.36690462868388507,low_R2,1,BASE_lowR2
CALI,LULOS,011609,8,TRUE,0.3277412608272445,0.006102917882282051,0.008692529051694405,0.05764720342380751,203,TRUE,0.008692529051694405,8,0.009667970641154584,3.4856154652372027,8,0.9833579393867591,0.33892903151233844,low_R2,1,BASE_lowR2
CALI,MANGOS,NA,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,MELOCOTONES O VARIEDAD DISPONIBLE,NA,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,CARNE DE RES SIN HUESO,011201,2,TRUE,1.0450957833030379,3.314308686237523e-5,6.099080359277377e-4,0.8986352435620357,203,TRUE,6.099080359277377e-4,2,0.002641900146820192,0.03673680511998752,2,0.7692833984684481,1.0346914374359577,none,1.0346914374359577,D_city
CALI,CARNE DE RES CON HUESO,011201,2,TRUE,0.8137121167432703,2.539845484198651e-4,0.004673892257712646,0.41221846312933647,203,TRUE,0.004673892257712646,2,0.002641900146820192,0.03673680511998752,2,0.8813042074993771,0.8358237046796914,none,0.8358237046796914,D_city
CALI,CARNE DE CERDO SIN HUESO,011202,2,TRUE,1.142023087679044,5.801236893442605e-5,0.0010391925296475116,0.861361713595239,203,TRUE,0.0010391925296475116,2,0.0014183263032822436,0.0691159249070435,2,0.9510040178958237,1.1350645270167417,none,1.1350645270167417,D_city
CALI,CARNE DE CERDO CON HUESO,011202,2,TRUE,0.7787640005036385,1.0034225049941312e-4,0.0017974600769169757,0.6255138189623987,203,TRUE,0.0017974600769169757,2,0.0014183263032822436,0.0691159249070435,2,0.9645770611591695,0.7866008297831881,none,0.7866008297831881,D_city
CALI,POLLO ENTERO POR LIBRA,011203,2,TRUE,0.7898833789264658,1.0857367002933295e-4,0.003075946189482179,0.5010337714510588,203,TRUE,0.003075946189482179,2,0.0040441467556657455,0.04585726102019835,2,0.9348660655208528,0.8035691011564492,none,0.8035691011564492,D_city
CALI,POLLO DESPRESADO POR LIBRA,011203,2,TRUE,0.9586688184437079,1.7692407820908365e-4,0.005012347321849311,0.4758099100885808,203,TRUE,0.005012347321849311,2,0.0040441467556657455,0.04585726102019835,2,0.25418311431430535,0.9894943115537317,none,0.9894943115537317,D_city
CALI,PESCADO DE MAR,011303,5,TRUE,0.8842992831059845,3.172319643883473e-4,0.008174026596489239,0.3213895105850709,203,TRUE,0.008174026596489239,4,0.04658192292558185,0.4191341622432045,4,0.7777230914498805,0.9100168807742188,none,0.9100168807742188,D_city
CALI,PESCADO DE RÍO,011303,5,TRUE,0.7783303954041954,2.428630099729564e-4,0.006257782713195267,0.32397872749155715,203,TRUE,0.006257782713195267,4,0.04658192292558185,0.4191341622432045,4,0.7777230914498805,0.8276024298332781,none,0.8276024298332781,D_city
CALI,PESCADO ENLATADO,011303,5,TRUE,0.4119194982787112,4.026450332706486e-4,0.010374841063839124,0.07489979916185406,203,TRUE,0.010374841063839124,4,0.04658192292558185,0.4191341622432045,4,0.7777230914498805,0.5426362141799226,low_R2,1,BASE_lowR2
CALI,CAMARONES O VARIEDAD DISPONIBLE,011303,5,TRUE,0.8962145663062864,0.0016590705106166767,0.16152104132880377,0.05717573913862218,83,TRUE,0.16152104132880377,4,0.04658192292558185,0.4191341622432045,4,0.7777230914498805,0.9192836716602585,low_R2,1,BASE_lowR2
CALI,HUEVOS,011405,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,LECHE PASTEURIZADA,011401,4,TRUE,0.9910168360375391,1.397227397344117e-4,0.0031473010081396378,0.6070418954312704,203,TRUE,0.0031473010081396378,4,0.005020567920201842,0.5757926000947485,4,0.982561193320735,0.9911734916972486,none,0.9911734916972486,D_city
CALI,LECHE LARGA VIDA,011401,4,TRUE,1.3092062788065812,1.7393214092349787e-4,0.003917879104839723,0.6841217918465178,203,TRUE,0.003917879104839723,4,0.005020567920201842,0.5757926000947485,4,0.982561193320735,1.3038140902864583,none,1.3038140902864583,D_city
CALI,LECHE EN POLVO ENTERA,011401,4,TRUE,0.5136895185378135,2.6589513915074e-4,0.0059893761108554084,0.17905366725972083,203,TRUE,0.0059893761108554084,4,0.005020567920201842,0.5757926000947485,4,0.982561193320735,0.5221701930101329,low_R2,1,BASE_lowR2
CALI,LECHE EN POLVO LACTANTE,011401,4,TRUE,0.5064359255106028,3.119916573542173e-4,0.007027715456972597,0.15302251610334247,203,TRUE,0.007027715456972597,4,0.005020567920201842,0.5757926000947485,4,0.982561193320735,0.5150430939894537,low_R2,1,BASE_lowR2
CALI,QUESO CAMPESINO,011402,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,MANTEQUILLA,NA,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,ACEITE DE SOYA O DE MAÍZ,011501,2,TRUE,1.017957361397767,1.1883233748919591e-4,0.0014562359584243609,0.778893295719609,203,TRUE,0.0014562359584243609,2,0.0016333210646668301,0.00678005708401455,2,0.18129326088883702,1.0032555486047605,none,1.0032555486047605,D_city
CALI,ACEITE DE GIRASOL,011501,2,TRUE,0.9196408670053955,1.477334739946893e-4,0.0018104061709092996,0.6981265001003196,203,TRUE,0.0018104061709092996,2,0.0016333210646668301,0.00678005708401455,2,0.7810344758864523,0.9372367466788694,none,0.9372367466788694,D_city
CALI,MANTECA VEGETAL,011505,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,PANELA,011802,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,AZÚCAR REFINADA,011801,2,TRUE,1.0237724504099273,4.40558128291431e-5,4.744074927604402e-4,0.9162278749406071,203,TRUE,4.744074927604402e-4,2,4.66492190520358e-4,6.00210900278137e-4,2,0.5436357316875349,1.0129235534726064,none,1.0129235534726064,D_city
CALI,AZÚCAR NATURAL O MORENA,011801,2,TRUE,0.9940770360641241,4.2585705045026606e-5,4.585768882802758e-4,0.9142943440968745,203,TRUE,4.585768882802758e-4,2,4.66492190520358e-4,6.00210900278137e-4,2,0.07106432806904943,0.9995790885477198,none,0.9995790885477198,D_city
CALI,CAFÉ MOLIDO,012101,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
CALI,SAL,011902,1,FALSE,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,single_item,1,BASE
