"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2016Q2",2016-04-01,"9 a 13 años",1,3,3411.07466339806,10262.8328410059,3420.94428033529,1248644.66232238,102628.328410059
"BOGOTA","2016Q3",2016-07-01,"31 a 50 años",0,1,3931.37953008075,10489.5628131615,3496.52093772049,1276230.14226798,104895.628131615
"BOGOTA","2016Q3",2016-07-01,"31 a 50 años",1,2,3113.49938576981,10489.5628131615,3496.52093772049,1276230.14226798,104895.628131615
"BOGOTA","2016Q3",2016-07-01,"9 a 13 años",1,3,3444.6838973109,10489.5628131615,3496.52093772049,1276230.14226798,104895.628131615
"BOGOTA","2016Q4",2016-10-01,"31 a 50 años",0,1,3980.78266497739,10640.1430785644,3546.71435952146,1294550.74122533,106401.430785644
"BOGOTA","2016Q4",2016-10-01,"31 a 50 años",1,2,3170.55874891644,10640.1430785644,3546.71435952146,1294550.74122533,106401.430785644
"BOGOTA","2016Q4",2016-10-01,"9 a 13 años",1,3,3488.80166467054,10640.1430785644,3546.71435952146,1294550.74122533,106401.430785644
"BOGOTA","2017Q1",2017-01-01,"31 a 50 años",0,1,3951.0798799143,10498.4745350161,3499.49151167202,1277314.40176029,104984.745350161
"BOGOTA","2017Q1",2017-01-01,"31 a 50 años",1,2,3106.33012208601,10498.4745350161,3499.49151167202,1277314.40176029,104984.745350161
"BOGOTA","2017Q1",2017-01-01,"9 a 13 años",1,3,3441.06453301576,10498.4745350161,3499.49151167202,1277314.40176029,104984.745350161
"BOGOTA","2017Q2",2017-04-01,"31 a 50 años",0,1,3943.56032956584,10526.5912721304,3508.86375737678,1280735.27144253,105265.912721304
"BOGOTA","2017Q2",2017-04-01,"31 a 50 años",1,2,3120.51071905345,10526.5912721304,3508.86375737678,1280735.27144253,105265.912721304
"BOGOTA","2017Q2",2017-04-01,"9 a 13 años",1,3,3462.52022351107,10526.5912721304,3508.86375737678,1280735.27144253,105265.912721304
"BOGOTA","2017Q3",2017-07-01,"31 a 50 años",0,1,3857.12980717438,10401.1526327425,3467.05087758084,1265473.57031701,104011.526327425
"BOGOTA","2017Q3",2017-07-01,"31 a 50 años",1,2,3105.08598498542,10401.1526327425,3467.05087758084,1265473.57031701,104011.526327425
"BOGOTA","2017Q3",2017-07-01,"9 a 13 años",1,3,3438.93684058273,10401.1526327425,3467.05087758084,1265473.57031701,104011.526327425
"BOGOTA","2017Q4",2017-10-01,"31 a 50 años",0,1,3860.32500799785,10400.5445915385,3466.84819717952,1265399.59197052,104005.445915385
"BOGOTA","2017Q4",2017-10-01,"31 a 50 años",1,2,3108.49688318415,10400.5445915385,3466.84819717952,1265399.59197052,104005.445915385
"BOGOTA","2017Q4",2017-10-01,"9 a 13 años",1,3,3431.72270035655,10400.5445915385,3466.84819717952,1265399.59197052,104005.445915385
"BOGOTA","2018Q1",2018-01-01,"31 a 50 años",0,1,3724.28912008046,10217.8655304978,3405.95517683259,1243173.6395439,102178.655304978
"BOGOTA","2018Q1",2018-01-01,"31 a 50 años",1,2,3078.31507405573,10217.8655304978,3405.95517683259,1243173.6395439,102178.655304978
