"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha","person"
"31 a 50 años",1,2,3096.12112398782,10228.0640622141,3409.35468740469,1244414.46090271,102280.640622141,"BOGOTA",2018-08-01,2
"9 a 13 años",1,3,3421.7137315403,10228.0640622141,3409.35468740469,1244414.46090271,102280.640622141,"BOGOTA",2018-08-01,3
"31 a 50 años",0,1,3707.38926880616,10221.6953651992,3407.23178839974,1243639.6027659,102216.953651992,"BOGOTA",2018-09-01,1
"31 a 50 años",1,2,3093.51053951317,10221.6953651992,3407.23178839974,1243639.6027659,102216.953651992,"BOGOTA",2018-09-01,2
"9 a 13 años",1,3,3420.79555687989,10221.6953651992,3407.23178839974,1243639.6027659,102216.953651992,"BOGOTA",2018-09-01,3
"31 a 50 años",0,1,3687.66240754862,10139.7755068144,3379.92516893814,1233672.68666242,101397.755068144,"BOGOTA",2018-10-01,1
"31 a 50 años",1,2,3060.17118709955,10139.7755068144,3379.92516893814,1233672.68666242,101397.755068144,"BOGOTA",2018-10-01,2
"9 a 13 años",1,3,3391.94191216625,10139.7755068144,3379.92516893814,1233672.68666242,101397.755068144,"BOGOTA",2018-10-01,3
"31 a 50 años",0,1,3685.35251274395,10138.3374299559,3379.44580998529,1233497.72064463,101383.374299559,"BOGOTA",2018-11-01,1
"31 a 50 años",1,2,3058.0761277462,10138.3374299559,3379.44580998529,1233497.72064463,101383.374299559,"BOGOTA",2018-11-01,2
"9 a 13 años",1,3,3394.90878946571,10138.3374299559,3379.44580998529,1233497.72064463,101383.374299559,"BOGOTA",2018-11-01,3
"31 a 50 años",0,1,3691.30989028746,10129.4401155245,3376.48003850817,1232415.21405548,101294.401155245,"BOGOTA",2018-12-01,1
"31 a 50 años",1,2,3046.17888116244,10129.4401155245,3376.48003850817,1232415.21405548,101294.401155245,"BOGOTA",2018-12-01,2
"9 a 13 años",1,3,3391.9513440746,10129.4401155245,3376.48003850817,1232415.21405548,101294.401155245,"BOGOTA",2018-12-01,3
"31 a 50 años",0,1,3705.44411924987,10238.075985068,3412.69199502267,1245632.57818327,102380.75985068,"BOGOTA",2019-01-01,1
"31 a 50 años",1,2,3098.63663422801,10238.075985068,3412.69199502267,1245632.57818327,102380.75985068,"BOGOTA",2019-01-01,2
"9 a 13 años",1,3,3433.99523159013,10238.075985068,3412.69199502267,1245632.57818327,102380.75985068,"BOGOTA",2019-01-01,3
"31 a 50 años",0,1,3707.45126690194,10253.9860289057,3417.99534296857,1247568.30018353,102539.860289057,"BOGOTA",2019-02-01,1
"31 a 50 años",1,2,3108.19355614371,10253.9860289057,3417.99534296857,1247568.30018353,102539.860289057,"BOGOTA",2019-02-01,2
"9 a 13 años",1,3,3438.34120586005,10253.9860289057,3417.99534296857,1247568.30018353,102539.860289057,"BOGOTA",2019-02-01,3
"31 a 50 años",0,1,3707.47237862864,10271.7858129004,3423.92860430012,1249733.94056954,102717.858129004,"BOGOTA",2019-03-01,1
"31 a 50 años",1,2,3113.33360080843,10271.7858129004,3423.92860430012,1249733.94056954,102717.858129004,"BOGOTA",2019-03-01,2
"9 a 13 años",1,3,3450.97983346329,10271.7858129004,3423.92860430012,1249733.94056954,102717.858129004,"BOGOTA",2019-03-01,3
"31 a 50 años",0,1,3715.11927965048,10352.3678919613,3450.78929732044,1259538.09352196,103523.678919613,"BOGOTA",2019-04-01,1
"31 a 50 años",1,2,3155.68833053935,10352.3678919613,3450.78929732044,1259538.09352196,103523.678919613,"BOGOTA",2019-04-01,2
"9 a 13 años",1,3,3481.56028177149,10352.3678919613,3450.78929732044,1259538.09352196,103523.678919613,"BOGOTA",2019-04-01,3
"31 a 50 años",0,1,3700.16107204686,10340.8639876078,3446.95466253593,1258138.45182562,103408.639876078,"BOGOTA",2019-05-01,1
"31 a 50 años",1,2,3153.28495591566,10340.8639876078,3446.95466253593,1258138.45182562,103408.639876078,"BOGOTA",2019-05-01,2
"9 a 13 años",1,3,3487.41795964528,10340.8639876078,3446.95466253593,1258138.45182562,103408.639876078,"BOGOTA",2019-05-01,3
"31 a 50 años",0,1,3701.50313209687,10365.022619805,3455.00753993499,1261077.75207627,103650.22619805,"BOGOTA",2019-06-01,1
"31 a 50 años",1,2,3162.44944654113,10365.022619805,3455.00753993499,1261077.75207627,103650.22619805,"BOGOTA",2019-06-01,2
"9 a 13 años",1,3,3501.07004116699,10365.022619805,3455.00753993499,1261077.75207627,103650.22619805,"BOGOTA",2019-06-01,3
"31 a 50 años",0,1,3710.07988004604,10402.7806044899,3467.59353482997,1265671.64021294,104027.806044899,"BOGOTA",2019-07-01,1
"31 a 50 años",1,2,3180.92189176287,10402.7806044899,3467.59353482997,1265671.64021294,104027.806044899,"BOGOTA",2019-07-01,2
"9 a 13 años",1,3,3511.77883268101,10402.7806044899,3467.59353482997,1265671.64021294,104027.806044899,"BOGOTA",2019-07-01,3
"31 a 50 años",0,1,3737.21394808208,10456.5509104803,3485.5169701601,1272213.69410844,104565.509104803,"BOGOTA",2019-08-01,1
"31 a 50 años",1,2,3195.70501094759,10456.5509104803,3485.5169701601,1272213.69410844,104565.509104803,"BOGOTA",2019-08-01,2
"9 a 13 años",1,3,3523.63195145062,10456.5509104803,3485.5169701601,1272213.69410844,104565.509104803,"BOGOTA",2019-08-01,3
"31 a 50 años",0,1,3780.37753415157,10593.2960097808,3531.09866992693,1288851.01452333,105932.960097808,"BOGOTA",2019-09-01,1
"31 a 50 años",1,2,3235.723157206,10593.2960097808,3531.09866992693,1288851.01452333,105932.960097808,"BOGOTA",2019-09-01,2
"9 a 13 años",1,3,3577.19531842323,10593.2960097808,3531.09866992693,1288851.01452333,105932.960097808,"BOGOTA",2019-09-01,3
"31 a 50 años",0,1,3780.57972886619,10681.3359916515,3560.44533055049,1299562.54565093,106813.359916515,"BOGOTA",2019-10-01,1
"31 a 50 años",1,2,3283.45547875447,10681.3359916515,3560.44533055049,1299562.54565093,106813.359916515,"BOGOTA",2019-10-01,2
"9 a 13 años",1,3,3617.30078403081,10681.3359916515,3560.44533055049,1299562.54565093,106813.359916515,"BOGOTA",2019-10-01,3
"31 a 50 años",0,1,3803.16972081276,10717.4678826251,3572.48929420836,1303958.59238605,107174.678826251,"BOGOTA",2019-11-01,1
"31 a 50 años",1,2,3282.36188731132,10717.4678826251,3572.48929420836,1303958.59238605,107174.678826251,"BOGOTA",2019-11-01,2
"9 a 13 años",1,3,3631.93627450101,10717.4678826251,3572.48929420836,1303958.59238605,107174.678826251,"BOGOTA",2019-11-01,3
"31 a 50 años",0,1,3801.63957698903,10677.0214720654,3559.00715735513,1299037.61243462,106770.214720654,"BOGOTA",2019-12-01,1
"31 a 50 años",1,2,3255.7142153172,10677.0214720654,3559.00715735513,1299037.61243462,106770.214720654,"BOGOTA",2019-12-01,2
"9 a 13 años",1,3,3619.66767975914,10677.0214720654,3559.00715735513,1299037.61243462,106770.214720654,"BOGOTA",2019-12-01,3
"31 a 50 años",0,1,3809.4628336163,10745.0013179212,3581.66710597375,1307308.49368042,107450.013179212,"BOGOTA",2020-01-01,1
"31 a 50 años",1,2,3289.90061629964,10745.0013179212,3581.66710597375,1307308.49368042,107450.013179212,"BOGOTA",2020-01-01,2
"9 a 13 años",1,3,3645.63786800531,10745.0013179212,3581.66710597375,1307308.49368042,107450.013179212,"BOGOTA",2020-01-01,3
"31 a 50 años",0,1,3828.36402119935,10824.4820131272,3608.1606710424,1316978.64493047,108244.820131272,"BOGOTA",2020-02-01,1
"31 a 50 años",1,2,3321.77634817863,10824.4820131272,3608.1606710424,1316978.64493047,108244.820131272,"BOGOTA",2020-02-01,2
"9 a 13 años",1,3,3674.34164374921,10824.4820131272,3608.1606710424,1316978.64493047,108244.820131272,"BOGOTA",2020-02-01,3
"31 a 50 años",0,1,3860.55847485521,11000.5162337037,3666.83874456791,1338396.14176729,110005.162337037,"BOGOTA",2020-03-01,1
"31 a 50 años",1,2,3405.45034514387,11000.5162337037,3666.83874456791,1338396.14176729,110005.162337037,"BOGOTA",2020-03-01,2
"9 a 13 años",1,3,3734.50741370466,11000.5162337037,3666.83874456791,1338396.14176729,110005.162337037,"BOGOTA",2020-03-01,3
"31 a 50 años",0,1,4000.58984417536,11198.3812594837,3732.79375316124,1362469.71990385,111983.812594837,"BOGOTA",2020-04-01,1
"31 a 50 años",1,2,3427.02120302597,11198.3812594837,3732.79375316124,1362469.71990385,111983.812594837,"BOGOTA",2020-04-01,2
"9 a 13 años",1,3,3770.7702122824,11198.3812594837,3732.79375316124,1362469.71990385,111983.812594837,"BOGOTA",2020-04-01,3
"31 a 50 años",0,1,4108.60147095771,11292.8542058005,3764.28473526683,1373963.92837239,112928.542058005,"BOGOTA",2020-05-01,1
"31 a 50 años",1,2,3413.63587834118,11292.8542058005,3764.28473526683,1373963.92837239,112928.542058005,"BOGOTA",2020-05-01,2
"9 a 13 años",1,3,3770.61685650159,11292.8542058005,3764.28473526683,1373963.92837239,112928.542058005,"BOGOTA",2020-05-01,3
"31 a 50 años",0,1,4172.03952912209,11347.4138044817,3782.47126816058,1380602.01287861,113474.138044817,"BOGOTA",2020-06-01,1
"31 a 50 años",1,2,3410.35700561216,11347.4138044817,3782.47126816058,1380602.01287861,113474.138044817,"BOGOTA",2020-06-01,2
"9 a 13 años",1,3,3765.01726974749,11347.4138044817,3782.47126816058,1380602.01287861,113474.138044817,"BOGOTA",2020-06-01,3
"31 a 50 años",0,1,4164.82783350683,11293.7393398726,3764.57977995755,1374071.6196845,112937.393398726,"BOGOTA",2020-07-01,1
"31 a 50 años",1,2,3379.72937912179,11293.7393398726,3764.57977995755,1374071.6196845,112937.393398726,"BOGOTA",2020-07-01,2
"9 a 13 años",1,3,3749.18212724402,11293.7393398726,3764.57977995755,1374071.6196845,112937.393398726,"BOGOTA",2020-07-01,3
"31 a 50 años",0,1,4171.18322496453,11321.3303216595,3773.77677388648,1377428.52246857,113213.303216595,"BOGOTA",2020-08-01,1
"31 a 50 años",1,2,3390.08874800206,11321.3303216595,3773.77677388648,1377428.52246857,113213.303216595,"BOGOTA",2020-08-01,2
"9 a 13 años",1,3,3760.05834869286,11321.3303216595,3773.77677388648,1377428.52246857,113213.303216595,"BOGOTA",2020-08-01,3
"31 a 50 años",0,1,4171.94400487447,11363.3792096048,3787.79306986826,1382544.47050191,113633.792096048,"BOGOTA",2020-09-01,1
"31 a 50 años",1,2,3417.44035464692,11363.3792096048,3787.79306986826,1382544.47050191,113633.792096048,"BOGOTA",2020-09-01,2
"9 a 13 años",1,3,3773.99485008338,11363.3792096048,3787.79306986826,1382544.47050191,113633.792096048,"BOGOTA",2020-09-01,3
"31 a 50 años",0,1,4136.54400083032,11327.8474326885,3775.9491442295,1378221.43764377,113278.474326885,"BOGOTA",2020-10-01,1
"31 a 50 años",1,2,3417.76442823884,11327.8474326885,3775.9491442295,1378221.43764377,113278.474326885,"BOGOTA",2020-10-01,2
"9 a 13 años",1,3,3773.53900361935,11327.8474326885,3775.9491442295,1378221.43764377,113278.474326885,"BOGOTA",2020-10-01,3
"31 a 50 años",0,1,4132.73715987758,11308.2864342873,3769.42881142908,1375841.51617162,113082.864342873,"BOGOTA",2020-11-01,1
"31 a 50 años",1,2,3405.52561165885,11308.2864342873,3769.42881142908,1375841.51617162,113082.864342873,"BOGOTA",2020-11-01,2
"9 a 13 años",1,3,3770.02366275082,11308.2864342873,3769.42881142908,1375841.51617162,113082.864342873,"BOGOTA",2020-11-01,3
"31 a 50 años",0,1,4121.33292201338,11342.5412628306,3780.8470876102,1380009.18697772,113425.412628306,"BOGOTA",2020-12-01,1
"31 a 50 años",1,2,3434.87660606854,11342.5412628306,3780.8470876102,1380009.18697772,113425.412628306,"BOGOTA",2020-12-01,2
"9 a 13 años",1,3,3786.33173474867,11342.5412628306,3780.8470876102,1380009.18697772,113425.412628306,"BOGOTA",2020-12-01,3
"31 a 50 años",0,1,4107.35227250605,11407.8866372078,3802.62887906926,1387959.54086028,114078.866372078,"BOGOTA",2021-01-01,1
"31 a 50 años",1,2,3481.45308518128,11407.8866372078,3802.62887906926,1387959.54086028,114078.866372078,"BOGOTA",2021-01-01,2
"9 a 13 años",1,3,3819.08127952045,11407.8866372078,3802.62887906926,1387959.54086028,114078.866372078,"BOGOTA",2021-01-01,3
"31 a 50 años",0,1,4109.2341073878,11402.8174114545,3800.93913715152,1387342.7850603,114028.174114545,"BOGOTA",2021-02-01,1
"31 a 50 años",1,2,3480.27094534457,11402.8174114545,3800.93913715152,1387342.7850603,114028.174114545,"BOGOTA",2021-02-01,2
"9 a 13 años",1,3,3813.31235872218,11402.8174114545,3800.93913715152,1387342.7850603,114028.174114545,"BOGOTA",2021-02-01,3
"31 a 50 años",0,1,4114.79929225774,11423.6406853973,3807.88022846575,1389876.28339,114236.406853973,"BOGOTA",2021-03-01,1
"31 a 50 años",1,2,3493.56386458848,11423.6406853973,3807.88022846575,1389876.28339,114236.406853973,"BOGOTA",2021-03-01,2
"9 a 13 años",1,3,3815.27752855104,11423.6406853973,3807.88022846575,1389876.28339,114236.406853973,"BOGOTA",2021-03-01,3
"31 a 50 años",0,1,4145.0645942034,11555.7463078658,3851.91543595528,1405949.13412368,115557.463078658,"BOGOTA",2021-04-01,1
"31 a 50 años",1,2,3556.70285736704,11555.7463078658,3851.91543595528,1405949.13412368,115557.463078658,"BOGOTA",2021-04-01,2
"9 a 13 años",1,3,3853.9788562954,11555.7463078658,3851.91543595528,1405949.13412368,115557.463078658,"BOGOTA",2021-04-01,3
"31 a 50 años",0,1,4210.6194108819,11713.9712317585,3904.65707725284,1425199.83319729,117139.712317585,"BOGOTA",2021-05-01,1
"31 a 50 años",1,2,3608.30648040695,11713.9712317585,3904.65707725284,1425199.83319729,117139.712317585,"BOGOTA",2021-05-01,2
"9 a 13 años",1,3,3895.04534046966,11713.9712317585,3904.65707725284,1425199.83319729,117139.712317585,"BOGOTA",2021-05-01,3
"31 a 50 años",0,1,4249.9043551617,11833.8069116859,3944.60230389529,1439779.84092178,118338.069116859,"BOGOTA",2021-06-01,1
"31 a 50 años",1,2,3637.70383394929,11833.8069116859,3944.60230389529,1439779.84092178,118338.069116859,"BOGOTA",2021-06-01,2
"9 a 13 años",1,3,3946.19872257489,11833.8069116859,3944.60230389529,1439779.84092178,118338.069116859,"BOGOTA",2021-06-01,3
"31 a 50 años",0,1,4265.96917380873,11890.4911488111,3963.49704960369,1446676.42310535,118904.911488111,"BOGOTA",2021-07-01,1
"31 a 50 años",1,2,3660.62881082347,11890.4911488111,3963.49704960369,1446676.42310535,118904.911488111,"BOGOTA",2021-07-01,2
"9 a 13 años",1,3,3963.89316417887,11890.4911488111,3963.49704960369,1446676.42310535,118904.911488111,"BOGOTA",2021-07-01,3
"31 a 50 años",0,1,4307.63772528773,11991.0774957966,3997.02583193222,1458914.42865526,119910.774957966,"BOGOTA",2021-08-01,1
"31 a 50 años",1,2,3686.12640567308,11991.0774957966,3997.02583193222,1458914.42865526,119910.774957966,"BOGOTA",2021-08-01,2
"9 a 13 años",1,3,3997.31336483583,11991.0774957966,3997.02583193222,1458914.42865526,119910.774957966,"BOGOTA",2021-08-01,3
"31 a 50 años",0,1,4375.39208658583,12137.4047237864,4045.80157459548,1476717.57472735,121374.047237864,"BOGOTA",2021-09-01,1
"31 a 50 años",1,2,3723.97008811183,12137.4047237864,4045.80157459548,1476717.57472735,121374.047237864,"BOGOTA",2021-09-01,2
"9 a 13 años",1,3,4038.04254908879,12137.4047237864,4045.80157459548,1476717.57472735,121374.047237864,"BOGOTA",2021-09-01,3
"31 a 50 años",0,1,4432.72976853144,12224.5301399105,4074.84337997015,1487317.83368911,122245.301399105,"BOGOTA",2021-10-01,1
"31 a 50 años",1,2,3724.78745013134,12224.5301399105,4074.84337997015,1487317.83368911,122245.301399105,"BOGOTA",2021-10-01,2
"9 a 13 años",1,3,4067.01292124767,12224.5301399105,4074.84337997015,1487317.83368911,122245.301399105,"BOGOTA",2021-10-01,3
"31 a 50 años",0,1,4515.71776042276,12471.4535187826,4157.15117292755,1517360.17811855,124714.535187826,"BOGOTA",2021-11-01,1
"31 a 50 años",1,2,3793.92474944527,12471.4535187826,4157.15117292755,1517360.17811855,124714.535187826,"BOGOTA",2021-11-01,2
"9 a 13 años",1,3,4161.81100891461,12471.4535187826,4157.15117292755,1517360.17811855,124714.535187826,"BOGOTA",2021-11-01,3
"31 a 50 años",0,1,4561.41310208111,12628.3304445671,4209.44348152237,1536446.87075567,126283.304445671,"BOGOTA",2021-12-01,1
"31 a 50 años",1,2,3844.49870215272,12628.3304445671,4209.44348152237,1536446.87075567,126283.304445671,"BOGOTA",2021-12-01,2
"9 a 13 años",1,3,4222.41864033328,12628.3304445671,4209.44348152237,1536446.87075567,126283.304445671,"BOGOTA",2021-12-01,3
"31 a 50 años",0,1,4696.29196421798,13083.7040340733,4361.23467802445,1591850.65747892,130837.040340733,"BOGOTA",2022-01-01,1
"31 a 50 años",1,2,3999.27075059877,13083.7040340733,4361.23467802445,1591850.65747892,130837.040340733,"BOGOTA",2022-01-01,2
"9 a 13 años",1,3,4388.14131925659,13083.7040340733,4361.23467802445,1591850.65747892,130837.040340733,"BOGOTA",2022-01-01,3
"31 a 50 años",0,1,4857.61531410151,13581.0917372283,4527.03057907611,1652366.16136278,135810.917372283,"BOGOTA",2022-02-01,1
"31 a 50 años",1,2,4155.46364772508,13581.0917372283,4527.03057907611,1652366.16136278,135810.917372283,"BOGOTA",2022-02-01,2
"9 a 13 años",1,3,4568.01277540174,13581.0917372283,4527.03057907611,1652366.16136278,135810.917372283,"BOGOTA",2022-02-01,3
"31 a 50 años",0,1,4970.64520983406,13892.0935557371,4630.69785191237,1690204.71594802,138920.935557371,"BOGOTA",2022-03-01,1
"31 a 50 años",1,2,4253.60713675583,13892.0935557371,4630.69785191237,1690204.71594802,138920.935557371,"BOGOTA",2022-03-01,2
"9 a 13 años",1,3,4667.84120914722,13892.0935557371,4630.69785191237,1690204.71594802,138920.935557371,"BOGOTA",2022-03-01,3
"31 a 50 años",0,1,5155.68213933298,14416.4252609401,4805.47508698003,1753998.40674771,144164.252609401,"BOGOTA",2022-04-01,1
"31 a 50 años",1,2,4412.32777430589,14416.4252609401,4805.47508698003,1753998.40674771,144164.252609401,"BOGOTA",2022-04-01,2
"9 a 13 años",1,3,4848.41534730123,14416.4252609401,4805.47508698003,1753998.40674771,144164.252609401,"BOGOTA",2022-04-01,3
"31 a 50 años",0,1,5335.29141844978,14887.3719510933,4962.45731703109,1811296.92071635,148873.719510933,"BOGOTA",2022-05-01,1
"31 a 50 años",1,2,4538.41594140436,14887.3719510933,4962.45731703109,1811296.92071635,148873.719510933,"BOGOTA",2022-05-01,2
"9 a 13 años",1,3,5013.66459123912,14887.3719510933,4962.45731703109,1811296.92071635,148873.719510933,"BOGOTA",2022-05-01,3
"31 a 50 años",0,1,5456.92255774581,15237.6226665874,5079.20755552912,1853910.75776813,152376.226665874,"BOGOTA",2022-06-01,1
"31 a 50 años",1,2,4646.75213072513,15237.6226665874,5079.20755552912,1853910.75776813,152376.226665874,"BOGOTA",2022-06-01,2
"9 a 13 años",1,3,5133.94797811643,15237.6226665874,5079.20755552912,1853910.75776813,152376.226665874,"BOGOTA",2022-06-01,3
"31 a 50 años",0,1,5552.76422387316,15475.2376818822,5158.41256062739,1882820.584629,154752.376818822,"BOGOTA",2022-07-01,1
"31 a 50 años",1,2,4718.78750739892,15475.2376818822,5158.41256062739,1882820.584629,154752.376818822,"BOGOTA",2022-07-01,2
"9 a 13 años",1,3,5203.68595061008,15475.2376818822,5158.41256062739,1882820.584629,154752.376818822,"BOGOTA",2022-07-01,3
"31 a 50 años",0,1,5719.41672359454,15836.8932245128,5278.96440817094,1926822.00898239,158368.932245128,"BOGOTA",2022-08-01,1
"31 a 50 años",1,2,4817.30399025943,15836.8932245128,5278.96440817094,1926822.00898239,158368.932245128,"BOGOTA",2022-08-01,2
"9 a 13 años",1,3,5300.17251065885,15836.8932245128,5278.96440817094,1926822.00898239,158368.932245128,"BOGOTA",2022-08-01,3
"31 a 50 años",0,1,5917.37200319895,16205.4701037613,5401.82336792042,1971665.52929095,162054.701037613,"BOGOTA",2022-09-01,1
"31 a 50 años",1,2,4898.30085501998,16205.4701037613,5401.82336792042,1971665.52929095,162054.701037613,"BOGOTA",2022-09-01,2
"9 a 13 años",1,3,5389.79724554232,16205.4701037613,5401.82336792042,1971665.52929095,162054.701037613,"BOGOTA",2022-09-01,3
"31 a 50 años",0,1,6005.24167936724,16358.5348518482,5452.84495061607,1990288.40697486,163585.348518482,"BOGOTA",2022-10-01,1
"31 a 50 años",1,2,4916.78286095302,16358.5348518482,5452.84495061607,1990288.40697486,163585.348518482,"BOGOTA",2022-10-01,2
"9 a 13 años",1,3,5436.51031152794,16358.5348518482,5452.84495061607,1990288.40697486,163585.348518482,"BOGOTA",2022-10-01,3
"31 a 50 años",0,1,6142.92067738567,16699.5093896302,5566.50312987675,2031773.64240501,166995.093896303,"BOGOTA",2022-11-01,1
"31 a 50 años",1,2,5007.04512208476,16699.5093896302,5566.50312987675,2031773.64240501,166995.093896303,"BOGOTA",2022-11-01,2
"9 a 13 años",1,3,5549.54359015982,16699.5093896302,5566.50312987675,2031773.64240501,166995.093896303,"BOGOTA",2022-11-01,3
"31 a 50 años",0,1,6324.46242991792,17176.5833870265,5725.52779567549,2089817.64542155,171765.833870265,"BOGOTA",2022-12-01,1
"31 a 50 años",1,2,5134.44096235742,17176.5833870265,5725.52779567549,2089817.64542155,171765.833870265,"BOGOTA",2022-12-01,2
"9 a 13 años",1,3,5717.67999475112,17176.5833870265,5725.52779567549,2089817.64542155,171765.833870265,"BOGOTA",2022-12-01,3
"31 a 50 años",0,1,6478.50072574528,17556.9386866596,5852.3128955532,2136094.20687692,175569.386866596,"BOGOTA",2023-01-01,1
"31 a 50 años",1,2,5228.78345196612,17556.9386866596,5852.3128955532,2136094.20687692,175569.386866596,"BOGOTA",2023-01-01,2
"9 a 13 años",1,3,5849.65450894821,17556.9386866596,5852.3128955532,2136094.20687692,175569.386866596,"BOGOTA",2023-01-01,3
"31 a 50 años",0,1,6635.21234778224,18063.3754653199,6021.12515510664,2197710.68161392,180633.754653199,"BOGOTA",2023-02-01,1
"31 a 50 años",1,2,5389.01730528503,18063.3754653199,6021.12515510664,2197710.68161392,180633.754653199,"BOGOTA",2023-02-01,2
"9 a 13 años",1,3,6039.14581225264,18063.3754653199,6021.12515510664,2197710.68161392,180633.754653199,"BOGOTA",2023-02-01,3
"31 a 50 años",0,1,6722.50614092927,18321.2758369297,6107.09194564324,2229088.56015978,183212.758369297,"BOGOTA",2023-03-01,1
"31 a 50 años",1,2,5476.71597378822,18321.2758369297,6107.09194564324,2229088.56015978,183212.758369297,"BOGOTA",2023-03-01,2
"9 a 13 años",1,3,6122.05372221222,18321.2758369297,6107.09194564324,2229088.56015978,183212.758369297,"BOGOTA",2023-03-01,3
"31 a 50 años",0,1,6767.22742033766,18500.8828497948,6166.9609499316,2250940.74672503,185008.828497948,"BOGOTA",2023-04-01,1
"31 a 50 años",1,2,5547.13913947792,18500.8828497948,6166.9609499316,2250940.74672503,185008.828497948,"BOGOTA",2023-04-01,2
"9 a 13 años",1,3,6186.51628997921,18500.8828497948,6166.9609499316,2250940.74672503,185008.828497948,"BOGOTA",2023-04-01,3
"31 a 50 años",0,1,6744.15739264803,18440.735845104,6146.91194836801,2243622.86115432,184407.35845104,"BOGOTA",2023-05-01,1
"31 a 50 años",1,2,5515.90819985649,18440.735845104,6146.91194836801,2243622.86115432,184407.35845104,"BOGOTA",2023-05-01,2
"9 a 13 años",1,3,6180.67025259951,18440.735845104,6146.91194836801,2243622.86115432,184407.35845104,"BOGOTA",2023-05-01,3
"31 a 50 años",0,1,6706.57886884965,18377.7068043295,6125.90226810982,2235954.32786009,183777.068043295,"BOGOTA",2023-06-01,1
"31 a 50 años",1,2,5486.3873045107,18377.7068043295,6125.90226810982,2235954.32786009,183777.068043295,"BOGOTA",2023-06-01,2
"9 a 13 años",1,3,6184.74063096913,18377.7068043295,6125.90226810982,2235954.32786009,183777.068043295,"BOGOTA",2023-06-01,3
"31 a 50 años",0,1,6689.56685274844,18332.1385044428,6110.71283481425,2230410.1847072,183321.385044428,"BOGOTA",2023-07-01,1
"31 a 50 años",1,2,5475.31155613529,18332.1385044428,6110.71283481425,2230410.1847072,183321.385044428,"BOGOTA",2023-07-01,2
"9 a 13 años",1,3,6167.26009555902,18332.1385044428,6110.71283481425,2230410.1847072,183321.385044428,"BOGOTA",2023-07-01,3
"31 a 50 años",0,1,6703.20824493022,18462.9704945654,6154.32349818847,2246328.07683879,184629.704945654,"BOGOTA",2023-08-01,1
"31 a 50 años",1,2,5534.47884862532,18462.9704945654,6154.32349818847,2246328.07683879,184629.704945654,"BOGOTA",2023-08-01,2
"9 a 13 años",1,3,6225.28340100988,18462.9704945654,6154.32349818847,2246328.07683879,184629.704945654,"BOGOTA",2023-08-01,3
"31 a 50 años",0,1,6670.71356116172,18412.2766561094,6137.42555203647,2240160.32649331,184122.766561094,"BOGOTA",2023-09-01,1
"31 a 50 años",1,2,5526.97331794938,18412.2766561094,6137.42555203647,2240160.32649331,184122.766561094,"BOGOTA",2023-09-01,2
"9 a 13 años",1,3,6214.58977699833,18412.2766561094,6137.42555203647,2240160.32649331,184122.766561094,"BOGOTA",2023-09-01,3
"31 a 50 años",0,1,6687.6268543837,18432.5385953743,6144.17953179142,2242625.52910387,184325.385953743,"BOGOTA",2023-10-01,1
"31 a 50 años",1,2,5518.2058297235,18432.5385953743,6144.17953179142,2242625.52910387,184325.385953743,"BOGOTA",2023-10-01,2
"9 a 13 años",1,3,6226.70591126706,18432.5385953743,6144.17953179142,2242625.52910387,184325.385953743,"BOGOTA",2023-10-01,3
"31 a 50 años",0,1,6661.79906881064,18352.5414466348,6117.51381554494,2232892.5426739,183525.414466348,"BOGOTA",2023-11-01,1
"31 a 50 años",1,2,5484.56499309118,18352.5414466348,6117.51381554494,2232892.5426739,183525.414466348,"BOGOTA",2023-11-01,2
"9 a 13 años",1,3,6206.177384733,18352.5414466348,6117.51381554494,2232892.5426739,183525.414466348,"BOGOTA",2023-11-01,3
"31 a 50 años",0,1,6596.42246484558,18322.2843199966,6107.42810666552,2229211.25893292,183222.843199966,"BOGOTA",2023-12-01,1
"31 a 50 años",1,2,5499.00547121335,18322.2843199966,6107.42810666552,2229211.25893292,183222.843199966,"BOGOTA",2023-12-01,2
"9 a 13 años",1,3,6226.85638393764,18322.2843199966,6107.42810666552,2229211.25893292,183222.843199966,"BOGOTA",2023-12-01,3
"31 a 50 años",0,1,6614.36857008963,18479.4176830125,6159.8058943375,2248329.15143319,184794.176830125,"BOGOTA",2024-01-01,1
"31 a 50 años",1,2,5577.02634014535,18479.4176830125,6159.8058943375,2248329.15143319,184794.176830125,"BOGOTA",2024-01-01,2
"9 a 13 años",1,3,6288.02277277752,18479.4176830125,6159.8058943375,2248329.15143319,184794.176830125,"BOGOTA",2024-01-01,3
"31 a 50 años",0,1,6610.62830779478,18585.322619206,6195.10753973532,2261214.25200339,185853.22619206,"BOGOTA",2024-02-01,1
"31 a 50 años",1,2,5630.2815333855,18585.322619206,6195.10753973532,2261214.25200339,185853.22619206,"BOGOTA",2024-02-01,2
"9 a 13 años",1,3,6344.41277802569,18585.322619206,6195.10753973532,2261214.25200339,185853.22619206,"BOGOTA",2024-02-01,3
"31 a 50 años",0,1,6609.17846707832,18614.3466753362,6204.78222511208,2264745.51216591,186143.466753362,"BOGOTA",2024-03-01,1
"31 a 50 años",1,2,5651.12385691842,18614.3466753362,6204.78222511208,2264745.51216591,186143.466753362,"BOGOTA",2024-03-01,2
