alimento_sipsa,fecha,sample,obs_level,fit_level,lwr_level,upr_level,mape_food
Lenteja importada,2015-01-01,train,1527.7199999999998,NA,NA,NA,6.041006162427256
Lenteja importada,2015-02-01,train,1560.09,NA,NA,NA,6.041006162427256
Lenteja importada,2015-03-01,train,1575.4599999999996,NA,NA,NA,6.041006162427256
Lenteja importada,2015-04-01,train,1628.91,NA,NA,NA,6.041006162427256
Lenteja importada,2015-05-01,train,1645.0999999999992,NA,NA,NA,6.041006162427256
Lenteja importada,2015-06-01,train,1652.3700000000003,NA,NA,NA,6.041006162427256
Lenteja importada,2015-07-01,train,1695.4899999999993,NA,NA,NA,6.041006162427256
Lenteja importada,2015-08-01,train,1772.39,NA,NA,NA,6.041006162427256
Lenteja importada,2015-09-01,train,1861.8900000000006,NA,NA,NA,6.041006162427256
Lenteja importada,2015-10-01,train,1934.8899999999996,NA,NA,NA,6.041006162427256
Lenteja importada,2015-11-01,train,1951.5299999999993,NA,NA,NA,6.041006162427256
Lenteja importada,2015-12-01,train,2062.94,NA,NA,NA,6.041006162427256
Lenteja importada,2016-01-01,train,2533.9300000000007,NA,NA,NA,6.041006162427256
Lenteja importada,2016-02-01,train,2798.8999999999996,NA,NA,NA,6.041006162427256
Lenteja importada,2016-03-01,train,3011.6500000000024,NA,NA,NA,6.041006162427256
Lenteja importada,2016-04-01,train,3015.279999999998,NA,NA,NA,6.041006162427256
Lenteja importada,2016-05-01,train,3048.4899999999975,NA,NA,NA,6.041006162427256
Lenteja importada,2016-06-01,train,3052.6600000000008,NA,NA,NA,6.041006162427256
Lenteja importada,2016-07-01,train,3035.850000000001,NA,NA,NA,6.041006162427256
Lenteja importada,2016-08-01,train,2998.48,NA,NA,NA,6.041006162427256
Lenteja importada,2016-09-01,test,2990.6800000000007,2747.3603409283223,2505.5044242708414,3012.5625681552797,6.041006162427256
Lenteja importada,2016-10-01,test,2922.8700000000003,2851.029866837769,2600.8289639675827,3125.3002078233903,6.041006162427256
Lenteja importada,2016-11-01,test,2897.519999999999,2860.399531009454,2610.431984923179,3134.3032587151997,6.041006162427256
Lenteja importada,2016-12-01,test,2893.5399999999995,2881.050627552587,2631.098070243474,3154.7485106676572,6.041006162427256
Lenteja importada,2017-01-01,test,2870.360000000001,2379.0064010516385,2205.2177623052307,2566.490962021054,6.041006162427256
Lenteja importada,2017-02-01,test,2808.850000000001,2405.8559831136477,2230.940809006179,2594.485245021893,6.041006162427256
Lenteja importada,2017-03-01,test,2699.2299999999996,2451.5715509693036,2273.9291694991557,2643.0915923585317,6.041006162427256
Lenteja importada,2017-04-01,test,2560.7599999999993,2468.9526734742635,2290.3775485005262,2661.450863350668,6.041006162427256
Lenteja importada,2017-05-01,test,2473.4000000000005,2480.744481815723,2301.6646909572437,2673.757480069663,6.041006162427256
Lenteja importada,2017-06-01,test,2415.109999999999,2465.189607807044,2287.6131688522973,2656.5504540650886,6.041006162427256
Lenteja importada,2017-07-01,test,2378.61,2444.968755308505,2269.2774942678216,2634.2623277826892,6.041006162427256
Lenteja importada,2017-08-01,test,2373.7900000000004,2407.504290790855,2234.9962966167373,2593.3272994457684,6.041006162427256
Lenteja importada,2017-09-01,test,2325.349999999999,2359.3507698255444,2160.3412992243257,2576.6928850895283,6.041006162427256
Lenteja importada,2017-10-01,test,2268.3399999999992,2426.7349741853996,2223.050558221112,2649.0817373254126,6.041006162427256
Lenteja importada,2017-11-01,test,2230.07,2440.683611277206,2236.432993160526,2663.5881819731176,6.041006162427256
Lenteja importada,2017-12-01,test,2198.139999999999,2485.4521672497985,2278.167353873662,2711.5973131573983,6.041006162427256
Lenteja importada,2018-01-01,test,2212.800000000001,2189.903807678955,2033.5057219112418,2358.3305594928183,6.041006162427256
Lenteja importada,2018-02-01,test,2067.059999999999,2230.409677016654,2071.4923514942197,2401.5185591880836,6.041006162427256
Lenteja importada,2018-03-01,test,2044.3700000000001,2284.9708555670613,2122.427398227975,2459.9625010259406,6.041006162427256
Limón Tahití,2013-01-01,train,831.3800000000003,NA,NA,NA,11.832380253388514
Limón Tahití,2013-02-01,train,716.51,NA,NA,NA,11.832380253388514
Limón Tahití,2013-03-01,train,748.3099999999997,NA,NA,NA,11.832380253388514
Limón Tahití,2013-04-01,train,998.11,NA,NA,NA,11.832380253388514
Limón Tahití,2013-05-01,train,953.3000000000001,NA,NA,NA,11.832380253388514
Limón Tahití,2013-06-01,train,769.4099999999997,NA,NA,NA,11.832380253388514
Limón Tahití,2013-07-01,train,713.9499999999999,NA,NA,NA,11.832380253388514
Limón Tahití,2013-08-01,train,895.7900000000003,NA,NA,NA,11.832380253388514
Limón Tahití,2013-09-01,train,1200.19,NA,NA,NA,11.832380253388514
Limón Tahití,2013-10-01,train,1116.2499999999995,NA,NA,NA,11.832380253388514
Limón Tahití,2013-11-01,train,900.81,NA,NA,NA,11.832380253388514
Limón Tahití,2013-12-01,train,793.47,NA,NA,NA,11.832380253388514
Limón Tahití,2014-01-01,train,878.9900000000001,NA,NA,NA,11.832380253388514
Limón Tahití,2014-02-01,train,836.4599999999997,NA,NA,NA,11.832380253388514
Limón Tahití,2014-03-01,train,914.8900000000001,NA,NA,NA,11.832380253388514
Limón Tahití,2014-04-01,train,1331.4500000000003,NA,NA,NA,11.832380253388514
Limón Tahití,2014-05-01,train,1326.11,NA,NA,NA,11.832380253388514
Limón Tahití,2014-06-01,train,808.4799999999999,NA,NA,NA,11.832380253388514
Limón Tahití,2014-07-01,train,849.1400000000001,NA,NA,NA,11.832380253388514
Limón Tahití,2014-08-01,train,1084.4499999999998,NA,NA,NA,11.832380253388514
Limón Tahití,2014-09-01,train,1145.5399999999997,NA,NA,NA,11.832380253388514
Limón Tahití,2014-10-01,train,1300.5600000000002,NA,NA,NA,11.832380253388514
Limón Tahití,2014-11-01,train,1029.7100000000003,NA,NA,NA,11.832380253388514
Limón Tahití,2014-12-01,train,819.31,NA,NA,NA,11.832380253388514
Limón Tahití,2015-01-01,train,838.4200000000002,NA,NA,NA,11.832380253388514
Limón Tahití,2015-02-01,train,719.6100000000002,NA,NA,NA,11.832380253388514
Limón Tahití,2015-03-01,train,764.1900000000004,NA,NA,NA,11.832380253388514
Limón Tahití,2015-04-01,train,1104.1899999999996,NA,NA,NA,11.832380253388514
Limón Tahití,2015-05-01,train,1001.8299999999999,NA,NA,NA,11.832380253388514
Limón Tahití,2015-06-01,train,789.27,NA,NA,NA,11.832380253388514
Limón Tahití,2015-07-01,train,761.8999999999997,NA,NA,NA,11.832380253388514
Limón Tahití,2015-08-01,train,889.0800000000004,NA,NA,NA,11.832380253388514
Limón Tahití,2015-09-01,train,1258.7099999999996,NA,NA,NA,11.832380253388514
Limón Tahití,2015-10-01,train,1606.7899999999995,NA,NA,NA,11.832380253388514
Limón Tahití,2015-11-01,train,1451.8400000000004,NA,NA,NA,11.832380253388514
Limón Tahití,2015-12-01,train,1000.9899999999999,NA,NA,NA,11.832380253388514
Limón Tahití,2016-01-01,train,1177.2299999999998,NA,NA,NA,11.832380253388514
Limón Tahití,2016-02-01,train,1081.9199999999996,NA,NA,NA,11.832380253388514
Limón Tahití,2016-03-01,train,1454.7399999999998,NA,NA,NA,11.832380253388514
Limón Tahití,2016-04-01,train,1690.1100000000004,NA,NA,NA,11.832380253388514
Limón Tahití,2016-05-01,train,1344.5900000000004,NA,NA,NA,11.832380253388514
Limón Tahití,2016-06-01,train,979.3500000000001,NA,NA,NA,11.832380253388514
Limón Tahití,2016-07-01,train,828.2899999999996,NA,NA,NA,11.832380253388514
Limón Tahití,2016-08-01,train,703.44,NA,NA,NA,11.832380253388514
Limón Tahití,2016-09-01,test,961.4700000000001,1130.1571311833736,926.3167927605094,1378.853488511522,11.832380253388514
Limón Tahití,2016-10-01,test,1132.1500000000003,1288.756018595189,1059.5846421371407,1567.4935341789865,11.832380253388514
Limón Tahití,2016-11-01,test,1103.2800000000002,1100.8926708595889,905.9389154789162,1337.7995492242048,11.832380253388514
Limón Tahití,2016-12-01,test,899.4200000000002,870.7701245481798,716.5571238568157,1058.1718952488793,11.832380253388514
Limón Tahití,2017-01-01,test,869.6900000000004,1017.332669794853,849.0379241222049,1218.9864923901296,11.832380253388514
Limón Tahití,2017-02-01,test,737.5000000000003,922.9089061533011,768.0511592812284,1108.989731692083,11.832380253388514
Limón Tahití,2017-03-01,test,892.5699999999997,1057.1355929653375,876.5358718194544,1274.945724234275,11.832380253388514
Limón Tahití,2017-04-01,test,1365.7300000000005,1443.109814065864,1190.8817516081267,1748.7596334740924,11.832380253388514
Limón Tahití,2017-05-01,test,1368.5999999999997,1326.393830135087,1091.1722872045498,1612.3215492647732,11.832380253388514
Limón Tahití,2017-06-01,test,1052.08,969.1141826811152,796.6416011437675,1178.927007735056,11.832380253388514
Limón Tahití,2017-07-01,test,936.19,922.9070897649425,756.5213366831609,1125.8869446733404,11.832380253388514
Limón Tahití,2017-08-01,test,1259.64,1046.5034229698915,854.7804188425864,1281.2289450553994,11.832380253388514
Limón Tahití,2017-09-01,test,1850.5100000000004,1392.745824715998,1120.04052749756,1731.8488792523365,11.832380253388514
Limón Tahití,2017-10-01,test,1972.3700000000003,1465.4511840301495,1193.0850508695648,1799.995039088081,11.832380253388514
Limón Tahití,2017-11-01,test,1390.4000000000003,1229.109029919884,999.1034593441972,1512.0646348499429,11.832380253388514
Limón Tahití,2017-12-01,test,1052.69,939.9530618981163,767.9768454741021,1150.4406204150825,11.832380253388514
Limón Tahití,2018-01-01,test,998.2899999999995,997.4300167561925,835.9655828245221,1190.080858310995,11.832380253388514
Limón Tahití,2018-02-01,test,925.0900000000003,900.914355714082,753.9957345080184,1076.4605675936857,11.832380253388514
Limón Tahití,2018-03-01,test,1263.5399999999997,1022.7101729564718,855.1088675778113,1223.161327786699,11.832380253388514
Lomitos de atún en lata,2013-01-01,train,8826.510000000004,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-02-01,train,8783.170000000002,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-03-01,train,8766.729999999992,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-04-01,train,8747.079999999998,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-05-01,train,8743.99,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-06-01,train,9003.480000000001,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-07-01,train,8773.699999999997,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-08-01,train,9091.16,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-09-01,train,9322.469999999994,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-10-01,train,9295.680000000008,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-11-01,train,9334.57999999999,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2013-12-01,train,9343.920000000007,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-01-01,train,9395.010000000004,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-02-01,train,9390.499999999998,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-03-01,train,9416.480000000005,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-04-01,train,9365.889999999994,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-05-01,train,9398.880000000003,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-06-01,train,9389.669999999996,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-07-01,train,9487.280000000004,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-08-01,train,9627.960000000005,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-09-01,train,9928.619999999997,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-10-01,train,9847.470000000001,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-11-01,train,9900.519999999997,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2014-12-01,train,10432.360000000006,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-01-01,train,10604.950000000006,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-02-01,train,10510.950000000006,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-03-01,train,10527.380000000006,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-04-01,train,10598.64999999999,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-05-01,train,11032.780000000006,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-06-01,train,11128.59000000001,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-07-01,train,11183.509999999997,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-08-01,train,11235.21,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-09-01,train,11831.899999999992,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-10-01,train,12045.709999999992,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-11-01,train,12200.839999999997,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2015-12-01,train,12244.009999999993,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-01-01,train,11920.339999999998,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-02-01,train,12404.139999999994,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-03-01,train,12444.570000000002,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-04-01,train,12614.2,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-05-01,train,12874.580000000002,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-06-01,train,12823.149999999992,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-07-01,train,12974.150000000003,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-08-01,train,13227.700000000004,NA,NA,NA,11.554523709497618
Lomitos de atún en lata,2016-09-01,test,13656.009999999993,13688.361875029004,13152.73534642219,14245.801035806315,11.554523709497618
Lomitos de atún en lata,2016-10-01,test,13729.269999999991,13811.054579344822,13267.51958912931,14376.856752480542,11.554523709497618
Lomitos de atún en lata,2016-11-01,test,13775.560000000005,13918.96729666315,13371.026266675239,14489.36280145024,11.554523709497618
Lomitos de atún en lata,2016-12-01,test,13583.26,14374.251665237663,13801.782810952764,14970.465320727972,11.554523709497618
Lomitos de atún en lata,2017-01-01,test,14055.800000000005,11531.964020455607,11176.112574536548,11899.145904460192,11.554523709497618
Lomitos de atún en lata,2017-02-01,test,14017.530000000012,11401.753111221922,11053.683115226147,11760.783501219368,11.554523709497618
Lomitos de atún en lata,2017-03-01,test,13371.069999999992,11153.608737412811,10817.20757908326,11500.471536466008,11.554523709497618
Lomitos de atún en lata,2017-04-01,test,13164.080000000002,10947.938664598305,10620.673897633162,11285.287747184948,11.554523709497618
Lomitos de atún en lata,2017-05-01,test,13243.229999999996,11082.809679248958,10751.937339185175,11423.864045301701,11.554523709497618
Lomitos de atún en lata,2017-06-01,test,13148.300000000003,11160.428863232919,10827.37835689829,11503.724013849245,11.554523709497618
Lomitos de atún en lata,2017-07-01,test,13161.529999999993,11212.025537174117,10876.938491254488,11557.43564674198,11.554523709497618
Lomitos de atún en lata,2017-08-01,test,13171.29000000001,11492.609476075944,11148.355984696624,11847.493276219131,11.554523709497618
Lomitos de atún en lata,2017-09-01,test,13263.23,12005.567653866656,11578.459447552275,12448.431101258437,11.554523709497618
Lomitos de atún en lata,2017-10-01,test,13726.230000000003,12144.36679497651,11710.025932101953,12594.817953956,11.554523709497618
Lomitos de atún en lata,2017-11-01,test,13712.439999999997,12184.243970881436,11749.533341098668,12635.038076165747,11.554523709497618
Lomitos de atún en lata,2017-12-01,test,13630.799999999992,12359.640219294626,11919.839259815171,12815.668317390886,11.554523709497618
Lomitos de atún en lata,2018-01-01,test,13634.290000000005,11746.93329132828,11379.86463296878,12125.842108098757,11.554523709497618
Lomitos de atún en lata,2018-02-01,test,13690.97999999999,11802.934324378273,11434.53980799286,12183.197662944707,11.554523709497618
Lomitos de atún en lata,2018-03-01,test,13701.27,11823.621871660223,11454.496452504844,12204.642495081594,11.554523709497618
Lulo,2013-01-01,train,1004.5200000000004,NA,NA,NA,14.52393941826671
Lulo,2013-02-01,train,1120.8599999999994,NA,NA,NA,14.52393941826671
Lulo,2013-03-01,train,1371.4500000000003,NA,NA,NA,14.52393941826671
Lulo,2013-04-01,train,1285.53,NA,NA,NA,14.52393941826671
Lulo,2013-05-01,train,1359.07,NA,NA,NA,14.52393941826671
Lulo,2013-06-01,train,1409.1199999999997,NA,NA,NA,14.52393941826671
Lulo,2013-07-01,train,1357.1899999999996,NA,NA,NA,14.52393941826671
Lulo,2013-08-01,train,1282.48,NA,NA,NA,14.52393941826671
Lulo,2013-09-01,train,1420.5300000000004,NA,NA,NA,14.52393941826671
Lulo,2013-10-01,train,1227.4900000000005,NA,NA,NA,14.52393941826671
Lulo,2013-11-01,train,1451.51,NA,NA,NA,14.52393941826671
Lulo,2013-12-01,train,1462.5600000000006,NA,NA,NA,14.52393941826671
Lulo,2014-01-01,train,1552.9600000000003,NA,NA,NA,14.52393941826671
Lulo,2014-02-01,train,1899.5800000000002,NA,NA,NA,14.52393941826671
Lulo,2014-03-01,train,1936.88,NA,NA,NA,14.52393941826671
Lulo,2014-04-01,train,1876.2399999999996,NA,NA,NA,14.52393941826671
Lulo,2014-05-01,train,1897.7499999999998,NA,NA,NA,14.52393941826671
Lulo,2014-06-01,train,1847.3500000000006,NA,NA,NA,14.52393941826671
Lulo,2014-07-01,train,1758.4399999999996,NA,NA,NA,14.52393941826671
Lulo,2014-08-01,train,1573.5899999999997,NA,NA,NA,14.52393941826671
Lulo,2014-09-01,train,1582.8300000000002,NA,NA,NA,14.52393941826671
Lulo,2014-10-01,train,1542.0699999999993,NA,NA,NA,14.52393941826671
Lulo,2014-11-01,train,1610.1700000000008,NA,NA,NA,14.52393941826671
Lulo,2014-12-01,train,1456.9400000000003,NA,NA,NA,14.52393941826671
Lulo,2015-01-01,train,1390.2000000000005,NA,NA,NA,14.52393941826671
Lulo,2015-02-01,train,1244.18,NA,NA,NA,14.52393941826671
Lulo,2015-03-01,train,1239.0399999999997,NA,NA,NA,14.52393941826671
Lulo,2015-04-01,train,1213.9200000000005,NA,NA,NA,14.52393941826671
Lulo,2015-05-01,train,1313.54,NA,NA,NA,14.52393941826671
Lulo,2015-06-01,train,1331.0600000000004,NA,NA,NA,14.52393941826671
Lulo,2015-07-01,train,1101.3200000000002,NA,NA,NA,14.52393941826671
Lulo,2015-08-01,train,1090.2000000000003,NA,NA,NA,14.52393941826671
Lulo,2015-09-01,train,1290.09,NA,NA,NA,14.52393941826671
Lulo,2015-10-01,train,1496.0199999999993,NA,NA,NA,14.52393941826671
Lulo,2015-11-01,train,1523.9799999999996,NA,NA,NA,14.52393941826671
Lulo,2015-12-01,train,2123.9,NA,NA,NA,14.52393941826671
Lulo,2016-01-01,train,2447.17,NA,NA,NA,14.52393941826671
Lulo,2016-02-01,train,2486.64,NA,NA,NA,14.52393941826671
Lulo,2016-03-01,train,2330.15,NA,NA,NA,14.52393941826671
Lulo,2016-04-01,train,2192.849999999999,NA,NA,NA,14.52393941826671
Lulo,2016-05-01,train,2264.3399999999997,NA,NA,NA,14.52393941826671
Lulo,2016-06-01,train,2507.219999999999,NA,NA,NA,14.52393941826671
Lulo,2016-07-01,train,2327.3799999999997,NA,NA,NA,14.52393941826671
Lulo,2016-08-01,train,1891.5200000000004,NA,NA,NA,14.52393941826671
Lulo,2016-09-01,test,2040.3699999999992,1552.7735070887563,1279.0073575660015,1885.1381503427313,14.52393941826671
Lulo,2016-10-01,test,1767.0999999999992,1291.8661108907236,1063.9045347639749,1568.6727464115656,14.52393941826671
Lulo,2016-11-01,test,1580.3599999999992,1189.1511273746255,970.0514042667227,1457.7375977361414,14.52393941826671
Lulo,2016-12-01,test,1302.7899999999995,1097.6229873186076,880.0254697677522,1369.0242654092465,14.52393941826671
Lulo,2017-01-01,test,1570.1800000000003,1496.214477122338,1266.2378279563404,1767.9599456948615,14.52393941826671
Lulo,2017-02-01,test,1686.7599999999998,1563.6536495761982,1323.205503445702,1847.7951682229345,14.52393941826671
Lulo,2017-03-01,test,1738.5100000000002,1591.390625370426,1346.2822523698906,1881.1241981826747,14.52393941826671
Lulo,2017-04-01,test,1473.0199999999998,1481.713117939792,1252.6806998549341,1752.6204116732263,14.52393941826671
Lulo,2017-05-01,test,1394.1699999999994,1553.7145923865721,1313.6656329117802,1837.6282168881912,14.52393941826671
Lulo,2017-06-01,test,1363.7600000000007,1668.1599957604192,1411.5716323932481,1971.3896961342139,14.52393941826671
Lulo,2017-07-01,test,1504.2700000000004,1601.1644849555246,1355.0233041859628,1892.017428750469,14.52393941826671
Lulo,2017-08-01,test,1702.9600000000007,1460.0969809538158,1235.5996696077093,1725.3834281675547,14.52393941826671
Lulo,2017-09-01,test,1838.7400000000007,1416.10423192999,1167.9431568265736,1716.9938313939697,14.52393941826671
Lulo,2017-10-01,test,1663.7199999999996,1247.9112947079725,1026.332149288837,1517.328089682074,14.52393941826671
Lulo,2017-11-01,test,1621.6199999999997,1260.6517416781533,1032.9723960079966,1538.514310680436,14.52393941826671
Lulo,2017-12-01,test,1351.13,1179.069668663767,953.4957327872627,1458.0089199760039,14.52393941826671
Lulo,2018-01-01,test,1502.26,1380.4143887110856,1166.108078910016,1634.1057222944114,14.52393941826671
Lulo,2018-02-01,test,1449.0399999999997,1457.7338697783816,1231.4468533916638,1725.602716224733,14.52393941826671
Lulo,2018-03-01,test,1313.4099999999996,1542.5996320038569,1303.9900963384182,1824.8709337136447,14.52393941826671
Mango común,2015-01-01,train,827.0499999999997,NA,NA,NA,12.335517919878209
Mango común,2015-02-01,train,832.5100000000002,NA,NA,NA,12.335517919878209
Mango común,2015-03-01,train,1239.1099999999997,NA,NA,NA,12.335517919878209
Mango común,2015-04-01,train,1448.48,NA,NA,NA,12.335517919878209
Mango común,2015-05-01,train,1297.6899999999996,NA,NA,NA,12.335517919878209
Mango común,2015-06-01,train,1185.0100000000004,NA,NA,NA,12.335517919878209
Mango común,2015-07-01,train,1448.8700000000001,NA,NA,NA,12.335517919878209
Mango común,2015-08-01,train,1794.5699999999993,NA,NA,NA,12.335517919878209
Mango común,2015-09-01,train,2356.0799999999995,NA,NA,NA,12.335517919878209
Mango común,2015-10-01,train,2289.729999999999,NA,NA,NA,12.335517919878209
Mango común,2015-11-01,train,1550.5699999999997,NA,NA,NA,12.335517919878209
Mango común,2015-12-01,train,1456.3400000000004,NA,NA,NA,12.335517919878209
Mango común,2016-01-01,train,1487.7999999999995,NA,NA,NA,12.335517919878209
Mango común,2016-02-01,train,1652.0699999999993,NA,NA,NA,12.335517919878209
Mango común,2016-03-01,train,2076.2799999999997,NA,NA,NA,12.335517919878209
Mango común,2016-04-01,train,1682.3899999999999,NA,NA,NA,12.335517919878209
Mango común,2016-05-01,train,1369.9100000000008,NA,NA,NA,12.335517919878209
Mango común,2016-06-01,train,1348.5299999999997,NA,NA,NA,12.335517919878209
Mango común,2016-07-01,train,1878.3899999999996,NA,NA,NA,12.335517919878209
Mango común,2016-08-01,train,2305.8,NA,NA,NA,12.335517919878209
Mango común,2016-09-01,train,2939.8800000000006,NA,NA,NA,12.335517919878209
Mango común,2016-10-01,train,2318.4200000000005,NA,NA,NA,12.335517919878209
Mango común,2016-11-01,train,1232.8200000000004,NA,NA,NA,12.335517919878209
Mango común,2016-12-01,train,1061.1800000000005,NA,NA,NA,12.335517919878209
Mango común,2017-01-01,train,1306.5300000000002,NA,NA,NA,12.335517919878209
Mango común,2017-02-01,train,1428.2999999999997,NA,NA,NA,12.335517919878209
Mango común,2017-03-01,train,1839.3899999999999,NA,NA,NA,12.335517919878209
Mango común,2017-04-01,test,1926.8500000000004,1856.4398497209627,1268.0716758386943,2717.802929674763,12.335517919878209
Mango común,2017-05-01,test,1286.9000000000005,1594.0409409607553,1085.1842313570633,2341.507043722407,12.335517919878209
Mango común,2017-06-01,test,1147.1800000000003,1475.4916409886362,1019.2378985827498,2135.983743986131,12.335517919878209
Mango común,2017-07-01,test,1870.4699999999996,1933.848416469452,1332.5231863443378,2806.5325513330413,12.335517919878209
Mango común,2017-08-01,test,2838.3199999999993,2462.4675094984314,1662.7704283507096,3646.772959121002,12.335517919878209
Mango común,2017-09-01,test,3242.170000000002,3097.1177936195,2129.1821573442676,4505.081255949844,12.335517919878209
Mango común,2017-10-01,test,2846.1700000000014,2347.0878290139804,1698.967131165721,3242.4531211064473,12.335517919878209
Mango común,2017-11-01,test,2021.750000000001,1394.5711105940345,1010.0544097297702,1925.469126978811,12.335517919878209
Mango común,2017-12-01,test,1195.6299999999999,1111.3667114748714,784.5821070025717,1574.2596681094353,12.335517919878209
Mango común,2018-01-01,test,1211.4499999999996,1252.63118987204,951.7151807204078,1648.6916775379298,12.335517919878209
Mango común,2018-02-01,test,1432.8699999999994,1355.2247044926203,1025.2253097138905,1791.4442632904359,12.335517919878209
Mango común,2018-03-01,test,1907.0100000000004,1785.7368310020574,1359.076345832498,2346.3406153566357,12.335517919878209
Mango de azúcar,2013-01-01,train,862.1300000000001,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-02-01,train,862.34,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-03-01,train,1035.5000000000005,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-04-01,train,1160.6100000000004,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-05-01,train,977.8500000000001,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-06-01,train,1026.8200000000002,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-07-01,train,1433.2800000000004,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-08-01,train,1942.61,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-09-01,train,2279.4899999999993,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-10-01,train,1807.11,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-11-01,train,1157.07,NA,NA,NA,23.33982150413393
Mango de azúcar,2013-12-01,train,851.3000000000002,NA,NA,NA,23.33982150413393
Mango de azúcar,2014-01-01,train,879.7799999999996,NA,NA,NA,23.33982150413393
Mango de azúcar,2014-02-01,train,1005.5199999999998,NA,NA,NA,23.33982150413393
Mango de azúcar,2014-03-01,train,1179.87,NA,NA,NA,23.33982150413393
Mango de azúcar,2014-04-01,train,1133.79,NA,NA,NA,23.33982150413393
Mango de azúcar,2014-05-01,train,1124.01,NA,NA,NA,23.33982150413393
Mango de azúcar,2014-06-01,train,1071.68,NA,NA,NA,23.33982150413393
Mango de azúcar,2014-07-01,test,1028.6799999999998,1573.9202669914614,1314.893523551675,1883.9738446313208,23.33982150413393
Mango de azúcar,2014-08-01,test,1772.9100000000005,2220.4681286292457,1798.7154606748663,2741.1109861747564,23.33982150413393
Mango de azúcar,2014-09-01,test,2341.8100000000004,2934.526302360094,2122.097357149601,4057.987533055547,23.33982150413393
Mango de azúcar,2014-10-01,test,2293.400000000001,2670.1839655032777,1666.6099035065577,4278.075148017237,23.33982150413393
Mango de azúcar,2014-11-01,test,1361.2600000000004,1666.7118761448621,1069.5839802291102,2597.204641647008,23.33982150413393
Mango de azúcar,2014-12-01,test,976.1599999999995,1151.5251829590961,790.6807807305833,1677.0487904913487,23.33982150413393
Mango de azúcar,2015-01-01,test,827.0499999999997,697.9472330070884,530.6012631215124,918.0723340093025,23.33982150413393
Mango de azúcar,2015-02-01,test,832.5100000000002,743.2861033125762,562.6723019481805,981.875648516415,23.33982150413393
Manzana roja importada,2013-01-01,train,2556.370000000001,NA,NA,NA,3.8552225058033165
Manzana roja importada,2013-02-01,train,2547.76,NA,NA,NA,3.8552225058033165
Manzana roja importada,2013-03-01,train,2527.53,NA,NA,NA,3.8552225058033165
