Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
1 a 3 años,2789.057187210409,2650.0387055306114,0,MEDELLIN,2016-05-01,price_serving_from_precio_100g,NA,2789.057187210409
14 a 18 años,6834.261916308675,2744.0776830651566,0,MEDELLIN,2016-05-01,price_serving_from_precio_100g,NA,6834.261916308675
19 a 30 años,7124.335725097613,2763.718401525159,0,MEDELLIN,2016-05-01,price_serving_from_precio_100g,NA,7124.335725097613
31 a 50 años,6748.761236744999,2763.718401525159,0,MEDELLIN,2016-05-01,price_serving_from_precio_100g,1,6748.761236744999
4 a 8 años,3570.7327107993183,2688.5604993305965,0,MEDELLIN,2016-05-01,price_serving_from_precio_100g,NA,3570.7327107993183
51 a 70 años,5486.047100974337,2763.718401525159,0,MEDELLIN,2016-05-01,price_serving_from_precio_100g,NA,5486.047100974337
9 a 13 años,4874.388582653157,2739.271171562502,0,MEDELLIN,2016-05-01,price_serving_from_precio_100g,NA,4874.388582653157
> 70 años,3941.358795024095,2691.674394470664,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,3941.358795024095
1 a 3 años,2742.1600587611306,2579.897445189775,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,2742.1600587611306
14 a 18 años,5151.486014716526,2719.166071822856,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,5151.486014716526
19 a 30 años,4953.7307627904,2719.166071822856,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,4953.7307627904
31 a 50 años,4672.518277448084,2719.166071822855,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,2,4672.518277448084
4 a 8 años,3281.552155867097,2695.7122283627814,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,3281.552155867097
51 a 70 años,4245.124930655828,2719.166071822855,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,4245.124930655828
9 a 13 años,4407.985219757195,2744.4120732386623,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,3,4407.985219757195
gestantes < 18 años,5753.84223540652,2635.8589569725136,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,5753.84223540652
gestantes 19 a 30 años,6394.826060638761,2769.98031007401,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,6394.826060638761
gestantes 31 a 50 años,6100.591707516403,2769.9803100740105,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,6100.591707516403
lactantes < 18 años,5954.341026394564,2682.8338552195755,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,5954.341026394564
lactantes 19 a 30 años,6420.906984885925,2746.5336502294535,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,6420.906984885925
lactantes 31 a 50 años,6128.966358281937,2746.533650229453,1,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,6128.966358281937
> 70 años,4905.341379567605,2691.6743944706627,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,4905.341379567605
1 a 3 años,2797.0441462682434,2657.627560552949,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,2797.0441462682434
14 a 18 años,6842.930488062902,2747.5582687649908,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,6842.930488062902
19 a 30 años,7133.983728637329,2767.461117470838,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,7133.983728637329
31 a 50 años,6757.90062528777,2767.461117470838,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,1,6757.90062528777
4 a 8 años,3580.2310697911876,2695.7122283627823,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,3580.2310697911876
51 a 70 años,5493.476481605964,2767.4611174708384,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,5493.476481605964
9 a 13 años,4883.53654605852,2744.4120732386627,0,MEDELLIN,2016-06-01,price_serving_from_precio_100g,NA,4883.53654605852
> 70 años,4062.765245074673,2774.586570174456,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,4062.765245074673
1 a 3 años,2836.0084269802787,2668.192497344096,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,2836.0084269802787
14 a 18 años,5319.566857357218,2807.886049578074,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,5319.566857357218
19 a 30 años,5115.359317822156,2807.8860495780746,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,5115.359317822156
31 a 50 años,4824.9715321175,2807.886049578073,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,2,4824.9715321175
4 a 8 años,3379.31878269024,2776.025043437722,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,3379.31878269024
51 a 70 años,4383.633348114651,2807.8860495780737,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,4383.633348114651
9 a 13 años,4544.911279963983,2829.6622530914005,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,3,4544.911279963983
gestantes < 18 años,5958.926424142817,2729.808873167221,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,5958.926424142817
gestantes 19 a 30 años,6606.870681359133,2861.8294735513155,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,6606.870681359133
gestantes 31 a 50 años,6302.87987650234,2861.829473551316,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,6302.87987650234
lactantes < 18 años,6160.697730879179,2775.811524887598,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,6160.697730879179
lactantes 19 a 30 años,6633.055747625998,2837.279975801791,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,6633.055747625998
lactantes 31 a 50 años,6331.469311968338,2837.279975801791,1,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,6331.469311968338
> 70 años,5056.441574741759,2774.5865701744547,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,5056.441574741759
1 a 3 años,2880.172257173707,2736.612212580631,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,2880.172257173707
14 a 18 años,7073.550155654752,2840.156166074801,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,7073.550155654752
19 a 30 años,7366.6225295354225,2857.7078660464044,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,7366.6225295354225
31 a 50 años,6978.275377720198,2857.707866046404,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,1,6978.275377720198
4 a 8 años,3686.896177738681,2776.0250434377226,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,3686.896177738681
51 a 70 años,5672.618435114007,2857.7078660464044,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,5672.618435114007
9 a 13 años,5035.234745074824,2829.6622530914,0,MEDELLIN,2016-07-01,price_serving_from_precio_100g,NA,5035.234745074824
> 70 años,3820.008581779024,2660.518695869243,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,3820.008581779024
1 a 3 años,2632.286085207098,2515.848411032676,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,2632.286085207098
14 a 18 años,4985.968659599147,2689.290910414639,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,4985.968659599147
19 a 30 años,4794.567288119532,2689.2909104146393,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,4794.567288119532
31 a 50 años,4522.3901659067815,2689.2909104146374,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,2,4522.3901659067815
4 a 8 años,3183.655710401625,2663.4296538475564,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,3183.655710401625
51 a 70 años,4108.728976428694,2689.2909104146383,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,4108.728976428694
9 a 13 años,4271.288911442551,2713.483969294969,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,3,4271.288911442551
gestantes < 18 años,5508.209793163651,2563.992474552495,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,5508.209793163651
gestantes 19 a 30 años,6137.256582389583,2698.3467950240442,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,6137.256582389583
gestantes 31 a 50 años,5854.87333953951,2698.3467950240447,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,5854.87333953951
lactantes < 18 años,5702.6469794100985,2608.4709391278457,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,5702.6469794100985
lactantes 19 a 30 años,6163.088605291604,2675.3884148368734,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,6163.088605291604
lactantes 31 a 50 años,5882.870257092514,2675.3884148368734,1,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,5882.870257092514
> 70 años,4754.31117566891,2660.518695869241,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,4754.31117566891
1 a 3 años,2712.364799947564,2622.2791026062023,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,2712.364799947564
14 a 18 años,6609.490183655728,2713.2767731170206,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,6609.490183655728
19 a 30 años,6895.823108890596,2732.181403779913,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,6895.823108890596
31 a 50 años,6532.2951484145005,2732.181403779913,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,1,6532.2951484145005
4 a 8 años,3473.4243274235687,2663.429653847558,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,3473.4243274235687
51 a 70 años,5310.082488405297,2732.181403779913,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,5310.082488405297
9 a 13 años,4732.09288550046,2713.4839692949695,0,MEDELLIN,2016-08-01,price_serving_from_precio_100g,NA,4732.09288550046
> 70 años,3747.5921089455383,2610.0828458605843,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,3747.5921089455383
1 a 3 años,2572.1839707754107,2458.4048793654983,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,2572.1839707754107
14 a 18 años,4886.663991690309,2635.728772543028,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,4886.663991690309
19 a 30 años,4699.07472793333,2635.728772543028,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,4699.07472793333
31 a 50 años,4432.318509977906,2635.728772543026,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,2,4432.318509977906
4 a 8 años,3126.6959354213486,2615.777405125029,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,3126.6959354213486
51 a 70 años,4026.896138240643,2635.7287725430274,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,4026.896138240643
9 a 13 años,4189.780980064781,2661.7032375885587,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,3,4189.780980064781
gestantes < 18 años,5375.136378170309,2502.0487128916016,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,5375.136378170309
gestantes 19 a 30 años,5997.654125739665,2636.9682561896584,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,5997.654125739665
gestantes 31 a 50 años,5721.694175429088,2636.968256189659,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,5721.694175429088
lactantes < 18 años,5566.877488545925,2546.3680643368807,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,5566.877488545925
lactantes 19 a 30 años,6023.309081917337,2614.710313089991,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,6023.309081917337
lactantes 31 a 50 años,5749.446116491483,2614.7103130899914,1,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,5749.446116491483
> 70 años,4664.182989115355,2610.082845860583,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,4664.182989115355
1 a 3 años,2663.7642179432014,2575.292690392402,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,2663.7642179432014
14 a 18 años,6469.458255129851,2655.791949233994,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,6469.458255129851
19 a 30 años,6753.5553016744925,2675.8137372817337,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,6753.5553016744925
31 a 50 años,6397.527290802962,2675.8137372817337,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,1,6397.527290802962
4 a 8 años,3411.280211948185,2615.7774051250303,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,3411.280211948185
51 a 70 años,5200.530114477946,2675.8137372817337,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,5200.530114477946
9 a 13 años,4641.791547852397,2661.703237588559,0,MEDELLIN,2016-09-01,price_serving_from_precio_100g,NA,4641.791547852397
> 70 años,3691.0552336923456,2570.706648033538,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,3691.0552336923456
1 a 3 años,2530.355027835967,2418.4262158681013,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,2530.355027835967
14 a 18 años,4809.081569246847,2593.883001394132,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,4809.081569246847
19 a 30 años,4624.470539624935,2593.8830013941324,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,4624.470539624935
31 a 50 años,4361.949438638067,2593.8830013941306,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,2,4361.949438638067
4 a 8 años,3080.429384077259,2577.0710511595234,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,3080.429384077259
51 a 70 años,3962.9636972411818,2593.8830013941315,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,3962.9636972411818
9 a 13 años,4126.411144858992,2621.445358636114,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,3,4126.411144858992
gestantes < 18 años,5285.58723750037,2460.364875237972,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,5285.58723750037
gestantes 19 a 30 años,5905.867647819626,2596.61280661749,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,5905.867647819626
gestantes 31 a 50 años,5634.130914012531,2596.6128066174906,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,5634.130914012531
lactantes < 18 años,5477.440067657468,2505.458130037876,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,5477.440067657468
lactantes 19 a 30 años,5931.235168182468,2574.741151864002,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,5931.235168182468
lactantes 31 a 50 años,5661.558545298705,2574.7411518640024,1,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,5661.558545298705
> 70 años,4593.8182524663935,2570.706648033536,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,4593.8182524663935
1 a 3 años,2624.309507439618,2537.1483881013073,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,2624.309507439618
14 a 18 años,6365.255332135477,2613.0153714957155,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,6365.255332135477
19 a 30 años,6648.416587225522,2634.1569204088573,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,6648.416587225522
31 a 50 años,6297.9311869788835,2634.1569204088573,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,1,6297.9311869788835
4 a 8 años,3360.8025913752363,2577.0710511595244,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,3360.8025913752363
51 a 70 años,5119.56875023861,2634.1569204088573,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,5119.56875023861
9 a 13 años,4571.585117767719,2621.445358636114,0,MEDELLIN,2016-10-01,price_serving_from_precio_100g,NA,4571.585117767719
> 70 años,3759.6806696434987,2618.5021572455066,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,3759.6806696434987
1 a 3 años,2581.6309430024917,2467.4339701623303,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,2581.6309430024917
14 a 18 años,4903.70659355811,2644.921071456631,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,4903.70659355811
19 a 30 años,4715.463098378157,2644.9210714566316,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,4715.463098378157
31 a 50 años,4447.776548395382,2644.9210714566298,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,2,4447.776548395382
4 a 8 años,3137.057949221378,2624.446211471898,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,3137.057949221378
51 a 70 años,4040.9402361699713,2644.9210714566307,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,4040.9402361699713
9 a 13 años,4203.542880302969,2670.4459605599127,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,3,4203.542880302969
gestantes < 18 años,5395.83575007593,2511.683972946483,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,5395.83575007593
gestantes 19 a 30 años,6018.550199004297,2646.1555618799566,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,6018.550199004297
gestantes 31 a 50 años,5741.628792894686,2646.1555618799566,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,5741.628792894686
lactantes < 18 años,5587.376031907651,2555.7443863933877,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,5587.376031907651
lactantes 19 a 30 años,6044.135682535803,2623.751112206077,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,6044.135682535803
lactantes 31 a 50 años,5769.325790009323,2623.7511122060773,1,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,5769.325790009323
> 70 años,4679.228185479102,2618.502157245505,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,4679.228185479102
1 a 3 años,2672.6464492812097,2583.8799164257966,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,2672.6464492812097
14 a 18 años,6491.971402932783,2665.0338724876965,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,6491.971402932783
19 a 30 años,6776.054972775673,2684.728290628462,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,6776.054972775673
31 a 50 años,6418.840843957434,2684.728290628463,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,1,6418.840843957434
4 a 8 años,3422.585351098919,2624.4462114718995,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,3422.585351098919
51 a 70 años,5217.855835805575,2684.7282906284627,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,5217.855835805575
9 a 13 años,4657.0381377128115,2670.4459605599136,0,MEDELLIN,2016-11-01,price_serving_from_precio_100g,NA,4657.0381377128115
> 70 años,3781.801774259677,2633.908827451785,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,3781.801774259677
1 a 3 años,2598.0202357924086,2483.0982919300827,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,2598.0202357924086
14 a 18 años,4934.3271235904695,2661.4369219783875,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,4934.3271235904695
19 a 30 años,4744.908167463254,2661.4369219783875,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,4744.908167463254
31 a 50 años,4475.550085163726,2661.4369219783857,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,2,4475.550085163726
4 a 8 años,3156.077992277578,2640.3582796417786,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,3156.077992277578
51 a 70 años,4066.1733388240245,2661.4369219783866,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,4066.1733388240245
9 a 13 años,4228.108987886997,2686.0524298246487,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,3,4228.108987886997
gestantes < 18 años,5430.054586997187,2527.6123496148757,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,5430.054586997187
gestantes 19 a 30 años,6051.237878998863,2660.527243325246,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,6051.237878998863
gestantes 31 a 50 años,5772.812469764372,2660.5272433252467,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,5772.812469764372
lactantes < 18 años,5620.370133507968,2570.836352544861,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,5620.370133507968
lactantes 19 a 30 años,6077.075054884437,2638.0500491218745,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,6077.075054884437
lactantes 31 a 50 años,5800.767501509414,2638.0500491218745,1,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,5800.767501509414
> 70 años,4706.759698208285,2633.9088274517835,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,4706.759698208285
1 a 3 años,2689.1097446673316,2599.796416836027,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,2689.1097446673316
14 a 18 años,6531.172541524488,2681.126420606405,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,6531.172541524488
19 a 30 años,6814.936198061368,2700.133349459625,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,6814.936198061368
31 a 50 años,6455.672362876573,2700.133349459625,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,1,6455.672362876573
4 a 8 años,3443.336552318385,2640.3582796417795,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,3443.336552318385
51 a 70 años,5247.796063427006,2700.133349459625,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,5247.796063427006
9 a 13 años,4684.254536634315,2686.052429824649,0,MEDELLIN,2016-12-01,price_serving_from_precio_100g,NA,4684.254536634315
> 70 años,3814.252114358417,2604.8693570440037,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,3814.252114358417
1 a 3 años,2619.983568076471,2464.9505385814095,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,2619.983568076471
14 a 18 años,4977.393063029329,2627.27265578349,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,4977.393063029329
19 a 30 años,4786.320891562145,2627.2726557834903,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,4786.320891562145
31 a 50 años,4514.611899286621,2627.272655783489,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,2,4514.611899286621
4 a 8 años,3181.7539457827256,2613.730518941475,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,3181.7539457827256
51 a 70 años,4101.662184693303,2627.2726557834894,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,4101.662184693303
9 a 13 años,4263.523323968199,2654.4700813396726,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,3,4263.523323968199
gestantes < 18 años,5474.510897184255,2507.896114111519,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,5474.510897184255
gestantes 19 a 30 años,6096.0448566669465,2640.5603627331025,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,6096.0448566669465
gestantes 31 a 50 años,5815.557819490658,2640.560362733102,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,5815.557819490658
lactantes < 18 años,5664.403203704776,2552.1972317590253,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,5664.403203704776
lactantes 19 a 30 años,6122.635737663932,2618.948556827627,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,6122.635737663932
lactantes 31 a 50 años,5844.256667864443,2618.9485568276264,1,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,5844.256667864443
> 70 años,4747.146784070235,2604.869357044002,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,4747.146784070235
1 a 3 años,2711.0312652093203,2575.901927595122,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,2711.0312652093203
14 a 18 años,6588.61527949454,2645.44619041002,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,6588.61527949454
19 a 30 años,6873.143581060689,2666.274320058337,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,6873.143581060689
31 a 50 años,6510.8112200607375,2666.274320058337,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,1,6510.8112200607375
4 a 8 años,3471.349468804046,2613.730518941476,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,3471.349468804046
51 a 70 años,5292.618269606004,2666.274320058337,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,5292.618269606004
9 a 13 años,4723.489514948619,2654.470081339673,0,MEDELLIN,2017-01-01,price_serving_from_precio_100g,NA,4723.489514948619
> 70 años,3763.036076770152,2569.892359482497,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,3763.036076770152
1 a 3 años,2579.3757328580155,2426.7456022940246,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,2579.3757328580155
14 a 18 años,4904.970191120733,2589.0448870279797,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,4904.970191120733
19 a 30 años,4716.678188955879,2589.0448870279797,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,4716.678188955879
31 a 50 años,4448.922660932584,2589.044887027978,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,2,4448.922660932584
4 a 8 años,3139.1771178176846,2578.754729943256,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,3139.1771178176846
51 a 70 años,4041.9815142594553,2589.0448870279797,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,4041.9815142594553
9 a 13 años,4204.884541408956,2617.961568993874,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,3,4204.884541408956
gestantes < 18 años,5384.0473830776255,2466.454403654138,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,5384.0473830776255
gestantes 19 a 30 años,6002.594201496382,2600.0813141504855,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,6002.594201496382
gestantes 31 a 50 años,5726.4069518064525,2600.0813141504855,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,5726.4069518064525
lactantes < 18 años,5573.639059537277,2511.3018383421586,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,5573.639059537277
lactantes 19 a 30 años,6029.6822581933775,2579.1878407990753,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,6029.6822581933775
lactantes 31 a 50 años,5755.529522322341,2579.1878407990753,1,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,5755.529522322341
> 70 años,4683.40426238041,2569.892359482495,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,4683.40426238041
1 a 3 años,2674.829968352496,2541.5050574624806,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,2674.829968352496
14 a 18 años,6490.145520066536,2605.908831056206,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,6490.145520066536
19 a 30 años,6774.3048469519335,2627.932158939017,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,6774.3048469519335
31 a 50 años,6417.182979733394,2627.9321589390165,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,1,6417.182979733394
4 a 8 años,3424.897401278301,2578.7547299432567,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,3424.897401278301
51 a 70 años,5216.508163114092,2627.9321589390165,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,5216.508163114092
9 a 13 años,4658.524542661298,2617.9615689938737,0,MEDELLIN,2017-02-01,price_serving_from_precio_100g,NA,4658.524542661298
> 70 años,3739.4255480238685,2553.7680077116006,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,3739.4255480238685
1 a 3 años,2565.009010720861,2413.2290062736815,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,2565.009010720861
14 a 18 años,4872.663334038939,2571.9919998779255,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,4872.663334038939
19 a 30 años,4685.6115275463435,2571.9919998779255,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,4685.6115275463435
