cod_mun,ciudad,nombre_ciudad,ano,mes,mes_num,sipsa,articulo,codigo_articulo,precio_500g_sipsa,precio_500g_ipc,fecha,cod_subclase,factor,margen
76001,76,CALI,2015,agosto,8,Huevo rojo A,HUEVOS,1710101,2416,2925.9958,2015-08-01,01710100,1.2110909768211922,21.109097682119216
76001,76,CALI,2015,agosto,8,Huevo rojo AA,HUEVOS,1710101,2158.3333333333335,2925.9958,2015-08-01,01710100,1.3556737297297297,35.56737297297297
76001,76,CALI,2015,agosto,8,Huevo rojo extra,HUEVOS,1710101,2155.223880597015,2925.9958,2015-08-01,01710100,1.3576296301939057,35.76296301939057
76001,76,CALI,2015,agosto,8,Leche en polvo,LECHE EN POLVO ENTERA,1720103,8872.933333333332,8878.05,2015-08-01,01720100,1.0005766601048882,0.057666010488821584
76001,76,CALI,2015,agosto,8,Lechuga Batavia,LECHUGA,1310504,459.65,969.57,2015-08-01,01310500,2.109365821820951,110.93658218209508
76001,76,CALI,2015,agosto,8,Lenteja importada,LENTEJAS,1320301,1707.6,1772.39,2015-08-01,01320300,1.0379421410166316,3.7942141016631625
76001,76,CALI,2015,agosto,8,Limón Tahití,LIMONES,1410502,847.4,889.08,2015-08-01,01410500,1.049185744630635,4.918574463063496
76001,76,CALI,2015,agosto,8,Limón común valluno,LIMONES,1410502,608.15,889.08,2015-08-01,01410500,1.4619419551097592,46.19419551097592
76001,76,CALI,2015,agosto,8,Mango Tommy,MANGOS,1410510,1494.8,1794.57,2015-08-01,01410510,1.2005418785121755,20.054187851217552
76001,76,CALI,2015,agosto,8,Mango común,MANGOS,1410510,760.6666666666666,1794.57,2015-08-01,01410510,2.3592068361086764,135.92068361086766
76001,76,CALI,2015,agosto,8,Manzana roja importada,MANZANAS,1410508,1955.1,2611.58,2015-08-01,01410500,1.3357782210628613,33.57782210628613
76001,76,CALI,2015,agosto,8,Manzana royal gala importada,MANZANAS,1410508,2076.6,2611.58,2015-08-01,01410500,1.2576230376577098,25.762303765770977
76001,76,CALI,2015,agosto,8,Manzana verde importada,MANZANAS,1410508,2267.1,2611.58,2015-08-01,01410500,1.1519474218164174,15.19474218164174
76001,76,CALI,2015,agosto,8,Maracuyá,MARACUYA,1410506,1099.85,1390.29,2015-08-01,01410500,1.2640723735054782,26.407237350547817
76001,76,CALI,2015,agosto,8,"Merluza, filete importado",PESCADO DE MAR,1610101,5000.75,9324.7,2015-08-01,01610100,1.864660300954857,86.4660300954857
76001,76,CALI,2015,agosto,8,Mora de Castilla,MORAS,1410401,1230.25,1858.12,2015-08-01,01410400,1.5103596829912618,51.035968299126175
76001,76,CALI,2015,agosto,8,Naranja Sweet,NARANJAS,1410101,389.4166666666667,544.08,2015-08-01,01410100,1.3971667023325487,39.71667023325487
76001,76,CALI,2015,agosto,8,Naranja Valencia,NARANJAS,1410101,341.8,544.08,2015-08-01,01410100,1.591808074897601,59.18080748976009
76001,76,CALI,2015,agosto,8,Panela redonda morena,PANELA,1810101,1246.3666666666666,1417.76,2015-08-01,01810100,1.137514375117007,13.751437511700694
76001,76,CALI,2015,agosto,8,Papa Betina,PAPA,1210101,261.8,521.17,2015-08-01,01210100,1.9907181054239875,99.07181054239875
76001,76,CALI,2015,agosto,8,Papa R-12 negra,PAPA,1210101,331.2,521.17,2015-08-01,01210100,1.573580917874396,57.358091787439605
76001,76,CALI,2015,agosto,8,Papa capira,PAPA,1210101,360.3,521.17,2015-08-01,01210100,1.446489036913683,44.64890369136829
76001,76,CALI,2015,agosto,8,Papa criolla limpia,PAPA CRIOLLA,1210102,743.95,887.56,2015-08-01,01210100,1.1930371664762416,19.303716647624157
76001,76,CALI,2015,agosto,8,Papa criolla sucia,PAPA CRIOLLA,1210102,679.2,887.56,2015-08-01,01210100,1.3067726737338043,30.677267373380435
76001,76,CALI,2015,agosto,8,Papa parda pastusa,PAPA,1210101,312.9,521.17,2015-08-01,01210100,1.665612016618728,66.5612016618728
76001,76,CALI,2015,agosto,8,Papa suprema,PAPA,1210101,306.45,521.17,2015-08-01,01210100,1.7006689508892152,70.06689508892153
76001,76,CALI,2015,agosto,8,Papa única,PAPA,1210101,261.9,521.17,2015-08-01,01210100,1.9899579992363499,98.99579992363499
76001,76,CALI,2015,agosto,8,Pargo rojo entero congelado,PESCADO DE MAR,1610101,8807.1,9324.7,2015-08-01,01610100,1.0587707644968265,5.87707644968265
76001,76,CALI,2015,agosto,8,Pargo rojo platero,PESCADO DE MAR,1610101,8396.7,9324.7,2015-08-01,01610100,1.1105196088939702,11.051960889397016
76001,76,CALI,2015,agosto,8,Pastas alimenticias,PASTA PARA SECO,1110301,2499.9333333333334,2591.12,2015-08-01,01110300,1.0364756393503827,3.647563935038267
76001,76,CALI,2015,agosto,8,Pechuga de pollo,POLLO DESPRESADO POR LIBRA,1510302,3647.35,4020.05,2015-08-01,01510300,1.1021837772629444,10.218377726294436
76001,76,CALI,2015,agosto,8,Piernas de pollo,POLLO DESPRESADO POR LIBRA,1510302,2875.3,4020.05,2015-08-01,01510300,1.3981323687962994,39.81323687962994
76001,76,CALI,2015,agosto,8,Piña gold,PIÑAS,1410507,669.8,778.59,2015-08-01,01410500,1.1624216183935505,16.242161839355052
76001,76,CALI,2015,agosto,8,Piña manzana,PIÑAS,1410507,466,778.59,2015-08-01,01410500,1.670793991416309,67.0793991416309
76001,76,CALI,2015,agosto,8,Plátano hartón verde,PLÁTANO,1220101,523.05,550.9,2015-08-01,01220100,1.0532453876302457,5.324538763024567
76001,76,CALI,2015,agosto,8,Pollo entero congelado sin vísceras,POLLO ENTERO POR LIBRA,1510301,2616.65,3223.42,2015-08-01,01510300,1.2318881011980969,23.188810119809688
76001,76,CALI,2015,agosto,8,Queso campesino,QUESO CAMPESINO,1720201,4575.3,7082.09,2015-08-01,01720200,1.5478963128100889,54.78963128100889
76001,76,CALI,2015,agosto,8,Repollo blanco,REPOLLO,1310503,234.75,584.78,2015-08-01,01310500,2.4910756123535673,149.10756123535674
76001,76,CALI,2015,agosto,8,Repollo morado,REPOLLO,1310503,511.1,584.78,2015-08-01,01310500,1.1441596556446878,14.415965564468781
76001,76,CALI,2015,agosto,8,Sal yodada,SAL,1830101,408.23333333333335,499.21,2015-08-01,01830100,1.2228545766310115,22.28545766310115
76001,76,CALI,2015,agosto,8,Tilapia roja entera congelada,PESCADO DE RÍO,1610102,4783.4,6307.52,2015-08-01,01610100,1.318626918091734,31.862691809173405
76001,76,CALI,2015,agosto,8,Tomate chonto regional,TOMATE,1310201,955.25,1099.72,2015-08-01,01310200,1.1512378958387857,15.123789583878565
76001,76,CALI,2015,agosto,8,Tomate de árbol,TOMATE DE ÁRBOL,1410301,561.55,886.33,2015-08-01,01410300,1.5783634582851038,57.83634582851038
76001,76,CALI,2015,agosto,8,Tomate larga vida,TOMATE,1310201,1039.9166666666667,1099.72,2015-08-01,01310200,1.0575078131260518,5.75078131260518
76001,76,CALI,2015,agosto,8,"Toyo blanco, filete congelado",PESCADO DE MAR,1610101,5174.2,9324.7,2015-08-01,01610100,1.8021529898341775,80.21529898341775
76001,76,CALI,2015,agosto,8,Yuca ICA,YUCA,1210201,735.75,1206.41,2015-08-01,01210200,1.639700985389059,63.970098538905894
76001,76,CALI,2015,agosto,8,Zanahoria,ZANAHORIA,1310301,554.7,741,2015-08-01,01310300,1.3358572201189831,33.58572201189831
76001,76,CALI,2015,agosto,8,Zanahoria bogotana,ZANAHORIA,1310301,717.3333333333334,741,2015-08-01,01310300,1.032992565055762,3.299256505576209
76001,76,CALI,2015,septiembre,9,Aceite vegetal mezcla,ACEITE DE SOYA O DE MAÍZ,1730101,2744.474637681159,2977.711956521739,2015-09-01,01730100,1.0849843229149478,8.498432291494783
76001,76,CALI,2015,septiembre,9,Aguacate papelillo,AGUACATE,1410503,1678.9375,1999.92,2015-09-01,01410500,1.1911819230912408,19.118192309124083
76001,76,CALI,2015,septiembre,9,Ajo importado,AJO,1310505,2810.5,4594.47,2015-09-01,01310500,1.6347518235189469,63.47518235189469
76001,76,CALI,2015,septiembre,9,Alas de pollo con costillar,POLLO DESPRESADO POR LIBRA,1510302,1958,4201.76,2015-09-01,01510300,2.145944841675179,114.59448416751789
76001,76,CALI,2015,septiembre,9,Arracacha amarilla,ARRACACHA,1210303,1173.3125,1855.88,2015-09-01,01210300,1.581743994033985,58.1743994033985
76001,76,CALI,2015,septiembre,9,Arroz de primera,ARROZ PARA SECO,1110101,1324.7916666666667,1538.92,2015-09-01,01110100,1.1616317030979713,16.163170309797124
76001,76,CALI,2015,septiembre,9,Arveja verde en vaina pastusa,ARVEJA FRESCA,1320201,1228.9375,4488.09,2015-09-01,01320200,3.6520083405380666,265.20083405380666
76001,76,CALI,2015,septiembre,9,Avena en hojuelas,AVENA HOJUELAS,1110501,3283.375,5488.75,2015-09-01,01110500,1.671679293409982,67.1679293409982
76001,76,CALI,2015,septiembre,9,Avena molida,AVENA MOLIDA,1110502,3275.3333333333335,5763.5,2015-09-01,01110500,1.7596682271524526,75.96682271524526
76001,76,CALI,2015,septiembre,9,Banano criollo,BANANOS,1410201,349.5,609.04,2015-09-01,01410200,1.7426037195994277,74.26037195994277
76001,76,CALI,2015,septiembre,9,Bocachico importado congelado,PESCADO DE RÍO,1610102,3712,6399.37,2015-09-01,01610100,1.7239682112068966,72.39682112068965
76001,76,CALI,2015,septiembre,9,Café molido,CAFÉ MOLIDO,1820101,7076.791666666667,7656.95,2015-09-01,01820100,1.0819804172088339,8.198041720883387
76001,76,CALI,2015,septiembre,9,Camarón tigre precocido seco,CAMARONES O VARIEDAD DISPONIBLE,1620101,14072.9375,21306.13,2015-09-01,01620100,1.5139788690172185,51.39788690172185
76001,76,CALI,2015,septiembre,9,"Carne de cerdo, brazo sin hueso",CARNE DE CERDO SIN HUESO,1510201,4702.625,6440.45,2015-09-01,01510200,1.3695436059647537,36.95436059647537
76001,76,CALI,2015,septiembre,9,"Carne de cerdo, costilla",CARNE DE CERDO CON HUESO,1510202,3980.625,5228.34,2015-09-01,01510200,1.3134470089495998,31.344700894959978
76001,76,CALI,2015,septiembre,9,"Carne de cerdo, espinazo",CARNE DE CERDO CON HUESO,1510202,2514.125,5228.34,2015-09-01,01510200,2.0795863371948493,107.95863371948494
76001,76,CALI,2015,septiembre,9,"Carne de cerdo, lomo sin hueso",CARNE DE CERDO SIN HUESO,1510201,6355.125,6440.45,2015-09-01,01510200,1.013426171790484,1.3426171790483998
76001,76,CALI,2015,septiembre,9,"Carne de cerdo, pernil sin hueso",CARNE DE CERDO SIN HUESO,1510201,5760,6440.45,2015-09-01,01510200,1.1181336805555555,11.81336805555555
76001,76,CALI,2015,septiembre,9,"Carne de res, bola de brazo",CARNE DE RES SIN HUESO,1510101,5675.25,6838.31,2015-09-01,01510100,1.2049354653980002,20.493546539800022
76001,76,CALI,2015,septiembre,9,"Carne de res, bola de pierna",CARNE DE RES SIN HUESO,1510101,6006.25,6838.31,2015-09-01,01510100,1.1385323621227887,13.853236212278874
76001,76,CALI,2015,septiembre,9,"Carne de res, cadera",CARNE DE RES SIN HUESO,1510101,6018.625,6838.31,2015-09-01,01510100,1.1361914058443583,13.61914058443583
76001,76,CALI,2015,septiembre,9,"Carne de res, chatas",CARNE DE RES SIN HUESO,1510101,6430,6838.31,2015-09-01,01510100,1.0635007776049767,6.350077760497674
76001,76,CALI,2015,septiembre,9,"Carne de res, falda",CARNE DE RES SIN HUESO,1510101,3355,6838.31,2015-09-01,01510100,2.0382444113263785,103.82444113263784
76001,76,CALI,2015,septiembre,9,"Carne de res, lomo de brazo",CARNE DE RES SIN HUESO,1510101,5931.625,6838.31,2015-09-01,01510100,1.152856089182981,15.28560891829811
76001,76,CALI,2015,septiembre,9,"Carne de res, morrillo",CARNE DE RES SIN HUESO,1510101,4542.375,6838.31,2015-09-01,01510100,1.505448141115606,50.5448141115606
76001,76,CALI,2015,septiembre,9,"Carne de res, muchacho",CARNE DE RES SIN HUESO,1510101,6059.875,6838.31,2015-09-01,01510100,1.128457270158213,12.845727015821296
76001,76,CALI,2015,septiembre,9,"Carne de res, pecho",CARNE DE RES SIN HUESO,1510101,4633.5,6838.31,2015-09-01,01510100,1.4758411567929213,47.584115679292125
76001,76,CALI,2015,septiembre,9,"Carne de res, punta de anca",CARNE DE RES SIN HUESO,1510101,6417.25,6838.31,2015-09-01,01510100,1.0656137753710702,6.561377537107016
76001,76,CALI,2015,septiembre,9,"Carne de res, sobrebarriga",CARNE DE RES SIN HUESO,1510101,4965.25,6838.31,2015-09-01,01510100,1.3772337747344041,37.72337747344041
76001,76,CALI,2015,septiembre,9,Cebolla cabezona blanca bogotana,CEBOLLA CABEZONA,1310102,749.75,1328.41,2015-09-01,01310100,1.7718039346448817,77.18039346448818
76001,76,CALI,2015,septiembre,9,Cebolla cabezona blanca pastusa,CEBOLLA CABEZONA,1310102,706.9,1328.41,2015-09-01,01310100,1.879204979487905,87.92049794879051
76001,76,CALI,2015,septiembre,9,Cebolla cabezona roja importada,CEBOLLA CABEZONA,1310102,1295.5,1328.41,2015-09-01,01310100,1.025403319181783,2.540331918178307
76001,76,CALI,2015,septiembre,9,Cebolla junca Aquitania,CEBOLLA LARGA,1310101,570.6,1087.47,2015-09-01,01310100,1.9058359621451104,90.58359621451105
76001,76,CALI,2015,septiembre,9,Cebolla junca Tenerife,CEBOLLA LARGA,1310101,572.75,1087.47,2015-09-01,01310100,1.8986817983413358,89.86817983413357
76001,76,CALI,2015,septiembre,9,Cebolla junca pastusa,CEBOLLA LARGA,1310101,543,1087.47,2015-09-01,01310100,2.002707182320442,100.27071823204419
76001,76,CALI,2015,septiembre,9,Curuba,CURUBAS,1410504,688.5,1356.34,2015-09-01,01410500,1.969992737835875,96.9992737835875
76001,76,CALI,2015,septiembre,9,Fríjol bolón,FRÍJOL FRESCO,1320101,4143.25,4869.7,2015-09-01,01320100,1.1753333735594038,17.533337355940382
76001,76,CALI,2015,septiembre,9,Fríjol calima,FRÍJOL FRESCO,1320101,3028,4869.7,2015-09-01,01320100,1.608223249669749,60.822324966974904
76001,76,CALI,2015,septiembre,9,Fríjol verde cargamanto,FRÍJOL FRESCO,1320101,1514.0625,4869.7,2015-09-01,01320100,3.216313725490196,221.6313725490196
76001,76,CALI,2015,septiembre,9,Guayaba pera,GUAYABAS,1410501,752.125,1064.64,2015-09-01,01410500,1.4155093900614926,41.55093900614926
76001,76,CALI,2015,septiembre,9,Habichuela,HABICHUELAS FRESCAS,1310501,810.25,1623.2,2015-09-01,01310500,2.003332304844184,100.33323048441841
76001,76,CALI,2015,septiembre,9,Harina precocida de maíz,HARINA PRECOCIDA,1110201,1196.5,1510.48,2015-09-01,01110200,1.262415378186377,26.241537818637696
76001,76,CALI,2015,septiembre,9,Huevo blanco extra,HUEVOS,1710101,2156.716417910448,2958.8993,2015-09-01,01710100,1.371946388235294,37.1946388235294
76001,76,CALI,2015,septiembre,9,Huevo rojo A,HUEVOS,1710101,2455,2958.8993,2015-09-01,01710100,1.2052542973523421,20.525429735234212
76001,76,CALI,2015,septiembre,9,Huevo rojo AA,HUEVOS,1710101,2195.8333333333335,2958.8993,2015-09-01,01710100,1.3475063225806452,34.75063225806452
76001,76,CALI,2015,septiembre,9,Huevo rojo extra,HUEVOS,1710101,2197.761194029851,2958.8993,2015-09-01,01710100,1.346324299490662,34.63242994906619
76001,76,CALI,2015,septiembre,9,Leche en polvo,LECHE EN POLVO ENTERA,1720103,8854.166666666666,8957.8,2015-09-01,01720100,1.0117044705882352,1.1704470588235205
76001,76,CALI,2015,septiembre,9,Lechuga Batavia,LECHUGA,1310504,445.5625,1292.1,2015-09-01,01310500,2.899929863936036,189.9929863936036
76001,76,CALI,2015,septiembre,9,Lechuga crespa verde,LECHUGA,1310504,1148.5,1292.1,2015-09-01,01310500,1.1250326512842839,12.503265128428387
76001,76,CALI,2015,septiembre,9,Lenteja importada,LENTEJAS,1320301,1723.75,1861.89,2015-09-01,01320300,1.0801392313270486,8.013923132704859
76001,76,CALI,2015,septiembre,9,Limón Tahití,LIMONES,1410502,921.4375,1258.71,2015-09-01,01410500,1.3660286237536459,36.60286237536459
76001,76,CALI,2015,septiembre,9,Limón común valluno,LIMONES,1410502,604.5,1258.71,2015-09-01,01410500,2.0822332506203476,108.22332506203476
76001,76,CALI,2015,septiembre,9,Lulo,LULOS,1410509,1269.6875,1290.09,2015-09-01,01410500,1.0160689145951267,1.6068914595126715
76001,76,CALI,2015,septiembre,9,Mango Tommy,MANGOS,1410510,1424.875,2356.08,2015-09-01,01410510,1.65353452057198,65.353452057198
76001,76,CALI,2015,septiembre,9,Mango común,MANGOS,1410510,773.6428571428571,2356.08,2015-09-01,01410510,3.04543624780722,204.543624780722
76001,76,CALI,2015,septiembre,9,Manzana roja importada,MANZANAS,1410508,1990.75,2892.1,2015-09-01,01410500,1.4527690568881075,45.27690568881076
76001,76,CALI,2015,septiembre,9,Manzana royal gala importada,MANZANAS,1410508,2120.6875,2892.1,2015-09-01,01410500,1.363755857475465,36.37558574754649
76001,76,CALI,2015,septiembre,9,Manzana verde importada,MANZANAS,1410508,2324.1875,2892.1,2015-09-01,01410500,1.2443488315809288,24.43488315809288
76001,76,CALI,2015,septiembre,9,Maracuyá,MARACUYA,1410506,1143,1579.41,2015-09-01,01410500,1.3818110236220473,38.18110236220473
76001,76,CALI,2015,septiembre,9,"Merluza, filete importado",PESCADO DE MAR,1610101,5035.8125,9699.37,2015-09-01,01610100,1.9260784630087004,92.60784630087005
76001,76,CALI,2015,septiembre,9,Mora de Castilla,MORAS,1410401,1283.25,1956.73,2015-09-01,01410400,1.5248236898499903,52.48236898499903
76001,76,CALI,2015,septiembre,9,Naranja Sweet,NARANJAS,1410101,406.4,675.81,2015-09-01,01410100,1.662918307086614,66.29183070866141
76001,76,CALI,2015,septiembre,9,Naranja Valencia,NARANJAS,1410101,354.125,675.81,2015-09-01,01410100,1.9083939286974936,90.83939286974936
76001,76,CALI,2015,septiembre,9,Panela redonda morena,PANELA,1810101,1244.875,1422.18,2015-09-01,01810100,1.142427954613917,14.242795461391712
76001,76,CALI,2015,septiembre,9,Papa Betina,PAPA,1210101,282.625,487.22,2015-09-01,01210100,1.7239097744360903,72.39097744360903
76001,76,CALI,2015,septiembre,9,Papa R-12 negra,PAPA,1210101,357.875,487.22,2015-09-01,01210100,1.3614250785888928,36.14250785888928
76001,76,CALI,2015,septiembre,9,Papa capira,PAPA,1210101,391.6875,487.22,2015-09-01,01210100,1.2438997925642254,24.389979256422546
76001,76,CALI,2015,septiembre,9,Papa criolla limpia,PAPA CRIOLLA,1210102,828.25,1015.5,2015-09-01,01210100,1.2260790824026562,22.607908240265616
76001,76,CALI,2015,septiembre,9,Papa criolla sucia,PAPA CRIOLLA,1210102,761.875,1015.5,2015-09-01,01210100,1.332895816242822,33.28958162428219
76001,76,CALI,2015,septiembre,9,Papa parda pastusa,PAPA,1210101,333.25,487.22,2015-09-01,01210100,1.4620255063765941,46.202550637659414
76001,76,CALI,2015,septiembre,9,Papa suprema,PAPA,1210101,328.1875,487.22,2015-09-01,01210100,1.484578175585603,48.45781755856029
76001,76,CALI,2015,septiembre,9,Papa única,PAPA,1210101,281.875,487.22,2015-09-01,01210100,1.7284966740576497,72.84966740576498
76001,76,CALI,2015,septiembre,9,Pargo rojo entero congelado,PESCADO DE MAR,1610101,8999.5,9699.37,2015-09-01,01610100,1.0777676537585423,7.776765375854233
76001,76,CALI,2015,septiembre,9,Pargo rojo platero,PESCADO DE MAR,1610101,8315.9375,9699.37,2015-09-01,01610100,1.1663591747773479,16.635917477734786
76001,76,CALI,2015,septiembre,9,Pastas alimenticias,PASTA PARA SECO,1110301,2505.625,2594.4,2015-09-01,01110300,1.0354302818658019,3.5430281865801883
76001,76,CALI,2015,septiembre,9,Pechuga de pollo,POLLO DESPRESADO POR LIBRA,1510302,3702.4375,4201.76,2015-09-01,01510300,1.1348631813501242,13.486318135012421
76001,76,CALI,2015,septiembre,9,Piernas de pollo,POLLO DESPRESADO POR LIBRA,1510302,2969.125,4201.76,2015-09-01,01510300,1.4151509283037933,41.51509283037933
76001,76,CALI,2015,septiembre,9,Piña gold,PIÑAS,1410507,667.625,825.61,2015-09-01,01410500,1.2366373338326155,23.663733383261555
76001,76,CALI,2015,septiembre,9,Piña manzana,PIÑAS,1410507,477.625,825.61,2015-09-01,01410500,1.7285736718136613,72.85736718136613
76001,76,CALI,2015,septiembre,9,Plátano hartón verde,PLÁTANO,1220101,553.3125,575.39,2015-09-01,01220100,1.0399005986671184,3.990059866711837
76001,76,CALI,2015,septiembre,9,Pollo entero congelado sin vísceras,POLLO ENTERO POR LIBRA,1510301,2636.6875,3284.69,2015-09-01,01510300,1.2457638609050181,24.576386090501813
76001,76,CALI,2015,septiembre,9,Queso campesino,QUESO CAMPESINO,1720201,4592.78125,7131.6,2015-09-01,01720200,1.5527846008341897,55.27846008341897
76001,76,CALI,2015,septiembre,9,Repollo blanco,REPOLLO,1310503,233.9375,710.04,2015-09-01,01310500,3.035169650013358,203.5169650013358
76001,76,CALI,2015,septiembre,9,Repollo morado,REPOLLO,1310503,539.125,710.04,2015-09-01,01310500,1.317022953860422,31.702295386042188
76001,76,CALI,2015,septiembre,9,Sal yodada,SAL,1830101,408.4166666666667,511.07,2015-09-01,01830100,1.251344623546215,25.13446235462149
76001,76,CALI,2015,septiembre,9,Tilapia roja entera congelada,PESCADO DE RÍO,1610102,4790.25,6399.37,2015-09-01,01610100,1.335915662021815,33.59156620218151
76001,76,CALI,2015,septiembre,9,Tomate chonto regional,TOMATE,1310201,1021.0625,1109.75,2015-09-01,01310200,1.0868580522739792,8.685805227397925
76001,76,CALI,2015,septiembre,9,Tomate de árbol,TOMATE DE ÁRBOL,1410301,574.6875,930.83,2015-09-01,01410300,1.619715062533986,61.9715062533986
76001,76,CALI,2015,septiembre,9,Tomate larga vida,TOMATE,1310201,1059.8,1109.75,2015-09-01,01310200,1.0471315342517458,4.713153425174577
76001,76,CALI,2015,septiembre,9,"Toyo blanco, filete congelado",PESCADO DE MAR,1610101,5206.3125,9699.37,2015-09-01,01610100,1.863001884731276,86.30018847312759
76001,76,CALI,2015,septiembre,9,Yuca ICA,YUCA,1210201,720.25,1257.49,2015-09-01,01210200,1.7459076709475876,74.59076709475876
76001,76,CALI,2015,septiembre,9,Zanahoria,ZANAHORIA,1310301,598.875,902.87,2015-09-01,01310300,1.5076101022750992,50.761010227509914
76001,76,CALI,2015,septiembre,9,Zanahoria bogotana,ZANAHORIA,1310301,776.5714285714286,902.87,2015-09-01,01310300,1.1626361295069905,16.26361295069905
76001,76,CALI,2015,octubre,10,Aceite vegetal mezcla,ACEITE DE SOYA O DE MAÍZ,1730101,2763.466183574879,3046.521739130435,2015-10-01,01730100,1.102427725455062,10.242772545506206
76001,76,CALI,2015,octubre,10,Aguacate papelillo,AGUACATE,1410503,1641.4166666666667,2439.98,2015-10-01,01410500,1.4865086053713763,48.65086053713763
76001,76,CALI,2015,octubre,10,Ahuyama,AHUYAMA,1310507,839.5,927.14,2015-10-01,01310500,1.1043954734961285,10.439547349612855
76001,76,CALI,2015,octubre,10,Ajo importado,AJO,1310505,2805.4166666666665,5026.88,2015-10-01,01310500,1.791847913263033,79.1847913263033
76001,76,CALI,2015,octubre,10,Alas de pollo con costillar,POLLO DESPRESADO POR LIBRA,1510302,1967.3333333333333,4223,2015-10-01,01510300,2.14656048797018,114.65604879701799
76001,76,CALI,2015,octubre,10,Arracacha amarilla,ARRACACHA,1210303,1175.9166666666667,2272.01,2015-10-01,01210300,1.9321182056551627,93.21182056551626
76001,76,CALI,2015,octubre,10,Arroz de primera,ARROZ PARA SECO,1110101,1326,1537.28,2015-10-01,01110100,1.1593363499245852,15.933634992458522
76001,76,CALI,2015,octubre,10,Arveja verde en vaina pastusa,ARVEJA FRESCA,1320201,1318.5,4175.69,2015-10-01,01320200,3.167000379218809,216.7000379218809
76001,76,CALI,2015,octubre,10,Avena en hojuelas,AVENA HOJUELAS,1110501,3295.222222222222,5567.487499999999,2015-10-01,01110500,1.6895635937552684,68.95635937552684
76001,76,CALI,2015,octubre,10,Avena molida,AVENA MOLIDA,1110502,3276.277777777778,5928.55,2015-10-01,01110500,1.8095382632730233,80.95382632730232
76001,76,CALI,2015,octubre,10,Banano criollo,BANANOS,1410201,361.75,619.07,2015-10-01,01410200,1.7113199723566,71.13199723566
76001,76,CALI,2015,octubre,10,Bocachico importado congelado,PESCADO DE RÍO,1610102,3735.5833333333335,6516.76,2015-10-01,01610100,1.7445093358913155,74.45093358913155
76001,76,CALI,2015,octubre,10,Café molido,CAFÉ MOLIDO,1820101,7059.777777777777,7584.1,2015-10-01,01820100,1.0742689414208821,7.426894142088214
76001,76,CALI,2015,octubre,10,Camarón tigre precocido seco,CAMARONES O VARIEDAD DISPONIBLE,1620101,13996.416666666666,21462.99,2015-10-01,01620100,1.5334632078448653,53.34632078448654
76001,76,CALI,2015,octubre,10,"Carne de cerdo, brazo sin hueso",CARNE DE CERDO SIN HUESO,1510201,4684.666666666667,6384.37,2015-10-01,01510200,1.3628226839333997,36.28226839333997
76001,76,CALI,2015,octubre,10,"Carne de cerdo, costilla",CARNE DE CERDO CON HUESO,1510202,3936.3333333333335,5180.17,2015-10-01,01510200,1.3159886527224998,31.598865272249977
76001,76,CALI,2015,octubre,10,"Carne de cerdo, espinazo",CARNE DE CERDO CON HUESO,1510202,2505.5,5180.17,2015-10-01,01510200,2.0675194571941726,106.75194571941726
76001,76,CALI,2015,octubre,10,"Carne de cerdo, lomo sin hueso",CARNE DE CERDO SIN HUESO,1510201,6336.833333333333,6384.37,2015-10-01,01510200,1.0075016438284106,0.7501643828410565
76001,76,CALI,2015,octubre,10,"Carne de cerdo, pernil sin hueso",CARNE DE CERDO SIN HUESO,1510201,5734.5,6384.37,2015-10-01,01510200,1.1133263580085448,11.332635800854485
76001,76,CALI,2015,octubre,10,"Carne de res, bola de brazo",CARNE DE RES SIN HUESO,1510101,5693.666666666667,6807.48,2015-10-01,01510100,1.1956232070721853,19.56232070721853
76001,76,CALI,2015,octubre,10,"Carne de res, bola de pierna",CARNE DE RES SIN HUESO,1510101,6002.833333333333,6807.48,2015-10-01,01510100,1.1340444789960296,13.404447899602957
76001,76,CALI,2015,octubre,10,"Carne de res, cadera",CARNE DE RES SIN HUESO,1510101,6019.333333333333,6807.48,2015-10-01,01510100,1.1309358732971535,13.093587329715351
76001,76,CALI,2015,octubre,10,"Carne de res, chatas",CARNE DE RES SIN HUESO,1510101,6377.833333333333,6807.48,2015-10-01,01510100,1.0673656152820967,6.7365615282096725
76001,76,CALI,2015,octubre,10,"Carne de res, falda",CARNE DE RES SIN HUESO,1510101,3297.8333333333335,6807.48,2015-10-01,01510100,2.0642280285035626,106.42280285035626
76001,76,CALI,2015,octubre,10,"Carne de res, lomo de brazo",CARNE DE RES SIN HUESO,1510101,5915.5,6807.48,2015-10-01,01510100,1.1507869157298622,15.078691572986225
76001,76,CALI,2015,octubre,10,"Carne de res, morrillo",CARNE DE RES SIN HUESO,1510101,4525.333333333333,6807.48,2015-10-01,01510100,1.504304655274013,50.43046552740129
76001,76,CALI,2015,octubre,10,"Carne de res, muchacho",CARNE DE RES SIN HUESO,1510101,6058.666666666667,6807.48,2015-10-01,01510100,1.12359375,12.359374999999995
76001,76,CALI,2015,octubre,10,"Carne de res, pecho",CARNE DE RES SIN HUESO,1510101,4652.5,6807.48,2015-10-01,01510100,1.4631875335840945,46.318753358409445
76001,76,CALI,2015,octubre,10,"Carne de res, punta de anca",CARNE DE RES SIN HUESO,1510101,6377.5,6807.48,2015-10-01,01510100,1.0674214033712268,6.742140337122682
