Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
9 a 13 años,5143.216527048921,2576.817866473742,1,BOGOTA,2005-02-01,price_serving_from_precio_100g,3,5143.216527048921
gestantes < 18 años,6716.8367869194735,2490.0529309324265,1,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,6716.8367869194735
gestantes 19 a 30 años,7321.49624639847,2691.869053617224,1,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,7321.49624639847
gestantes 31 a 50 años,6984.624579910696,2691.8690536172244,1,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,6984.624579910696
lactantes < 18 años,6929.252207840262,2529.8856557964064,1,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,6929.252207840262
lactantes 19 a 30 años,7350.364861639579,2673.411272194071,1,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,7350.364861639579
lactantes 31 a 50 años,7016.164392994553,2673.411272194072,1,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,7016.164392994553
> 70 años,5720.979882076784,2539.276075324411,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,5720.979882076784
1 a 3 años,3199.5884048360876,2631.4698976975624,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,3199.5884048360876
14 a 18 años,7946.325174783533,2626.672033303873,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,7946.325174783533
19 a 30 años,8254.76314515102,2653.0799485694124,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,8254.76314515102
31 a 50 años,7819.595774558075,2653.079948569413,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,1,7819.595774558075
4 a 8 años,4127.46104253033,2612.5935077640283,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,4127.46104253033
51 a 70 años,6356.525179203999,2653.0799485694133,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,6356.525179203999
9 a 13 años,5698.087589213628,2576.8178664737416,0,BOGOTA,2005-02-01,price_serving_from_precio_100g,NA,5698.087589213628
> 70 años,4571.266353427663,2525.220417638848,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,4571.266353427663
1 a 3 años,3116.2550023704484,2569.336293661366,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,3116.2550023704484
14 a 18 años,5972.7965552264095,2568.6778635854957,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,5972.7965552264095
19 a 30 años,5743.512833188141,2568.6778635854953,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,5743.512833188141
31 a 50 años,5417.466143176564,2568.677863585495,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,2,5417.466143176564
4 a 8 años,3763.762375987995,2599.218581055309,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,3763.762375987995
51 a 70 años,4921.932718033812,2568.6778635854953,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,4921.932718033812
9 a 13 años,5114.81564589264,2562.588658428112,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,3,5114.81564589264
gestantes < 18 años,6688.405876553603,2479.5130780326986,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,6688.405876553603
gestantes 19 a 30 años,7283.714543294619,2677.9779862785995,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,7283.714543294619
gestantes 31 a 50 años,6948.581262631137,2677.9779862785995,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,6948.581262631137
lactantes < 18 años,6897.32302492887,2518.228238888211,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,6897.32302492887
lactantes 19 a 30 años,7312.383319416737,2659.596953445925,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,7312.383319416737
lactantes 31 a 50 años,6979.909764938514,2659.596953445926,1,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,6979.909764938514
> 70 años,5689.31253576896,2525.2204176388473,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,5689.31253576896
1 a 3 años,3183.6848275878074,2618.390157587459,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,3183.6848275878074
14 a 18 años,7902.585515531305,2612.213810518245,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,7902.585515531305
19 a 30 años,8207.220342037223,2637.7996969835026,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,8207.220342037223
31 a 50 años,7774.5592912814245,2637.7996969835026,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,1,7774.5592912814245
4 a 8 años,4106.330893973779,2599.21858105531,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,4106.330893973779
51 a 70 años,6319.915161476195,2637.799696983503,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,6319.915161476195
9 a 13 años,5666.62270579131,2562.588658428112,0,BOGOTA,2005-03-01,price_serving_from_precio_100g,NA,5666.62270579131
> 70 años,4514.464073820904,2493.8421812506176,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,4514.464073820904
1 a 3 años,3066.9215991637916,2528.661155313486,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,3066.9215991637916
14 a 18 años,5894.349216053027,2534.9405779222952,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,5894.349216053027
19 a 30 años,5668.0769305743925,2534.940577922295,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,5668.0769305743925
31 a 50 años,5346.312572137515,2534.940577922295,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,2,5346.312572137515
4 a 8 años,3713.633675253457,2564.600176018735,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,3713.633675253457
51 a 70 años,4857.287535203617,2534.940577922295,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,4857.287535203617
9 a 13 años,5050.408884908413,2530.3200398403023,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,3,5050.408884908413
gestantes < 18 años,6578.87995308928,2438.9098364493198,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,6578.87995308928
gestantes 19 a 30 años,7172.790826545379,2637.1950492421483,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,7172.790826545379
gestantes 31 a 50 años,6842.76129190003,2637.1950492421483,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,6842.76129190003
lactantes < 18 años,6787.574811469492,2478.158917891926,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,6787.574811469492
lactantes 19 a 30 años,7201.613837339675,2619.3088333900914,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,7201.613837339675
lactantes 31 a 50 años,6874.176660445226,2619.3088333900923,1,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,6874.176660445226
> 70 años,5618.617481829548,2493.8421812506167,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,5618.617481829548
1 a 3 años,3140.0178894742476,2582.4767154094666,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,3140.0178894742476
14 a 18 años,7799.69796566538,2578.204146445399,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,7799.69796566538
19 a 30 años,8103.386517637262,2604.4275174727395,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,8103.386517637262
31 a 50 años,7676.199287456108,2604.4275174727395,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,1,7676.199287456108
4 a 8 años,4051.6396005450956,2564.600176018736,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,4051.6396005450956
51 a 70 años,6239.958619096285,2604.4275174727404,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,6239.958619096285
9 a 13 años,5595.267482168973,2530.3200398403023,0,BOGOTA,2005-04-01,price_serving_from_precio_100g,NA,5595.267482168973
> 70 años,4524.201207295581,2499.22108642885,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,4524.201207295581
1 a 3 años,3070.3655158490606,2531.500646987009,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,3070.3655158490606
14 a 18 años,5905.132216587366,2539.577945781636,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,5905.132216587366
19 a 30 años,5678.445993270001,2539.5779457816357,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,5678.445993270001
31 a 50 años,5356.093005771326,2539.5779457816357,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,2,5356.093005771326
4 a 8 años,3718.7400864439064,2568.126615130142,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,3718.7400864439064
51 a 70 años,4866.173356550086,2539.577945781636,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,4866.173356550086
9 a 13 años,5061.345251186689,2535.799300507621,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,3,5061.345251186689
gestantes < 18 años,6586.097161705534,2441.5853862710824,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,6586.097161705534
gestantes 19 a 30 años,7188.082330919207,2642.8172234565254,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,7188.082330919207
gestantes 31 a 50 años,6857.3492140567605,2642.817223456526,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,6857.3492140567605
lactantes < 18 años,6798.289931454032,2482.071032437036,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,6798.289931454032
lactantes 19 a 30 años,7216.94043261855,2624.883290353002,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,7216.94043261855
lactantes 31 a 50 años,6888.806398435877,2624.8832903530024,1,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,6888.806398435877
> 70 años,5630.736135886624,2499.221086428849,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,5630.736135886624
1 a 3 años,3143.5430472165713,2585.3759465948087,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,3143.5430472165713
14 a 18 años,7818.243470421662,2584.334396292387,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,7818.243470421662
19 a 30 años,8124.8782824604505,2611.334968275282,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,8124.8782824604505
31 a 50 años,7696.558068252613,2611.334968275282,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,1,7696.558068252613
4 a 8 años,4057.2107848904334,2568.1266151301425,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,4057.2107848904334
51 a 70 años,6256.508208932109,2611.3349682752823,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,6256.508208932109
9 a 13 años,5607.383708004228,2535.799300507621,0,BOGOTA,2005-05-01,price_serving_from_precio_100g,NA,5607.383708004228
> 70 años,4504.294980171805,2488.22465627478,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,4504.294980171805
1 a 3 años,3053.551573165022,2517.637637334468,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,3053.551573165022
14 a 18 años,5877.500526671555,2527.694582676276,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,5877.500526671555
19 a 30 años,5651.875028703115,2527.6945826762753,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,5651.875028703115
31 a 50 años,5331.030416879582,2527.6945826762753,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,2,5331.030416879582
4 a 8 años,3699.850778350842,2555.0818382090474,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,3699.850778350842
51 a 70 años,4843.403232472749,2527.6945826762753,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,4843.403232472749
9 a 13 años,5038.78842707615,2524.498040474477,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,3,5038.78842707615
gestantes < 18 años,6550.315761134359,2428.3205736529417,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,6550.315761134359
gestantes 19 a 30 años,7152.163384598557,2629.6110294238974,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,7152.163384598557
gestantes 31 a 50 años,6823.082945672191,2629.611029423898,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,6823.082945672191
lactantes < 18 años,6763.073545768321,2469.21345035993,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,6763.073545768321
lactantes 19 a 30 años,7181.069271941533,2611.836541367642,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,7181.069271941533
lactantes 31 a 50 años,6854.566198797497,2611.8365413676424,1,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,6854.566198797497
> 70 años,5605.961218225078,2488.224656274779,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,5605.961218225078
1 a 3 años,3126.863533281961,2571.658045016964,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,3126.863533281961
14 a 18 años,7783.942881630116,2572.996275170624,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,7783.942881630116
19 a 30 años,8090.383136599317,2600.2482322662772,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,8090.383136599317
31 a 50 años,7663.881407266049,2600.2482322662772,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,1,7663.881407266049
4 a 8 años,4036.602217813194,2555.0818382090483,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,4036.602217813194
51 a 70 años,6229.945452451881,2600.2482322662777,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,6229.945452451881
9 a 13 años,5582.3933622079,2524.498040474477,0,BOGOTA,2005-06-01,price_serving_from_precio_100g,NA,5582.3933622079
> 70 años,4511.9015416740795,2492.4266088473237,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,4511.9015416740795
1 a 3 años,3059.1682787052105,2522.268582293798,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,3059.1682787052105
14 a 18 años,5888.383303885249,2532.374860777944,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,5888.383303885249
19 a 30 años,5662.3400378507795,2532.374860777944,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,5662.3400378507795
31 a 50 años,5340.901350294739,2532.3748607779435,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,2,5340.901350294739
4 a 8 años,3707.1221110888937,2560.1033515974473,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,3707.1221110888937
51 a 70 años,4852.371275622366,2532.374860777944,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,4852.371275622366
9 a 13 años,5047.56362910277,2528.8945299563397,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,3,5047.56362910277
gestantes < 18 años,6562.12316619148,2432.6977923500594,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,6562.12316619148
gestantes 19 a 30 años,7164.164143394941,2634.023306660234,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,7164.164143394941
gestantes 31 a 50 años,6834.531533781217,2634.023306660234,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,6834.531533781217
lactantes < 18 años,6774.520946399658,2473.392922225683,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,6774.520946399658
lactantes 19 a 30 años,7192.9532956562225,2616.1588959113847,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,7192.9532956562225
lactantes 31 a 50 años,6865.909889294775,2616.158895911385,1,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,6865.909889294775
> 70 años,5615.4282022866255,2492.4266088473237,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,5615.4282022866255
1 a 3 años,3133.175095829426,2576.848927327322,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,3133.175095829426
14 a 18 años,7797.300584997738,2577.411687967503,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,7797.300584997738
19 a 30 años,8103.700761128985,2604.528515295717,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,8103.700761128985
31 a 50 años,7676.496964934778,2604.5285152957176,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,1,7676.496964934778
4 a 8 años,4044.5353696118077,2560.103351597448,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,4044.5353696118077
51 a 70 años,6240.200600196458,2604.528515295718,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,6240.200600196458
9 a 13 años,5592.115268625366,2528.8945299563397,0,BOGOTA,2005-07-01,price_serving_from_precio_100g,NA,5592.115268625366
> 70 años,4503.181995945518,2487.6098309123017,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,4503.181995945518
1 a 3 años,3056.387326375995,2519.9757013373423,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,3056.387326375995
14 a 18 años,5879.905178290244,2528.7287339863774,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,5879.905178290244
19 a 30 años,5654.187370552295,2528.728733986377,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,5654.187370552295
31 a 50 años,5333.21149212799,2528.728733986377,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,2,5333.21149212799
4 a 8 años,3704.1543764131657,2558.053862192376,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,3704.1543764131657
51 a 70 años,4845.384805655103,2528.728733986377,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,4845.384805655103
9 a 13 años,5038.594697768252,2524.4009795906463,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,3,5038.594697768252
gestantes < 18 años,6556.741128116079,2430.702573453251,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,6556.741128116079
gestantes 19 a 30 años,7152.906850674709,2629.884377009617,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,7152.906850674709
gestantes 31 a 50 años,6823.7922038968845,2629.884377009617,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,6823.7922038968845
lactantes < 18 años,6766.0070490903445,2470.284479058701,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,6766.0070490903445
lactantes 19 a 30 años,7181.153894058567,2611.8673193937425,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,7181.153894058567
lactantes 31 a 50 años,6854.646973384279,2611.867319393743,1,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,6854.646973384279
> 70 años,5604.576018890547,2487.609830912301,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,5604.576018890547
1 a 3 años,3131.445267160426,2575.4262468151137,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,3131.445267160426
14 a 18 años,7781.178035849782,2572.0823504409072,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,7781.178035849782
19 a 30 años,8084.879880305469,2598.479486310965,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,8084.879880305469
31 a 50 años,7658.668266815501,2598.479486310965,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,1,7658.668266815501
4 a 8 años,4041.297518927661,2558.0538621923765,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,4041.297518927661
51 a 70 años,6225.707706730489,2598.4794863109655,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,6225.707706730489
9 a 13 años,5582.178732596413,2524.4009795906463,0,BOGOTA,2005-08-01,price_serving_from_precio_100g,NA,5582.178732596413
> 70 años,4499.062236242019,2485.334027991468,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,4499.062236242019
1 a 3 años,3054.8324996876704,2518.6937546938143,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,3054.8324996876704
14 a 18 años,5874.065609620833,2526.2173524860523,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,5874.065609620833
19 a 30 años,5648.571971252666,2526.217352486052,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,5648.571971252666
31 a 50 años,5327.914866792643,2526.217352486052,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,2,5327.914866792643
4 a 8 años,3699.8510756806304,2555.0820435421774,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,3699.8510756806304
51 a 70 años,4840.572660485346,2526.2173524860523,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,4840.572660485346
9 a 13 años,5033.35605184158,2521.7763503631995,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,3,5033.35605184158
gestantes < 18 años,6552.771461147327,2429.23094608103,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,6552.771461147327
gestantes 19 a 30 años,7147.147712812951,2627.766934827876,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,7147.147712812951
gestantes 31 a 50 años,6818.298051538599,2627.7669348278764,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,6818.298051538599
lactantes < 18 años,6761.655398966834,2468.695681754706,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,6761.655398966834
lactantes 19 a 30 años,7175.760932840761,2609.9058380820547,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,7175.760932840761
lactantes 31 a 50 años,6849.499214982972,2609.905838082055,1,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,6849.499214982972
> 70 años,5599.448643079708,2485.3340279914673,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,5599.448643079708
1 a 3 años,3127.9874327636717,2572.582385050729,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,3127.9874327636717
14 a 18 años,7774.565388165997,2569.8965278933724,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,7774.565388165997
19 a 30 años,8077.818504456516,2596.2099609054812,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,8077.818504456516
31 a 50 años,7651.979146391316,2596.2099609054817,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,1,7651.979146391316
4 a 8 años,4036.6025422052176,2555.0820435421783,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,4036.6025422052176
51 a 70 años,6220.270141461272,2596.209960905482,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,6220.270141461272
9 a 13 años,5576.374920296839,2521.7763503631995,0,BOGOTA,2005-09-01,price_serving_from_precio_100g,NA,5576.374920296839
> 70 años,4463.73710821371,2465.820018599758,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,4463.73710821371
1 a 3 años,3027.4692833244917,2496.132922907024,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,3027.4692833244917
14 a 18 años,5827.084282846793,2506.0124295541377,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,5827.084282846793
19 a 30 años,5603.394163712782,2506.0124295541377,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,5603.394163712782
31 a 50 años,5285.301704799513,2506.0124295541377,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,2,5285.301704799513
4 a 8 años,3670.4981204592323,2534.811171207865,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,3670.4981204592323
51 a 70 años,4801.857307091392,2506.0124295541377,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,4801.857307091392
9 a 13 años,4993.6940834460775,2501.9051922574586,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,3,4993.6940834460775
gestantes < 18 años,6493.896531593304,2407.4049444160905,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,6493.896531593304
gestantes 19 a 30 años,7083.250880563571,2604.274208810173,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,7083.250880563571
gestantes 31 a 50 años,6757.341196534134,2604.2742088101736,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,6757.341196534134
lactantes < 18 años,6701.036197966796,2446.563474342439,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,6701.036197966796
lactantes 19 a 30 años,7111.720561146219,2586.6136267719485,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,7111.720561146219
lactantes 31 a 50 años,6788.37057932268,2586.6136267719494,1,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,6788.37057932268
> 70 años,5555.483649972621,2465.820018599757,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,5555.483649972621
1 a 3 años,3102.7885990026834,2551.8578529831357,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,3102.7885990026834
14 a 18 años,7710.97626820071,2548.877030281412,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,7710.97626820071
19 a 30 años,8012.067166806777,2575.0774883629333,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,8012.067166806777
31 a 50 años,7589.694030147918,2575.0774883629333,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,1,7589.694030147918
4 a 8 años,4004.57795223003,2534.811171207866,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,4004.57795223003
51 a 70 años,6169.638763432888,2575.0774883629338,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,6169.638763432888
9 a 13 años,5532.434057863838,2501.9051922574586,0,BOGOTA,2005-10-01,price_serving_from_precio_100g,NA,5532.434057863838
> 70 años,4445.936428793003,2455.9867173554967,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,4445.936428793003
1 a 3 años,3012.2402003464053,2483.57662196727,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,3012.2402003464053
14 a 18 años,5802.739637583588,2495.542702215155,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,5802.739637583588
19 a 30 años,5579.984060724043,2495.5427022151543,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,5579.984060724043
31 a 50 años,5263.220542271776,2495.542702215155,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,2,5263.220542271776
4 a 8 años,3653.843273218371,2523.3094917476355,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,3653.843273218371
51 a 70 años,4781.795899520921,2495.5427022151543,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,4781.795899520921
9 a 13 años,4973.6470132995655,2491.861351355115,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,3,4973.6470132995655
gestantes < 18 años,6461.065665225075,2395.2339482137613,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,6461.065665225075
gestantes 19 a 30 años,7050.5562913056,2592.253502921326,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,7050.5562913056
gestantes 31 a 50 años,6726.150928305336,2592.2535029213263,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,6726.150928305336
lactantes < 18 años,6668.5687441577675,2434.7095335118893,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,6668.5687441577675
lactantes 19 a 30 años,7078.99114504479,2574.709566009668,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,7078.99114504479
lactantes 31 a 50 años,6757.129277948271,2574.709566009669,1,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,6757.129277948271
> 70 años,5533.3292575694095,2455.9867173554953,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,5533.3292575694095
1 a 3 años,3088.089660544527,2539.768856153955,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,3088.089660544527
14 a 18 años,7680.676587545591,2538.8614165172785,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,7680.676587545591
19 a 30 años,7981.497302802069,2565.252337502121,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,7981.497302802069
31 a 50 años,7560.735721448237,2565.252337502121,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,1,7560.735721448237
4 a 8 años,3986.4072212094216,2523.3094917476365,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,3986.4072212094216
51 a 70 años,6146.098644006818,2565.2523375021215,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,6146.098644006818
