Demo_Group,Sex,Person,cost_day,total_household,per_capita,per_capita_year,per_capita_month,ciudad,fecha,escenario
31 a 50 años,1,2,1447.3589993951762,4832.307861451377,1610.769287150459,587930.7898099174,48323.07861451377,CALI,2020-07-01,q3
9 a 13 años,1,3,1367.8504682716577,4832.307861451377,1610.769287150459,587930.7898099174,48323.07861451377,CALI,2020-07-01,q3
31 a 50 años,0,1,1685.0178720797514,4036.751570983007,1345.5838569943355,491138.10780293244,40367.51570983006,CALI,2020-08-01,q1
31 a 50 años,1,2,1209.0762596466782,4036.751570983007,1345.5838569943355,491138.10780293244,40367.51570983006,CALI,2020-08-01,q1
9 a 13 años,1,3,1142.6574392565772,4036.751570983007,1345.5838569943355,491138.10780293244,40367.51570983006,CALI,2020-08-01,q1
31 a 50 años,0,1,1885.1478337614012,4516.197487020705,1505.399162340235,549470.6942541858,45161.97487020705,CALI,2020-08-01,q2
31 a 50 años,1,2,1352.6785261405198,4516.197487020705,1505.399162340235,549470.6942541858,45161.97487020705,CALI,2020-08-01,q2
9 a 13 años,1,3,1278.3711271187835,4516.197487020705,1505.399162340235,549470.6942541858,45161.97487020705,CALI,2020-08-01,q2
31 a 50 años,0,1,1999.1023591757858,4789.195249898657,1596.3984166328855,582685.4220710032,47891.95249898657,CALI,2020-08-01,q3
31 a 50 años,1,2,1434.446033560355,4789.195249898657,1596.3984166328855,582685.4220710032,47891.95249898657,CALI,2020-08-01,q3
9 a 13 años,1,3,1355.6468571625155,4789.195249898657,1596.3984166328855,582685.4220710032,47891.95249898657,CALI,2020-08-01,q3
31 a 50 años,0,1,1632.7056447311618,3911.428588105443,1303.809529368481,475890.47821949556,39114.28588105443,CALI,2020-09-01,q1
31 a 50 años,1,2,1171.539879039419,3911.428588105443,1303.809529368481,475890.47821949556,39114.28588105443,CALI,2020-09-01,q1
9 a 13 años,1,3,1107.183064334862,3911.428588105443,1303.809529368481,475890.47821949556,39114.28588105443,CALI,2020-09-01,q1
31 a 50 años,0,1,1826.6224710931083,4375.989864533007,1458.6632881776688,532412.1001848491,43759.89864533007,CALI,2020-09-01,q2
31 a 50 años,1,2,1310.683940942378,4375.989864533007,1458.6632881776688,532412.1001848491,43759.89864533007,CALI,2020-09-01,q2
9 a 13 años,1,3,1238.6834524975206,4375.989864533007,1458.6632881776688,532412.1001848491,43759.89864533007,CALI,2020-09-01,q2
31 a 50 años,0,1,2000.9019626359598,4793.506511052248,1597.8355036840828,583209.9588446902,47935.06511052248,CALI,2020-09-01,q3
31 a 50 años,1,2,1435.7373301433338,4793.506511052248,1597.8355036840828,583209.9588446902,47935.06511052248,CALI,2020-09-01,q3
9 a 13 años,1,3,1356.8672182729542,4793.506511052248,1597.8355036840828,583209.9588446902,47935.06511052248,CALI,2020-09-01,q3
31 a 50 años,0,1,1622.1919127634858,3886.2411258591073,1295.4137086197024,472826.0036461914,38862.41125859108,CALI,2020-10-01,q1
31 a 50 años,1,2,1163.995802544423,3886.2411258591073,1295.4137086197024,472826.0036461914,38862.41125859108,CALI,2020-10-01,q1
9 a 13 años,1,3,1100.0534105511983,3886.2411258591073,1295.4137086197024,472826.0036461914,38862.41125859108,CALI,2020-10-01,q1
31 a 50 años,0,1,1814.860020755597,4347.81088158848,1449.2702938628265,528983.6572599317,43478.10881588479,CALI,2020-10-01,q2
31 a 50 años,1,2,1302.2438527427169,4347.81088158848,1449.2702938628265,528983.6572599317,43478.10881588479,CALI,2020-10-01,q2
9 a 13 años,1,3,1230.7070080901658,4347.81088158848,1449.2702938628265,528983.6572599317,43478.10881588479,CALI,2020-10-01,q2
31 a 50 años,0,1,2003.1893319402745,4798.986299596694,1599.6620998655646,583876.6664509311,47989.86299596694,CALI,2020-10-01,q3
31 a 50 años,1,2,1437.3786207009693,4798.986299596694,1599.6620998655646,583876.6664509311,47989.86299596694,CALI,2020-10-01,q3
9 a 13 años,1,3,1358.4183469554507,4798.986299596694,1599.6620998655646,583876.6664509311,47989.86299596694,CALI,2020-10-01,q3
31 a 50 años,0,1,1620.140452867564,3881.326499079837,1293.775499693279,472228.0573880468,38813.26499079837,CALI,2020-11-01,q1
31 a 50 años,1,2,1162.5237876187205,3881.326499079837,1293.775499693279,472228.0573880468,38813.26499079837,CALI,2020-11-01,q1
9 a 13 años,1,3,1098.6622585935525,3881.326499079837,1293.775499693279,472228.0573880468,38813.26499079837,CALI,2020-11-01,q1
31 a 50 años,0,1,1812.5649084912593,4342.312543444913,1447.4375144816377,528314.6927857978,43423.12543444913,CALI,2020-11-01,q2
31 a 50 años,1,2,1300.5970062623235,4342.312543444913,1447.4375144816377,528314.6927857978,43423.12543444913,CALI,2020-11-01,q2
9 a 13 años,1,3,1229.1506286913302,4342.312543444913,1447.4375144816377,528314.6927857978,43423.12543444913,CALI,2020-11-01,q2
31 a 50 años,0,1,2000.6560542498112,4792.917395007515,1597.6391316691715,583138.2830592477,47929.17395007514,CALI,2020-11-01,q3
31 a 50 años,1,2,1435.5608797942502,4792.917395007515,1597.6391316691715,583138.2830592477,47929.17395007514,CALI,2020-11-01,q3
9 a 13 años,1,3,1356.7004609634535,4792.917395007515,1597.6391316691715,583138.2830592477,47929.17395007514,CALI,2020-11-01,q3
