Demo_Group,Sex,Person,cost_day,total_household,per_capita,per_capita_year,per_capita_month,ciudad,fecha,escenario
9 a 13 años,1,3,5268.947800890321,16260.979592134809,5420.326530711603,1978419.183709735,162609.79592134806,CALI,2022-05-01,q2
31 a 50 años,0,1,6301.449535198287,17254.214309535528,5751.404769845176,2099262.740993489,172542.14309535528,CALI,2022-05-01,q3
31 a 50 años,1,2,5463.769918042346,17254.214309535528,5751.404769845176,2099262.740993489,172542.14309535528,CALI,2022-05-01,q3
9 a 13 años,1,3,5488.994856294894,17254.214309535528,5751.404769845176,2099262.740993489,172542.14309535528,CALI,2022-05-01,q3
31 a 50 años,0,1,5579.851159860095,15487.168421392504,5162.3894737975015,1884272.157936088,154871.68421392504,CALI,2022-06-01,q1
31 a 50 años,1,2,4765.089322133961,15487.168421392504,5162.3894737975015,1884272.157936088,154871.68421392504,CALI,2022-06-01,q1
9 a 13 años,1,3,5142.227939398446,15487.168421392504,5162.3894737975015,1884272.157936088,154871.68421392504,CALI,2022-06-01,q1
31 a 50 años,0,1,5904.980284704044,16298.766288252242,5432.92209608408,1983016.5650706894,162987.66288252242,CALI,2022-06-01,q2
31 a 50 años,1,2,5042.4141542350935,16298.766288252242,5432.92209608408,1983016.5650706894,162987.66288252242,CALI,2022-06-01,q2
9 a 13 años,1,3,5351.371849313105,16298.766288252242,5432.92209608408,1983016.5650706894,162987.66288252242,CALI,2022-06-01,q2
31 a 50 años,0,1,6211.039823997576,17154.356974003615,5718.118991334538,2087113.4318371064,171543.56974003612,CALI,2022-06-01,q3
31 a 50 años,1,2,5365.483805740304,17154.356974003615,5718.118991334538,2087113.4318371064,171543.56974003612,CALI,2022-06-01,q3
9 a 13 años,1,3,5577.833344265736,17154.356974003615,5718.118991334538,2087113.4318371064,171543.56974003612,CALI,2022-06-01,q3
31 a 50 años,0,1,5589.2183589765045,15457.637437031259,5152.545812343753,1880679.2215054699,154576.37437031258,CALI,2022-07-01,q1
31 a 50 años,1,2,4722.8620402036595,15457.637437031259,5152.545812343753,1880679.2215054699,154576.37437031258,CALI,2022-07-01,q1
9 a 13 años,1,3,5145.557037851094,15457.637437031259,5152.545812343753,1880679.2215054699,154576.37437031258,CALI,2022-07-01,q1
31 a 50 años,0,1,5894.925677417222,16228.550125163758,5409.51670838792,1974473.5985615908,162285.5012516376,CALI,2022-07-01,q2
31 a 50 años,1,2,4988.484638287408,16228.550125163758,5409.51670838792,1974473.5985615908,162285.5012516376,CALI,2022-07-01,q2
9 a 13 años,1,3,5345.139809459128,16228.550125163758,5409.51670838792,1974473.5985615908,162285.5012516376,CALI,2022-07-01,q2
31 a 50 años,0,1,6223.860884355259,17050.548192166672,5683.516064055558,2074483.3633802787,170505.48192166674,CALI,2022-07-01,q3
31 a 50 años,1,2,5281.108159655648,17050.548192166672,5683.516064055558,2074483.3633802787,170505.48192166674,CALI,2022-07-01,q3
9 a 13 años,1,3,5545.579148155766,17050.548192166672,5683.516064055558,2074483.3633802787,170505.48192166674,CALI,2022-07-01,q3
31 a 50 años,0,1,5608.42597973361,15601.277630906949,5200.425876968983,1898155.4450936788,156012.7763090695,CALI,2022-08-01,q1
31 a 50 años,1,2,4767.223037494352,15601.277630906949,5200.425876968983,1898155.4450936788,156012.7763090695,CALI,2022-08-01,q1
9 a 13 años,1,3,5225.628613678988,15601.277630906949,5200.425876968983,1898155.4450936788,156012.7763090695,CALI,2022-08-01,q1
31 a 50 años,0,1,5904.200380748722,16328.016416749282,5442.672138916428,1986575.330704496,163280.16416749283,CALI,2022-08-01,q2
31 a 50 años,1,2,5017.966547047695,16328.016416749282,5442.672138916428,1986575.330704496,163280.16416749283,CALI,2022-08-01,q2
9 a 13 años,1,3,5405.849488952866,16328.016416749282,5442.672138916428,1986575.330704496,163280.16416749283,CALI,2022-08-01,q2
31 a 50 años,0,1,6168.518183739823,17003.147582427984,5667.715860809328,2068716.2891954046,170031.47582427983,CALI,2022-08-01,q3
31 a 50 años,1,2,5258.879029034092,17003.147582427984,5667.715860809328,2068716.2891954046,170031.47582427983,CALI,2022-08-01,q3
9 a 13 años,1,3,5575.750369654071,17003.147582427984,5667.715860809328,2068716.2891954046,170031.47582427983,CALI,2022-08-01,q3
31 a 50 años,0,1,5873.4842367845185,16398.985815824104,5466.328605274702,1995209.9409252661,163989.85815824106,CALI,2022-09-01,q1
31 a 50 años,1,2,5026.657874246626,16398.985815824104,5466.328605274702,1995209.9409252661,163989.85815824106,CALI,2022-09-01,q1
9 a 13 años,1,3,5498.84370479296,16398.985815824104,5466.328605274702,1995209.9409252661,163989.85815824106,CALI,2022-09-01,q1
31 a 50 años,0,1,6193.448718905938,17210.991354695263,5736.997118231754,2094003.9481545903,172109.91354695262,CALI,2022-09-01,q2
31 a 50 años,1,2,5307.178615701658,17210.991354695263,5736.997118231754,2094003.9481545903,172109.91354695262,CALI,2022-09-01,q2
9 a 13 años,1,3,5710.364020087666,17210.991354695263,5736.997118231754,2094003.9481545903,172109.91354695262,CALI,2022-09-01,q2
31 a 50 años,0,1,6488.440552322377,17960.735534478732,5986.911844826244,2185222.8233615793,179607.35534478733,CALI,2022-09-01,q3
31 a 50 años,1,2,5573.831810003247,17960.735534478732,5986.911844826244,2185222.8233615793,179607.35534478733,CALI,2022-09-01,q3
9 a 13 años,1,3,5898.463172153108,17960.735534478732,5986.911844826244,2185222.8233615793,179607.35534478733,CALI,2022-09-01,q3
31 a 50 años,0,1,5937.255472683845,16999.304606469064,5666.434868823021,2068248.7271204027,169993.04606469063,CALI,2022-10-01,q1
31 a 50 años,1,2,5359.719507180227,16999.304606469064,5666.434868823021,2068248.7271204027,169993.04606469063,CALI,2022-10-01,q1
9 a 13 años,1,3,5702.329626604994,16999.304606469064,5666.434868823021,2068248.7271204027,169993.04606469063,CALI,2022-10-01,q1
31 a 50 años,0,1,6313.519365510559,17920.23222810283,5973.410742700943,2180294.9210858443,179202.3222810283,CALI,2022-10-01,q2
31 a 50 años,1,2,5686.748036531156,17920.23222810283,5973.410742700943,2180294.9210858443,179202.3222810283,CALI,2022-10-01,q2
9 a 13 años,1,3,5919.964826061114,17920.23222810283,5973.410742700943,2180294.9210858443,179202.3222810283,CALI,2022-10-01,q2
31 a 50 años,0,1,6733.055276204044,18883.156617541234,6294.385539180411,2297450.72180085,188831.56617541233,CALI,2022-10-01,q3
31 a 50 años,1,2,5979.21696305829,18883.156617541234,6294.385539180411,2297450.72180085,188831.56617541233,CALI,2022-10-01,q3
9 a 13 años,1,3,6170.8843782789,18883.156617541234,6294.385539180411,2297450.72180085,188831.56617541233,CALI,2022-10-01,q3
31 a 50 años,0,1,5873.367663990576,17047.406395844173,5682.468798614725,2074101.1114943745,170474.06395844175,CALI,2022-11-01,q1
31 a 50 años,1,2,5382.574259432636,17047.406395844173,5682.468798614725,2074101.1114943745,170474.06395844175,CALI,2022-11-01,q1
9 a 13 años,1,3,5791.464472420962,17047.406395844173,5682.468798614725,2074101.1114943745,170474.06395844175,CALI,2022-11-01,q1
31 a 50 años,0,1,6210.2991041575515,17917.20935176091,5972.403117253637,2179927.1377975773,179172.09351760912,CALI,2022-11-01,q2
31 a 50 años,1,2,5705.742151904608,17917.20935176091,5972.403117253637,2179927.1377975773,179172.09351760912,CALI,2022-11-01,q2
9 a 13 años,1,3,6001.16809569875,17917.20935176091,5972.403117253637,2179927.1377975773,179172.09351760912,CALI,2022-11-01,q2
31 a 50 años,0,1,6552.473330759098,18772.93075767057,6257.64358589019,2284039.908849919,187729.3075767057,CALI,2022-11-01,q3
31 a 50 años,1,2,6005.920729838109,18772.93075767057,6257.64358589019,2284039.908849919,187729.3075767057,CALI,2022-11-01,q3
9 a 13 años,1,3,6214.536697073362,18772.93075767057,6257.64358589019,2284039.908849919,187729.3075767057,CALI,2022-11-01,q3
31 a 50 años,0,1,6085.02472186207,17698.98578705157,5899.66192901719,2153376.6040912746,176989.8578705157,CALI,2022-12-01,q1
31 a 50 años,1,2,5646.451095193663,17698.98578705157,5899.66192901719,2153376.6040912746,176989.8578705157,CALI,2022-12-01,q1
9 a 13 años,1,3,5967.509969995836,17698.98578705157,5899.66192901719,2153376.6040912746,176989.8578705157,CALI,2022-12-01,q1
31 a 50 años,0,1,6440.192059411441,18558.378083865595,6186.126027955198,2257936.000203647,185583.78083865595,CALI,2022-12-01,q2
31 a 50 años,1,2,5941.675811747945,18558.378083865595,6186.126027955198,2257936.000203647,185583.78083865595,CALI,2022-12-01,q2
9 a 13 años,1,3,6176.510212706208,18558.378083865595,6186.126027955198,2257936.000203647,185583.78083865595,CALI,2022-12-01,q2
31 a 50 años,0,1,6812.340125372335,19485.509939426862,6495.169979808954,2370737.0426302683,194855.09939426862,CALI,2022-12-01,q3
31 a 50 años,1,2,6268.016034283659,19485.509939426862,6495.169979808954,2370737.0426302683,194855.09939426862,CALI,2022-12-01,q3
9 a 13 años,1,3,6405.153779770869,19485.509939426862,6495.169979808954,2370737.0426302683,194855.09939426862,CALI,2022-12-01,q3
31 a 50 años,0,1,6390.745884002496,18541.766394219027,6180.588798073009,2255914.911296648,185417.66394219027,CALI,2023-01-01,q1
31 a 50 años,1,2,5953.129311280583,18541.766394219027,6180.588798073009,2255914.911296648,185417.66394219027,CALI,2023-01-01,q1
9 a 13 años,1,3,6197.891198935949,18541.766394219027,6180.588798073009,2255914.911296648,185417.66394219027,CALI,2023-01-01,q1
31 a 50 años,0,1,6784.05167484002,19491.490865332133,6497.163621777378,2371464.721948743,194914.90865332133,CALI,2023-01-01,q2
31 a 50 años,1,2,6280.939977470274,19491.490865332133,6497.163621777378,2371464.721948743,194914.90865332133,CALI,2023-01-01,q2
9 a 13 años,1,3,6426.499213021839,19491.490865332133,6497.163621777378,2371464.721948743,194914.90865332133,CALI,2023-01-01,q2
31 a 50 años,0,1,7222.200960894011,20573.543035458977,6857.847678486326,2503114.402647509,205735.43035458977,CALI,2023-01-01,q3
31 a 50 años,1,2,6662.265556294037,20573.543035458977,6857.847678486326,2503114.402647509,205735.43035458977,CALI,2023-01-01,q3
9 a 13 años,1,3,6689.076518270931,20573.543035458977,6857.847678486326,2503114.402647509,205735.43035458977,CALI,2023-01-01,q3
31 a 50 años,0,1,6490.059906917839,18809.131250922444,6269.710416974148,2288444.302195564,188091.31250922443,CALI,2023-02-01,q1
31 a 50 años,1,2,6015.356496622303,18809.131250922444,6269.710416974148,2288444.302195564,188091.31250922443,CALI,2023-02-01,q1
9 a 13 años,1,3,6303.714847382302,18809.131250922444,6269.710416974148,2288444.302195564,188091.31250922443,CALI,2023-02-01,q1
31 a 50 años,0,1,6890.977195211113,19773.563619032335,6591.187873010778,2405783.5736489343,197735.63619032333,CALI,2023-02-01,q2
31 a 50 años,1,2,6346.2905069086655,19773.563619032335,6591.187873010778,2405783.5736489343,197735.63619032333,CALI,2023-02-01,q2
9 a 13 años,1,3,6536.295916912555,19773.563619032335,6591.187873010778,2405783.5736489343,197735.63619032333,CALI,2023-02-01,q2
31 a 50 años,0,1,7339.591282302993,20879.339710536227,6959.779903512076,2540319.6647819076,208793.3971053623,CALI,2023-02-01,q3
31 a 50 años,1,2,6734.529287343011,20879.339710536227,6959.779903512076,2540319.6647819076,208793.3971053623,CALI,2023-02-01,q3
9 a 13 años,1,3,6805.219140890223,20879.339710536227,6959.779903512076,2540319.6647819076,208793.3971053623,CALI,2023-02-01,q3
31 a 50 años,0,1,6546.9884304960515,18838.492460957794,6279.497486985932,2292016.582749865,188384.92460957795,CALI,2023-03-01,q1
31 a 50 años,1,2,5991.293750071792,18838.492460957794,6279.497486985932,2292016.582749865,188384.92460957795,CALI,2023-03-01,q1
9 a 13 años,1,3,6300.210280389951,18838.492460957794,6279.497486985932,2292016.582749865,188384.92460957795,CALI,2023-03-01,q1
31 a 50 años,0,1,6960.509220067717,19824.46331659413,6608.15443886471,2411976.370185619,198244.63316594128,CALI,2023-03-01,q2
31 a 50 años,1,2,6325.438745170829,19824.46331659413,6608.15443886471,2411976.370185619,198244.63316594128,CALI,2023-03-01,q2
9 a 13 años,1,3,6538.515351355583,19824.46331659413,6608.15443886471,2411976.370185619,198244.63316594128,CALI,2023-03-01,q2
31 a 50 años,0,1,7432.371055703777,20909.741656618015,6969.9138855393385,2544018.5682218587,209097.41656618015,CALI,2023-03-01,q3
31 a 50 años,1,2,6677.934371446923,20909.741656618015,6969.9138855393385,2544018.5682218587,209097.41656618015,CALI,2023-03-01,q3
9 a 13 años,1,3,6799.436229467315,20909.741656618015,6969.9138855393385,2544018.5682218587,209097.41656618015,CALI,2023-03-01,q3
31 a 50 años,0,1,6701.594613037202,18759.498320171162,6253.166106723721,2282405.628954158,187594.98320171164,CALI,2023-04-01,q1
31 a 50 años,1,2,5801.773218474845,18759.498320171162,6253.166106723721,2282405.628954158,187594.98320171164,CALI,2023-04-01,q1
9 a 13 años,1,3,6256.130488659116,18759.498320171162,6253.166106723721,2282405.628954158,187594.98320171164,CALI,2023-04-01,q1
31 a 50 años,0,1,7128.925753670415,19760.63449175306,6586.878163917686,2404210.529829955,197606.34491753057,CALI,2023-04-01,q2
31 a 50 años,1,2,6140.8848860674925,19760.63449175306,6586.878163917686,2404210.529829955,197606.34491753057,CALI,2023-04-01,q2
9 a 13 años,1,3,6490.823852015149,19760.63449175306,6586.878163917686,2404210.529829955,197606.34491753057,CALI,2023-04-01,q2
31 a 50 años,0,1,7449.247071059683,20577.88539924267,6859.29513308089,2503642.7235745247,205778.8539924267,CALI,2023-04-01,q3
31 a 50 años,1,2,6433.323432049612,20577.88539924267,6859.29513308089,2503642.7235745247,205778.8539924267,CALI,2023-04-01,q3
9 a 13 años,1,3,6695.314896133376,20577.88539924267,6859.29513308089,2503642.7235745247,205778.8539924267,CALI,2023-04-01,q3
31 a 50 años,0,1,6383.0680160310385,18127.507705637767,6042.502568545922,2205513.4375192616,181275.07705637766,CALI,2023-05-01,q1
31 a 50 años,1,2,5635.505602507512,18127.507705637767,6042.502568545922,2205513.4375192616,181275.07705637766,CALI,2023-05-01,q1
9 a 13 años,1,3,6108.934087099216,18127.507705637767,6042.502568545922,2205513.4375192616,181275.07705637766,CALI,2023-05-01,q1
31 a 50 años,0,1,6770.647749517766,19079.924188741432,6359.974729580477,2321390.776296874,190799.2418874143,CALI,2023-05-01,q2
31 a 50 años,1,2,5962.105984845334,19079.924188741432,6359.974729580477,2321390.776296874,190799.2418874143,CALI,2023-05-01,q2
9 a 13 años,1,3,6347.170454378332,19079.924188741432,6359.974729580477,2321390.776296874,190799.2418874143,CALI,2023-05-01,q2
31 a 50 años,0,1,7174.978253415922,19988.908961437868,6662.969653812623,2431983.923641607,199889.0896143787,CALI,2023-05-01,q3
31 a 50 años,1,2,6242.0494620099635,19988.908961437868,6662.969653812623,2431983.923641607,199889.0896143787,CALI,2023-05-01,q3
9 a 13 años,1,3,6571.8812460119825,19988.908961437868,6662.969653812623,2431983.923641607,199889.0896143787,CALI,2023-05-01,q3
31 a 50 años,0,1,6365.277019122927,17974.283729058865,5991.427909686288,2186871.1870354954,179742.83729058865,CALI,2023-06-01,q1
31 a 50 años,1,2,5555.852462769109,17974.283729058865,5991.427909686288,2186871.1870354954,179742.83729058865,CALI,2023-06-01,q1
9 a 13 años,1,3,6053.154247166831,17974.283729058865,5991.427909686288,2186871.1870354954,179742.83729058865,CALI,2023-06-01,q1
31 a 50 años,0,1,6753.103807060524,18919.837990358596,6306.6126634528655,2301913.622160296,189198.37990358597,CALI,2023-06-01,q2
31 a 50 años,1,2,5869.156818769613,18919.837990358596,6306.6126634528655,2301913.622160296,189198.37990358597,CALI,2023-06-01,q2
9 a 13 años,1,3,6297.577364528459,18919.837990358596,6306.6126634528655,2301913.622160296,189198.37990358597,CALI,2023-06-01,q2
31 a 50 años,0,1,7101.324115742991,19747.466000440385,6582.488666813461,2402608.363386913,197474.66000440385,CALI,2023-06-01,q3
31 a 50 años,1,2,6136.992541898039,19747.466000440385,6582.488666813461,2402608.363386913,197474.66000440385,CALI,2023-06-01,q3
9 a 13 años,1,3,6509.149342799355,19747.466000440385,6582.488666813461,2402608.363386913,197474.66000440385,CALI,2023-06-01,q3
31 a 50 años,0,1,6518.512345940435,18191.073205492663,6063.691068497555,2213247.240001607,181910.73205492663,CALI,2023-07-01,q1
31 a 50 años,1,2,5569.718729971139,18191.073205492663,6063.691068497555,2213247.240001607,181910.73205492663,CALI,2023-07-01,q1
9 a 13 años,1,3,6102.84212958109,18191.073205492663,6063.691068497555,2213247.240001607,181910.73205492663,CALI,2023-07-01,q1
31 a 50 años,0,1,6919.531555959688,19142.235054081775,6380.745018027258,2328971.9315799493,191422.35054081774,CALI,2023-07-01,q2
31 a 50 años,1,2,5877.527846588567,19142.235054081775,6380.745018027258,2328971.9315799493,191422.35054081774,CALI,2023-07-01,q2
9 a 13 años,1,3,6345.17565153352,19142.235054081775,6380.745018027258,2328971.9315799493,191422.35054081774,CALI,2023-07-01,q2
31 a 50 años,0,1,7246.696482741604,19939.66576338316,6646.555254461054,2425992.6678782846,199396.6576338316,CALI,2023-07-01,q3
31 a 50 años,1,2,6141.896938200991,19939.66576338316,6646.555254461054,2425992.6678782846,199396.6576338316,CALI,2023-07-01,q3
9 a 13 años,1,3,6551.072342440566,19939.66576338316,6646.555254461054,2425992.6678782846,199396.6576338316,CALI,2023-07-01,q3
31 a 50 años,0,1,6527.287551203275,18170.461514888444,6056.820504962815,2210739.4843114275,181704.61514888445,CALI,2023-08-01,q1
31 a 50 años,1,2,5569.372500981072,18170.461514888444,6056.820504962815,2210739.4843114275,181704.61514888445,CALI,2023-08-01,q1
9 a 13 años,1,3,6073.8014627040975,18170.461514888444,6056.820504962815,2210739.4843114275,181704.61514888445,CALI,2023-08-01,q1
31 a 50 años,0,1,6957.501247354338,19177.313090358904,6392.437696786302,2333239.759327,191773.13090358904,CALI,2023-08-01,q2
31 a 50 años,1,2,5893.626174260345,19177.313090358904,6392.437696786302,2333239.759327,191773.13090358904,CALI,2023-08-01,q2
9 a 13 años,1,3,6326.18566874422,19177.313090358904,6392.437696786302,2333239.759327,191773.13090358904,CALI,2023-08-01,q2
31 a 50 años,0,1,7329.090419390798,20052.882032142115,6684.294010714038,2439767.313910624,200528.82032142114,CALI,2023-08-01,q3
31 a 50 años,1,2,6173.156624642176,20052.882032142115,6684.294010714038,2439767.313910624,200528.82032142114,CALI,2023-08-01,q3
9 a 13 años,1,3,6550.63498810914,20052.882032142115,6684.294010714038,2439767.313910624,200528.82032142114,CALI,2023-08-01,q3
31 a 50 años,0,1,6502.728224863811,18054.35195077757,6018.117316925857,2196612.820677938,180543.51950777572,CALI,2023-09-01,q1
31 a 50 años,1,2,5538.097626240875,18054.35195077757,6018.117316925857,2196612.820677938,180543.51950777572,CALI,2023-09-01,q1
9 a 13 años,1,3,6013.526099672886,18054.35195077757,6018.117316925857,2196612.820677938,180543.51950777572,CALI,2023-09-01,q1
31 a 50 años,0,1,6936.585057154785,19092.351840980136,6364.117280326712,2322902.80731925,190923.51840980136,CALI,2023-09-01,q2
31 a 50 años,1,2,5886.993119224243,19092.351840980136,6364.117280326712,2322902.80731925,190923.51840980136,CALI,2023-09-01,q2
9 a 13 años,1,3,6268.773664601108,19092.351840980136,6364.117280326712,2322902.80731925,190923.51840980136,CALI,2023-09-01,q2
31 a 50 años,0,1,7371.969100777811,20042.822007738236,6680.940669246079,2438543.344274819,200428.22007738237,CALI,2023-09-01,q3
31 a 50 años,1,2,6174.323970795989,20042.822007738236,6680.940669246079,2438543.344274819,200428.22007738237,CALI,2023-09-01,q3
9 a 13 años,1,3,6496.528936164436,20042.822007738236,6680.940669246079,2438543.344274819,200428.22007738237,CALI,2023-09-01,q3
31 a 50 años,0,1,6615.871540642638,18543.6343958359,6181.211465278633,2256142.184826701,185436.34395835898,CALI,2023-10-01,q1
31 a 50 años,1,2,5762.857023756299,18543.6343958359,6181.211465278633,2256142.184826701,185436.34395835898,CALI,2023-10-01,q1
9 a 13 años,1,3,6164.905831436963,18543.6343958359,6181.211465278633,2256142.184826701,185436.34395835898,CALI,2023-10-01,q1
31 a 50 años,0,1,7071.258356689393,19688.644833401086,6562.8816111336955,2395451.788063799,196886.44833401087,CALI,2023-10-01,q2
31 a 50 años,1,2,6171.043807454717,19688.644833401086,6562.8816111336955,2395451.788063799,196886.44833401087,CALI,2023-10-01,q2
9 a 13 años,1,3,6446.342669256976,19688.644833401086,6562.8816111336955,2395451.788063799,196886.44833401087,CALI,2023-10-01,q2
31 a 50 años,0,1,7638.336586622827,20868.667299317043,6956.222433105681,2539021.1880835737,208686.67299317045,CALI,2023-10-01,q3
31 a 50 años,1,2,6498.3557714055605,20868.667299317043,6956.222433105681,2539021.1880835737,208686.67299317045,CALI,2023-10-01,q3
9 a 13 años,1,3,6731.974941288656,20868.667299317043,6956.222433105681,2539021.1880835737,208686.67299317045,CALI,2023-10-01,q3
31 a 50 años,0,1,6314.4046034791845,18096.914990485187,6032.304996828396,2201791.3238423644,180969.14990485186,CALI,2023-11-01,q1
31 a 50 años,1,2,5653.729905395479,18096.914990485187,6032.304996828396,2201791.3238423644,180969.14990485186,CALI,2023-11-01,q1
9 a 13 años,1,3,6128.780481610525,18096.914990485187,6032.304996828396,2201791.3238423644,180969.14990485186,CALI,2023-11-01,q1
31 a 50 años,0,1,6694.208328632194,19057.157784608695,6352.385928202898,2318620.8637940576,190571.57784608693,CALI,2023-11-01,q2
31 a 50 años,1,2,5992.603132060021,19057.157784608695,6352.385928202898,2318620.8637940576,190571.57784608693,CALI,2023-11-01,q2
9 a 13 años,1,3,6370.346323916481,19057.157784608695,6352.385928202898,2318620.8637940576,190571.57784608693,CALI,2023-11-01,q2
31 a 50 años,0,1,7114.027021007648,20090.22627859359,6696.74209286453,2444310.863895553,200902.2627859359,CALI,2023-11-01,q3
31 a 50 años,1,2,6339.660012778778,20090.22627859359,6696.74209286453,2444310.863895553,200902.2627859359,CALI,2023-11-01,q3
9 a 13 años,1,3,6636.539244807165,20090.22627859359,6696.74209286453,2444310.863895553,200902.2627859359,CALI,2023-11-01,q3
31 a 50 años,0,1,6518.549622846743,18884.783081470123,6294.927693823374,2297648.6082455316,188847.8308147012,CALI,2023-12-01,q1
31 a 50 años,1,2,5931.588222474206,18884.783081470123,6294.927693823374,2297648.6082455316,188847.8308147012,CALI,2023-12-01,q1
9 a 13 años,1,3,6434.645236149174,18884.783081470123,6294.927693823374,2297648.6082455316,188847.8308147012,CALI,2023-12-01,q1
31 a 50 años,0,1,6894.922691373895,19795.690644342176,6598.563548114059,2408475.6950616315,197956.90644342176,CALI,2023-12-01,q2
31 a 50 años,1,2,6231.194611337239,19795.690644342176,6598.563548114059,2408475.6950616315,197956.90644342176,CALI,2023-12-01,q2
9 a 13 años,1,3,6669.57334163104,19795.690644342176,6598.563548114059,2408475.6950616315,197956.90644342176,CALI,2023-12-01,q2
31 a 50 años,0,1,7302.0781313737,20757.740887915956,6919.246962638652,2525525.141363108,207577.40887915954,CALI,2023-12-01,q3
31 a 50 años,1,2,6525.067647231081,20757.740887915956,6919.246962638652,2525525.141363108,207577.40887915954,CALI,2023-12-01,q3
9 a 13 años,1,3,6930.595109311174,20757.740887915956,6919.246962638652,2525525.141363108,207577.40887915954,CALI,2023-12-01,q3
31 a 50 años,0,1,6414.994214049266,18551.45395958645,6183.8179865288175,2257093.5650830185,185514.53959586454,CALI,2024-01-01,q1
31 a 50 años,1,2,5834.392267194389,18551.45395958645,6183.8179865288175,2257093.5650830185,185514.53959586454,CALI,2024-01-01,q1
9 a 13 años,1,3,6302.067478342797,18551.45395958645,6183.8179865288175,2257093.5650830185,185514.53959586454,CALI,2024-01-01,q1
31 a 50 años,0,1,6799.1003637917465,19485.763016214856,6495.254338738286,2370767.833639474,194857.63016214856,CALI,2024-01-01,q2
31 a 50 años,1,2,6147.273228768208,19485.763016214856,6495.254338738286,2370767.833639474,194857.63016214856,CALI,2024-01-01,q2
9 a 13 años,1,3,6539.3894236548995,19485.763016214856,6495.254338738286,2370767.833639474,194857.63016214856,CALI,2024-01-01,q2
31 a 50 años,0,1,7212.568386869068,20520.248903920332,6840.082967973444,2496630.283310307,205202.48903920333,CALI,2024-01-01,q3
31 a 50 años,1,2,6506.295270996517,20520.248903920332,6840.082967973444,2496630.283310307,205202.48903920333,CALI,2024-01-01,q3
9 a 13 años,1,3,6801.385246054747,20520.248903920332,6840.082967973444,2496630.283310307,205202.48903920333,CALI,2024-01-01,q3
31 a 50 años,0,1,6408.503701797336,18524.763009705894,6174.921003235298,2253846.1661808835,185247.63009705892,CALI,2024-02-01,q1
31 a 50 años,1,2,5827.138262267207,18524.763009705894,6174.921003235298,2253846.1661808835,185247.63009705892,CALI,2024-02-01,q1
9 a 13 años,1,3,6289.121045641351,18524.763009705894,6174.921003235298,2253846.1661808835,185247.63009705892,CALI,2024-02-01,q1
31 a 50 años,0,1,6794.540274424815,19462.84467248869,6487.614890829563,2367979.4351527905,194628.4467248869,CALI,2024-02-01,q2
31 a 50 años,1,2,6141.033477010881,19462.84467248869,6487.614890829563,2367979.4351527905,194628.4467248869,CALI,2024-02-01,q2
9 a 13 años,1,3,6527.270921052994,19462.84467248869,6487.614890829563,2367979.4351527905,194628.4467248869,CALI,2024-02-01,q2
31 a 50 años,0,1,7210.408294769251,20502.662337319525,6834.220779106508,2494490.5843738755,205026.62337319524,CALI,2024-02-01,q3
31 a 50 años,1,2,6502.045124503257,20502.662337319525,6834.220779106508,2494490.5843738755,205026.62337319524,CALI,2024-02-01,q3
9 a 13 años,1,3,6790.2089180470175,20502.662337319525,6834.220779106508,2494490.5843738755,205026.62337319524,CALI,2024-02-01,q3
31 a 50 años,0,1,6397.886065873022,18493.75011742848,6164.583372476161,2250072.930953799,184937.50117428481,CALI,2024-03-01,q1
31 a 50 años,1,2,5817.367437085034,18493.75011742848,6164.583372476161,2250072.930953799,184937.50117428481,CALI,2024-03-01,q1
9 a 13 años,1,3,6278.496614470424,18493.75011742848,6164.583372476161,2250072.930953799,184937.50117428481,CALI,2024-03-01,q1
31 a 50 años,0,1,6782.635689940002,19428.568618616766,6476.189539538922,2363809.1819317066,194285.68618616764,CALI,2024-03-01,q2
31 a 50 años,1,2,6130.263701711209,19428.568618616766,6476.189539538922,2363809.1819317066,194285.68618616764,CALI,2024-03-01,q2
9 a 13 años,1,3,6515.669226965553,19428.568618616766,6476.189539538922,2363809.1819317066,194285.68618616764,CALI,2024-03-01,q2
31 a 50 años,0,1,7195.978615725613,20462.53201017227,6820.844003390756,2489608.0612376262,204625.3201017227,CALI,2024-03-01,q3
31 a 50 años,1,2,6489.342904952247,20462.53201017227,6820.844003390756,2489608.0612376262,204625.3201017227,CALI,2024-03-01,q3
9 a 13 años,1,3,6777.210489494408,20462.53201017227,6820.844003390756,2489608.0612376262,204625.3201017227,CALI,2024-03-01,q3
31 a 50 años,0,1,6403.295509596565,18515.965665472228,6171.988555157409,2252775.8226324543,185159.65665472226,CALI,2024-04-01,q1
31 a 50 años,1,2,5823.895033260981,18515.965665472228,6171.988555157409,2252775.8226324543,185159.65665472226,CALI,2024-04-01,q1
9 a 13 años,1,3,6288.77512261468,18515.965665472228,6171.988555157409,2252775.8226324543,185159.65665472226,CALI,2024-04-01,q1
31 a 50 años,0,1,6785.533453505392,19445.295556294113,6481.765185431371,2365844.2926824503,194452.95556294112,CALI,2024-04-01,q2
31 a 50 años,1,2,6136.090560096857,19445.295556294113,6481.765185431371,2365844.2926824503,194452.95556294112,CALI,2024-04-01,q2
9 a 13 años,1,3,6523.671542691864,19445.295556294113,6481.765185431371,2365844.2926824503,194452.95556294112,CALI,2024-04-01,q2
31 a 50 años,0,1,7196.687891891261,20474.49797747604,6824.83265915868,2491063.920592918,204744.9797747604,CALI,2024-04-01,q3
