ciudad,articulo,subclase_ipc,k,apply_D,lambda,sigma2,r2,n_obs,est_ok,k_city,sigma2_sc,Q_sc,delta,lambda_shrunk,reversion_reason,lambda_final,method_label
BOGOTÁ D.C.,CARNE DE CERDO SIN HUESO,011202,3,TRUE,1.0686256745316136,2.26122961623299e-5,0.938058934827776,203,TRUE,2,9.596030558923227e-5,0.19614035707830424,1,1.0686256745316136,none,1.0686256745316136,D_city
BOGOTÁ D.C.,CARNE DE CERDO CON HUESO,011202,3,TRUE,0.562471859335442,1.6930831501613464e-4,0.3591228347158384,203,TRUE,2,9.596030558923227e-5,0.19614035707830424,1,0.562471859335442,none,0.562471859335442,D_city
BOGOTÁ D.C.,POLLO ENTERO POR LIBRA,011203,3,TRUE,1.020116695356591,2.0553904551633657e-5,0.9131805795452032,203,TRUE,2,1.0832411737469751e-4,0.07116423258424392,1,1.020116695356591,none,1.020116695356591,D_city
BOGOTÁ D.C.,POLLO DESPRESADO POR LIBRA,011203,3,TRUE,0.73399332498568,1.9609433019776137e-4,0.3633655386045335,203,TRUE,2,1.0832411737469751e-4,0.07116423258424392,1,0.73399332498568,none,0.73399332498568,D_city
BOGOTÁ D.C.,PESCADO DE MAR,011303,3,TRUE,0.7746418265123678,1.5017437150163012e-4,0.3264695233895703,203,TRUE,4,2.9801099825220825e-4,0.8936126660832311,0.9993330197532709,0.7747921359625229,none,0.7747921359625229,D_city
BOGOTÁ D.C.,PESCADO DE RÍO,011303,3,TRUE,1.0534654870664737,1.039350192211226e-4,0.5643201334966963,203,TRUE,4,2.9801099825220825e-4,0.8936126660832311,0.9993330197532709,1.0534298266427187,none,1.0534298266427187,D_city
BOGOTÁ D.C.,PESCADO ENLATADO,011303,3,TRUE,0.63255000549300755,3.159533955759549e-4,0.13316297365920263,203,TRUE,4,2.9801099825220825e-4,0.8936126660832311,0.9993330197532709,0.6327950873810044,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,CAMARONES O VARIEDAD DISPONIBLE,011303,3,TRUE,1.8396119954807133,6.219812067101253e-4,0.26217320954771495,83,TRUE,4,2.9801099825220825e-4,0.8936126660832311,0.9993330197532709,1.8390519908648109,none,1.8390519908648109,D_city
BOGOTÁ D.C.,HUEVOS,011405,3,TRUE,1.0423791176660553,1.644956314052401e-5,0.950809002809078,203,TRUE,1,1.644956314052401e-5,0.0017959896141533595,1.0091590524861016,1.0427672702290733,none,1.0427672702290733,D_city
BOGOTÁ D.C.,LECHE PASTEURIZADA,011401,3,TRUE,0.9850836322449942,7.159837967140541e-5,0.6815183272100209,203,TRUE,4,1.711945325311166e-4,0.5851926017792556,0.9994149121775955,0.9850923596301221,none,0.9850923596301221,D_city
BOGOTÁ D.C.,LECHE LARGA VIDA,011401,3,TRUE,1.1667577567214409,4.138723276045794e-5,0.8385357132726636,203,TRUE,4,1.711945325311166e-4,0.5851926017792556,0.9994149121775955,1.1666601887886916,none,1.1666601887886916,D_city
BOGOTÁ D.C.,LECHE EN POLVO ENTERA,011401,3,TRUE,0.5189223725322144,2.520438976501016e-4,0.144338070134562,203,TRUE,4,1.711945325311166e-4,0.5851926017792556,0.9994149121775955,0.5192038451936771,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,LECHE EN POLVO LACTANTE,011401,3,TRUE,0.4292756613955804,3.197486200425014e-4,0.08340488237714953,203,TRUE,4,1.711945325311166e-4,0.5851926017792556,0.9994149121775955,0.42960958525604764,low_R2,1,BASE_lowR2
BOGOTÁ D.C.,QUESO CAMPESINO,011402,3,TRUE,1.7495135121952896,1.6364143073530792e-4,0.8822594849608131,203,TRUE,1,1.6364143073530792e-4,0.5617705049633186,1.0002912958748982,1.7497318423895725,none,1.7497318423895725,D_city
BOGOTÁ D.C.,ACEITE DE SOYA O DE MAÍZ,011501,3,TRUE,1.1102434269422594,9.011594675881288e-5,0.8342960614030058,203,TRUE,2,9.88042907208226e-5,0.026931114818329507,1,1.1102434269422594,none,1.1102434269422594,D_city
BOGOTÁ D.C.,ACEITE DE GIRASOL,011501,3,TRUE,0.8784372522753939,1.0749263468283233e-4,0.7254542813174799,203,TRUE,2,9.88042907208226e-5,0.026931114818329507,1,0.8784372522753939,none,0.8784372522753939,D_city
BOGOTÁ D.C.,MANTECA VEGETAL,011505,3,TRUE,0.6005150397870846,3.802715550886198e-4,0.2992039831349398,203,TRUE,1,3.802715550886198e-4,0.15958823343631456,1.0023828295288473,0.599563135227559,none,0.599563135227559,D_city
BOGOTÁ D.C.,PANELA,011802,3,TRUE,1.0446333045145897,7.148428125663451e-5,0.8901396713866181,203,TRUE,1,7.148428125663451e-5,0.0019921318718920922,1.035883307859906,1.0462348951212916,none,1.0462348951212916,D_city
BOGOTÁ D.C.,AZÚCAR REFINADA,011801,3,TRUE,0.9877300501796736,1.924984592140605e-5,0.9494958547138688,203,TRUE,2,4.900477937183642e-5,5.146031441702402e-4,1,0.9877300501796736,none,0.9877300501796736,D_city
BOGOTÁ D.C.,AZÚCAR NATURAL O MORENA,011801,3,TRUE,0.9809198669926829,7.87597128222668e-5,0.819230074754148,203,TRUE,2,4.900477937183642e-5,5.146031441702402e-4,1,0.9809198669926829,none,0.9809198669926829,D_city
BOGOTÁ D.C.,CAFÉ MOLIDO,012101,3,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,est_failed,1,BASE_fallback
BOGOTÁ D.C.,SAL,011902,3,TRUE,0.9734220177501012,1.1522297743620944e-5,0.9477114167624322,203,TRUE,1,1.1522297743620944e-5,7.06389140475937e-4,1.0163115442797686,0.972988489815765,none,0.972988489815765,D_city
CALI,ARROZ PARA SECO,011101,2,TRUE,1.0631638902636993,4.863642900241485e-5,0.9619934606969393,203,TRUE,2,1.0474751613186696e-4,0.02640047856855819,0.9879562521688567,1.0624031602973294,none,1.0624031602973294,D_city
CALI,ARROZ INTEGRAL,011101,2,TRUE,0.8502976234814105,1.6085860326131907e-4,0.8303711959308586,203,TRUE,2,1.0474751613186696e-4,0.02640047856855819,0.9928734261337555,0.8513644885256225,none,0.8513644885256225,D_city
CALI,HARINA PRECOCIDA,011106,2,TRUE,0.0940195125627846,2.116284046622772e-4,0.02833415320688069,203,TRUE,1,2.116284046622772e-4,0.8208006436169744,0.9997422347851864,0.09425304281774582,low_R2,1,BASE_lowR2
CALI,HARINA DE TRIGO,011105,2,TRUE,0.21125564724721457,5.837341807465173e-4,0.0506699001694142,203,TRUE,1,5.837341807465173e-4,0.6221176539994104,0.999062577678761,0.21199503380923623,low_R2,1,BASE_lowR2
CALI,PASTA PARA SECO,011102,2,TRUE,0.9788586912013318,5.590871723806702e-4,0.405037555311456,203,TRUE,2,3.023855285929368e-4,9.825594300148688e-4,0.44427060580558886,0.9906075379324927,none,0.9906075379324927,D_city
CALI,PASTA PARA SOPA,011102,2,TRUE,0.9768568694361756,4.568388480520346e-5,0.8924435084564621,203,TRUE,2,3.023855285929368e-4,9.825594300148688e-4,0.9214092581152895,0.9786757052367212,none,0.9786757052367212,D_city
CALI,AVENA HOJUELAS,011103,2,TRUE,0.9983271189296632,1.6078506005994228e-4,0.700202626554873,203,TRUE,2,1.6108808981347907e-4,0.005642733142042948,0.017107651544183745,0.9999713809335739,none,0.9999713809335739,D_city
CALI,AVENA MOLIDA,011103,2,TRUE,0.9249005019259952,1.613911195670159e-4,0.6663474352223445,203,TRUE,2,1.6108808981347907e-4,0.005642733142042948,0.9721803037678861,0.9269897471495983,none,0.9269897471495983,D_city
CALI,PAN CORRIENTE,011108,2,TRUE,0.8420431689734817,6.110959047250562e-5,0.5755209899355246,203,TRUE,3,2.2107803150307281e-4,0.030496279608797118,0.9975567373557097,0.8424290989981393,none,0.8424290989981393,D_city
CALI,PAN FRANCÉS,011108,2,TRUE,0.9707956580697868,4.1629184052752454e-4,0.20920317668594604,203,TRUE,3,2.2107803150307281e-4,0.030496279608797118,0.6720007720626743,0.9803746596753145,none,0.9803746596753145,D_city
CALI,PAN INTEGRAL,011108,2,TRUE,0.9314943392610489,1.858326635091883e-4,0.35300713668563843,203,TRUE,3,2.2107803150307281e-4,0.030496279608797118,0.9619106243199099,0.9341036771091475,none,0.9341036771091475,D_city
CALI,PAPA,011705,2,TRUE,1.0304933954765292,4.527577906230793e-4,0.9709331592843916,203,TRUE,2,0.0065959620289423445,0.1329153482876365,0.672532788269368,1.0205078082836307,none,1.0205078082836307,D_city
CALI,PAPA CRIOLLA,011705,2,TRUE,0.6367019114832168,0.01273916626726161,0.31186762924010425,203,TRUE,2,0.0065959620289423445,0.1329153482876365,0.9119765379513499,0.668680666990121,none,0.668680666990121,D_city
CALI,YUCA,011706,2,TRUE,0.9968738812957544,3.776412825007878e-5,0.9799932810192457,203,TRUE,1,3.776412825007878e-5,9.772618153034298e-6,0.20558029087986363,0.9993573316074562,none,0.9993573316074562,D_city
CALI,ARRACACHA,011712,2,TRUE,0.9256094207751212,8.152604303614282e-4,0.7028334736018181,203,TRUE,1,8.152604303614282e-4,0.005533958277412969,0.8715967321517575,0.9351614142447192,none,0.9351614142447192,D_city
CALI,PLÁTANO,011704,2,TRUE,0.9761424093532396,4.4617935206226896e-5,0.9768126498004104,203,TRUE,1,4.4617935206226896e-5,5.691846314683897e-4,0.9273089790941208,0.9778766419737072,none,0.9778766419737072,D_city
CALI,CEBOLLA LARGA,011714,2,TRUE,0.5449565085268803,0.00610564446133202,0.38304190292731705,203,TRUE,2,0.005159674729983685,0.31419002127284046,0.9713578924935665,0.5579899131297562,none,0.5579899131297562,D_city
CALI,CEBOLLA CABEZONA,011714,2,TRUE,1.3273002324178724,0.00421370499863535,0.8421891108199865,203,TRUE,2,0.005159674729983685,0.31419002127284046,0.9621543266057303,1.3149133347199171,none,1.3149133347199171,D_city
CALI,TOMATE,011713,2,TRUE,0.995008576088844,4.937841635761448e-5,0.9985426189388515,203,TRUE,1,4.937841635761448e-5,2.4914312660860204e-5,0.33535331101734944,0.9983261094647027,none,0.9983261094647027,D_city
CALI,ZANAHORIA,011715,2,TRUE,0.9888785416646192,7.774179196128129e-5,0.9941940856935556,203,TRUE,1,7.774179196128129e-5,1.2368683550561122e-4,0.6140479487005431,0.9931708913226008,none,0.9931708913226008,D_city
CALI,HABICHUELAS FRESCAS,011716,2,TRUE,1.943985838398076,0.03340224292031638,0.2070963081464624,203,TRUE,9,0.009458433891137201,4.989254401098897,0.9638703870066031,1.9098799953855061,none,1.9098799953855061,D_city
CALI,REPOLLO,011716,2,TRUE,0.36931801617685306,0.00698662175150488,0.04312511495100549,203,TRUE,9,0.009458433891137201,4.989254401098897,0.9827382726936037,0.3802046765986652,low_R2,1,BASE_lowR2
CALI,LECHUGA,011716,2,TRUE,0.823067610149751,0.00841598627491066,0.15670622603320736,203,TRUE,9,0.009458433891137201,4.989254401098897,0.7881228008094042,0.8605555493573204,low_R2,1,BASE_lowR2
CALI,AJO,011716,2,TRUE,0.1813254378576425,0.00454692787070028,0.01641915566318808,203,TRUE,9,0.009458433891137201,4.989254401098897,0.9932615640828892,0.18684202393160754,low_R2,1,BASE_lowR2
CALI,AHUYAMA,011716,2,TRUE,0.2446165729402203,0.005196292865982,0.02589554279371738,203,TRUE,9,0.009458433891137201,4.989254401098897,0.9909755312206483,0.251433507094161,low_R2,1,BASE_lowR2
CALI,FRÍJOL FRESCO,011716,2,TRUE,0.09372484130910153,0.0051651534988866,0.00391080155395473,203,TRUE,9,0.009458433891137201,4.989254401098897,0.9937505690937231,0.09938854529541552,low_R2,1,BASE_lowR2
CALI,FRÍJOL SECO,011716,2,TRUE,0.17389832633975588,0.00137614525333333,0.04828103854109563,203,TRUE,9,0.009458433891137201,4.989254401098897,0.9979875625005415,0.17556080432619514,low_R2,1,BASE_lowR2
CALI,ARVEJA FRESCA,011716,2,TRUE,0.9857370046753434,0.01930734822905899,0.10408918833107986,203,TRUE,9,0.009458433891137201,4.989254401098897,0.010426698596603124,0.999851284046665,low_R2,1,BASE_lowR2
CALI,ARVEJA SECA,011716,2,TRUE,0.03861242435222879,7.291863555416872e-4,0.00469798734944934,203,TRUE,9,0.009458433891137201,4.989254401098897,0.9992116863842807,0.03937029926809532,low_R2,1,BASE_lowR2
CALI,LENTEJAS,011702,2,TRUE,0.5065953590587194,8.550439140057293e-4,0.21690281253380236,203,TRUE,1,8.550439140057293e-4,0.24344813970239398,0.9965000705216012,0.5083222405063286,none,0.5083222405063286,D_city
CALI,FRÍJOL TARRO,011703,2,TRUE,1.1180900527915585,1.130990899752345e-4,0.6302809566340084,203,TRUE,2,1.0284573013184581e-4,0.015482646285758756,0.9919550294113756,1.1171400217900413,none,1.1171400217900413,D_city
CALI,ARVEJA TARRO,011703,2,TRUE,1.0392095105484076,9.259237028845712e-5,0.6427125037554986,203,TRUE,2,1.0284573013184581e-4,0.015482646285758756,0.9431941012058812,1.0369821790604279,none,1.0369821790604279,D_city
CALI,NARANJAS,011605,2,TRUE,0.983490570345587,6.480034957570378e-5,0.9894959097869224,203,TRUE,1,6.480034957570378e-5,2.725612675140128e-4,0.8079202070030657,0.986661698176104,none,0.986661698176104,D_city
CALI,BANANOS,011606,2,TRUE,0.9532955900167032,4.252674820435887e-5,0.9201282790000826,203,TRUE,1,4.252674820435887e-5,0.002181301911887877,0.9808767874218354,0.9541887283771515,none,0.9541887283771515,D_city
CALI,TOMATE DE ÁRBOL,011607,2,TRUE,0.9936326156983892,3.338368017053487e-5,0.996749456951246,203,TRUE,1,3.338368017053487e-5,4.0543582844399244e-5,0.548425319576744,0.9965079652295211,none,0.9965079652295211,D_city
CALI,MORAS,011608,2,TRUE,0.9937816957728216,1.0263878139280712e-4,0.9793304635475664,203,TRUE,1,1.0263878139280712e-4,3.86673074617447e-5,0.2736421889190172,0.9982984096199106,none,0.9982984096199106,D_city
CALI,GUAYABAS,011609,2,TRUE,0.08101191105539203,0.00297389016994115,0.00761192276564385,203,TRUE,8,0.006787763441501401,3.485615465237203,0.9964910388658477,0.08423660454224757,low_R2,1,BASE_lowR2
CALI,LIMONES,011609,2,TRUE,1.4917046765921034,0.01964702548985129,0.28245909534856334,203,TRUE,8,0.006787763441501401,3.485615465237203,0.9248451272865739,1.4547506742102274,none,1.4547506742102274,D_city
CALI,AGUACATE,011609,2,TRUE,0.9677129160447208,0.00707653740622077,0.31504585634788995,203,TRUE,8,0.006787763441501401,3.485615465237203,0.12839717500655715,0.9958544296309426,none,0.9958544296309426,D_city
CALI,CURUBAS,011609,2,TRUE,0.43567676168057456,0.00187056136753385,0.26073395684278905,203,TRUE,8,0.006787763441501401,3.485615465237203,0.9941605410022026,0.4389721040922451,none,0.4389721040922451,D_city
CALI,MARACUYA,011609,2,TRUE,1.73882177233921,0.01151469762041445,0.4771613691262946,203,TRUE,8,0.006787763441501401,3.485615465237203,0.979341102102686,1.7235585287801418,none,1.7235585287801418,D_city
CALI,PIÑAS,011609,2,TRUE,0.18298142411049417,0.00140410365185127,0.07653747325241857,203,TRUE,8,0.006787763441501401,3.485615465237203,0.9979009501951872,0.18469638679274336,low_R2,1,BASE_lowR2
CALI,MANZANAS,011609,2,TRUE,0.35619030877919655,0.00371237394391638,0.1061712232053364,203,TRUE,8,0.006787763441501401,3.485615465237203,0.9911230398925494,0.3619053817249538,low_R2,1,BASE_lowR2
CALI,LULOS,011609,2,TRUE,0.3277412608272445,0.00610291788228205,0.05764720342380751,203,TRUE,8,0.006787763441501401,3.485615465237203,0.9866758621587517,0.33669852893296615,low_R2,1,BASE_lowR2
CALI,CARNE DE RES SIN HUESO,011201,2,TRUE,1.045095783303038,3.314308686237523e-5,0.8986352435620357,203,TRUE,2,1.4356381764112016e-4,0.03673680511998754,0.9839638456986459,1.04437262036365,none,1.04437262036365,D_city
CALI,CARNE DE RES CON HUESO,011201,2,TRUE,0.8137121167432703,2.539845484198651e-4,0.41221846312933647,203,TRUE,2,1.4356381764112016e-4,0.03673680511998754,0.9927344055282554,0.8150656089580134,none,0.8150656089580134,D_city
CALI,CARNE DE CERDO SIN HUESO,011202,2,TRUE,1.142023087679044,5.801236893442605e-5,0.861361713595239,203,TRUE,2,7.917730971691958e-5,0.0691159249070435,0.9971321566724739,1.141615787714689,none,1.141615787714689,D_city
CALI,CARNE DE CERDO CON HUESO,011202,2,TRUE,0.7787640005036385,1.0034225049941312e-4,0.6255138189623987,203,TRUE,2,7.917730971691958e-5,0.0691159249070435,0.9979541074833091,0.7792166255794307,none,0.7792166255794307,D_city
CALI,POLLO ENTERO POR LIBRA,011203,2,TRUE,0.7898833789264658,1.0857367002933297e-4,0.5010337714510588,203,TRUE,2,1.427488741192083e-4,0.04585726102019834,0.9975467773165588,0.7903988417874513,none,0.7903988417874513,D_city
CALI,POLLO DESPRESADO POR LIBRA,011203,2,TRUE,0.958668818443708,1.7692407820908365e-4,0.4758099100885808,203,TRUE,2,1.427488741192083e-4,0.04585726102019834,0.9061505644078475,0.9625477265051228,none,0.9625477265051228,D_city
CALI,PESCADO DE MAR,011303,2,TRUE,0.8842992831059845,3.172319643883473e-4,0.3213895105850709,203,TRUE,4,6.554526295621556e-4,0.4191341622432045,0.9768509515136142,0.8869776446112736,none,0.8869776446112736,D_city
CALI,PESCADO DE RÍO,011303,2,TRUE,0.7783303954041954,2.428630099729564e-4,0.32397872749155715,203,TRUE,4,6.554526295621556e-4,0.4191341622432045,0.9950817810948482,0.779420615044216,none,0.779420615044216,D_city
CALI,PESCADO ENLATADO,011303,2,TRUE,0.4119194982787112,4.026450332706486e-4,0.07489979916185406,203,TRUE,4,6.554526295621556e-4,0.4191341622432045,0.9988370971105296,0.41260337879340414,low_R2,1,BASE_lowR2
CALI,CAMARONES O VARIEDAD DISPONIBLE,011303,2,TRUE,0.8962145663062864,0.00165907051061667,0.05717573913862218,83,TRUE,4,6.554526295621556e-4,0.4191341622432045,0.8665321364345506,0.9100665864105999,low_R2,1,BASE_lowR2
CALI,HUEVOS,011405,2,TRUE,1.0143756878348915,8.088118003187145e-5,0.896757999986041,203,TRUE,1,8.088118003187145e-5,2.066604007262479e-4,0.7187148383248652,1.0103320201580628,none,1.0103320201580628,D_city
CALI,LECHE PASTEURIZADA,011401,2,TRUE,0.9910168360375392,1.397227397344117e-4,0.6070418954312704,203,TRUE,4,2.228854192907167e-4,0.5757926000947485,0.366106724018681,0.9967112032703808,none,0.9967112032703808,D_city
CALI,LECHE LARGA VIDA,011401,2,TRUE,1.3092062788065812,1.7393214092349787e-4,0.6841217918465178,203,TRUE,4,2.228854192907167e-4,0.5757926000947485,0.9981840918471574,1.3086447886039863,none,1.3086447886039863,D_city
CALI,LECHE EN POLVO ENTERA,011401,2,TRUE,0.5136895185378135,2.6589513915074e-4,0.17905366725972083,203,TRUE,4,2.228854192907167e-4,0.5757926000947485,0.9988769602356797,0.5142356645463013,low_R2,1,BASE_lowR2
CALI,LECHE EN POLVO LACTANTE,011401,2,TRUE,0.5064359255106028,3.119916573542173e-4,0.15302251610334247,203,TRUE,4,2.228854192907167e-4,0.5757926000947485,0.9987209131217761,0.507067236841845,low_R2,1,BASE_lowR2
CALI,QUESO CAMPESINO,011402,2,TRUE,1.4564704092663645,2.161166800118812e-4,0.6376374658064468,203,TRUE,1,2.161166800118812e-4,0.2083652345358023,0.9989638734299489,1.4559974481468816,none,1.4559974481468816,D_city
CALI,ACEITE DE SOYA O DE MAÍZ,011501,2,TRUE,1.017957361397767,1.1883233748919592e-4,0.778893295719609,203,TRUE,2,1.332829057419426e-4,0.0067800570840145305,0.730721590515973,1.0131218316820465,none,1.0131218316820465,D_city
CALI,ACEITE DE GIRASOL,011501,2,TRUE,0.9196408670053956,1.477334739946893e-4,0.6981265001003196,203,TRUE,2,1.332829057419426e-4,0.0067800570840145305,0.9776341811481875,0.9214381648170417,none,0.9214381648170417,D_city
CALI,MANTECA VEGETAL,011505,2,TRUE,0.9909496043582368,1.727953108927231e-4,0.6701158361631258,203,TRUE,1,1.727953108927231e-4,8.19096612724471e-5,0.3215864243880194,0.9970895156262685,none,0.9970895156262685,D_city
CALI,PANELA,011802,2,TRUE,0.993314112172806,1.2609999417727097e-5,0.951994281103229,203,TRUE,1,1.2609999417727097e-5,4.4701096037821404e-5,0.7799728077522504,0.9947851892991069,none,0.9947851892991069,D_city
CALI,AZÚCAR REFINADA,011801,2,TRUE,1.0237724504099273,4.40558128291431e-5,0.9162278749406072,203,TRUE,2,4.3320758937084854e-5,6.002109002781383e-4,0.9276807578214737,1.0220532448115547,none,1.0220532448115547,D_city
CALI,AZÚCAR NATURAL O MORENA,011801,2,TRUE,0.994077036064124,4.2585705045026606e-5,0.9142943440968744,203,TRUE,2,4.3320758937084854e-5,6.002109002781383e-4,0.45169001457915575,0.9973246563334524,none,0.9973246563334524,D_city
CALI,CAFÉ MOLIDO,012101,2,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,1,est_failed,1,BASE_fallback
CALI,SAL,011902,2,TRUE,0.964851981331222,7.131048656728483e-6,0.9529766090438704,203,TRUE,1,7.131048656728483e-6,0.0012353832163407694,0.9942607913183654,0.9650537031451081,none,0.9650537031451081,D_city
